¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002404.SZ,ºŒ–¿Àø≥Ò,20100511,,22.5,23.5,21.53,21.58,14100869,316101961.3,-0.42,-1.9091,22.4172,52.6152,578344000,,2880930000,26800000,0,133500000,43.0407,7.6398,2.0021,252.6248,
002404.SZ,ºŒ–¿Àø≥Ò,20100512,21.58,20.25,20.25,19.42,19.42,5792941,113107274.6,-2.16,-10.0093,19.525,21.6155,520456000,,2592570000,26800000,0,133500000,38.7326,6.8751,1.8017,227.3389,
002404.SZ,ºŒ–¿Àø≥Ò,20100513,19.42,19.35,19.83,18.58,19.82,4444378,85260514.3,0.4,2.0597,19.1839,16.5835,531176000,,2645970000,26800000,0,133500000,39.5304,7.0167,1.8388,232.0215,
002404.SZ,ºŒ–¿Àø≥Ò,20100514,19.82,19.35,20.59,19.01,20.1,4221322,83983230.4,0.28,1.4127,19.895,15.7512,538680000,,2683350000,26800000,0,133500000,40.0889,7.1159,1.8648,235.2993,
002404.SZ,ºŒ–¿Àø≥Ò,20100517,20.1,19.57,20.15,19.08,19.1,2943132,57872012.5,-1,-4.9751,19.6634,10.9818,511880000,,2549850000,26800000,0,133500000,38.0944,6.7618,1.772,223.5928,
002404.SZ,ºŒ–¿Àø≥Ò,20100518,19.1,19.02,19.28,18.01,18.88,2923803,54136279.4,-0.22,-1.1518,18.5157,10.9097,505984000,,2520480000,26800000,0,133500000,37.6556,6.684,1.7516,221.0174,
002404.SZ,ºŒ–¿Àø≥Ò,20100519,18.88,18.51,19.5,18.49,18.88,2615972,49864836.6,0,0,19.0617,9.7611,505984000,,2520480000,26800000,0,133500000,37.6556,6.684,1.7516,221.0174,
002404.SZ,ºŒ–¿Àø≥Ò,20100520,18.88,18.52,18.86,18.08,18.15,2276461,41923144.6,-0.73,-3.8665,18.4159,8.4943,486420000,,2423025000,26800000,0,133500000,36.1997,6.4255,1.6839,212.4717,
002404.SZ,ºŒ–¿Àø≥Ò,20100521,18.15,17.7,18.62,17.6,18.58,2121643,38501491.2,0.43,2.3691,18.147,7.9166,497944000,,2480430000,26800000,0,133500000,37.0573,6.5777,1.7238,217.5055,
002404.SZ,ºŒ–¿Àø≥Ò,20100524,18.58,18.69,19.8,18.52,19.69,3690986,71502099.1,1.11,5.9742,19.3721,13.7723,527692000,,2628615000,26800000,0,133500000,39.2711,6.9707,1.8268,230.4996,
002404.SZ,ºŒ–¿Àø≥Ò,20100525,19.69,19.32,19.45,18.9,19.08,2288377,43881315.9,-0.61,-3.098,19.1757,8.5387,511344000,,2547180000,26800000,0,133500000,38.0545,6.7548,1.7702,223.3587,
002404.SZ,ºŒ–¿Àø≥Ò,20100526,19.08,19.07,19.45,19,19.25,1331507,25597062.2,0.17,0.891,19.2241,4.9683,515900000,,2569875000,26800000,0,133500000,38.3936,6.8149,1.7859,225.3488,
002404.SZ,ºŒ–¿Àø≥Ò,20100527,19.25,19.21,19.65,19.03,19.57,1881482,36551310.7,0.32,1.6623,19.4269,7.0205,524476000,,2612595000,26800000,0,133500000,39.0318,6.9282,1.8156,229.0949,
002404.SZ,ºŒ–¿Àø≥Ò,20100528,19.57,19.71,20.58,19.71,19.78,3393307,68248479.7,0.21,1.0731,20.1127,12.6616,530104000,,2640630000,26800000,0,133500000,39.4506,7.0026,1.8351,231.5532,
002404.SZ,ºŒ–¿Àø≥Ò,20100531,19.78,19.98,19.98,18.91,18.91,1898199,37110215.8,-0.87,-4.3984,19.5502,7.0828,506788000,,2524485000,26800000,0,133500000,37.7155,6.6946,1.7544,221.3686,
002404.SZ,ºŒ–¿Àø≥Ò,20100601,18.91,18.83,18.83,18.1,18.36,1508327,27798069.8,-0.55,-2.9085,18.4297,5.6281,492048000,,2451060000,26800000,0,133500000,36.6185,6.4999,1.7034,214.9301,
