代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
605007.SH,五洲特纸,20201110,,12.11,14.53,12.11,14.53,371985,5401312,4.44,44.004,14.5202,0.9297,581345300,,5812145300,40010000,0,400010000,17.712,4.6396,2.4463,-1229.9095,
605007.SH,五洲特纸,20201111,14.53,15.98,15.98,15.98,15.98,108284,1730378,1.45,9.9794,15.98,0.2706,639359800,,6392159800,40010000,0,400010000,19.4795,5.1026,2.6904,-1352.6466,
605007.SH,五洲特纸,20201112,15.98,17.58,17.58,17.58,17.58,126070,2216311,1.6,10.0125,17.58,0.3151,703375800,,7032175800,40010000,0,400010000,21.4299,5.6135,2.9598,-1488.0806,
605007.SH,五洲特纸,20201113,17.58,19.34,19.34,19.34,19.34,444518,8596978,1.76,10.0114,19.34,1.111,773793400,,7736193400,40010000,0,400010000,23.5754,6.1755,3.2561,-1637.058,
605007.SH,五洲特纸,20201116,19.34,21.27,21.27,21.27,21.27,444582,9456259,1.93,9.9793,21.27,1.1112,851012700,,8508212700,40010000,0,400010000,25.928,6.7917,3.581,-1800.4252,
605007.SH,五洲特纸,20201117,21.27,23.4,23.4,23.4,23.4,259299,6067597,2.13,10.0141,23.4,0.6481,936234000,,9360234000,40010000,0,400010000,28.5245,7.4719,3.9396,-1980.7216,
605007.SH,五洲特纸,20201118,23.4,25.74,25.74,25.74,25.74,836302,21526413,2.34,10,25.74,2.0902,1029857400,,10296257400,40010000,0,400010000,31.3769,8.2191,4.3336,-2178.7937,
605007.SH,五洲特纸,20201119,25.74,28.31,28.31,26.78,28.31,22416855,628927298,2.57,9.9845,28.056,56.0281,1132683100,,11324283100,40010000,0,400010000,34.5097,9.0397,4.7663,-2396.3345,
605007.SH,五洲特纸,20201120,28.31,27.69,27.69,25.48,25.48,20996867,545003870,-2.83,-9.9965,25.9564,52.479,1019454800,,10192254800,40010000,0,400010000,31.06,8.136,4.2898,-2156.7856,
605007.SH,五洲特纸,20201123,25.48,24.12,27.5,23.18,26.06,21786257,544088595,0.58,2.2763,24.9739,54.452,1042660600,,10424260600,40010000,0,400010000,31.767,8.3212,4.3874,-2205.8806,
605007.SH,五洲特纸,20201124,26.06,25.35,26.65,24.9,25.1,14373883,367513338,-0.96,-3.6838,25.5681,35.9257,1004251000,,10040251000,40010000,0,400010000,30.5968,8.0147,4.2258,-2124.6201,
605007.SH,五洲特纸,20201125,25.1,24.53,27.5,24.1,26.76,20661610,539192194,1.66,6.6135,26.0963,51.6411,1070667600,,10704267600,40010000,0,400010000,32.6203,8.5448,4.5053,-2265.1328,
605007.SH,五洲特纸,20201126,26.76,25.8,26.38,25.2,26.28,12465342,321804957,-0.48,-1.7937,25.816,31.1556,1051462800,,10512262800,40010000,0,400010000,32.0352,8.3915,4.4245,-2224.5027,
605007.SH,五洲特纸,20201127,26.28,26.05,27.25,25.1,25.42,10944795,283610037,-0.86,-3.2725,25.9128,27.3551,1017054200,,10168254200,40010000,0,400010000,30.9868,8.1169,4.2797,-2151.707,
605007.SH,五洲特纸,20201130,25.42,24.78,27.96,24.21,27,19795142,520877242,1.58,6.2156,26.3134,49.4755,1080270000,,10800270000,40010000,0,400010000,32.9129,8.6214,4.5457,-2285.448,
605007.SH,五洲特纸,20201201,27,26.9,28.36,26.6,28,20528178,565089755,1,3.7037,27.5275,51.3076,1120280000,,11200280000,40010000,0,400010000,34.1318,8.9407,4.7141,-2370.0942,
605007.SH,五洲特纸,20201202,28,27,27.85,26.1,26.95,13135104,354479813,-1.05,-3.75,26.9872,32.8296,1078269500,,10780269500,40010000,0,400010000,32.8519,8.6054,4.5373,-2281.2156,
605007.SH,五洲特纸,20201203,26.95,26.96,29.57,26.68,27.97,18868559,533660599,1.02,3.7848,28.2831,47.1596,1119079700,,11188279700,40010000,0,400010000,34.0953,8.9311,4.709,-2367.5549,
605007.SH,五洲特纸,20201204,27.97,27.12,27.35,26,27.04,13425985,359724196,-0.93,-3.325,26.7931,33.5566,1081870400,,10816270400,40010000,0,400010000,32.9616,8.6342,4.5524,-2288.8337,
605007.SH,五洲特纸,20201207,27.04,26.5,28,26.25,27.65,12083479,327468306,0.61,2.2559,27.1005,30.2011,1106276500,,11060276500,40010000,0,400010000,33.7052,8.8289,4.6551,-2340.468,
605007.SH,五洲特纸,20201208,27.65,27.5,28.5,26.72,28.03,12482470,345397166,0.38,1.3743,27.6706,31.1984,1121480300,,11212280300,40010000,0,400010000,34.1684,8.9503,4.7191,-2372.6335,
605007.SH,五洲特纸,20201209,28.03,28.38,30,27.79,27.79,16304122,468943765,-0.24,-0.8562,28.7623,40.7501,1111877900,,11116277900,40010000,0,400010000,33.8759,8.8737,4.6787,-2352.3186,
605007.SH,五洲特纸,20201210,27.79,26.84,29.35,26.38,29.35,13994502,393999922,1.56,5.6135,28.1539,34.9775,1174293500,,11740293500,40010000,0,400010000,35.7775,9.3718,4.9414,-2484.3667,
605007.SH,五洲特纸,20201211,29.35,28.99,29.7,28.35,29.63,10742503,310895220,0.28,0.954,28.9407,26.8495,1185496300,,11852296300,40010000,0,400010000,36.1188,9.4612,4.9885,-2508.0676,
605007.SH,五洲特纸,20201214,29.63,29.86,31.1,28.7,29.11,11422276,338932082,-0.52,-1.755,29.6729,28.5486,1164691100,,11644291100,40010000,0,400010000,35.4849,9.2951,4.9009,-2464.0515,
605007.SH,五洲特纸,20201215,29.11,28.57,30.19,28.33,30.09,11526726,338271243,0.98,3.3665,29.3467,28.8096,1203900900,,12036300900,40010000,0,400010000,36.6795,9.6081,5.0659,-2547.0049,
605007.SH,五洲特纸,20201216,30.09,30,32.99,29.5,31.58,14914945,463529525,1.49,4.9518,31.0782,37.278,1263515800,,12632315800,40010000,0,400010000,38.4958,10.0838,5.3168,-2673.1277,
605007.SH,五洲特纸,20201217,31.58,31,32.32,30.58,31.61,10829651,340027419,0.03,0.095,31.3978,27.0674,1264716100,,12644316100,40010000,0,400010000,38.5324,10.0934,5.3218,-2675.667,
605007.SH,五洲特纸,20201218,31.61,31.22,32.1,30.5,30.62,9383565,292572272,-0.99,-3.1319,31.1792,23.453,1225106200,,12248306200,40010000,0,400010000,37.3256,9.7773,5.1552,-2591.8672,
605007.SH,五洲特纸,20201221,30.62,30.05,31.17,29.56,29.7,9956220,300088867,-0.92,-3.0046,30.1408,24.8843,1188297000,,11880297000,40010000,0,400010000,36.2041,9.4835,5.0003,-2513.9927,
605007.SH,五洲特纸,20201222,29.7,29.43,29.8,27,27.26,11577736,330784917,-2.44,-8.2155,28.5708,28.9371,1090672600,,10904272600,40010000,0,400010000,33.2298,8.7044,4.5895,-2307.4561,
605007.SH,五洲特纸,20201223,27.26,27,27.26,24.87,25.35,11628088,300403831,-1.91,-7.0066,25.8343,29.063,1014253500,,10140253500,40010000,0,400010000,30.9015,8.0945,4.2679,-2145.7817,
605007.SH,五洲特纸,20201224,25.35,25,25,22.82,22.88,9843413,232725925,-2.47,-9.7436,23.6428,24.6024,915428800,,9152228800,40010000,0,400010000,27.8906,7.3058,3.8521,-1936.7056,
605007.SH,五洲特纸,20201225,22.88,22.7,24.06,22.59,23.42,6521707,153067211,0.54,2.3601,23.4704,16.3002,937034200,,9368234200,40010000,0,400010000,28.5489,7.4783,3.943,-1982.4146,
605007.SH,五洲特纸,20201228,23.42,23.05,23.58,22.13,22.87,6429185,146122979,-0.55,-2.3484,22.7281,16.0689,915028700,,9148228700,40010000,0,400010000,27.8784,7.3026,3.8504,-1935.8591,
605007.SH,五洲特纸,20201229,22.87,23.15,23.87,22.66,23.5,6266510,145720054,0.63,2.7547,23.2538,15.6624,940235000,,9400235000,40010000,0,400010000,28.6464,7.5038,3.9564,-1989.1862,
605007.SH,五洲特纸,20201230,23.5,24.4,25.58,24,24.61,8445929,210548162,1.11,4.7234,24.929,21.1095,984646100,,9844246100,40010000,0,400010000,29.9995,7.8582,4.1433,-2083.1436,
605007.SH,五洲特纸,20201231,24.61,24.2,24.76,23.81,24.19,5859104,141743837,-0.42,-1.7066,24.1921,14.6441,967841900,,9676241900,40010000,0,400010000,29.4875,7.7241,4.0726,-2047.592,
605007.SH,五洲特纸,20210104,24.19,24.31,24.73,24.01,24.2,5560723,135056125,0.01,0.0413,24.2875,13.8983,968242000,,9680242000,40010000,0,400010000,29.4997,7.7273,3.6742,109.6016,
605007.SH,五洲特纸,20210105,24.2,23.8,24.48,23,23.15,6301605,148167446,-1.05,-4.3388,23.5127,15.7501,926231500,,9260231500,40010000,0,400010000,28.2197,7.392,3.5148,104.8462,
605007.SH,五洲特纸,20210106,23.15,23.26,24.96,22.93,24.49,8997911,218498187,1.34,5.7883,24.2832,22.4892,979844900,,9796244900,40010000,0,400010000,29.8532,7.8199,3.7182,110.915,
605007.SH,五洲特纸,20210107,24.49,23.88,24.12,22.85,22.87,7598638,176640001,-1.62,-6.6149,23.2463,18.9918,915028700,,9148228700,40010000,0,400010000,27.8784,7.3026,3.4723,103.5781,
605007.SH,五洲特纸,20210108,22.87,22.42,22.55,21.1,21.48,6023298,130402425,-1.39,-6.0778,21.6497,15.0545,859414800,,8592214800,40010000,0,400010000,26.184,6.8588,3.2612,97.2828,
605007.SH,五洲特纸,20210111,21.48,21.16,21.2,19.99,20,5582996,114166010,-1.48,-6.8901,20.4489,13.954,800200000,,8000200000,40010000,0,400010000,24.3799,6.3862,3.0365,90.5799,
605007.SH,五洲特纸,20210112,20,20.03,20.96,20.02,20.54,5001946,103359986,0.54,2.7,20.664,12.5017,821805400,,8216205400,40010000,0,400010000,25.0381,6.5586,3.1185,93.0255,
605007.SH,五洲特纸,20210113,20.54,20.82,21.55,20.02,20.12,4599916,94543749,-0.42,-2.0448,20.5534,11.4969,805001200,,8048201200,40010000,0,400010000,24.5262,6.4245,3.0547,91.1233,
605007.SH,五洲特纸,20210114,20.12,19.93,21,19.16,20.23,4603891,92336670,0.11,0.5467,20.0562,11.5069,809402300,,8092202300,40010000,0,400010000,24.6603,6.4597,3.0714,91.6215,
605007.SH,五洲特纸,20210115,20.23,20.29,21.46,19.88,21.18,6082611,127690457,0.95,4.696,20.9927,15.2027,847411800,,8472211800,40010000,0,400010000,25.8183,6.763,3.2157,95.9241,
605007.SH,五洲特纸,20210118,21.18,21.46,22.46,21.18,22.23,6476211,142181928,1.05,4.9575,21.9545,16.1865,889422300,,8892222300,40010000,0,400010000,27.0982,7.0983,3.3751,100.6795,
605007.SH,五洲特纸,20210119,22.23,22.23,22.66,21.35,21.61,5321946,116223730,-0.62,-2.789,21.8386,13.3015,864616100,,8644216100,40010000,0,400010000,26.3425,6.9003,3.281,97.8715,
605007.SH,五洲特纸,20210120,21.61,21.45,21.62,20.73,21.15,3206497,67544324,-0.46,-2.1286,21.0648,8.0142,846211500,,8460211500,40010000,0,400010000,25.7817,6.7534,3.2111,95.7882,
605007.SH,五洲特纸,20210121,21.15,21.26,21.48,20.88,21.01,3171499,66916832,-0.14,-0.6619,21.0994,7.9268,840610100,,8404210100,40010000,0,400010000,25.6111,6.7087,3.1899,95.1541,
605007.SH,五洲特纸,20210122,21.01,21.18,21.38,20.71,21.19,3019936,63626575,0.18,0.8567,21.0688,7.548,847811900,,8476211900,40010000,0,400010000,25.8305,6.7662,3.2172,95.9694,
605007.SH,五洲特纸,20210125,21.19,21.19,21.19,20.28,20.45,3249856,66822098,-0.74,-3.4922,20.5616,8.1226,818204500,,8180204500,40010000,0,400010000,24.9284,6.5299,3.1048,92.6179,
605007.SH,五洲特纸,20210126,20.45,20.96,21.8,20.45,20.66,4128961,87171075,0.21,1.0269,21.1121,10.3198,826606600,,8264206600,40010000,0,400010000,25.1844,6.597,3.1367,93.569,
605007.SH,五洲特纸,20210127,20.66,20.2,22.73,20.01,22.35,8851788,195444827,1.69,8.1801,22.0797,22.1239,894223500,,8940223500,40010000,0,400010000,27.2445,7.1366,3.3933,101.223,
605007.SH,五洲特纸,20210128,22.35,21.69,23.42,21.25,22.79,8181501,184182411,0.44,1.9687,22.5121,20.4486,911827900,,9116227900,40010000,0,400010000,27.7809,7.2771,3.4601,103.2157,
605007.SH,五洲特纸,20210129,22.79,23,23.5,21.61,22.05,4880364,108583072,-0.74,-3.247,22.249,12.1979,882220500,,8820220500,40010000,0,400010000,26.8788,7.0408,3.3478,99.8643,
605007.SH,五洲特纸,20210201,22.05,22.05,23.65,21.52,23.47,6629192,150640924,1.42,6.4399,22.7239,16.5688,939034700,,9388234700,40010000,0,400010000,28.6098,7.4942,3.5634,106.2955,
605007.SH,五洲特纸,20210202,23.47,23.47,24.08,22.69,22.73,6602604,153530474,-0.74,-3.153,23.253,16.5024,909427300,,9092227300,40010000,0,400010000,27.7077,7.2579,3.451,102.944,
605007.SH,五洲特纸,20210203,22.73,22.3,23.72,21.61,23.09,7226411,163318888,0.36,1.5838,22.6003,18.0615,923830900,,9236230900,40010000,0,400010000,28.1466,7.3729,3.5057,104.5744,
605007.SH,五洲特纸,20210204,23.09,22.75,22.89,21.55,21.69,5040150,111179898,-1.4,-6.0632,22.0588,12.5972,867816900,,8676216900,40010000,0,400010000,26.44,6.9259,3.2931,98.2339,
605007.SH,五洲特纸,20210205,21.69,21.8,21.8,19.97,20.15,4771233,98812516,-1.54,-7.1,20.7101,11.9251,806201500,,8060201500,40010000,0,400010000,24.5627,6.4341,3.0593,91.2592,
605007.SH,五洲特纸,20210208,20.15,20.11,20.11,19.34,19.4,3437969,67481284,-0.75,-3.7221,19.6282,8.5928,776194000,,7760194000,40010000,0,400010000,23.6485,6.1946,2.9454,87.8625,
605007.SH,五洲特纸,20210209,19.4,19.41,19.79,19.21,19.51,2223027,43433572,0.11,0.567,19.538,5.5562,780595100,,7804195100,40010000,0,400010000,23.7826,6.2298,2.9621,88.3606,
605007.SH,五洲特纸,20210210,19.51,19.51,19.77,19.26,19.41,2071750,40216949,-0.1,-0.5126,19.4121,5.1781,776594100,,7764194100,40010000,0,400010000,23.6607,6.1978,2.9469,87.9078,
605007.SH,五洲特纸,20210218,19.41,19.69,20.31,19.61,20.2,2568867,51517385,0.79,4.0701,20.0545,6.4206,808202000,,8080202000,40010000,0,400010000,24.6237,6.4501,3.0669,91.4857,
605007.SH,五洲特纸,20210219,20.2,20.16,21,20.01,20.76,2650286,54706655,0.56,2.7723,20.6418,6.6241,830607600,,8304207600,40010000,0,400010000,25.3063,6.6289,3.1519,94.0219,
605007.SH,五洲特纸,20210222,20.76,20.88,21.8,20.62,21.7,4287798,92088279,0.94,4.5279,21.4768,10.7168,868217000,,8680217000,40010000,0,400010000,26.4522,6.929,3.2946,98.2791,
605007.SH,五洲特纸,20210223,21.7,21.7,22.72,21.13,22.67,6171721,136201296,0.97,4.47,22.0686,15.4254,907026700,,9068226700,40010000,0,400010000,27.6346,7.2388,3.4419,102.6723,
605007.SH,五洲特纸,20210224,22.67,22.29,22.61,21.53,21.71,4209495,92395400,-0.96,-4.2347,21.9493,10.5211,868617100,,8684217100,40010000,0,400010000,26.4644,6.9322,3.2961,98.3244,
605007.SH,五洲特纸,20210225,21.71,21.79,22.18,20.71,20.81,3020172,64110886,-0.9,-4.1456,21.2276,7.5485,832608100,,8324208100,40010000,0,400010000,25.3673,6.6449,3.1595,94.2483,
605007.SH,五洲特纸,20210226,20.81,20.16,21.4,20.02,20.87,2078776,43487989,0.06,0.2883,20.92,5.1956,835008700,,8348208700,40010000,0,400010000,25.4404,6.664,3.1686,94.5201,
605007.SH,五洲特纸,20210301,20.87,21.14,22.96,21.01,22.96,7052634,159820613,2.09,10.0144,22.6611,17.6272,918629600,,9184229600,40010000,0,400010000,27.9881,7.3314,3.4859,103.9857,
605007.SH,五洲特纸,20210302,22.96,23.74,24.4,22.73,22.92,11623523,273616186,-0.04,-0.1742,23.5399,29.0515,917029200,,9168229200,40010000,0,400010000,27.9394,7.3186,3.4798,103.8045,
605007.SH,五洲特纸,20210303,22.92,22.71,24.37,22.71,23.37,8023191,188140162,0.45,1.9634,23.4495,20.053,935033700,,9348233700,40010000,0,400010000,28.4879,7.4623,3.5482,105.8426,
605007.SH,五洲特纸,20210304,23.37,23,23.24,22.15,22.38,5086290,115288449,-0.99,-4.2362,22.6665,12.7125,895423800,,8952223800,40010000,0,400010000,27.2811,7.1462,3.3979,101.3589,
605007.SH,五洲特纸,20210305,22.38,22.27,23.45,22.18,22.6,3882494,88096177,0.22,0.983,22.6906,9.7038,904226000,,9040226000,40010000,0,400010000,27.5493,7.2164,3.4313,102.3552,
605007.SH,五洲特纸,20210308,22.6,23.08,23.3,21.63,21.63,4065899,90668801,-0.97,-4.292,22.2998,10.1622,865416300,,8652216300,40010000,0,400010000,25.0362,6.9067,3.284,97.9621,
605007.SH,五洲特纸,20210309,21.63,21.8,21.85,20.03,20.95,4349496,91571686,-0.68,-3.1438,21.0534,10.871,838209500,,8380209500,40010000,0,400010000,24.2491,6.6896,3.1808,94.8824,
