ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,20111108,34.22,34.31,34.78,34.12,34.22,1960764,67520808,0,0,34.436,6.1274,1095040000,,5475200000,32000000,0,160000000,24.9267,2.8059,9.1993,71.1524,
002623.SZ,ัวย๊ถู,20111109,34.22,34.23,34.63,33.73,34.39,1909324,65264236.2,0.17,0.4968,34.1819,5.9666,1100480000,,5502400000,32000000,0,160000000,25.0506,2.8198,9.2451,71.5059,
002623.SZ,ัวย๊ถู,20111110,34.39,33.99,34.19,33.39,33.4,2000513,67553350.3,-0.99,-2.8787,33.768,6.2516,1068800000,,5344000000,32000000,0,160000000,24.3294,2.7386,8.9789,69.4474,
002623.SZ,ัวย๊ถู,20111111,33.4,33.27,33.66,32.9,32.92,1381645,46013118.1,-0.48,-1.4371,33.3031,4.3176,1053440000,,5267200000,32000000,0,160000000,23.9798,2.6993,8.8499,68.4494,
002623.SZ,ัวย๊ถู,20111114,32.92,33.5,34.28,33.15,33.92,1795726,60635519.8,1,3.0377,33.7666,5.6116,1085440000,,5427200000,32000000,0,160000000,24.7082,2.7813,9.1187,70.5286,
002623.SZ,ัวย๊ถู,20111115,33.92,33.8,34.33,33.71,34.15,1482922,50610245.2,0.23,0.6781,34.1287,4.6341,1092800000,,5464000000,32000000,0,160000000,24.8757,2.8001,9.1805,71.0069,
002623.SZ,ัวย๊ถู,20111116,34.15,34.4,35.12,33.86,33.92,3219346,111289533.4,-0.23,-0.6735,34.569,10.0605,1085440000,,5427200000,32000000,0,160000000,24.7082,2.7813,9.1187,70.5286,
002623.SZ,ัวย๊ถู,20111117,33.92,33.91,35.17,33.81,34.7,3352751,116405963.5,0.78,2.2995,34.7195,10.4773,1110400000,,5552000000,32000000,0,160000000,25.2764,2.8452,9.3284,72.1505,
002623.SZ,ัวย๊ถู,20111118,34.7,34.37,35.22,34.3,35.1,3961407,138530203.2,0.4,1.1527,34.9699,12.3794,1123200000,,5616000000,32000000,0,160000000,25.5677,2.878,9.4359,72.9822,
002623.SZ,ัวย๊ถู,20111121,35.1,34.98,35.28,33.2,33.6,2791180,94811469.3,-1.5,-4.2735,33.9682,8.7224,1075200000,,5376000000,32000000,0,160000000,24.4751,2.755,9.0327,69.8633,
002623.SZ,ัวย๊ถู,20111122,33.6,32.9,33.46,32.68,33.17,1373800,45370364.5,-0.43,-1.2798,33.0255,4.2931,1061440000,,5307200000,32000000,0,160000000,24.1619,2.7198,8.9171,68.9692,
002623.SZ,ัวย๊ถู,20111123,33.17,33.5,34.98,33.3,34.42,3121674,107343763.2,1.25,3.7685,34.3866,9.7552,1101440000,,5507200000,32000000,0,160000000,25.0724,2.8223,9.2531,71.5683,
002623.SZ,ัวย๊ถู,20111124,34.42,34.01,35.28,34.01,34.97,3163939,110383288.8,0.55,1.5979,34.8879,9.8873,1119040000,,5595200000,32000000,0,160000000,25.473,2.8674,9.401,72.7119,
002623.SZ,ัวย๊ถู,20111125,34.97,35,35.83,34.3,34.78,3103751,109169750.5,-0.19,-0.5433,35.1735,9.6992,1112960000,,5564800000,32000000,0,160000000,25.3346,2.8518,9.3499,72.3168,
002623.SZ,ัวย๊ถู,20111128,34.78,35.1,35.78,34.5,35.63,2716471,95847546.4,0.85,2.4439,35.2838,8.489,1140160000,,5700800000,32000000,0,160000000,25.9538,2.9215,9.5784,74.0842,
002623.SZ,ัวย๊ถู,20111129,35.63,36,36.11,35.05,35.37,2526067,89639636.7,-0.26,-0.7297,35.4859,7.894,1131840000,,5659200000,32000000,0,160000000,25.7644,2.9002,9.5085,73.5436,
002623.SZ,ัวย๊ถู,20111130,35.37,35.18,35.18,32.71,32.94,2838155,96064492.2,-2.43,-6.8702,33.8475,8.8692,1054080000,,5270400000,32000000,0,160000000,23.9943,2.7009,8.8552,68.4909,
002623.SZ,ัวย๊ถู,20111201,32.94,34.4,34.4,33.2,33.21,2377464,80275842.9,0.27,0.8197,33.7653,7.4296,1062720000,,5313600000,32000000,0,160000000,24.191,2.723,8.9278,69.0523,
002623.SZ,ัวย๊ถู,20111202,33.21,33.19,33.19,31.79,31.83,1706331,54803818.3,-1.38,-4.1554,32.1179,5.3323,1018560000,,5092800000,32000000,0,160000000,23.1858,2.6099,8.5568,66.183,
002623.SZ,ัวย๊ถู,20111205,31.83,31.79,31.82,30.19,30.22,1639653,50248059.8,-1.61,-5.0581,30.6455,5.1239,967040000,,4835200000,32000000,0,160000000,22.013,2.4779,8.124,62.8354,
002623.SZ,ัวย๊ถู,20111206,30.22,30,30.83,29.91,30.58,909679,27792897.3,0.36,1.1913,30.5524,2.8427,978560000,,4892800000,32000000,0,160000000,22.2753,2.5074,8.2208,63.5839,
002623.SZ,ัวย๊ถู,20111207,30.58,30.38,31.15,30.35,30.74,769861,23696715.3,0.16,0.5232,30.7805,2.4058,983680000,,4918400000,32000000,0,160000000,22.3918,2.5205,8.2638,63.9166,
002623.SZ,ัวย๊ถู,20111208,30.74,30.5,31.08,29.7,30.83,1338351,40809692.2,0.09,0.2928,30.4925,4.1823,986560000,,4932800000,32000000,0,160000000,22.4574,2.5279,8.288,64.1037,
002623.SZ,ัวย๊ถู,20111209,30.83,30.35,30.78,30.1,30.26,588627,17844818,-0.57,-1.8488,30.316,1.8395,968320000,,4841600000,32000000,0,160000000,22.0422,2.4812,8.1348,62.9185,
002623.SZ,ัวย๊ถู,20111212,30.26,30.03,30.39,29.91,29.92,546279,16424472.4,-0.34,-1.1236,30.0661,1.7071,957440000,,4787200000,32000000,0,160000000,21.7945,2.4533,8.0434,62.2116,
002623.SZ,ัวย๊ถู,20111213,29.92,29.8,29.81,28.31,28.36,1026413,29699191.3,-1.56,-5.2139,28.9349,3.2075,907520000,,4537600000,32000000,0,160000000,20.6582,2.3254,7.624,58.9679,
002623.SZ,ัวย๊ถู,20111214,28.36,28.7,28.93,27.84,27.9,545106,15489251.9,-0.46,-1.622,28.4151,1.7035,892800000,,4464000000,32000000,0,160000000,20.3231,2.2877,7.5003,58.0115,
002623.SZ,ัวย๊ถู,20111215,27.9,28.04,28.25,27.35,27.6,860332,23876427.3,-0.3,-1.0753,27.7526,2.6885,883200000,,4416000000,32000000,0,160000000,20.1045,2.2631,7.4197,57.3877,
002623.SZ,ัวย๊ถู,20111216,27.6,27.73,28.56,27.52,28.5,885270,24782786.5,0.9,3.2609,27.9946,2.7665,912000000,,4560000000,32000000,0,160000000,20.7601,2.3368,7.6616,59.259,
002623.SZ,ัวย๊ถู,20111219,28.5,28.01,30.48,27.92,30.1,2276269,66615710.5,1.6,5.614,29.2653,7.1133,963200000,,4816000000,32000000,0,160000000,21.9256,2.468,8.0918,62.5858,
002623.SZ,ัวย๊ถู,20111220,30.1,29.72,30.14,29.15,29.15,1274074,37638637.3,-0.95,-3.1561,29.542,3.9815,932800000,,4664000000,32000000,0,160000000,21.2336,2.3901,7.8364,60.6105,
002623.SZ,ัวย๊ถู,20111221,29.15,29.29,29.98,28.28,28.28,892528,26146299.6,-0.87,-2.9846,29.2947,2.7892,904960000,,4524800000,32000000,0,160000000,20.5999,2.3188,7.6025,58.8016,
002623.SZ,ัวย๊ถู,20111222,28.28,28.01,28.22,26.65,27.93,989451,27207857.3,-0.35,-1.2376,27.4979,3.092,893760000,,4468800000,32000000,0,160000000,20.3449,2.2901,7.5084,58.0738,
002623.SZ,ัวย๊ถู,20111223,27.93,27.75,28.46,27.52,27.82,560481,15714948.4,-0.11,-0.3938,28.0383,1.7515,890240000,,4451200000,32000000,0,160000000,20.2648,2.2811,7.4788,57.8451,
002623.SZ,ัวย๊ถู,20111226,27.82,27.65,28.38,27.4,27.68,415839,11641279.3,-0.14,-0.5032,27.9947,1.2995,885760000,,4428800000,32000000,0,160000000,20.1628,2.2696,7.4412,57.554,
002623.SZ,ัวย๊ถู,20111227,27.68,27.59,27.74,26.01,26.1,755061,20218252.3,-1.58,-5.7081,26.777,2.3596,835200000,,4176000000,32000000,0,160000000,19.0119,2.1401,7.0165,54.2688,
002623.SZ,ัวย๊ถู,20111228,26.1,26.08,26.45,25.03,25.8,540578,13886700.8,-0.3,-1.1494,25.6886,1.6893,825600000,,4128000000,32000000,0,160000000,18.7934,2.1155,6.9358,53.645,
002623.SZ,ัวย๊ถู,20111229,25.8,25.53,26.16,25,25.55,388468,10057800.5,-0.25,-0.969,25.8909,1.214,817600000,,4088000000,32000000,0,160000000,18.6113,2.095,6.8686,53.1252,
002623.SZ,ัวย๊ถู,20111230,25.55,25.85,26.16,25.63,26,481109,12481495.3,0.45,1.7613,25.9432,1.5035,832000000,,4160000000,32000000,0,160000000,18.9391,2.1319,6.9896,54.0609,
002623.SZ,ัวย๊ถู,20120104,26,26.22,26.36,24.8,24.87,484482,12437440.3,-1.13,-4.3462,25.6716,1.514,795840000,,3979200000,32000000,0,160000000,18.1159,2.0392,6.8748,3.1855,
002623.SZ,ัวย๊ถู,20120105,24.87,24.6,24.83,22.9,23.06,967250,22994194.2,-1.81,-7.2778,23.7728,3.0227,737920000,,3689600000,32000000,0,160000000,16.7975,1.8908,6.3744,2.9537,
002623.SZ,ัวย๊ถู,20120106,23.06,23.09,23.85,22.92,23.85,616762,14409594.7,0.79,3.4258,23.3633,1.9274,763200000,,3816000000,32000000,0,160000000,17.373,1.9556,6.5928,3.0549,
002623.SZ,ัวย๊ถู,20120109,23.85,23.7,25.08,23.4,25.04,710635,17432074.4,1.19,4.9895,24.5303,2.2207,801280000,,4006400000,32000000,0,160000000,18.2398,2.0531,6.9218,3.2073,
002623.SZ,ัวย๊ถู,20120110,25.04,25.17,25.95,24.81,25.76,1401734,35642945.3,0.72,2.8754,25.4278,4.3804,824320000,,4121600000,32000000,0,160000000,18.7642,2.1122,7.1208,3.2995,
002623.SZ,ัวย๊ถู,20120111,25.76,25.69,25.88,25.38,25.69,1144362,29283738.3,-0.07,-0.2717,25.5896,3.5761,822080000,,4110400000,32000000,0,160000000,18.7133,2.1064,7.1014,3.2905,
002623.SZ,ัวย๊ถู,20120112,25.69,25.59,26.42,25.46,25.65,1227142,31917682.8,-0.04,-0.1557,26.0098,3.8348,820800000,,4104000000,32000000,0,160000000,18.6841,2.1032,7.0904,3.2854,
002623.SZ,ัวย๊ถู,20120113,25.65,26,26,23.09,23.15,4526568,106552928.5,-2.5,-9.7466,23.5395,11.3164,926000000,,3704000000,40000000,0,160000000,16.8631,1.8982,6.3993,2.9652,
002623.SZ,ัวย๊ถู,20120116,23.15,22.68,22.93,22.09,22.2,1301227,29312868,-0.95,-4.1037,22.5271,3.2531,888000000,,3552000000,40000000,0,160000000,16.1711,1.8203,6.1367,2.8435,
002623.SZ,ัวย๊ถู,20120117,22.2,22.25,23.64,22.21,23.54,1297652,29889510.9,1.34,6.036,23.0335,3.2441,941600000,,3766400000,40000000,0,160000000,17.1471,1.9302,6.5071,3.0151,
002623.SZ,ัวย๊ถู,20120118,23.54,23.79,23.79,22.54,22.7,1271400,29508259,-0.84,-3.5684,23.2093,3.1785,908000000,,3632000000,40000000,0,160000000,16.5353,1.8613,6.2749,2.9076,
002623.SZ,ัวย๊ถู,20120119,22.7,22.55,23.49,22.5,23.26,773224,17888281.5,0.56,2.467,23.1347,1.9331,930400000,,3721600000,40000000,0,160000000,16.9432,1.9072,6.4297,2.9793,
002623.SZ,ัวย๊ถู,20120120,23.26,23.39,23.71,23.25,23.62,1102019,25985340.9,0.36,1.5477,23.5798,2.755,944800000,,3779200000,40000000,0,160000000,17.2054,1.9367,6.5292,3.0254,
002623.SZ,ัวย๊ถู,20120130,23.62,24.02,25.3,24.02,24.69,3063220,75779489.3,1.07,4.5301,24.7385,7.658,987600000,,3950400000,40000000,0,160000000,17.9848,2.0244,6.825,3.1624,
002623.SZ,ัวย๊ถู,20120131,24.69,24.37,24.88,24.23,24.5,1257635,30724058.2,-0.19,-0.7695,24.43,3.1441,980000000,,3920000000,40000000,0,160000000,17.8464,2.0089,6.7725,3.1381,
002623.SZ,ัวย๊ถู,20120201,24.5,24.48,25.07,24.32,24.48,1133603,28025660.8,-0.02,-0.0816,24.7226,2.834,979200000,,3916800000,40000000,0,160000000,17.8319,2.0072,6.767,3.1355,
002623.SZ,ัวย๊ถู,20120202,24.48,24.56,24.98,24.5,24.96,1132726,28068460.1,0.48,1.9608,24.7796,2.8318,998400000,,3993600000,40000000,0,160000000,18.1815,2.0466,6.8996,3.197,
002623.SZ,ัวย๊ถู,20120203,24.96,24.96,25.38,24.82,25.28,1429769,35839419.4,0.32,1.2821,25.0666,3.5744,1011200000,,4044800000,40000000,0,160000000,18.4146,2.0728,6.9881,3.238,
002623.SZ,ัวย๊ถู,20120206,25.28,25.22,25.48,24.7,25.28,1571048,39436759.4,0,0,25.1022,3.9276,1011200000,,4044800000,40000000,0,160000000,18.4146,2.0728,6.9881,3.238,
002623.SZ,ัวย๊ถู,20120207,25.28,25.06,25.06,24.42,24.6,1052163,25934731.8,-0.68,-2.6899,24.649,2.6304,984000000,,3936000000,40000000,0,160000000,17.9193,2.0171,6.8001,3.1509,
002623.SZ,ัวย๊ถู,20120208,24.6,24.6,25.23,24.49,25.23,1234361,30832118,0.63,2.561,24.9782,3.0859,1009200000,,4036800000,40000000,0,160000000,18.3782,2.0687,6.9743,3.2316,
002623.SZ,ัวย๊ถู,20120209,25.23,25.28,25.87,25.11,25.44,1855859,47527017,0.21,0.8323,25.6092,4.6396,1017600000,,4070400000,40000000,0,160000000,18.5312,2.0859,7.0323,3.2585,
002623.SZ,ัวย๊ถู,20120210,25.44,25.6,25.99,25.4,25.95,1811663,46728524.9,0.51,2.0047,25.7932,4.5292,1038000000,,4152000000,40000000,0,160000000,18.9026,2.1278,7.1733,3.3238,
002623.SZ,ัวย๊ถู,20120213,25.95,25.79,26.75,25.6,26.54,2046614,53891130.8,0.59,2.2736,26.3318,5.1165,1061600000,,4246400000,40000000,0,160000000,19.3324,2.1761,7.3364,3.3994,
002623.SZ,ัวย๊ถู,20120214,26.54,26.59,26.64,25.88,26.24,1573854,41192720.3,-0.3,-1.1304,26.1732,3.9346,1049600000,,4198400000,40000000,0,160000000,19.1139,2.1515,7.2535,3.361,
002623.SZ,ัวย๊ถู,20120215,26.24,26.24,26.44,25.9,26.44,1418280,37200598.4,0.2,0.7622,26.2294,3.5457,1057600000,,4230400000,40000000,0,160000000,19.2596,2.1679,7.3088,3.3866,
002623.SZ,ัวย๊ถู,20120216,26.44,26.48,27.17,26.18,26.5,1940616,51890718.6,0.06,0.2269,26.7393,4.8515,1060000000,,4240000000,40000000,0,160000000,19.3033,2.1729,7.3253,3.3943,
002623.SZ,ัวย๊ถู,20120217,26.5,26.5,26.75,26,26.29,945234,24827615.5,-0.21,-0.7925,26.2661,2.3631,1051600000,,4206400000,40000000,0,160000000,19.1503,2.1556,7.2673,3.3674,
002623.SZ,ัวย๊ถู,20120220,26.29,26.6,26.68,26.08,26.1,1437958,37894120,-0.19,-0.7227,26.3527,3.5949,1044000000,,4176000000,40000000,0,160000000,19.0119,2.1401,7.2148,3.343,
002623.SZ,ัวย๊ถู,20120221,26.1,26.07,26.61,25.8,26.6,1296078,34001760.2,0.5,1.9157,26.2343,3.2402,1064000000,,4256000000,40000000,0,160000000,19.3761,2.1811,7.353,3.4071,
002623.SZ,ัวย๊ถู,20120222,26.6,26.64,27.88,26.62,27.68,2856771,78295010,1.08,4.0602,27.4068,7.1419,1107200000,,4428800000,40000000,0,160000000,20.1628,2.2696,7.6515,3.5454,
002623.SZ,ัวย๊ถู,20120223,27.68,27.69,28.88,27.5,28.4,3176340,89453422.4,0.72,2.6012,28.1624,7.9409,1136000000,,4544000000,40000000,0,160000000,20.6873,2.3286,7.8506,3.6376,
002623.SZ,ัวย๊ถู,20120224,28.4,28.22,28.79,27.96,28.29,1866476,52632882.5,-0.11,-0.3873,28.1991,4.6662,1131600000,,4526400000,40000000,0,160000000,20.6072,2.3196,7.8202,3.6236,
002623.SZ,ัวย๊ถู,20120227,28.29,28.2,28.45,27.79,28.01,3535973,99460877.3,-0.28,-0.9897,28.1283,8.8399,1120400000,,4481600000,40000000,0,160000000,20.9145,2.2967,7.7428,3.5877,
002623.SZ,ัวย๊ถู,20120228,28.01,27.8,27.89,27.18,27.74,2180995,60006927.1,-0.27,-0.9639,27.5136,5.4525,1109600000,,4438400000,40000000,0,160000000,20.7129,2.2745,7.6681,3.5531,
002623.SZ,ัวย๊ถู,20120229,27.74,27.6,27.91,27.36,27.46,1085462,30018863.1,-0.28,-1.0094,27.6554,2.7137,1098400000,,4393600000,40000000,0,160000000,20.5038,2.2516,7.5907,3.5172,
002623.SZ,ัวย๊ถู,20120301,27.46,27.21,27.77,27.2,27.47,892894,24580666.2,0.01,0.0364,27.5292,2.2322,1098800000,,4395200000,40000000,0,160000000,20.5113,2.2524,7.5935,3.5185,
002623.SZ,ัวย๊ถู,20120302,27.47,27.45,28.26,27.3,28.19,1875896,52650601,0.72,2.621,28.0669,4.6897,1127600000,,4510400000,40000000,0,160000000,21.0489,2.3114,7.7925,3.6107,
002623.SZ,ัวย๊ถู,20120305,28.19,28.2,28.73,28.06,28.64,2600266,73846048.2,0.45,1.5963,28.3994,6.5007,1145600000,,4582400000,40000000,0,160000000,21.3849,2.3483,7.9169,3.6684,
002623.SZ,ัวย๊ถู,20120306,28.64,28.55,28.55,27.81,28.21,1628569,45899271.9,-0.43,-1.5014,28.1838,4.0714,1128400000,,4513600000,40000000,0,160000000,21.0638,2.3131,7.798,3.6133,
002623.SZ,ัวย๊ถู,20120307,28.21,27.75,28.5,27.5,28.35,1575090,44151385.2,0.14,0.4963,28.031,3.9377,1134000000,,4536000000,40000000,0,160000000,21.1683,2.3245,7.8367,3.6312,
002623.SZ,ัวย๊ถู,20120308,28.35,28.39,28.87,28.1,28.21,1309625,37256538.9,-0.14,-0.4938,28.4482,3.2741,1128400000,,4513600000,40000000,0,160000000,21.0638,2.3131,7.798,3.6133,
002623.SZ,ัวย๊ถู,20120309,28.21,28.26,29.04,28.26,29.03,1915927,54990769.1,0.82,2.9068,28.7019,4.7898,1161200000,,4644800000,40000000,0,160000000,21.6761,2.3803,8.0247,3.7183,
002623.SZ,ัวย๊ถู,20120312,29.03,29.11,29.44,28.66,28.93,1513894,43717235.4,-0.1,-0.3445,28.8773,3.7847,1157200000,,4628800000,40000000,0,160000000,21.6014,2.3721,7.9971,3.7055,
002623.SZ,ัวย๊ถู,20120313,28.93,28.82,29.92,28.82,29.8,2387931,70424369.8,0.87,3.0073,29.4918,5.9698,1192000000,,4768000000,40000000,0,160000000,22.251,2.4434,8.2376,3.817,
002623.SZ,ัวย๊ถู,20120314,29.8,29.93,30.06,27.58,27.89,3190124,92969350.2,-1.91,-6.4094,29.1429,7.9753,1115600000,,4462400000,40000000,0,160000000,20.8249,2.2868,7.7096,3.5723,
002623.SZ,ัวย๊ถู,20120315,27.89,27.89,28.3,26.7,27.78,1715577,47329685.3,-0.11,-0.3944,27.5882,4.2889,1111200000,,4444800000,40000000,0,160000000,20.7427,2.2778,7.6792,3.5582,
002623.SZ,ัวย๊ถู,20120316,27.78,27.72,28.27,27.4,28.18,929744,25987796.2,0.4,1.4399,27.9516,2.3244,1127200000,,4508800000,40000000,0,160000000,21.0414,2.3106,7.7897,3.6095,
002623.SZ,ัวย๊ถู,20120319,28.18,28.3,28.79,28.02,28.78,1298132,36778532.6,0.6,2.1292,28.3319,3.2453,1151200000,,4604800000,40000000,0,160000000,21.4894,2.3598,7.9556,3.6863,
002623.SZ,ัวย๊ถู,20120320,28.78,28.7,28.7,27.86,27.88,1058687,29789575.7,-0.9,-3.1272,28.1382,2.6467,1115200000,,4460800000,40000000,0,160000000,20.8174,2.286,7.7068,3.571,
002623.SZ,ัวย๊ถู,20120321,27.88,28.02,28.28,27.1,27.56,865946,23998885.8,-0.32,-1.1478,27.7141,2.1649,1102400000,,4409600000,40000000,0,160000000,20.5785,2.2598,7.6184,3.5301,
002623.SZ,ัวย๊ถู,20120322,27.56,27.45,27.45,27.1,27.2,983777,26819279.8,-0.36,-1.3062,27.2615,2.4594,1088000000,,4352000000,40000000,0,160000000,20.3097,2.2303,7.5188,3.4839,
002623.SZ,ัวย๊ถู,20120323,27.2,27.06,27.1,26.3,26.46,1214919,32439617.2,-0.74,-2.7206,26.7011,3.0373,1058400000,,4233600000,40000000,0,160000000,19.7571,2.1696,7.3143,3.3892,
002623.SZ,ัวย๊ถู,20120326,26.46,26.32,26.67,26.15,26.23,481442,12711651.2,-0.23,-0.8692,26.4033,1.2036,1049200000,,4196800000,40000000,0,160000000,19.5854,2.1507,7.2507,3.3597,
002623.SZ,ัวย๊ถู,20120327,26.23,26.48,26.65,26.28,26.4,403592,10686351.1,0.17,0.6481,26.4781,1.009,1056000000,,4224000000,40000000,0,160000000,19.7123,2.1647,7.2977,3.3815,
002623.SZ,ัวย๊ถู,20120328,26.4,26.45,26.45,24.81,24.86,933445,23704040.2,-1.54,-5.8333,25.3941,2.3336,994400000,,3977600000,40000000,0,160000000,18.5624,2.0384,6.872,3.1842,
002623.SZ,ัวย๊ถู,20120329,24.86,24.8,24.98,24.3,24.34,622697,15295179,-0.52,-2.0917,24.5628,1.5567,973600000,,3894400000,40000000,0,160000000,18.1742,1.9957,6.7283,3.1176,
002623.SZ,ัวย๊ถู,20120330,24.34,24.25,24.58,23.82,23.89,588100,14201881.6,-0.45,-1.8488,24.1488,1.4703,955600000,,3822400000,40000000,0,160000000,17.8382,1.9589,6.6039,3.06,
002623.SZ,ัวย๊ถู,20120405,23.89,24.01,24.83,23.9,24.8,545548,13395487.1,0.91,3.8091,24.5542,1.3639,992000000,,3968000000,40000000,0,160000000,18.5176,2.0335,6.8554,3.1765,
002623.SZ,ัวย๊ถู,20120406,24.8,24.64,25.09,24.62,24.82,508912,12644325.4,0.02,0.0806,24.8458,1.2723,992800000,,3971200000,40000000,0,160000000,18.5326,2.0351,6.8609,3.1791,
002623.SZ,ัวย๊ถู,20120409,24.82,24.95,24.99,24.51,24.55,319960,7892249.9,-0.27,-1.0878,24.6664,0.7999,982000000,,3928000000,40000000,0,160000000,18.331,2.013,6.7863,3.1445,
002623.SZ,ัวย๊ถู,20120410,24.55,24.31,24.55,23.65,24.43,647227,15517922.4,-0.12,-0.4888,23.976,1.6181,977200000,,3908800000,40000000,0,160000000,18.2414,2.0031,6.7531,3.1291,
