¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002332.SZ,œ…Ë¢÷∆“©,20100112,,18.6,20.26,18.6,20.03,58848911,1151465206.1,11.83,144.2683,19.5665,86.1372,1368449600,,6838242000,68320000,0,341400000,96.2362,17.1636,5.3561,10.2784,
002332.SZ,œ…Ë¢÷∆“©,20100113,20.03,19.3,19.59,18.08,18.42,30325326,571840370.1,-1.61,-8.0379,18.8569,44.3872,1258454400,,6288588000,68320000,0,341400000,88.5008,15.784,4.9256,9.4523,
002332.SZ,œ…Ë¢÷∆“©,20100114,18.42,18.11,18.88,17.66,18.42,20394512,372594129.1,0,0,18.2693,29.8515,1258454400,,6288588000,68320000,0,341400000,88.5008,15.784,4.9256,9.4523,
002332.SZ,œ…Ë¢÷∆“©,20100115,18.42,18.2,18.95,18.1,18.6,13391269,250014447.7,0.18,0.9772,18.67,19.6008,1270752000,,6350040000,68320000,0,341400000,89.3656,15.9383,4.9737,9.5446,
002332.SZ,œ…Ë¢÷∆“©,20100118,18.6,18.5,18.9,18.33,18.52,9024109,167468657.9,-0.08,-0.4301,18.5579,13.2086,1265286400,,6322728000,68320000,0,341400000,88.9813,15.8697,4.9523,9.5036,
002332.SZ,œ…Ë¢÷∆“©,20100119,18.52,18.52,18.6,18.07,18.2,8749508,159426030.9,-0.32,-1.7279,18.2211,12.8067,1243424000,,6213480000,68320000,0,341400000,87.4438,15.5955,4.8667,9.3394,
002332.SZ,œ…Ë¢÷∆“©,20100120,18.2,18.13,18.2,17,17.12,10278728,180881396.6,-1.08,-5.9341,17.5976,15.045,1169638400,,5844768000,68320000,0,341400000,82.2548,14.6701,4.578,8.7852,
002332.SZ,œ…Ë¢÷∆“©,20100121,17.12,17.27,17.35,16.9,17.18,4432946,76202489,0.06,0.3505,17.19,6.4885,1173737600,,5865252000,68320000,0,341400000,82.5431,14.7215,4.594,8.8159,
002332.SZ,œ…Ë¢÷∆“©,20100122,17.18,17.02,17.03,15.85,16.1,7201774,117871354,-1.08,-6.2864,16.367,10.5412,1099952000,,5496540000,68320000,0,341400000,77.3541,13.796,4.3052,8.2617,
002332.SZ,œ…Ë¢÷∆“©,20100125,16.1,15.98,16.46,15.88,16.18,3335230,54074949.4,0.08,0.4969,16.2133,4.8818,1105417600,,5523852000,68320000,0,341400000,77.7385,13.8646,4.3266,8.3028,
