代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
430564.BJ,天润科技,20140124,,15,15,15,15,30000,450000,,,15,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140127,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140128,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140129,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140130,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140207,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140210,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140211,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140212,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140213,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140214,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140217,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140218,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140219,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140220,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140221,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140224,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140225,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140226,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140227,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140228,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140303,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140304,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140305,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140306,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140307,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140310,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
430564.BJ,天润科技,20140311,15,15,15,15,15,,,0,0,,,0,,393000000,0,0,26200000,22.3316,9.8052,6.5971,-46.9173,
