代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300715.SZ,凯伦股份,20171026,,15,18,15,18,5912,106199,5.5,44,17.9633,0.0328,324000000,,1296000000,18000000,0,72000000,30.1095,7.4818,4.8184,58.3836,
300715.SZ,凯伦股份,20171027,18,19.8,19.8,19.8,19.8,700,13860,1.8,10,19.8,0.0039,356400000,,1425600000,18000000,0,72000000,33.1205,8.23,5.3002,64.222,
300715.SZ,凯伦股份,20171030,19.8,21.78,21.78,21.78,21.78,1900,41382,1.98,10,21.78,0.0106,392040000,,1568160000,18000000,0,72000000,36.4325,9.053,5.8303,70.6442,
300715.SZ,凯伦股份,20171031,21.78,23.96,23.96,23.96,23.96,5700,136572,2.18,10.0092,23.96,0.0317,431280000,,1725120000,18000000,0,72000000,40.0791,9.9591,6.4138,77.7151,
300715.SZ,凯伦股份,20171101,23.96,26.36,26.36,26.36,26.36,2600,68536,2.4,10.0167,26.36,0.0144,474480000,,1897920000,18000000,0,72000000,44.0937,10.9567,7.0563,85.4996,
300715.SZ,凯伦股份,20171102,26.36,29,29,29,29,3700,107300,2.64,10.0152,29,0.0206,522000000,,2088000000,18000000,0,72000000,48.5098,12.054,7.763,94.0625,
300715.SZ,凯伦股份,20171103,29,31.9,31.9,31.9,31.9,24788,790737,2.9,10,31.9,0.1377,574200000,,2296800000,18000000,0,72000000,53.3607,13.2594,8.5393,103.4688,
300715.SZ,凯伦股份,20171106,31.9,35.09,35.09,35.09,35.09,66300,2326467,3.19,10,35.09,0.3683,631620000,,2526480000,18000000,0,72000000,58.6968,14.5853,9.3932,113.8157,
300715.SZ,凯伦股份,20171107,35.09,38.6,38.6,38.6,38.6,71300,2752180,3.51,10.0028,38.6,0.3961,694800000,,2779200000,18000000,0,72000000,64.5682,16.0443,10.3328,125.2005,
300715.SZ,凯伦股份,20171108,38.6,42.46,42.46,42.46,42.46,97700,4148342,3.86,10,42.46,0.5428,764280000,,3057120000,18000000,0,72000000,71.025,17.6487,11.3661,137.7205,
300715.SZ,凯伦股份,20171109,42.46,46.71,46.71,46.71,46.71,55800,2606418,4.25,10.0094,46.71,0.31,840780000,,3363120000,18000000,0,72000000,78.1342,19.4153,12.5037,151.5056,
300715.SZ,凯伦股份,20171110,46.71,51.38,51.38,51.38,51.38,187600,9638888,4.67,9.9979,51.38,1.0422,924840000,,3699360000,18000000,0,72000000,85.9459,21.3564,13.7538,166.6529,
300715.SZ,凯伦股份,20171113,51.38,55.97,55.97,53.04,54.7,11639125,633877901,3.32,6.4617,54.461,64.6618,984600000,,3938400000,18000000,0,72000000,91.4995,22.7363,14.6426,177.4214,
300715.SZ,凯伦股份,20171114,54.7,52.34,53.47,49.23,49.23,8063879,410510940,-5.47,-10,50.9074,44.7993,886140000,,3544560000,18000000,0,72000000,82.3495,20.4627,13.1783,159.6793,
300715.SZ,凯伦股份,20171115,49.23,47.05,48.38,44.78,47.51,5950072,275906726,-1.72,-3.4938,46.3703,33.056,855180000,,3420720000,18000000,0,72000000,79.4724,19.7478,12.7179,154.1004,
300715.SZ,凯伦股份,20171116,47.51,46.06,46.95,43.8,44.01,4260966,193071307,-3.5,-7.3669,45.3116,23.672,792180000,,3168720000,18000000,0,72000000,73.6178,18.293,11.781,142.748,
300715.SZ,凯伦股份,20171117,44.01,43.9,44.44,39.61,39.67,3947654,164237611,-4.34,-9.8614,41.6039,21.9314,714060000,,2856240000,18000000,0,72000000,66.358,16.489,10.6192,128.6711,
300715.SZ,凯伦股份,20171120,39.67,39.72,40.2,38.21,40.2,2549658,100301722,0.53,1.336,39.3393,14.1648,723600000,,2894400000,18000000,0,72000000,67.2446,16.7093,10.7611,130.3901,
300715.SZ,凯伦股份,20171121,40.2,39.97,40.16,37.01,39.4,3460090,134324386,-0.8,-1.99,38.8211,19.2227,709200000,,2836800000,18000000,0,72000000,65.9064,16.3768,10.5469,127.7953,
300715.SZ,凯伦股份,20171122,39.4,39.25,39.97,38.11,38.74,2287423,89507907,-0.66,-1.6751,39.1305,12.7079,697320000,,2789280000,18000000,0,72000000,64.8024,16.1025,10.3703,125.6546,
300715.SZ,凯伦股份,20171123,38.74,38.4,40.45,38.4,39.3,3316015,130691664,0.56,1.4455,39.4123,18.4223,707400000,,2829600000,18000000,0,72000000,65.7391,16.3352,10.5202,127.471,
300715.SZ,凯伦股份,20171124,39.3,38.9,41.58,38.57,40.54,3994895,161573971,1.24,3.1552,40.4451,22.1939,729720000,,2918880000,18000000,0,72000000,67.8133,16.8507,10.8521,131.4929,
