代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
688408.SH,中信博,20200828,,75,86,75,77.8,21594701,1697456027,35.61,84.4039,78.6052,71.3507,2354661812.8,,10558664344,30265576,0,135715480,48.7221,10.511,4.6274,54.141,
688408.SH,中信博,20200831,77.8,83,88.92,77.7,82.88,16156103,1328833380,5.08,6.5296,82.2496,53.3811,2508410938.88,,11248098982.4,30265576,0,135715480,51.9034,11.1973,4.9295,57.6761,
688408.SH,中信博,20200901,82.88,82.5,86.38,79.98,81.12,9039437,753829163,-1.76,-2.1236,83.3934,29.8671,2455143525.12,,11009239737.6,30265576,0,135715480,50.8012,10.9595,4.8249,56.4514,
688408.SH,中信博,20200902,81.12,83.5,96.5,83.5,93.12,8233037,743610628,12,14.7929,90.3203,27.2026,2818330437.12,,12637825497.6,30265576,0,135715480,58.3162,12.5808,5.5386,64.8022,
688408.SH,中信博,20200903,93.12,94.1,105,92.81,93.46,6476690,633167755,0.34,0.3651,97.761,21.3995,2828620732.96,,12683968760.8,30265576,0,135715480,58.5291,12.6267,5.5588,65.0388,
688408.SH,中信博,20200904,93.46,94,106.61,89.12,103.2,4313669,421112328,9.74,10.4216,97.6228,14.2527,3123407443.2,,14005837536,30265576,0,135715480,64.6288,13.9426,6.1381,71.8168,
688408.SH,中信博,20200907,103.2,101,103.95,93,95.3,3784639,366997636,-7.9,-7.655,96.9703,12.5048,2884309392.8,,12933685244,30265576,0,135715480,59.6814,12.8753,5.6683,66.3192,
688408.SH,中信博,20200908,95.3,97,99.47,92,92.99,2729649,263388575,-2.31,-2.4239,96.4917,9.019,2814395912.24,,12620182485.2,30265576,0,135715480,58.2348,12.5632,5.5309,64.7117,
688408.SH,中信博,20200909,92.99,93.89,95.35,87.6,89,2121899,195526760,-3.99,-4.2908,92.1471,7.0109,2693636264,,12078677720,30265576,0,135715480,55.7361,12.0241,5.2936,61.9351,
688408.SH,中信博,20200910,89,91.5,95.5,90.01,90.66,1510516,139457509,1.66,1.8652,92.3244,4.9909,2743877120.16,,12303965416.8,30265576,0,135715480,56.7757,12.2484,5.3923,63.0902,
688408.SH,中信博,20200911,90.66,91.8,108,91,107.18,2397603,237158266,16.52,18.2219,98.9147,7.9219,3243864435.68,,14545985146.4,30265576,0,135715480,67.1213,14.4803,6.3749,74.5865,
688408.SH,中信博,20200914,107.18,107.8,114.58,103,105.95,3377493,370577047,-1.23,-1.1476,109.7196,11.1595,3206637777.2,,14379055106,30265576,0,135715480,66.351,14.3141,6.3017,73.7305,
688408.SH,中信博,20200915,105.95,106.39,116.53,100.66,107.9,2605565,282999076,1.95,1.8405,108.6133,8.609,3265655650.4,,14643700292,30265576,0,135715480,67.5722,14.5776,6.4177,75.0875,
688408.SH,中信博,20200916,107.9,106.5,115.97,106.5,110.43,1541718,171585365,2.53,2.3448,111.2949,5.094,3342227557.68,,14987060456.4,30265576,0,135715480,69.1566,14.9194,6.5682,76.8482,
688408.SH,中信博,20200917,110.43,110.66,115.95,104,109.23,1721269,190256516,-1.2,-1.0867,110.5327,5.6872,3305908866.48,,14824201880.4,30265576,0,135715480,68.4051,14.7573,6.4968,76.0131,
688408.SH,中信博,20200918,109.23,107,112.12,106.29,108.88,987271,107392091,-0.35,-0.3204,108.7767,3.262,3295315914.88,,14776701462.4,30265576,0,135715480,68.1859,14.71,6.476,75.7695,
688408.SH,中信博,20200921,108.88,107.8,113.78,103.7,104.9,1404171,151973360,-3.98,-3.6554,108.23,4.6395,3174858922.4,,14236553852,30265576,0,135715480,65.6934,14.1723,6.2393,72.9999,
688408.SH,中信博,20200922,104.9,102,105.78,100.62,101,878838,91067118,-3.9,-3.7178,103.6222,2.9038,3056823176,,13707263480,30265576,0,135715480,63.2511,13.6454,6.0073,70.2858,
688408.SH,中信博,20200923,101,103.01,111.49,102,109.39,1481112,158998621,8.39,8.3069,107.3508,4.8937,3310751358.64,,14845916357.2,30265576,0,135715480,68.5053,14.7789,6.5063,76.1244,
688408.SH,中信博,20200924,109.39,109.02,115,106,107.54,1825267,201470707,-1.85,-1.6912,110.3788,6.0308,3254760043.04,,14594842719.2,30265576,0,135715480,67.3467,14.529,6.3963,74.837,
688408.SH,中信博,20200925,107.54,106.8,110.23,104,108.64,978918,105191464,1.1,1.0229,107.4569,3.2344,3288052176.64,,14744129747.2,30265576,0,135715480,68.0356,14.6776,6.4617,75.6025,
688408.SH,中信博,20200928,108.64,108.5,112.6,106,108.22,1042215,114724629,-0.42,-0.3866,110.0777,3.4436,3275340634.72,,14687129245.6,30265576,0,135715480,67.7726,14.6208,6.4367,75.3102,
688408.SH,中信博,20200929,108.22,109.55,109.97,102.05,105.65,933724,98687453,-2.57,-2.3748,105.6923,3.0851,3197558104.4,,14338340462,30265576,0,135715480,66.1631,14.2736,6.2839,73.5218,
688408.SH,中信博,20200930,105.65,106.27,114.99,104.55,108.5,1904954,208954613,2.85,2.6976,109.6901,6.2941,3283814996,,14725129580,30265576,0,135715480,67.9479,14.6586,6.4534,75.5051,
688408.SH,中信博,20201009,108.5,118.06,130.2,118.06,130.2,2337458,298715152,21.7,20,127.7949,7.7232,3940577995.2,,17670155496,30265576,0,135715480,81.5375,17.5904,7.7441,90.6061,
688408.SH,中信博,20201012,130.2,134,145,125,134.99,4115515,546302635,4.79,3.679,132.7422,13.598,4085550104.24,,18320232645.2,30265576,0,135715480,84.5372,18.2375,8.029,93.9395,
688408.SH,中信博,20201013,134.99,135.62,139.9,128.94,137.38,1121907,149781271,2.39,1.7705,133.506,3.7069,4157884830.88,,18644592642.4,30265576,0,135715480,86.034,18.5604,8.1711,95.6027,
688408.SH,中信博,20201014,137.38,135.96,147.01,135.02,139.15,1350887,189098775,1.77,1.2884,139.9812,4.4634,4211454900.4,,18884809042,30265576,0,135715480,87.1424,18.7995,8.2764,96.8344,
688408.SH,中信博,20201015,139.15,138.4,142.24,128.15,128.9,2239724,294992979,-10.25,-7.3662,131.7095,7.4002,3901232746.4,,17493725372,30265576,0,135715480,80.7234,17.4147,7.6667,89.7014,
688408.SH,中信博,20201016,128.9,129.45,132.6,125.37,129.34,976501,126440419,0.44,0.3413,129.4831,3.2264,3914549599.84,,17553440183.2,30265576,0,135715480,80.9989,17.4742,7.6929,90.0076,
688408.SH,中信博,20201019,129.34,131.39,131.39,121.88,124.02,827887,104282826,-5.32,-4.1132,125.9626,2.7354,3753536735.52,,16831433829.6,30265576,0,135715480,77.6673,16.7554,7.3765,86.3055,
688408.SH,中信博,20201020,124.02,123,129.8,123,128.15,869708,110840594,4.13,3.3301,127.4458,2.8736,3878533564.4,,17391938762,30265576,0,135715480,80.2537,17.3134,7.6221,89.1795,
688408.SH,中信博,20201021,128.15,128,135.7,119.5,124.55,1484725,186246495,-3.6,-2.8092,125.4417,4.9057,3769577490.8,,16903363034,30265576,0,135715480,77.9992,16.827,7.408,86.6743,
688408.SH,中信博,20201022,124.55,124,131.05,121.03,129.7,1044187,132182797,5.15,4.1349,126.5892,3.4501,3925445207.2,,17602297756,30265576,0,135715480,81.2244,17.5228,7.7143,90.2582,
688408.SH,中信博,20201023,129.7,129,131.86,121.2,123.6,814779,103463980,-6.1,-4.7032,126.9841,2.6921,3740825193.6,,16774433328,30265576,0,135715480,77.4043,16.6987,7.3515,86.0132,
688408.SH,中信博,20201026,123.6,120.85,133.94,120.52,129.52,1248610,159505414,5.92,4.7896,127.7464,4.1255,3919997403.52,,17577868969.6,30265576,0,135715480,81.1116,17.4985,7.7036,90.1329,
688408.SH,中信博,20201027,129.52,129.91,137.66,127.05,136.1,863258,114464468,6.58,5.0803,132.5959,2.8523,4119144893.6,,18470876828,30265576,0,135715480,85.2324,18.3875,8.095,94.7119,
688408.SH,中信博,20201028,136.1,135,141,130.13,135.12,1736221,231550515,-0.98,-0.7201,133.3647,5.7366,4089484629.12,,18337875657.6,30265576,0,135715480,84.6186,18.2551,8.0367,94.0299,
688408.SH,中信博,20201029,135.12,135.59,138.88,132.8,136.5,738766,100425986,1.38,1.0213,135.9375,2.4409,4131251124,,18525163020,30265576,0,135715480,74.0882,7.8154,8.1188,94.9903,
