代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600383.SH,金地集团,20070104,46.2771,46.9533,50.0835,46.6027,47.0284,9458419,182432489,0.7513,1.6234,19.2878,2.2125,8028450000,,12507480000,427500000,0,666000000,39.4126,4.3775,3.5095,70.7253,
600383.SH,金地集团,20070105,47.0284,46.202,48.0301,45.3005,46.5526,4222007,79153289,-0.4758,-1.0117,18.7478,0.9876,7947225000,,12380940000,427500000,0,666000000,39.0139,4.3332,3.474,70.0097,
600383.SH,金地集团,20070108,46.5526,46.0768,47.4791,42.9466,45.0751,8757254,156166428,-1.4775,-3.1737,17.8328,2.0485,7695000000,,11988000000,427500000,0,666000000,37.7757,4.1957,3.3638,67.7878,
600383.SH,金地集团,20070109,45.0751,45.0751,45.8013,44.0735,44.399,8318857,148841232,-0.6761,-1.5,17.892,1.9459,7579575000,,11808180000,427500000,0,666000000,37.209,4.1328,3.3133,66.771,
600383.SH,金地集团,20070110,44.399,45.0751,48.3055,44.2738,47.5042,12877873,233639056,3.1052,6.9938,18.1427,3.0124,8109675000,,12634020000,427500000,0,666000000,39.8113,4.4218,3.5451,71.4408,
600383.SH,金地集团,20070111,47.5042,47.0534,47.1536,44.5743,45.0501,11553478,209040420,-2.4541,-5.1661,18.0933,2.7026,7690725000,,11981340000,427500000,0,666000000,37.7547,4.1934,3.3619,67.7501,
600383.SH,金地集团,20070112,45.0501,44.3239,45.5259,42.0701,43.4725,7313625,129390718,-1.5776,-3.5019,17.6917,1.7108,7421400000,,11561760000,427500000,0,666000000,36.4325,4.0465,3.2442,65.3776,
600383.SH,金地集团,20070115,43.4725,42.621,46.177,42.621,45.8765,8148085,146404270,2.404,5.53,17.9679,1.906,7831800000,,12201120000,427500000,0,666000000,38.4472,4.2703,3.4236,68.9929,
600383.SH,金地集团,20070116,45.8765,46.177,49.8331,45.5509,49.4074,10643148,201363406,3.5309,7.6965,18.9195,2.4896,8434575000,,13140180000,427500000,0,666000000,41.4063,4.599,3.6871,74.303,
600383.SH,金地集团,20070117,49.4074,49.3322,49.3322,44.4741,44.4741,24164372,434418236,-4.9332,-9.9848,17.9776,5.6525,7592400000,,11828160000,427500000,0,666000000,37.272,4.1398,3.3189,66.884,
600383.SH,金地集团,20070118,44.4741,40.0167,42.0451,40.0167,41.8447,39735232,642189493,-2.6294,-5.9122,16.1617,9.2948,7143525000,,11128860000,427500000,0,666000000,35.0684,3.895,3.1227,62.9297,
600383.SH,金地集团,20070119,41.8447,42.0701,42.5209,38.1887,39.8665,24406528,388086720,-1.9783,-4.7277,15.9009,5.7091,6805800000,,10602720000,427500000,0,666000000,33.4105,3.7109,2.9751,59.9545,
600383.SH,金地集团,20070122,39.8665,39.4407,40.5676,37.6377,40.2671,19482799,310897987,0.4007,1.005,15.9576,4.5574,6874200000,,10709280000,427500000,0,666000000,33.7463,3.7482,3.005,60.5571,
600383.SH,金地集团,20070123,40.2671,40.5175,40.818,38.3139,39.9416,16685719,264917560,-0.3255,-0.8085,15.8769,3.9031,6818625000,,10622700000,427500000,0,666000000,33.4734,3.7179,2.9807,60.0675,
600383.SH,金地集团,20070124,39.9416,39.8164,43.3222,39.5659,41.6444,18697432,312812945,1.7028,4.2633,16.7303,4.3737,7109325000,,11075580000,427500000,0,666000000,34.9005,3.8764,3.1078,62.6284,
600383.SH,金地集团,20070125,41.6444,40.7179,42.9466,39.0651,40.3172,16556387,271868989,-1.3272,-3.187,16.4208,3.8728,6882750000,,10722600000,427500000,0,666000000,33.7882,3.7528,3.0087,60.6324,
600383.SH,金地集团,20070126,40.3172,39.1903,42.0701,38.6895,41.6194,12379054,199533664,1.3022,3.2298,16.1187,2.8957,7105050000,,11068920000,427500000,0,666000000,34.8795,3.874,3.1059,62.5907,
600383.SH,金地集团,20070129,41.6194,41.6194,42.4708,39.9416,40.8681,12377098,202268737,-0.7513,-1.8051,16.3422,2.8952,6976800000,,10869120000,427500000,0,666000000,34.2499,3.8041,3.0498,61.4609,
600383.SH,金地集团,20070130,40.8681,40.192,40.8681,37.5626,37.7629,20501313,316853130,-3.1052,-7.598,15.4553,4.7956,6446700000,,10043280000,427500000,0,666000000,31.6476,3.5151,2.8181,56.7911,
600383.SH,金地集团,20070131,37.7629,37.4374,38.0384,36.8114,37.7379,12236342,182743128,-0.025,-0.0663,14.9345,2.8623,6442425000,,10036620000,427500000,0,666000000,31.6266,3.5127,2.8162,56.7535,
600383.SH,金地集团,20070201,37.7379,37.3122,39.0651,37.0618,38.9149,7425085,114185074,1.177,3.1188,15.3783,1.7369,6643350000,,10349640000,427500000,0,666000000,32.613,3.6223,2.9041,58.5235,
600383.SH,金地集团,20070202,38.9149,38.8147,38.8147,36.3105,37.0868,8681554,130086687,-1.828,-4.6976,14.9843,2.0308,6331275000,,9863460000,427500000,0,666000000,31.081,3.4521,2.7676,55.7743,
600383.SH,金地集团,20070205,37.0868,36.5609,37.212,34.808,36.5609,4920884,70844582,-0.5259,-1.418,14.3967,1.1511,6241500000,,9723600000,427500000,0,666000000,30.6403,3.4032,2.7284,54.9834,
600383.SH,金地集团,20070206,36.5609,36.3105,36.3105,34.5326,35.5593,12807956,179895345,-1.0017,-2.7397,14.0456,2.996,6070500000,,9457200000,427500000,0,666000000,29.8008,3.3099,2.6537,53.477,
600383.SH,金地集团,20070207,35.5593,35.6845,37.2621,35.6845,36.7112,9804641,143570488,1.1519,3.2394,14.6431,2.2935,6267150000,,9763560000,427500000,0,666000000,30.7662,3.4172,2.7396,55.2094,
600383.SH,金地集团,20070208,36.7112,36.586,36.6361,34.9583,35.6845,8759445,125195915,-1.0267,-2.7967,14.2927,2.049,6091875000,,9490500000,427500000,0,666000000,29.9057,3.3216,2.663,53.6653,
600383.SH,金地集团,20070209,35.6845,35.5092,35.7596,34.3072,35.0835,10346423,144408141,-0.601,-1.6842,13.9573,2.4202,5989275000,,9330660000,427500000,0,666000000,29.4021,3.2657,2.6181,52.7615,
600383.SH,金地集团,20070212,35.0835,35.1336,38.5893,35.0084,38.4892,11997693,179182774,3.4057,9.7074,14.9348,2.8065,6570675000,,10236420000,427500000,0,666000000,32.2562,3.5827,2.8723,57.8833,
600383.SH,金地集团,20070213,38.4892,38.5643,39.4407,38.2137,39.2905,8122778,126214925,0.8013,2.082,15.5384,1.9001,6707475000,,10449540000,427500000,0,666000000,32.9278,3.6573,2.9321,59.0884,
600383.SH,金地集团,20070214,39.2905,39.0902,39.8164,38.2137,39.0902,5588095,86818657,-0.2003,-0.5099,15.5364,1.3072,6673275000,,10396260000,427500000,0,666000000,32.7599,3.6386,2.9171,58.7871,
600383.SH,金地集团,20070215,39.0902,39.2654,40.4424,39.1152,39.5659,11885577,188523504,0.4758,1.2172,15.8615,2.7803,6754500000,,10522800000,427500000,0,666000000,33.1586,3.6829,2.9527,59.5026,
600383.SH,金地集团,20070216,39.5659,39.4407,42.1452,39.4407,39.7412,12840961,205293858,0.1753,0.443,15.9874,3.0037,6784425000,,10569420000,427500000,0,666000000,23.7363,3.6992,2.9657,59.7662,
600383.SH,金地集团,20070226,39.7412,39.7412,39.9917,37.788,38.3639,10428573,160156712,-1.3773,-3.4657,15.3575,2.4394,6549300000,,10203120000,427500000,0,666000000,22.9137,3.571,2.863,57.695,
600383.SH,金地集团,20070227,38.3639,38.5643,40.3923,34.5326,34.5326,14093800,215270112,-3.8314,-9.9869,15.2741,3.2968,5895225000,,9184140000,427500000,0,666000000,20.6253,3.2144,2.577,51.933,
600383.SH,金地集团,20070228,34.5326,35.5092,36.5359,34.6077,36.4357,11270838,160685476,1.9032,5.5112,14.2567,2.6365,6220125000,,9690300000,427500000,0,666000000,21.762,3.3915,2.7191,54.7951,
600383.SH,金地集团,20070301,36.4357,36.9866,37.1119,35.0584,35.5092,8076015,116187510,-0.9265,-2.543,14.3867,1.8891,6061950000,,9443880000,427500000,0,666000000,21.2086,3.3053,2.6499,53.4017,
600383.SH,金地集团,20070302,35.5092,35.5843,38.3139,35.0584,37.6377,10044677,148269084,2.1285,5.9944,14.761,2.3496,6425325000,,10009980000,427500000,0,666000000,22.4799,3.5034,2.8088,56.6028,
600383.SH,金地集团,20070305,37.6377,37.6377,40.3422,37.6377,39.8164,19005728,298826895,2.1786,5.7884,15.723,4.4458,6797250000,,10589400000,427500000,0,666000000,23.7811,3.7062,2.9713,59.8792,
600383.SH,金地集团,20070306,39.8164,39.8665,42.0952,39.2654,41.2938,16859499,275222316,1.4775,3.7107,16.3245,3.9437,7049475000,,10982340000,427500000,0,666000000,24.6636,3.8437,3.0816,62.1012,
600383.SH,金地集团,20070307,41.2938,41.369,42.4457,41.2187,41.3189,14437614,241087422,0.025,0.0606,16.6986,3.3772,7053750000,,10989000000,427500000,0,666000000,24.6785,3.8461,3.0835,62.1388,
600383.SH,金地集团,20070308,41.3189,41.8197,42.02,40.6177,41.5192,7741456,127851163,0.2003,0.4848,16.5151,1.8109,7087950000,,11042280000,427500000,0,666000000,24.7982,3.8647,3.0984,62.4401,
600383.SH,金地集团,20070309,41.5192,41.5943,42.571,41.2688,41.8948,8352497,139865945,0.3756,0.9047,16.7454,1.9538,7152075000,,11142180000,427500000,0,666000000,25.0225,3.8997,3.1265,63.005,
600383.SH,金地集团,20070312,41.8948,41.8948,41.8948,41.8948,41.8948,,,0,0,,,7152075000,,11142180000,427500000,0,666000000,25.0225,3.8997,3.1265,63.005,
600383.SH,金地集团,20070313,41.8948,41.995,43.4474,40.818,42.5459,14470905,245007445,0.6511,1.5541,16.931,3.385,7263225000,,11315340000,427500000,0,666000000,25.4114,3.9603,3.175,63.9842,
600383.SH,金地集团,20070314,42.5459,42.2204,42.571,40.8681,41.1937,8310845,138322597,-1.3523,-3.1783,16.6436,1.9441,7032375000,,10955700000,427500000,0,666000000,24.6038,3.8344,3.0741,61.9505,
600383.SH,金地集团,20070315,41.1937,41.3189,43.1219,41.3189,42.4207,15725926,265130290,1.227,2.9787,16.8594,3.6786,7241850000,,11282040000,427500000,0,666000000,25.3366,3.9486,3.1657,63.7959,
600383.SH,金地集团,20070316,42.4207,42.621,43.0468,40.5676,41.1436,7437278,124352199,-1.2771,-3.0106,16.7201,1.7397,7023825000,,10942380000,427500000,0,666000000,24.5738,3.8297,3.0704,61.8752,
600383.SH,金地集团,20070319,41.1436,39.4157,42.9716,39.0651,42.4708,13833763,231312677,1.3272,3.2258,16.7209,3.236,7250400000,,11295360000,427500000,0,666000000,25.3666,3.9533,3.1694,63.8712,
600383.SH,金地集团,20070320,42.4708,42.571,43.8731,41.7696,43.3222,11367653,194792698,0.8514,2.0047,17.1357,2.6591,7395750000,,11521800000,427500000,0,666000000,25.8751,4.0325,3.233,65.1516,
600383.SH,金地集团,20070321,43.3222,43.3222,44.8748,42.8214,44.4741,9285881,163988937,1.1519,2.659,17.66,2.1721,7592400000,,11828160000,427500000,0,666000000,26.5631,4.1398,3.3189,66.884,
600383.SH,金地集团,20070322,44.4741,44.5242,44.8247,41.9449,42.2705,18481986,314595150,-2.2037,-4.955,17.0217,4.3233,7216200000,,11242080000,427500000,0,666000000,25.2469,3.9346,3.1545,63.5699,
600383.SH,金地集团,20070323,42.2705,42.2705,43.3222,40.6928,41.3189,10100466,167026588,-0.9516,-2.2512,16.5365,2.3627,7053750000,,10989000000,427500000,0,666000000,24.6785,3.8461,3.0835,62.1388,
600383.SH,金地集团,20070326,41.3189,41.5693,41.7446,40.8431,41.5943,8318845,137142213,0.2755,0.6667,16.4857,1.9459,7100775000,,11062260000,427500000,0,666000000,24.8431,3.8717,3.104,62.5531,
600383.SH,金地集团,20070327,41.5943,41.5693,42.0451,40.768,41.7947,14756924,243218395,0.2003,0.4816,16.4816,3.4519,7134975000,,11115540000,427500000,0,666000000,24.9627,3.8903,3.119,62.8544,
600383.SH,金地集团,20070328,41.7947,41.8197,42.7713,40.0167,41.5693,10686688,177956001,-0.2254,-0.5392,16.6521,2.4998,7096500000,,11055600000,427500000,0,666000000,24.8281,3.8694,3.1022,62.5154,
600383.SH,金地集团,20070329,41.5693,41.4441,43.1469,41.4441,41.7446,18095497,305275106,0.1753,0.4217,16.8702,4.2329,7126425000,,11102220000,427500000,0,666000000,24.9328,3.8857,3.1152,62.779,
600383.SH,金地集团,20070330,41.7446,41.5192,41.995,40.0668,40.6427,8970640,146348268,-1.1018,-2.6395,16.3141,2.0984,6938325000,,10809180000,427500000,0,666000000,24.2747,3.7831,3.033,61.122,
600383.SH,金地集团,20070402,40.6427,40.2922,42.0701,40.2922,41.7696,9130167,149967500,1.1269,2.7726,16.4255,2.1357,7130700000,,11108880000,427500000,0,666000000,24.9478,3.888,3.1171,62.8167,
600383.SH,金地集团,20070403,41.7696,42.02,42.3957,41.2187,41.97,17950394,300297582,0.2003,0.4796,16.7293,4.1989,7164900000,,11162160000,427500000,0,666000000,25.0674,3.9067,3.1321,63.118,
