¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
605208.SH,”¿√ØÃ©,20210308,,16.08,19.3,16.08,19.3,856745,16507158,5.9,44.0299,19.2673,1.8229,907100000,,3628400000,47000000,0,188000000,20.9465,3.0281,1.3457,260.868,
605208.SH,”¿√ØÃ©,20210309,19.3,20.9,21.23,19.3,21.23,12434569,258412045,1.93,10,20.7817,26.4565,997810000,,3991240000,47000000,0,188000000,23.0412,3.3309,1.4803,286.9548,
605208.SH,”¿√ØÃ©,20210310,21.23,23.35,23.35,23.35,23.35,1571030,36683551,2.12,9.9859,23.35,3.3426,1097450000,,4389800000,47000000,0,188000000,25.3421,3.6635,1.6281,315.6097,
605208.SH,”¿√ØÃ©,20210311,23.35,25.69,25.69,25.48,25.69,6006260,154287750,2.34,10.0214,25.6878,12.7793,1207430000,,4829720000,47000000,0,188000000,27.8817,4.0307,1.7913,347.2383,
605208.SH,”¿√ØÃ©,20210312,25.69,27,27,23.15,23.52,27593226,689779616,-2.17,-8.4469,24.9982,58.709,1105440000,,4421760000,47000000,0,188000000,25.5266,3.6902,1.64,317.9075,
605208.SH,”¿√ØÃ©,20210315,23.52,22.5,23.11,21.17,21.17,16530887,361865241,-2.35,-9.9915,21.8902,35.1721,994990000,,3979960000,47000000,0,188000000,22.9761,3.3215,1.4761,286.1438,
605208.SH,”¿√ØÃ©,20210316,21.17,20.6,21.33,20.1,20.8,15455880,318151393,-0.37,-1.7478,20.5845,32.8849,977600000,,3910400000,47000000,0,188000000,22.5745,3.2634,1.4503,281.1427,
605208.SH,”¿√ØÃ©,20210317,20.8,20.49,21.6,19.88,20.89,14172533,296504713,0.09,0.4327,20.9211,30.1543,981830000,,3927320000,47000000,0,188000000,22.6722,3.2776,1.4566,282.3592,
605208.SH,”¿√ØÃ©,20210318,20.89,21,22.98,20.77,22.98,21421651,475527746,2.09,10.0048,22.1985,45.578,1080060000,,4320240000,47000000,0,188000000,24.9405,3.6055,1.6023,310.6086,
605208.SH,”¿√ØÃ©,20210319,22.98,22.5,25.17,22.15,23.65,23853023,569457625,0.67,2.9156,23.8736,50.7511,1111550000,,4446200000,47000000,0,188000000,25.6676,3.7106,1.6491,319.6646,
605208.SH,”¿√ØÃ©,20210322,23.65,24.58,26.02,24.22,26.02,21029863,529247256,2.37,10.0211,25.1665,44.7444,1222940000,,4891760000,47000000,0,188000000,28.2398,4.0824,1.8143,351.6987,
605208.SH,”¿√ØÃ©,20210323,26.02,25.71,26.14,23.42,24,21701191,530018176,-2.02,-7.7633,24.4235,46.1727,1128000000,,4512000000,47000000,0,188000000,26.0475,3.7655,1.6735,324.3954,
605208.SH,”¿√ØÃ©,20210324,24,22.87,22.9,21.6,21.6,15053023,331165606,-2.4,-10,21.9999,32.0277,1015200000,,4060800000,47000000,0,188000000,23.4428,3.389,1.5061,291.9559,
605208.SH,”¿√ØÃ©,20210325,21.6,21.21,22.7,21.21,22.17,10996741,243899919,0.57,2.6389,22.1793,23.3973,1041990000,,4167960000,47000000,0,188000000,24.0614,3.4784,1.5459,299.6602,
605208.SH,”¿√ØÃ©,20210326,22.17,21.77,22.48,20.9,22.35,9507653,207195042,0.18,0.8119,21.7924,20.229,1050450000,,4201800000,47000000,0,188000000,24.2567,3.5066,1.5584,302.0932,
605208.SH,”¿√ØÃ©,20210329,22.35,22.13,22.79,21.72,21.78,8500872,187575860,-0.57,-2.5503,22.0655,18.087,1023660000,,4094640000,47000000,0,188000000,23.6381,3.4172,1.5187,294.3888,
605208.SH,”¿√ØÃ©,20210330,21.78,21.31,21.83,20.69,21.75,9693617,205598050,-0.03,-0.1377,21.2096,20.6247,1022250000,,4089000000,47000000,0,188000000,23.6056,3.4125,1.5166,293.9833,
605208.SH,”¿√ØÃ©,20210331,21.75,21.51,23.93,21.36,23.93,16373905,383528559,2.18,10.023,23.4232,34.8381,1124710000,,4498840000,47000000,0,188000000,25.9715,3.7545,1.6686,323.4492,
