代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
688526.SH,科前生物,20200922,,29.5,35.01,28.78,31.58,60504539,1870045042,19.89,170.1454,30.9075,75.8694,2518449229.72,,14684700000,79748234,0,465000000,54.242,11.2796,28.9347,-26.4786,
688526.SH,科前生物,20200923,31.58,33.35,37.64,31.7,35.58,42056008,1444816039,4,12.6662,34.3546,52.736,2837442165.72,,16544700000,79748234,0,465000000,61.1124,12.7083,32.5997,-29.8325,
688526.SH,科前生物,20200924,35.58,34,35,32.06,34.35,31251843,1050335415,-1.23,-3.457,33.6088,39.1881,2739351837.9,,15972750000,79748234,0,465000000,58.9997,12.269,31.4727,-28.8012,
688526.SH,科前生物,20200925,34.35,34,35.65,32.26,32.4,18351892,622610579,-1.95,-5.6769,33.9262,23.0123,2583842781.6,,15066000000,79748234,0,465000000,55.6504,11.5725,29.686,-27.1662,
688526.SH,科前生物,20200928,32.4,31.68,32.9,30.66,30.71,12230805,388401317,-1.69,-5.216,31.756,15.3368,2449068266.14,,14280150000,79748234,0,465000000,52.7476,10.9689,28.1376,-25.7492,
688526.SH,科前生物,20200929,30.71,30.86,33.68,30.8,32.78,13281328,431119032,2.07,6.7405,32.4605,16.6541,2614147110.52,,15242700000,79748234,0,465000000,56.3031,11.7082,30.0342,-27.4848,
688526.SH,科前生物,20200930,32.78,32.85,33.27,31.77,32.1,7856970,254675036,-0.68,-2.0744,32.4139,9.8522,2559918311.4,,14926500000,79748234,0,465000000,55.1351,11.4654,29.4112,-26.9146,
688526.SH,科前生物,20201009,32.1,32.9,33.95,32.6,33.79,9253621,308897766,1.69,5.2648,33.3813,11.6035,2694692826.86,,15712350000,79748234,0,465000000,58.0379,12.069,30.9596,-28.3316,
688526.SH,科前生物,20201012,33.79,34.09,34.86,33.31,34.29,11949567,405737660,0.5,1.4797,33.9542,14.9841,2734566943.86,,15944850000,79748234,0,465000000,58.8967,12.2476,31.4177,-28.7509,
688526.SH,科前生物,20201013,34.29,34.3,38.38,33.82,37,13386093,487515772,2.71,7.9032,36.4196,16.7854,2950684658,,17205000000,79748234,0,465000000,63.5514,13.2155,33.9007,-31.0231,
