代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600136.SH,ST明诚,20070104,3.8702,3.8949,3.9444,3.8579,3.9197,1805680,5689093,0.0495,1.278,3.1507,4.0112,142701988,,331087480,45016400,0,104444000,-5.4922,-33.9754,5.7838,89.9473,
600136.SH,ST明诚,20070105,3.9197,3.9197,3.932,3.8579,3.9197,1662461,5250329,0,0,3.1582,3.693,142701988,,331087480,45016400,0,104444000,-5.4922,-33.9754,5.7838,89.9473,
600136.SH,ST明诚,20070108,3.9197,3.8702,4.1175,3.8702,4.0557,1858859,6067778,0.136,3.47,3.2642,4.1293,147653792,,342576320,45016400,0,104444000,-5.6828,-35.1543,5.9845,93.0686,
600136.SH,ST明诚,20070109,4.0557,4.0681,4.1546,4.0186,4.1175,1858184,6151194,0.0618,1.5244,3.3103,4.1278,149904612,,347798520,45016400,0,104444000,-5.7694,-35.6902,6.0758,94.4873,
600136.SH,ST明诚,20070110,4.1175,4.1546,4.3277,4.0557,4.3277,4028445,13960425,0.2102,5.1051,3.4655,8.9488,157557400,,365554000,45016400,0,104444000,-6.064,-37.5122,6.3859,99.311,
600136.SH,ST明诚,20070111,4.3277,4.3525,4.5132,4.2412,4.2906,2843217,10018828,-0.0371,-0.8571,3.5238,6.316,156206908,,362420680,45016400,0,104444000,-6.012,-37.1907,6.3312,98.4597,
600136.SH,ST明诚,20070112,4.2906,4.2906,4.3277,4.0928,4.1422,2942355,10026315,-0.1484,-3.4582,3.4076,6.5362,150804940,,349887400,45016400,0,104444000,-5.8041,-35.9046,6.1122,95.0548,
600136.SH,ST明诚,20070115,4.1422,4.2041,4.3525,4.1422,4.3525,2158331,7509178,0.2102,5.0746,3.4792,4.7945,158457728,,367642880,45016400,0,104444000,-6.0986,-37.7266,6.4224,99.8784,
600136.SH,ST明诚,20070116,4.3525,4.4885,4.5132,4.3525,4.4761,2631537,9453350,0.1236,2.8409,3.5923,5.8457,162959368,,378087280,45016400,0,104444000,-6.2719,-38.7984,6.6049,102.7159,
600136.SH,ST明诚,20070117,4.4761,4.4514,4.6987,4.4019,4.6121,3069526,11367164,0.136,3.0387,3.7032,6.8187,167911172,,389576120,45016400,0,104444000,-6.4625,-39.9773,6.8056,105.8371,
