´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600733.SH,±±ÆûÀ¶¹È,20070104,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070105,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070108,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070109,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070110,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070111,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070112,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070115,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070116,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070117,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070118,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070119,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070122,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070123,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070124,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070125,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070126,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070129,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070130,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070131,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070201,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070202,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070205,15.4434,15.4434,15.4434,15.4434,15.4434,,,0,0,,,498960000,,1304067600,75600000,0,197586000,168.0231,5.1466,9.738,-33.7941,
600733.SH,±±ÆûÀ¶¹È,20070206,15.4434,16.2155,16.2155,16.2155,16.2155,18700,129591,0.7722,5,6.93,0.0247,523908000,,1369270980,75600000,0,197586000,176.4242,5.4039,10.2249,-35.4839,
600733.SH,±±ÆûÀ¶¹È,20070207,16.2155,17.0345,17.0345,17.0345,17.0345,6001,43687,0.819,5.0505,7.28,0.0079,550368000,,1438426080,75600000,0,197586000,185.3345,5.6768,10.7413,-37.276,
600733.SH,±±ÆûÀ¶¹È,20070208,17.0345,17.8769,17.8769,17.8769,17.8769,11100,84804,0.8424,4.9451,7.64,0.0147,577584000,,1509557040,75600000,0,197586000,194.4994,5.9576,11.2725,-39.1193,
600733.SH,±±ÆûÀ¶¹È,20070209,17.8769,17.8769,17.8769,17.8769,17.8769,,,0,0,,,577584000,,1509557040,75600000,0,197586000,194.4994,5.9576,11.2725,-39.1193,
600733.SH,±±ÆûÀ¶¹È,20070212,17.8769,18.766,18.766,18.766,18.766,22210,178124,0.8892,4.9738,8.02,0.0294,606312000,,1584639720,75600000,0,197586000,204.1735,6.2539,11.8331,-41.065,
600733.SH,±±ÆûÀ¶¹È,20070213,18.766,19.702,19.702,19.702,19.702,13867,116760,0.936,4.9875,8.42,0.0183,636552000,,1663674120,75600000,0,197586000,214.3567,6.5658,12.4233,-43.1131,
600733.SH,±±ÆûÀ¶¹È,20070214,19.702,20.6848,20.6848,20.6848,20.6848,25300,223652,0.9828,4.9881,8.84,0.0335,668304000,,1746660240,75600000,0,197586000,225.0491,6.8933,13.043,-45.2637,
600733.SH,±±ÆûÀ¶¹È,20070215,20.6848,21.7143,21.7143,21.7143,21.7143,47473,440549,1.0296,4.9774,9.28,0.0628,701568000,,1833598080,75600000,0,197586000,236.2506,7.2364,13.6922,-47.5166,
