測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
603987.SH,艙肅應,20161205,32.26,35.49,35.49,35.49,35.49,110459,3920190,3.23,10.0124,35.49,0.21,1866774000,,7463192100,52600000,0,210290000,73.4075,11.2317,7.0314,326.788,
603987.SH,艙肅應,20161206,35.49,39.04,39.04,39.04,39.04,109310,4267462,3.55,10.0028,39.04,0.2078,2053504000,,8209721600,52600000,0,210290000,80.7504,12.3552,7.7347,359.476,
603987.SH,艙肅應,20161207,39.04,42.94,42.94,40.21,42.94,31228451,1297139288,3.9,9.9898,41.5371,59.3697,2258644000,,9029852600,52600000,0,210290000,88.8171,13.5895,8.5074,395.3867,
603987.SH,艙肅應,20161208,42.94,42.1,47.23,41.85,47.23,18687067,842191371,4.29,9.9907,45.0681,35.5267,2484298000,,9931996700,52600000,0,210290000,97.6906,14.9471,9.3573,434.8886,
603987.SH,艙肅應,20161209,47.23,47.23,47.8,42.61,43.07,31313454,1424945332,-4.16,-8.808,45.5058,59.5313,2265482000,,9057190300,52600000,0,210290000,89.086,13.6306,8.5331,396.5838,
603987.SH,艙肅應,20161212,43.07,41.5,41.88,39.5,40.44,19789182,805428383,-2.63,-6.1063,40.7004,37.622,2127144000,,8504127600,52600000,0,210290000,83.6461,12.7983,8.0121,372.367,
603987.SH,艙肅應,20161213,40.44,39,41.3,38.03,39.41,17027710,671667778,-1.03,-2.547,39.4456,32.3721,2072966000,,8287528900,52600000,0,210290000,81.5157,12.4723,7.808,362.8829,
603987.SH,艙肅應,20161214,39.41,38.72,39.73,36.81,37.05,15080394,576738590,-2.36,-5.9883,38.2443,28.67,1948830000,,7791244500,52600000,0,210290000,76.6342,11.7254,7.3404,341.1523,
603987.SH,艙肅應,20161215,37.05,36.3,38.46,36.3,37.23,11289110,420991821,0.18,0.4858,37.2919,21.4622,1958298000,,7829096700,52600000,0,210290000,77.0066,11.7824,7.3761,342.8097,
603987.SH,艙肅應,20161216,37.23,36.9,37.5,36,36.85,10797440,397076491,-0.38,-1.0207,36.7751,20.5275,1938310000,,7749186500,52600000,0,210290000,76.2206,11.6621,7.3008,339.3107,
603987.SH,艙肅應,20161219,36.85,36.7,36.8,35.52,35.68,7743423,279271655,-1.17,-3.175,36.0657,14.7213,1876768000,,7503147200,52600000,0,210290000,73.8005,11.2918,7.069,328.5375,
603987.SH,艙肅應,20161220,35.68,35.32,36.3,35.25,35.66,5395640,193045784,-0.02,-0.0561,35.7781,10.2579,1875716000,,7498941400,52600000,0,210290000,73.7592,11.2855,7.0651,328.3533,
603987.SH,艙肅應,20161221,35.66,35.88,35.97,34.89,35.35,6732049,237546438,-0.31,-0.8693,35.2859,12.7986,1859410000,,7433751500,52600000,0,210290000,73.118,11.1874,7.0036,325.4989,
603987.SH,艙肅應,20161222,35.35,35.2,36.97,35.01,36.05,9917712,357522236,0.7,1.9802,36.0489,18.855,1896230000,,7580954500,52600000,0,210290000,74.5658,11.4089,7.1423,331.9444,
603987.SH,艙肅應,20161223,36.05,36.08,36.49,32.69,32.89,11478679,395140381,-3.16,-8.7656,34.4239,21.8226,1730014000,,6916438100,52600000,0,210290000,68.0297,10.4089,6.5163,302.8475,
603987.SH,艙肅應,20161226,32.89,32.09,33.4,31.53,33.18,6303383,204951503,0.29,0.8817,32.5145,11.9836,1745268000,,6977422200,52600000,0,210290000,68.6295,10.5007,6.5737,305.5178,
603987.SH,艙肅應,20161227,33.18,32.98,33.49,32.6,32.78,4217949,139196029,-0.4,-1.2055,33.0009,8.0189,1724228000,,6893306200,52600000,0,210290000,67.8022,10.3741,6.4945,301.8346,
603987.SH,艙肅應,20161228,32.78,32.66,32.89,31.8,31.88,4305079,138997803,-0.9,-2.7456,32.2869,8.1846,1676888000,,6704045200,52600000,0,210290000,65.9406,10.0892,6.3162,293.5475,
603987.SH,艙肅應,20161229,31.88,31.87,32.8,31.67,32.18,4335413,140476794,0.3,0.941,32.4022,8.2422,1692668000,,6767132200,52600000,0,210290000,66.5611,10.1842,6.3756,296.3099,
603987.SH,艙肅應,20161230,32.18,32.2,32.5,31.67,32.29,4015192,128947880,0.11,0.3418,32.115,7.6334,1698454000,,6790264100,52600000,0,210290000,66.7887,10.219,6.3974,297.3228,
603987.SH,艙肅應,20170103,32.29,32.46,33.35,32.38,33.27,5776981,189730264,0.98,3.035,32.8425,10.9829,1750002000,,6996348300,52600000,0,210290000,68.8157,10.5291,6.1801,37.5084,
603987.SH,艙肅應,20170104,33.27,33.01,33.13,32.61,32.93,4881301,160330314,-0.34,-1.0219,32.8458,9.28,1732118000,,6924849700,52600000,0,210290000,68.1124,10.4215,6.1169,37.1251,
603987.SH,艙肅應,20170105,32.93,32.77,32.95,31.85,31.88,5262988,170065795,-1.05,-3.1886,32.3135,10.0057,1676888000,,6704045200,52600000,0,210290000,65.9406,10.0892,5.9219,35.9414,
603987.SH,艙肅應,20170106,31.88,31.75,31.78,29.81,29.92,6479620,198395382,-1.96,-6.1481,30.6184,12.3187,1573792000,,6291876800,52600000,0,210290000,61.8866,9.4689,5.5578,33.7317,
603987.SH,艙肅應,20170109,29.92,29.8,30.18,29.52,29.79,3032902,90308660,-0.13,-0.4345,29.7763,5.766,1566954000,,6264539100,52600000,0,210290000,61.6177,9.4278,5.5336,33.5851,
603987.SH,艙肅應,20170110,29.79,29.9,30.12,29.47,29.56,2579638,77060160,-0.23,-0.7721,29.8725,4.9043,1554856000,,6216172400,52600000,0,210290000,61.1419,9.355,5.4909,33.3258,
603987.SH,艙肅應,20170111,29.56,29.51,29.86,29.16,29.29,2811609,83001567,-0.27,-0.9134,29.521,5.3453,1540654000,,6159394100,52600000,0,210290000,60.5835,9.2696,5.4408,33.0214,
603987.SH,艙肅應,20170112,29.29,29.18,29.77,28.77,28.98,3170533,92863007,-0.31,-1.0584,29.2894,6.0276,1524348000,,6094204200,52600000,0,210290000,59.9423,9.1715,5.3832,32.6719,
603987.SH,艙肅應,20170113,28.98,28.99,29.25,27,27.49,4731445,132546523,-1.49,-5.1415,28.014,8.9951,1445974000,,5780872100,52600000,0,210290000,56.8603,8.6999,5.1064,30.9921,
603987.SH,艙肅應,20170116,27.49,27.27,27.4,25.01,25.93,3974295,104911363,-1.56,-5.6748,26.3975,7.5557,1363918000,,5452819700,52600000,0,210290000,53.6336,8.2062,4.8166,29.2334,
603987.SH,艙肅應,20170117,25.93,25.68,27.82,25.05,27.14,5482327,146244395,1.21,4.6664,26.6756,10.4227,1427564000,,5707270600,52600000,0,210290000,56.1364,8.5891,5.0414,30.5975,
603987.SH,艙肅應,20170118,27.14,26.7,26.85,26.15,26.16,3195662,84815067,-0.98,-3.6109,26.5407,6.0754,1376016000,,5501186400,52600000,0,210290000,54.1094,8.279,4.8594,29.4927,
603987.SH,艙肅應,20170119,26.16,26,27.15,25.4,26.45,3633227,96353464,0.29,1.1086,26.5201,6.9073,1391270000,,5562170500,52600000,0,210290000,54.7092,8.3708,4.9132,29.8196,
603987.SH,艙肅應,20170120,26.45,26.23,27.55,26.23,27.28,4062724,110481827,0.83,3.138,27.194,7.7238,1434928000,,5736711200,52600000,0,210290000,56.426,8.6334,5.0674,30.7553,
603987.SH,艙肅應,20170123,27.28,27.45,27.7,27.08,27.35,3092559,84701534,0.07,0.2566,27.3888,5.8794,1438610000,,5751431500,52600000,0,210290000,56.5708,8.6556,5.0804,30.8343,
603987.SH,艙肅應,20170124,27.35,27.16,27.37,26.68,26.95,2147356,58042409,-0.4,-1.4625,27.0297,4.0824,1417570000,,5667315500,52600000,0,210290000,55.7434,8.529,5.0061,30.3833,
603987.SH,艙肅應,20170125,26.95,26.95,27.5,26.7,27.32,2412830,65722945,0.37,1.3729,27.2389,4.5871,1437032000,,5745122800,52600000,0,210290000,56.5087,8.6461,5.0748,30.8004,
603987.SH,艙肅應,20170126,27.32,27.35,27.54,27.01,27.3,2133256,58140188,-0.02,-0.0732,27.2542,4.0556,1435980000,,5740917000,52600000,0,210290000,56.4673,8.6398,5.0711,30.7779,
603987.SH,艙肅應,20170203,27.3,27.4,27.43,26.9,27.06,1659341,45042605,-0.24,-0.8791,27.1449,3.1546,1423356000,,5690447400,52600000,0,210290000,55.9709,8.5638,5.0265,30.5073,
603987.SH,艙肅應,20170206,27.06,27.38,28.46,27.28,28.44,5388876,151124930,1.38,5.0998,28.0439,10.245,1495944000,,5980647600,52600000,0,210290000,58.8253,9.0006,5.2829,32.0631,
603987.SH,艙肅應,20170207,28.44,28.3,29.78,28.3,28.84,6990915,203506384,0.4,1.4065,29.1101,13.2907,1516984000,,6064763600,52600000,0,210290000,59.6527,9.1272,5.3572,32.5141,
603987.SH,艙肅應,20170208,28.84,28.38,29.41,28.2,29.29,4707945,136304143,0.45,1.5603,28.9519,8.9505,1540654000,,6159394100,52600000,0,210290000,60.5835,9.2696,5.4408,33.0214,
603987.SH,艙肅應,20170209,29.29,29.1,29.84,29.04,29.14,4595945,134871596,-0.15,-0.5121,29.3458,8.7375,1532764000,,6127850600,52600000,0,210290000,60.2732,9.2221,5.4129,32.8523,
603987.SH,艙肅應,20170210,29.14,29.15,29.19,28.3,28.35,3334802,95633015,-0.79,-2.7111,28.6773,6.3399,1491210000,,5961721500,52600000,0,210290000,58.6392,8.9721,5.2662,31.9617,
603987.SH,艙肅應,20170213,28.35,28.39,29.5,28.18,29.25,4148734,120345182,0.9,3.1746,29.0077,7.8873,1538550000,,6150982500,52600000,0,210290000,60.5007,9.2569,5.4333,32.9763,
603987.SH,艙肅應,20170214,29.25,29.2,29.46,28.95,29.43,4045147,118385263,0.18,0.6154,29.266,7.6904,1548018000,,6188834700,52600000,0,210290000,60.873,9.3139,5.4668,33.1792,
603987.SH,艙肅應,20170215,29.43,29.4,30.48,29.15,29.68,7180116,214782999,0.25,0.8495,29.9136,13.6504,1561168000,,6241407200,52600000,0,210290000,61.3901,9.393,5.5132,33.4611,
603987.SH,艙肅應,20170216,29.68,29.38,29.38,28.86,29.32,3684417,107287319,-0.36,-1.2129,29.1192,7.0046,1542232000,,6165702800,52600000,0,210290000,60.6455,9.2791,5.4463,33.0552,
603987.SH,艙肅應,20170217,29.32,29.3,29.9,28.9,29.06,3865082,113362915,-0.26,-0.8868,29.33,7.3481,1528556000,,6111027400,52600000,0,210290000,60.1077,9.1968,5.398,32.7621,
603987.SH,艙肅應,20170220,29.06,28.98,29.1,27.6,28.28,3745519,105715506,-0.78,-2.6841,28.2245,7.1208,1487528000,,5947001200,52600000,0,210290000,58.4944,8.9499,5.2532,31.8827,
603987.SH,艙肅應,20170221,28.28,28.2,28.83,28.13,28.78,2515944,71885497,0.5,1.768,28.572,4.7832,1513828000,,6052146200,52600000,0,210290000,59.5286,9.1082,5.346,32.4464,
603987.SH,艙肅應,20170222,28.78,28.9,29.15,28.5,28.95,2864185,82722093,0.17,0.5907,28.8815,5.4452,1522770000,,6087895500,52600000,0,210290000,59.8802,9.162,5.3776,32.6381,
603987.SH,艙肅應,20170223,28.95,29,30.15,28.72,29.82,5738802,169386668,0.87,3.0052,29.516,10.9103,1568532000,,6270847800,52600000,0,210290000,61.6797,9.4373,5.5392,33.6189,
603987.SH,艙肅應,20170224,29.82,29.8,31.14,29.62,30.8,8502769,258065137,0.98,3.2864,30.3507,16.165,1620080000,,6476932000,52600000,0,210290000,63.7067,9.7474,5.7213,34.7238,
603987.SH,艙肅應,20170227,30.8,30.5,31.29,30.15,30.28,6083482,186065524,-0.52,-1.6883,30.5854,11.5656,1592728000,,6367581200,52600000,0,210290000,62.6312,9.5829,5.6247,34.1375,
603987.SH,艙肅應,20170228,30.28,30.17,30.61,29.75,30.41,3586263,108183843,0.13,0.4293,30.1662,6.818,1599566000,,6394918900,52600000,0,210290000,62.9001,9.624,5.6488,34.2841,
603987.SH,艙肅應,20170301,30.41,30.3,30.77,29.91,30,3554880,107530287,-0.41,-1.3482,30.2486,6.7583,1578000000,,6308700000,52600000,0,210290000,62.052,9.4943,5.5726,33.8219,
603987.SH,艙肅應,20170302,30,30.06,30.29,29.64,29.99,3693938,110781387,-0.01,-0.0333,29.9901,7.0227,1577474000,,6306597100,52600000,0,210290000,62.0313,9.4911,5.5708,33.8106,
603987.SH,艙肅應,20170303,29.99,30,30,29.51,29.79,2673929,79444845,-0.2,-0.6669,29.7109,5.0835,1566954000,,6264539100,52600000,0,210290000,61.6177,9.4278,5.5336,33.5851,
603987.SH,艙肅應,20170306,29.79,29.79,30.83,29.68,30.71,4353289,132086520,0.92,3.0883,30.3418,8.2762,1615346000,,6458005900,52600000,0,210290000,63.5206,9.719,5.7045,34.6223,
603987.SH,艙肅應,20170307,30.71,30.72,31.18,30.32,31.05,5040339,155024244,0.34,1.1071,30.7567,9.5824,1633230000,,6529504500,52600000,0,210290000,64.2238,9.8266,5.7677,35.0056,
603987.SH,艙肅應,20170308,31.05,31.05,31.77,30.91,31.11,6378684,199427551,0.06,0.1932,31.2647,12.1268,1636386000,,6542121900,52600000,0,210290000,64.3479,9.8455,5.7788,35.0733,
603987.SH,艙肅應,20170309,31.11,30.82,33.5,30.78,32.86,13487836,434558399,1.75,5.6252,32.2185,25.6423,1728436000,,6910129400,52600000,0,210290000,67.9677,10.3994,6.1039,37.0462,
603987.SH,艙肅應,20170310,32.86,32.63,33.83,31.88,33.4,12135831,397122711,0.54,1.6433,32.7232,23.0719,1756840000,,7023686000,52600000,0,210290000,69.0846,10.5703,6.2042,37.655,
603987.SH,艙肅應,20170313,33.4,33,33.8,32.48,33.74,8783139,292448151,0.34,1.018,33.2965,16.698,1774724000,,7095184600,52600000,0,210290000,69.7878,10.6779,6.2674,38.0383,
603987.SH,艙肅應,20170314,33.74,33.74,33.98,33.06,33.1,6625481,221251741,-0.64,-1.8969,33.3941,12.596,1741060000,,6960599000,52600000,0,210290000,68.4641,10.4753,6.1485,37.3168,
603987.SH,艙肅應,20170315,33.1,32.64,32.89,32.11,32.61,4489396,145956100,-0.49,-1.4804,32.5113,8.535,1715286000,,6857556900,52600000,0,210290000,67.4505,10.3203,6.0575,36.7644,
603987.SH,艙肅應,20170316,32.61,32.77,33.85,32.65,33.53,6232124,208185948,0.92,2.8212,33.4053,11.8481,1763678000,,7051023700,52600000,0,210290000,69.3535,10.6114,6.2284,37.8016,
603987.SH,艙肅應,20170317,33.53,33.41,33.83,32.01,32.11,6449037,212358605,-1.42,-4.235,32.9287,12.2605,1688986000,,6752411900,52600000,0,210290000,66.4164,10.162,5.9646,36.2007,
603987.SH,艙肅應,20170320,32.11,32.12,32.67,31.71,32.64,3571618,114932523,0.53,1.6506,32.1794,6.7901,1716864000,,6863865600,52600000,0,210290000,67.5126,10.3298,6.063,36.7982,
603987.SH,艙肅應,20170321,32.64,32.52,33.07,32.21,33.04,4053654,132341625,0.4,1.2255,32.6475,7.7066,1737904000,,6947981600,52600000,0,210290000,68.34,10.4563,6.1373,37.2491,
603987.SH,艙肅應,20170322,33.04,32.76,33.1,32,32.8,4802878,156729530,-0.24,-0.7264,32.6324,9.1309,1725280000,,6897512000,52600000,0,210290000,67.8435,10.3804,6.0928,36.9786,
603987.SH,艙肅應,20170323,32.8,32.72,33.73,32.14,33.64,8697469,289323702,0.84,2.561,33.2653,16.5351,1769464000,,7074155600,52600000,0,210290000,69.581,10.6462,6.2488,37.9256,
603987.SH,艙肅應,20170324,33.64,33.48,33.77,33.1,33.43,5347296,178717445,-0.21,-0.6243,33.422,10.166,1758418000,,7029994700,52600000,0,210290000,69.1466,10.5798,6.2098,37.6888,
603987.SH,艙肅應,20170327,33.43,33.48,33.76,32.85,32.99,3553500,117855895,-0.44,-1.3162,33.1661,6.7557,1735274000,,6937467100,52600000,0,210290000,68.2365,10.4405,6.1281,37.1928,
603987.SH,艙肅應,20170328,32.99,32.81,32.81,31.65,31.74,4186689,135444744,-1.25,-3.789,32.3513,7.9595,1669524000,,6674604600,52600000,0,210290000,65.651,10.0449,5.8959,35.7835,
603987.SH,艙肅應,20170329,31.74,31.8,32.04,29.87,29.89,5314664,162945103,-1.85,-5.8286,30.6595,10.1039,1572214000,,6285568100,52600000,0,210290000,61.8245,9.4594,5.5522,33.6978,
603987.SH,艙肅應,20170330,29.89,30,30.03,28.48,28.52,4230374,122364871,-1.37,-4.5835,28.9253,8.0425,1500152000,,5997470800,52600000,0,210290000,58.9908,9.0259,5.2977,32.1533,
603987.SH,艙肅應,20170331,28.52,28.52,29.13,28.15,28.44,2603570,74265437,-0.08,-0.2805,28.5245,4.9498,1495944000,,5980647600,52600000,0,210290000,58.8253,9.0006,5.2829,32.0631,
603987.SH,艙肅應,20170405,28.44,28.44,29.03,28.37,28.96,2052194,59134603,0.52,1.8284,28.8153,3.9015,1523296000,,6089998400,52600000,0,210290000,59.9009,9.1651,5.3795,32.6494,
603987.SH,艙肅應,20170406,28.96,29.01,29.45,28.8,29.07,2063799,60207358,0.11,0.3798,29.1731,3.9236,1529082000,,6113130300,52600000,0,210290000,60.1284,9.1999,5.3999,32.7734,
603987.SH,艙肅應,20170407,29.07,29.07,29.17,28.38,28.41,2334252,66848996,-0.66,-2.2704,28.6383,4.4377,1494366000,,5974338900,52600000,0,210290000,58.7633,8.9911,5.2773,32.0293,
603987.SH,艙肅應,20170410,28.41,28.5,28.52,26.58,26.72,4323252,117690780,-1.69,-5.9486,27.2227,8.2191,1405472000,,5618948800,52600000,0,210290000,55.2677,8.4562,4.9634,30.124,
603987.SH,艙肅應,20170411,26.72,26.71,27.42,26.65,27.37,2417920,65389600,0.65,2.4326,27.0437,4.5968,1439662000,,5755637300,52600000,0,210290000,56.6121,8.6619,5.0841,30.8568,
603987.SH,艙肅應,20170412,27.37,27.36,27.36,26.89,26.92,1516926,41005035,-0.45,-1.6441,27.0317,2.8839,1415992000,,5661006800,52600000,0,210290000,55.6814,8.5195,5.0005,30.3495,
603987.SH,艙肅應,20170413,26.92,27.01,27.44,26.96,27.03,1291910,35099096,0.11,0.4086,27.1684,2.4561,1421778000,,5684138700,52600000,0,210290000,55.9089,8.5543,5.021,30.4735,
603987.SH,艙肅應,20170414,27.03,27.09,27.09,26.42,26.57,1396692,37294392,-0.46,-1.7018,26.7019,2.6553,1397582000,,5587405300,52600000,0,210290000,54.9574,8.4088,4.9355,29.9549,
603987.SH,艙肅應,20170417,26.57,26.2,26.2,25.15,25.53,1775610,45271835,-1.04,-3.9142,25.4965,3.3757,1342878000,,5368703700,52600000,0,210290000,52.8063,8.0796,4.7423,28.7824,
603987.SH,艙肅應,20170418,25.53,25.65,25.89,25.16,25.26,1255012,32131997,-0.27,-1.0576,25.6029,2.386,1328676000,,5311925400,52600000,0,210290000,52.2478,7.9942,4.6922,28.478,
603987.SH,艙肅應,20170419,25.26,25.3,26.08,25.22,26.06,2150227,55124311,0.8,3.1671,25.6365,4.0879,1370756000,,5480157400,52600000,0,210290000,53.9025,8.2473,4.8408,29.3799,
603987.SH,艙肅應,20170420,26.06,26,26.26,25.5,25.87,1218610,31522969,-0.19,-0.7291,25.868,2.3167,1360762000,,5440202300,52600000,0,210290000,53.5095,8.1872,4.8055,29.1657,
603987.SH,艙肅應,20170421,25.87,26.27,27.6,26.26,26.68,2903199,78491418,0.81,3.131,27.0362,5.5194,1403368000,,5610537200,52600000,0,210290000,55.7108,4.9257,4.9559,30.0789,
603987.SH,艙肅應,20170424,26.68,26.23,26.4,25.52,25.86,1719914,44649929,-0.82,-3.0735,25.9606,3.2698,1360236000,,5438099400,52600000,0,210290000,53.9985,4.7743,4.8036,29.1544,
603987.SH,艙肅應,20170425,25.86,26.2,26.97,25.91,26.94,2284651,61015465,1.08,4.1763,26.7067,4.3434,1417044000,,5665212600,52600000,0,210290000,56.2537,4.9737,5.0042,30.372,
603987.SH,艙肅應,20170426,26.94,27.05,27.2,26.72,26.86,1826423,49236997,-0.08,-0.297,26.9582,3.4723,1412836000,,5648389400,52600000,0,210290000,56.0867,4.9589,4.9894,30.2818,
603987.SH,艙肅應,20170427,26.86,26.96,27.44,26.05,27.35,2659768,71639748,0.49,1.8243,26.9346,5.0566,1438610000,,5751431500,52600000,0,210290000,57.1098,5.0494,5.0804,30.8343,
603987.SH,艙肅應,20170428,27.35,27.32,27.65,27.2,27.45,2394394,65752739,0.1,0.3656,27.4611,4.5521,1443870000,,5772460500,52600000,0,210290000,55.4488,4.9637,5.099,30.947,
603987.SH,艙肅應,20170502,27.45,27.36,27.47,26.74,26.94,1718699,46484738,-0.51,-1.8579,27.0465,3.2675,1417044000,,5665212600,52600000,0,210290000,54.4186,4.8715,5.0042,30.372,
603987.SH,艙肅應,20170503,26.94,26.95,27.27,26.7,27.1,1380809,37278945,0.16,0.5939,26.9979,2.6251,1425460000,,5698859000,52600000,0,210290000,54.7418,4.9004,5.034,30.5524,
603987.SH,艙肅應,20170504,27.1,27.08,27.14,26.7,26.8,1431300,38534705,-0.3,-1.107,26.9229,2.7211,1409680000,,5635772000,52600000,0,210290000,54.1358,4.8461,4.9782,30.2142,
603987.SH,艙肅應,20170505,26.8,26.81,26.97,26.08,26.14,1400011,37107524,-0.66,-2.4627,26.5052,2.6616,1374964000,,5496980600,52600000,0,210290000,52.8026,4.7268,4.8556,29.4701,
603987.SH,艙肅應,20170508,26.14,25.97,26.04,25.44,25.49,1453700,37419333,-0.65,-2.4866,25.7408,2.7637,1340774000,,5360292100,52600000,0,210290000,51.4896,4.6093,4.7349,28.7373,
603987.SH,艙肅應,20170509,25.49,25.4,26.02,25.4,25.96,1269900,32721795,0.47,1.8439,25.7672,2.4143,1365496000,,5459128400,52600000,0,210290000,52.439,4.6942,4.8222,29.2672,
603987.SH,艙肅應,20170510,25.96,25.98,26.16,25.16,25.39,1440810,37193526,-0.57,-2.1957,25.8143,2.7392,1335514000,,5339263100,52600000,0,210290000,51.2876,4.5912,4.7163,28.6246,
603987.SH,艙肅應,20170511,25.39,25.25,25.75,24.92,25.71,1573660,39815706,0.32,1.2603,25.3013,2.9917,1352346000,,5406555900,52600000,0,210290000,51.934,4.649,4.7758,28.9853,
603987.SH,艙肅應,20170512,25.71,25.94,25.94,25.63,25.79,1177174,30355904,0.08,0.3112,25.7871,2.238,1356554000,,5423379100,52600000,0,210290000,52.0956,4.6635,4.7906,29.0755,
603987.SH,艙肅應,20170515,25.79,25.98,26,25.79,25.84,825582,21360982,0.05,0.1939,25.8738,1.5695,1359184000,,5433893600,52600000,0,210290000,52.1966,4.6725,4.7999,29.1319,
603987.SH,艙肅應,20170516,25.84,25.8,26.8,25.42,26.78,1810643,47319732,0.94,3.6378,26.1342,3.4423,1408628000,,5631566200,52600000,0,210290000,54.0954,4.8425,4.9745,30.1916,
603987.SH,艙肅應,20170517,26.78,26.8,27.09,26.52,26.62,1874314,50320039,-0.16,-0.5975,26.8472,3.5633,1400212000,,5597919800,52600000,0,210290000,53.7722,4.8136,4.9448,30.0113,
603987.SH,艙肅應,20170518,26.62,26.31,26.94,26.22,26.8,1361134,36310757,0.18,0.6762,26.6768,2.5877,1409680000,,5635772000,52600000,0,210290000,54.1358,4.8461,4.9782,30.2142,
603987.SH,艙肅應,20170519,26.8,26.8,26.85,26.5,26.59,1107724,29499409,-0.21,-0.7836,26.6306,2.1059,1398634000,,5591611100,52600000,0,210290000,53.7116,4.8082,4.9392,29.9774,
603987.SH,艙肅應,20170522,26.59,26.6,26.6,25.25,25.3,1696425,43821606,-1.29,-4.8514,25.8317,3.2251,1330780000,,5320337000,52600000,0,210290000,51.1058,4.5749,4.6996,28.5231,
603987.SH,艙肅應,20170523,25.3,25.2,25.36,23.4,23.54,2350011,57009997,-1.76,-6.9565,24.2595,4.4677,1238204000,,4950226600,52600000,0,210290000,47.5506,4.2566,4.3727,26.5389,
603987.SH,艙肅應,20170524,23.54,23.27,24.15,23.26,23.85,1039611,24622486,0.31,1.3169,23.6843,1.9764,1254510000,,5015416500,52600000,0,210290000,48.1768,4.3127,4.4303,26.8884,
603987.SH,艙肅應,20170525,23.85,23.89,23.99,23.3,23.93,1211973,28766366,0.08,0.3354,23.7352,2.3041,1258718000,,5032239700,52600000,0,210290000,48.3384,4.3272,4.4451,26.9786,
603987.SH,艙肅應,20170526,23.93,23.95,24.15,23.77,23.96,1040131,24919259,0.03,0.1254,23.9578,1.9774,1260296000,,5038548400,52600000,0,210290000,48.399,4.3326,4.4507,27.0124,
603987.SH,艙肅應,20170531,23.96,24.8,24.8,23.79,23.8,1303704,31805503,-0.16,-0.6678,24.3963,2.4785,1251880000,,5004902000,52600000,0,210290000,48.0758,4.3037,4.421,26.832,
603987.SH,艙肅應,20170601,23.8,23.8,23.8,22.05,22.08,2180550,50014280,-1.72,-7.2269,22.9365,4.1455,1161408000,,4643203200,52600000,0,210290000,44.6014,3.9926,4.1015,24.8929,
603987.SH,艙肅應,20170602,22.08,22.28,23.07,22.1,23.01,1480109,33475895,0.93,4.212,22.6172,2.8139,1210326000,,4838772900,52600000,0,210290000,46.48,4.1608,4.2742,25.9414,
