代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002293.SZ,罗莱生活,20090910,,34,38.18,33.34,34.81,20847895,718776852.9,7.65,28.1664,34.4772,74.2446,977464800,,4886039511,28080000,0,140363100,44.139,14.9025,5.4128,154.2906,
002293.SZ,罗莱生活,20090911,34.81,34.16,37.49,34.03,35.8,13384037,478653358.1,0.99,2.844,35.763,47.6639,1005264000,,5024998980,28080000,0,140363100,45.3943,15.3263,5.5667,158.6786,
002293.SZ,罗莱生活,20090914,35.8,36,36.73,35.11,35.91,9841449,352782434.6,0.11,0.3073,35.8466,35.0479,1008352800,,5040438921,28080000,0,140363100,45.5338,15.3734,5.5838,159.1662,
002293.SZ,罗莱生活,20090915,35.91,35.5,35.72,34.51,34.65,7110734,248855771.9,-1.26,-3.5088,34.9972,25.3231,972972000,,4863581415,28080000,0,140363100,43.9361,14.834,5.3879,153.5814,
002293.SZ,罗莱生活,20090916,34.65,34.4,35.34,34.22,34.72,3951386,137576358,0.07,0.202,34.8172,14.0719,974937600,,4873406832,28080000,0,140363100,44.0248,14.8639,5.3988,153.8917,
002293.SZ,罗莱生活,20090917,34.72,34.74,35.13,34.36,34.9,3903881,135547510.7,0.18,0.5184,34.7212,13.9027,979992000,,4898672190,28080000,0,140363100,44.2531,14.941,5.4268,154.6895,
002293.SZ,罗莱生活,20090918,34.9,35,36.2,34.41,34.6,5371424,189614256.7,-0.3,-0.8596,35.3006,19.129,971568000,,4856563260,28080000,0,140363100,43.8727,14.8126,5.3801,153.3598,
002293.SZ,罗莱生活,20090921,34.6,34.15,34.2,32,33.04,3856173,127099071.4,-1.56,-4.5087,32.9599,13.7328,927763200,,4637596824,28080000,0,140363100,41.8946,14.1447,5.1376,146.4453,
002293.SZ,罗莱生活,20090922,33.04,33,33.45,32,32.09,2503270,81644369.2,-0.95,-2.8753,32.6151,8.9148,901087200,,4504251879,28080000,0,140363100,40.69,13.738,4.9898,142.2346,
002293.SZ,罗莱生活,20090923,32.09,32.02,32.5,31.42,31.58,2839056,90604384.1,-0.51,-1.5893,31.9136,10.1106,886766400,,4432666698,28080000,0,140363100,40.0433,13.5197,4.9105,139.9741,
002293.SZ,罗莱生活,20090924,31.58,31.4,31.87,30.5,31.03,2193050,68411009.9,-0.55,-1.7416,31.1945,7.81,871322400,,4355466993,28080000,0,140363100,39.3459,13.2842,4.825,137.5363,
002293.SZ,罗莱生活,20090925,31.03,31.12,31.64,30.6,31.21,1929817,60279524.6,0.18,0.5801,31.2359,6.8726,876376800,,4380732351,28080000,0,140363100,39.5742,13.3613,4.853,138.3341,
002293.SZ,罗莱生活,20090928,31.21,31.22,31.96,30.21,30.5,1745474,54627766.2,-0.71,-2.2749,31.2968,6.2161,856440000,,4281074550,28080000,0,140363100,38.6739,13.0573,4.7426,135.1871,
002293.SZ,罗莱生活,20090929,30.5,30.23,30.53,28.68,28.91,2552135,74942427.6,-1.59,-5.2131,29.3646,9.0888,811792800,,4057897221,28080000,0,140363100,36.6578,12.3766,4.4954,128.1396,
002293.SZ,罗莱生活,20090930,28.91,29.19,29.6,28.8,29.08,1735824,50520342.1,0.17,0.588,29.1045,6.1817,816566400,,4081758948,28080000,0,140363100,36.8733,12.4494,4.5218,128.8931,
002293.SZ,罗莱生活,20091009,29.08,29.47,30.12,29.22,30.1,2058095,61315394.8,1.02,3.5076,29.7923,7.3294,845208000,,4224929310,28080000,0,140363100,38.1667,12.8861,4.6804,133.4142,
002293.SZ,罗莱生活,20091012,30.1,30.28,30.29,29.59,29.66,1405642,41835756.6,-0.44,-1.4618,29.7627,5.0058,832852800,,4163169546,28080000,0,140363100,37.6088,12.6977,4.612,131.4639,
002293.SZ,罗莱生活,20091013,29.66,29.61,30.1,29.3,30.08,1529028,45615354.3,0.42,1.416,29.8329,5.4453,844646400,,4222122048,28080000,0,140363100,38.1413,12.8775,4.6773,133.3255,
002293.SZ,罗莱生活,20091014,30.08,30.08,30.88,30.01,30.2,2198523,66903690.4,0.12,0.3989,30.4312,7.8295,848016000,,4238965620,28080000,0,140363100,38.2935,12.9289,4.696,133.8574,
002293.SZ,罗莱生活,20091015,30.2,30.29,30.47,29.9,29.91,1650215,49725814.4,-0.29,-0.9603,30.1329,5.8768,839872800,,4198260321,28080000,0,140363100,37.9258,12.8047,4.6509,132.572,
002293.SZ,罗莱生活,20091016,29.91,29.95,30.18,29.48,29.66,1560107,46546136.4,-0.25,-0.8358,29.8352,5.5559,832852800,,4163169546,28080000,0,140363100,37.6088,12.6977,4.612,131.4639,
002293.SZ,罗莱生活,20091019,29.66,29.86,31.2,29.7,31.02,2735541,84073805.7,1.36,4.5853,30.7339,9.742,871041600,,4354063362,28080000,0,140363100,39.3333,13.2799,4.8235,137.4919,
002293.SZ,罗莱生活,20091020,31.02,31.16,31.7,30.63,31.56,2511936,78143928,0.54,1.7408,31.109,8.9456,886204800,,4429859436,28080000,0,140363100,40.018,13.5111,4.9074,139.8854,
002293.SZ,罗莱生活,20091021,31.56,31.48,31.5,30.91,30.93,2022778,63024392.5,-0.63,-1.9962,31.1573,7.2036,868514400,,4341430683,28080000,0,140363100,39.2191,13.2414,4.8095,137.093,
002293.SZ,罗莱生活,20091022,30.93,30.8,32.35,30.4,32.1,3687665,116648826.8,1.17,3.7827,31.6322,13.1327,901368000,,4505655510,28080000,0,140363100,40.7027,13.7423,4.9914,142.2789,
002293.SZ,罗莱生活,20091023,32.1,34,34.99,33.2,33.78,6788559,230819917.9,1.68,5.2336,34.0013,24.1758,948542400,,4741465518,28080000,0,140363100,37.1664,3.6899,5.2526,149.7253,
002293.SZ,罗莱生活,20091026,33.78,33.64,35.51,33.2,35.13,5442082,188366640.7,1.35,3.9964,34.613,19.3806,986450400,,4930955703,28080000,0,140363100,38.6517,3.8374,5.4625,155.709,
002293.SZ,罗莱生活,20091027,35.13,34.7,34.89,33.04,33.04,3765839,127302990.5,-2.09,-5.9493,33.8047,13.4111,927763200,,4637596824,28080000,0,140363100,36.3522,3.6091,5.1376,146.4453,
002293.SZ,罗莱生活,20091028,33.04,33,35.2,32.7,34.92,3532892,119220159.3,1.88,5.6901,33.7458,12.5815,980553600,,4901479452,28080000,0,140363100,38.4207,3.8144,5.4299,154.7782,
002293.SZ,罗莱生活,20091029,34.92,34,35.19,33.68,33.99,3290100,113144079,-0.93,-2.6632,34.3893,11.7169,954439200,,4770941769,28080000,0,140363100,37.3975,3.7129,5.2853,150.6561,
002293.SZ,罗莱生活,20091030,33.99,34.5,34.95,33.12,33.3,3843134,131115869.2,-0.69,-2.03,34.1169,13.6864,935064000,,4674091230,28080000,0,140363100,36.6383,3.6375,5.178,147.5977,
002293.SZ,罗莱生活,20091102,33.3,32.29,33.65,32.1,33.42,2177672,71610540.4,0.12,0.3604,32.884,7.7552,938433600,,4690934802,28080000,0,140363100,36.7703,3.6506,5.1966,148.1296,
002293.SZ,罗莱生活,20091103,33.42,33.45,34.4,33.31,33.8,1952568,66258419.6,0.38,1.137,33.934,6.9536,949104000,,4744272780,28080000,0,140363100,37.1884,3.6921,5.2557,149.8139,
002293.SZ,罗莱生活,20091104,33.8,34.01,34.36,33.29,33.4,2048519,69129071.1,-0.4,-1.1834,33.7459,7.2953,937872000,,4688127540,28080000,0,140363100,36.7483,3.6484,5.1935,148.041,
002293.SZ,罗莱生活,20091105,33.4,33.75,33.98,33.21,33.79,1424331,47919694.9,0.39,1.1677,33.6437,5.0724,948823200,,4742869149,28080000,0,140363100,37.1774,3.691,5.2542,149.7696,
002293.SZ,罗莱生活,20091106,33.79,33.85,34.68,33.79,34.68,2890024,98853934,0.89,2.6339,34.2052,10.2921,973814400,,4867792308,28080000,0,140363100,38.1566,3.7882,5.3926,153.7144,
002293.SZ,罗莱生活,20091109,34.68,34.9,35.58,34.69,35.15,3099643,109015904.7,0.47,1.3552,35.1705,11.0386,987012000,,4933762965,28080000,0,140363100,38.6738,3.8396,5.4657,155.7976,
002293.SZ,罗莱生活,20091110,35.15,35.29,35.49,34.72,34.76,1840022,64363794.5,-0.39,-1.1095,34.9799,6.5528,976060800,,4879021356,28080000,0,140363100,38.2447,3.797,5.405,154.069,
002293.SZ,罗莱生活,20091111,34.76,34.6,34.8,34.18,34.55,1337745,46134890.3,-0.21,-0.6041,34.4871,4.764,970164000,,4849545105,28080000,0,140363100,38.0136,3.774,5.3724,153.1382,
002293.SZ,罗莱生活,20091112,34.55,34.35,34.99,34.33,34.39,1419174,49167220.7,-0.16,-0.4631,34.645,5.054,965671200,,4827087009,28080000,0,140363100,37.8376,3.7566,5.3475,152.429,
002293.SZ,罗莱生活,20091113,34.39,34.39,34.39,34.39,34.39,,,0,0,,,965671200,,4827087009,28080000,0,140363100,37.8376,3.7566,5.3475,152.429,
002293.SZ,罗莱生活,20091116,34.39,35.06,36.76,35.01,35.99,3426252,123110652.4,1.6,4.6525,35.9316,12.2018,1010599200,,5051667969,28080000,0,140363100,39.598,3.9313,5.5963,159.5208,
002293.SZ,罗莱生活,20091117,35.99,35.72,38.58,35.72,37.76,4588541,172328060.4,1.77,4.918,37.5562,16.341,1060300800,,5300110656,28080000,0,140363100,41.5454,4.1247,5.8715,167.3661,
002293.SZ,罗莱生活,20091118,37.76,37.8,39.3,37.31,38.49,3456716,132184607.9,0.73,1.9333,38.2399,12.3102,1080799200,,5402575719,28080000,0,140363100,42.3486,4.2044,5.985,170.6017,
002293.SZ,罗莱生活,20091119,38.49,39.35,40.25,38.5,39.21,4392286,173231230.9,0.72,1.8706,39.4399,15.642,1101016800,,5503637151,28080000,0,140363100,43.1408,4.2831,6.097,173.793,
002293.SZ,罗莱生活,20091120,39.21,39,40.15,38.58,39.27,2498260,98681264.3,0.06,0.153,39.5,8.8969,1102701600,,5512058937,28080000,0,140363100,43.2068,4.2896,6.1063,174.0589,
002293.SZ,罗莱生活,20091123,39.27,39.48,41.74,39.08,41.27,3106968,125218038.3,2,5.0929,40.3023,11.0647,1158861600,,5792785137,28080000,0,140363100,45.4073,4.5081,6.4173,182.9237,
002293.SZ,罗莱生活,20091124,41.27,41.5,42.96,39.5,39.98,4166558,172919625.3,-1.29,-3.1258,41.5018,14.8382,1122638400,,5611716738,28080000,0,140363100,43.988,4.3672,6.2167,177.2059,
002293.SZ,罗莱生活,20091125,39.98,40.8,43.98,40.35,43.86,4215354,178744196.5,3.88,9.7049,42.4031,15.0119,1231588800,,6156325566,28080000,0,140363100,48.2569,4.791,6.82,194.4035,
