代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603040.SH,新坐标,20170209,,23.67,23.67,23.67,23.67,2700,63909,7.23,43.9781,23.67,0.018,355050000,,1420200000,15000000,0,60000000,29.6553,5.5137,8.9844,73.7421,
603040.SH,新坐标,20170210,23.67,26.04,26.04,26.04,26.04,3100,80724,2.37,10.0127,26.04,0.0207,390600000,,1562400000,15000000,0,60000000,32.6246,6.0658,9.884,81.1257,
603040.SH,新坐标,20170213,26.04,28.64,28.64,28.64,28.64,4500,128880,2.6,9.9846,28.64,0.03,429600000,,1718400000,15000000,0,60000000,35.882,6.6714,10.8708,89.2258,
603040.SH,新坐标,20170214,28.64,31.5,31.5,31.5,31.5,6100,192150,2.86,9.986,31.5,0.0407,472500000,,1890000000,15000000,0,60000000,39.4652,7.3377,11.9564,98.1359,
603040.SH,新坐标,20170215,31.5,34.65,34.65,34.65,34.65,8600,297990,3.15,10,34.65,0.0573,519750000,,2079000000,15000000,0,60000000,43.4118,8.0714,13.152,107.9495,
603040.SH,新坐标,20170216,34.65,38.12,38.12,38.12,38.12,7300,278276,3.47,10.0144,38.12,0.0487,571800000,,2287200000,15000000,0,60000000,47.7592,8.8797,14.4691,118.76,
603040.SH,新坐标,20170217,38.12,41.93,41.93,41.93,41.93,44400,1861692,3.81,9.9948,41.93,0.296,628950000,,2515800000,15000000,0,60000000,52.5326,9.7672,15.9153,130.6297,
603040.SH,新坐标,20170220,41.93,46.12,46.12,46.12,46.12,62600,2887112,4.19,9.9928,46.12,0.4173,691800000,,2767200000,15000000,0,60000000,57.7821,10.7433,17.5057,143.6834,
603040.SH,新坐标,20170221,46.12,50.73,50.73,50.73,50.73,70900,3596757,4.61,9.9957,50.73,0.4727,760950000,,3043800000,15000000,0,60000000,63.5578,11.8171,19.2555,158.0455,
603040.SH,新坐标,20170222,50.73,55.8,55.8,55.8,55.8,110600,6171480,5.07,9.9941,55.8,0.7373,837000000,,3348000000,15000000,0,60000000,69.9098,12.9981,21.1799,173.8407,
603040.SH,新坐标,20170223,55.8,61.38,61.38,61.38,61.38,844418,51830377,5.58,10,61.38,5.6295,920700000,,3682800000,15000000,0,60000000,76.9008,14.2979,23.2979,191.2247,
603040.SH,新坐标,20170224,61.38,67.52,67.52,66.66,67.52,3308618,223259560,6.14,10.0033,67.4782,22.0575,1012800000,,4051200000,15000000,0,60000000,84.5934,15.7282,25.6284,210.3535,
603040.SH,新坐标,20170227,67.52,69,72.34,68.03,70.05,9311036,656833388,2.53,3.747,70.5435,62.0736,1050750000,,4203000000,15000000,0,60000000,87.7632,16.3175,26.5888,218.2355,
