ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002884.SZ,ม่ฯ๖ฑราต,20170829,57.86,57.47,61.49,56.81,57.85,5828367,344299125,-0.01,-0.0173,59.073,30.0897,1120554500,,4481639500,19370000,0,77470000,29.3595,7.652,5.4974,128.5798,
002884.SZ,ม่ฯ๖ฑราต,20170830,57.85,56.83,58.5,55.81,56.26,3732789,212509218,-1.59,-2.7485,56.9304,19.271,1089756200,,4358462200,19370000,0,77470000,28.5525,7.4417,5.3463,125.0458,
002884.SZ,ม่ฯ๖ฑราต,20170831,56.26,56.4,58.74,56.4,58.29,3170869,182761141,2.03,3.6082,57.6376,16.37,1129077300,,4515726300,19370000,0,77470000,29.5828,7.7102,5.5392,129.5577,
002884.SZ,ม่ฯ๖ฑราต,20170901,58.29,58.49,58.56,56.8,56.98,2875500,165394972,-1.31,-2.2474,57.5187,14.8451,1103702600,,4414240600,19370000,0,77470000,28.918,7.5369,5.4147,126.6461,
002884.SZ,ม่ฯ๖ฑราต,20170904,56.98,57.08,57.42,55.17,55.59,2701215,151218614,-1.39,-2.4395,55.9817,13.9454,1076778300,,4306557300,19370000,0,77470000,28.2125,7.3531,5.2826,123.5566,
002884.SZ,ม่ฯ๖ฑราต,20170905,55.59,55.58,56.3,55.45,55.6,1514429,84557812,0.01,0.018,55.8348,7.8184,1076972000,,4307332000,19370000,0,77470000,28.2176,7.3544,5.2836,123.5788,
002884.SZ,ม่ฯ๖ฑราต,20170906,55.6,55.21,55.58,54.37,55.38,1807263,99322678,-0.22,-0.3957,54.9575,9.3302,1072710600,,4290288600,19370000,0,77470000,28.1059,7.3253,5.2627,123.0898,
002884.SZ,ม่ฯ๖ฑราต,20170907,55.38,55.29,56.36,55.06,55.41,2059767,115140915,0.03,0.0542,55.9,10.6338,1073291700,,4292612700,19370000,0,77470000,28.1212,7.3293,5.2655,123.1565,
002884.SZ,ม่ฯ๖ฑราต,20170908,55.41,55.37,56.3,55.1,55.9,1500528,83640290,0.49,0.8843,55.7406,7.7467,1082783000,,4330573000,19370000,0,77470000,28.3698,7.3941,5.3121,124.2456,
002884.SZ,ม่ฯ๖ฑราต,20170911,55.9,55.91,57.5,55.9,57.29,2205570,125354966,1.39,2.4866,56.8356,11.3865,1109707300,,4438256300,19370000,0,77470000,29.0753,7.578,5.4442,127.3351,
002884.SZ,ม่ฯ๖ฑราต,20170912,57.29,57.01,57.1,55.3,55.31,2275053,127413737,-1.98,-3.4561,56.0047,11.7452,1071354700,,4284865700,19370000,0,77470000,28.0704,7.3161,5.256,122.9342,
002884.SZ,ม่ฯ๖ฑราต,20170913,55.31,55.33,55.8,54.91,55.7,1058089,58484635,0.39,0.7051,55.2738,5.4625,1078909000,,4315079000,19370000,0,77470000,28.2683,7.3676,5.2931,123.8011,
002884.SZ,ม่ฯ๖ฑราต,20170914,55.7,55.3,56.41,55.12,55.83,1180674,65922219,0.13,0.2334,55.8344,6.0954,1081427100,,4325150100,19370000,0,77470000,28.3343,7.3848,5.3054,124.09,
002884.SZ,ม่ฯ๖ฑราต,20170915,55.83,55.77,56.44,55.21,56.1,1177902,65810048,0.27,0.4836,55.8706,6.0811,1086657000,,4346067000,19370000,0,77470000,28.4713,7.4205,5.3311,124.6901,
002884.SZ,ม่ฯ๖ฑราต,20170918,56.1,55.89,56.07,55.05,55.78,1014615,56353203,-0.32,-0.5704,55.5415,5.2381,1080458600,,4321276600,19370000,0,77470000,28.3089,7.3782,5.3007,123.9789,
002884.SZ,ม่ฯ๖ฑราต,20170919,55.78,55.7,55.73,54.91,54.98,1116334,61660816,-0.8,-1.4342,55.2351,5.7632,1064962600,,4259300600,19370000,0,77470000,27.9029,7.2724,5.2246,122.2008,
002884.SZ,ม่ฯ๖ฑราต,20170920,54.98,54.91,55.75,54.8,55.56,1094296,60576323,0.58,1.0549,55.3564,5.6494,1076197200,,4304233200,19370000,0,77470000,28.1973,7.3491,5.2798,123.4899,
002884.SZ,ม่ฯ๖ฑราต,20170921,55.56,55.35,55.97,54.94,54.94,950024,52692569,-0.62,-1.1159,55.4645,4.9046,1064187800,,4256201800,19370000,0,77470000,27.8826,7.2671,5.2208,122.1119,
002884.SZ,ม่ฯ๖ฑราต,20170922,54.94,54.69,55.41,54.05,55.27,1172894,64184513,0.33,0.6007,54.7232,6.0552,1070579900,,4281766900,19370000,0,77470000,28.0501,7.3108,5.2522,122.8453,
002884.SZ,ม่ฯ๖ฑราต,20170925,55.27,54.97,55.52,54.51,54.85,756301,41700636,-0.42,-0.7599,55.1376,3.9045,1062444500,,4249229500,19370000,0,77470000,27.837,7.2552,5.2123,121.9118,
002884.SZ,ม่ฯ๖ฑราต,20170926,54.85,54.85,55.1,52.61,53.85,1488633,79549660,-1,-1.8232,53.4381,7.6853,1043074500,,4171759500,19370000,0,77470000,27.3294,7.1229,5.1173,119.6892,
002884.SZ,ม่ฯ๖ฑราต,20170927,53.85,53.55,56.38,53.51,56.14,2175364,120714112,2.29,4.2526,55.4915,11.2306,1087431800,,4349165800,19370000,0,77470000,28.4916,7.4258,5.3349,124.779,
002884.SZ,ม่ฯ๖ฑราต,20170928,56.14,55.98,56.55,55.73,55.76,992404,55640679,-0.38,-0.6769,56.0666,5.1234,1080071200,,4319727200,19370000,0,77470000,28.2988,7.3756,5.2988,123.9344,
002884.SZ,ม่ฯ๖ฑราต,20170929,55.76,55.77,56.44,55.77,55.9,651200,36501674,0.14,0.2511,56.0529,3.3619,1082783000,,4330573000,19370000,0,77470000,28.3698,7.3941,5.3121,124.2456,
002884.SZ,ม่ฯ๖ฑราต,20171009,55.9,56.37,56.79,55.6,56.29,849013,47760077,0.39,0.6977,56.2536,4.3831,1090337300,,4360786300,19370000,0,77470000,28.5678,7.4457,5.3491,125.1124,
002884.SZ,ม่ฯ๖ฑราต,20171010,56.29,56.01,57.21,56.01,57.1,1241916,70531315,0.81,1.439,56.7923,6.4115,1106027000,,4423537000,19370000,0,77470000,28.9789,7.5528,5.4261,126.9128,
002884.SZ,ม่ฯ๖ฑราต,20171011,57.1,57,57.4,56.08,56.92,1131501,64072198,-0.18,-0.3152,56.6258,5.8415,1102540400,,4409592400,19370000,0,77470000,28.8875,7.529,5.409,126.5127,
002884.SZ,ม่ฯ๖ฑราต,20171012,56.92,56.85,57.16,55.78,56.5,814500,46101202,-0.42,-0.7379,56.6006,4.205,1094405000,,4377055000,19370000,0,77470000,28.6744,7.4735,5.3691,125.5792,
002884.SZ,ม่ฯ๖ฑราต,20171013,56.5,56.5,58.38,56.2,58.31,1970850,113642816,1.81,3.2035,57.6618,10.1748,1129464700,,4517275700,19370000,0,77470000,29.5929,7.7129,5.5411,129.6022,
002884.SZ,ม่ฯ๖ฑราต,20171016,58.31,58.02,58.45,56.45,56.55,1758629,100621840,-1.76,-3.0184,57.2161,9.0791,1095373500,,4380928500,19370000,0,77470000,28.6997,7.4801,5.3738,125.6903,
002884.SZ,ม่ฯ๖ฑราต,20171017,56.55,56.15,59.22,56.06,58.84,2198815,127547896,2.29,4.0495,58.0076,11.3517,1139730800,,4558334800,19370000,0,77470000,29.8619,7.783,5.5914,130.7802,
002884.SZ,ม่ฯ๖ฑราต,20171018,58.84,58.23,59.18,57.1,57.4,1373300,79815354,-1.44,-2.4473,58.1194,7.0898,1111838000,,4446778000,19370000,0,77470000,29.1311,7.5925,5.4546,127.5796,
002884.SZ,ม่ฯ๖ฑราต,20171019,57.4,57.31,59.35,57.24,59.3,2219460,130091188,1.9,3.3101,58.6139,11.4582,1148641000,,4593971000,19370000,0,77470000,30.0954,7.8438,5.6352,131.8026,
002884.SZ,ม่ฯ๖ฑราต,20171020,59.3,60.27,61.7,59.5,60.92,3963717,240293010,1.62,2.7319,60.6231,20.4632,1180020400,,4719472400,19370000,0,77470000,28.0741,4.1117,5.7891,135.4033,
002884.SZ,ม่ฯ๖ฑราต,20171023,60.92,60.5,62.86,60.23,60.45,2360301,144170285,-0.47,-0.7715,61.0813,12.1853,1170916500,,4683061500,19370000,0,77470000,27.8575,4.08,5.7444,134.3586,
002884.SZ,ม่ฯ๖ฑราต,20171024,60.45,60.62,62.42,59.85,61.44,2859595,175083378,0.99,1.6377,61.2266,14.763,1190092800,,4759756800,19370000,0,77470000,28.3138,4.1468,5.8385,136.559,
002884.SZ,ม่ฯ๖ฑราต,20171025,61.44,61.2,65.69,60.79,64.46,4368162,278709535,3.02,4.9154,63.8048,22.5512,1248590200,,4993716200,19370000,0,77470000,29.7055,4.3506,6.1255,143.2714,
002884.SZ,ม่ฯ๖ฑราต,20171026,64.46,64.5,66.6,63.8,64.4,3799099,246848618,-0.06,-0.0931,64.9756,19.6133,1247428000,,4989068000,19370000,0,77470000,29.6778,4.3466,6.1198,143.138,
002884.SZ,ม่ฯ๖ฑราต,20171027,64.4,63.73,66.17,63.65,64.79,2399190,155904388,0.39,0.6056,64.9821,12.3861,1254982300,,5019281300,19370000,0,77470000,29.8576,4.3729,6.1569,144.0049,
002884.SZ,ม่ฯ๖ฑราต,20171030,64.79,64.6,64.6,61.58,63,2553850,160637956,-1.79,-2.7628,62.9003,13.1846,1220310000,,4880610000,19370000,0,77470000,29.0327,4.2521,5.9868,140.0264,
002884.SZ,ม่ฯ๖ฑราต,20171031,63,62.8,65.55,62.79,64.95,2531400,163219583,1.95,3.0952,64.478,13.0687,1258081500,,5031676500,19370000,0,77470000,29.9313,4.3837,6.1721,144.3605,
002884.SZ,ม่ฯ๖ฑราต,20171101,64.95,64.7,66.09,63.8,65.26,2747499,178503177,0.31,0.4773,64.9693,14.1843,1264086200,,5055692200,19370000,0,77470000,30.0742,4.4046,6.2015,145.0495,
002884.SZ,ม่ฯ๖ฑราต,20171102,65.26,64.8,67.66,64.25,65.01,3027961,199912611,-0.25,-0.3831,66.0222,15.6322,1259243700,,5036324700,19370000,0,77470000,29.9589,4.3878,6.1778,144.4939,
002884.SZ,ม่ฯ๖ฑราต,20171103,65.01,64.36,65.56,62.08,62.84,2361707,150791776,-2.17,-3.3379,63.8486,12.1926,1217210800,,4868214800,19370000,0,77470000,28.9589,4.2413,5.9716,139.6707,
002884.SZ,ม่ฯ๖ฑราต,20171106,62.84,63.48,64.48,63.1,63.92,1471686,93662013,1.08,1.7187,63.6427,7.5978,1238130400,,4951882400,19370000,0,77470000,29.4566,4.3142,6.0742,142.0712,
002884.SZ,ม่ฯ๖ฑราต,20171107,63.92,64.08,64.82,61,62.88,2062618,129560271,-1.04,-1.627,62.8135,10.6485,1217985600,,4871313600,19370000,0,77470000,28.9774,4.244,5.9754,139.7596,
002884.SZ,ม่ฯ๖ฑราต,20171108,62.88,62.86,64.45,62.68,63.34,1706559,108438095,0.46,0.7316,63.542,8.8103,1226895800,,4906949800,19370000,0,77470000,29.1893,4.275,6.0191,140.7821,
002884.SZ,ม่ฯ๖ฑราต,20171109,63.34,63,65.34,62.87,65.17,2421076,156276846,1.83,2.8892,64.5485,12.4991,1262342900,,5048719900,19370000,0,77470000,30.0327,4.3986,6.193,144.8495,
002884.SZ,ม่ฯ๖ฑราต,20171110,65.17,65.45,67.39,65,65.47,2921294,193122376,0.3,0.4603,66.1085,15.0815,1268153900,,5071960900,19370000,0,77470000,30.1709,4.4188,6.2215,145.5163,
002884.SZ,ม่ฯ๖ฑราต,20171113,65.47,65.73,68.49,65.73,68.25,3383614,228062933,2.78,4.2462,67.4022,17.4683,1322002500,,5287327500,19370000,0,77470000,31.4521,4.6064,6.4857,151.6952,
002884.SZ,ม่ฯ๖ฑราต,20171114,68.25,68.1,68.79,66.26,67.3,2652180,178907584,-0.95,-1.3919,67.4568,13.6922,1303601000,,5213731000,19370000,0,77470000,31.0143,4.5423,6.3954,149.5837,
002884.SZ,ม่ฯ๖ฑราต,20171115,67.3,66.8,68.8,65.68,67.9,2833026,191354222,0.6,0.8915,67.5441,14.6258,1315223000,,5260213000,19370000,0,77470000,31.2908,4.5828,6.4524,150.9173,
002884.SZ,ม่ฯ๖ฑราต,20171116,67.9,67.35,67.93,63.57,63.79,2559586,168217719,-4.11,-6.053,65.7207,13.2142,1235612300,,4941811300,19370000,0,77470000,29.3967,4.3054,6.0618,141.7822,
002884.SZ,ม่ฯ๖ฑราต,20171117,63.79,63.5,63.5,58.9,59.71,2719723,166593040,-4.08,-6.396,61.2537,14.0409,1156582700,,4625733700,19370000,0,77470000,27.5165,4.03,5.6741,132.7139,
002884.SZ,ม่ฯ๖ฑราต,20171120,59.71,60.95,63.11,60.55,63.02,2224126,137749891,3.31,5.5435,61.9344,11.4823,1220697400,,4882159400,19370000,0,77470000,29.0419,4.2534,5.9887,140.0708,
002884.SZ,ม่ฯ๖ฑราต,20171121,63.02,62.14,63.04,59.9,61.83,2806740,171876217,-1.19,-1.8883,61.237,14.4901,1197647100,,4789970100,19370000,0,77470000,28.4935,4.1731,5.8756,137.4259,
002884.SZ,ม่ฯ๖ฑราต,20171122,61.83,61,62.8,60,61.52,1682530,103451952,-0.31,-0.5014,61.4859,8.6863,1191642400,,4765954400,19370000,0,77470000,28.3506,4.1522,5.8461,136.7368,
002884.SZ,ม่ฯ๖ฑราต,20171123,61.52,61,63.48,60.42,61.7,2069838,128524605,0.18,0.2926,62.094,10.6858,1195129000,,4779899000,19370000,0,77470000,28.4336,4.1644,5.8632,137.1369,
002884.SZ,ม่ฯ๖ฑราต,20171124,61.7,61.4,63.27,61,62.01,1833774,114572049,0.31,0.5024,62.4788,9.4671,1201133700,,4803914700,19370000,0,77470000,28.5764,4.1853,5.8927,137.8259,
002884.SZ,ม่ฯ๖ฑราต,20171127,62.01,62.03,62.28,56,57.57,2491575,146094201,-4.44,-7.1601,58.6353,12.8631,1115130900,,4459947900,19370000,0,77470000,26.5303,3.8856,5.4708,127.9574,
002884.SZ,ม่ฯ๖ฑราต,20171128,57.57,57.28,59.17,57.28,58.81,1139582,66588706,1.24,2.1539,58.4326,5.8832,1139149700,,4556010700,19370000,0,77470000,27.1018,3.9693,5.5886,130.7135,
002884.SZ,ม่ฯ๖ฑราต,20171129,58.81,58.46,59.46,57.5,59.32,1559805,91089192,0.51,0.8672,58.3978,8.0527,1149028400,,4595520400,19370000,0,77470000,27.3368,4.0037,5.6371,131.847,
002884.SZ,ม่ฯ๖ฑราต,20171130,59.32,58.51,59.76,58.51,58.99,1137000,67197663,-0.33,-0.5563,59.1008,5.8699,1142636300,,4569955300,19370000,0,77470000,27.1847,3.9814,5.6057,131.1136,
002884.SZ,ม่ฯ๖ฑราต,20171201,58.99,59.17,59.34,57.85,59.28,847900,49953502,0.29,0.4916,58.9144,4.3774,1148253600,,4592421600,19370000,0,77470000,27.3184,4.001,5.6333,131.7581,
002884.SZ,ม่ฯ๖ฑราต,20171204,59.28,58,58,53.62,54.13,2194300,121811336,-5.15,-8.6876,55.5126,11.3283,1048498100,,4193451100,19370000,0,77470000,24.945,3.6534,5.1439,120.3115,
002884.SZ,ม่ฯ๖ฑราต,20171205,54.13,54.02,54.73,50.6,50.99,1430300,75141202,-3.14,-5.8008,52.5353,7.3841,987676300,,3950195300,19370000,0,77470000,23.498,3.4415,4.8455,113.3324,
002884.SZ,ม่ฯ๖ฑราต,20171206,50.99,51.3,52.51,50.71,52.41,1045500,54147987,1.42,2.7849,51.7915,5.3975,1015181700,,4060202700,19370000,0,77470000,24.1524,3.5373,4.9804,116.4886,
002884.SZ,ม่ฯ๖ฑราต,20171207,52.41,52.06,52.84,51.7,52.25,610000,31865757,-0.16,-0.3053,52.2389,3.1492,1012082500,,4047807500,19370000,0,77470000,24.0787,3.5265,4.9652,116.133,
002884.SZ,ม่ฯ๖ฑราต,20171208,52.25,52.16,53.88,51.82,53.55,786200,41852101,1.3,2.488,53.2334,4.0589,1037263500,,4148518500,19370000,0,77470000,24.6778,3.6143,5.0887,119.0224,
002884.SZ,ม่ฯ๖ฑราต,20171211,53.55,53.43,53.92,53.17,53.74,557279,29823048,0.19,0.3548,53.5155,2.877,1040943800,,4163237800,19370000,0,77470000,24.7653,3.6271,5.1068,119.4447,
002884.SZ,ม่ฯ๖ฑราต,20171212,53.74,53.69,53.69,52.01,52.06,785453,41184594,-1.68,-3.1262,52.4342,4.055,1008402200,,4033088200,19370000,0,77470000,23.9911,3.5137,4.9472,115.7107,
002884.SZ,ม่ฯ๖ฑราต,20171213,52.06,52.06,52.96,51.7,52.71,499826,26239621,0.65,1.2486,52.4975,2.5804,1020992700,,4083443700,19370000,0,77470000,24.2907,3.5576,5.0089,117.1554,
002884.SZ,ม่ฯ๖ฑราต,20171214,52.71,52.61,52.8,51.79,52.28,520426,27159952,-0.43,-0.8158,52.1879,2.6868,1012663600,,4050131600,19370000,0,77470000,24.0925,3.5286,4.9681,116.1996,
002884.SZ,ม่ฯ๖ฑราต,20171215,52.28,52.27,52.28,51.04,51.8,567802,29331100,-0.48,-0.9181,51.6573,2.9313,1003366000,,4012946000,19370000,0,77470000,23.8713,3.4962,4.9225,115.1328,
002884.SZ,ม่ฯ๖ฑราต,20171218,51.8,51.93,51.93,51.28,51.4,336300,17334888,-0.4,-0.7722,51.5459,1.7362,995618000,,3981958000,19370000,0,77470000,23.687,3.4692,4.8844,114.2437,
002884.SZ,ม่ฯ๖ฑราต,20171219,51.4,51.59,52.2,51.4,52.1,423700,21989893,0.7,1.3619,51.8997,2.1874,1009177000,,4036187000,19370000,0,77470000,24.0096,3.5164,4.951,115.7996,
002884.SZ,ม่ฯ๖ฑราต,20171220,52.1,51.99,52.13,50.68,50.68,478700,24584409,-1.42,-2.7255,51.3566,2.4713,981671600,,3926179600,19370000,0,77470000,23.3552,3.4206,4.816,112.6434,
002884.SZ,ม่ฯ๖ฑราต,20171221,50.68,50.79,51.45,48.7,51.32,885053,44552435,0.64,1.2628,50.3387,4.5692,994068400,,3975760400,19370000,0,77470000,23.6501,3.4638,4.8768,114.0659,
002884.SZ,ม่ฯ๖ฑราต,20171222,51.32,50.87,51.75,50.87,51.3,381800,19582889,-0.02,-0.039,51.291,1.9711,993681000,,3974211000,19370000,0,77470000,23.6409,3.4624,4.8749,114.0215,
002884.SZ,ม่ฯ๖ฑราต,20171225,51.3,51,51.01,49.61,50.58,527800,26487584,-0.72,-1.4035,50.1849,2.7248,979734600,,3918432600,19370000,0,77470000,23.3091,3.4138,4.8065,112.4212,
002884.SZ,ม่ฯ๖ฑราต,20171226,50.58,50.49,52.49,50.02,52.11,800511,41492662,1.53,3.0249,51.8327,4.1327,1009370700,,4036961700,19370000,0,77470000,24.0142,3.5171,4.9519,115.8218,
