¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688553.SH,ª„”Ó÷∆“©-W,20211026,,41,42.59,38.89,39.61,33036983,1326275495,0.74,1.9038,40.1452,66.4822,1968337907.94,,16778796000,49692954,0,423600000,36.2644,14.7303,12.2994,149.3042,
688553.SH,ª„”Ó÷∆“©-W,20211027,39.61,37.6,38,34.41,34.45,15982427,573427946,-5.16,-13.027,35.8787,32.1624,1711922265.3,,14593020000,49692954,0,423600000,31.5402,12.8114,10.6971,129.8544,
688553.SH,ª„”Ó÷∆“©-W,20211028,34.45,33.63,34.23,32.6,32.61,7717897,256210936,-1.84,-5.3411,33.197,15.5312,1620487229.94,,13813596000,49692954,0,423600000,29.8557,12.1271,10.1258,122.9187,
688553.SH,ª„”Ó÷∆“©-W,20211029,32.61,33,33.75,32.76,32.83,5349683,177575105,0.22,0.6746,33.1936,10.7655,1631419679.82,,13906788000,49692954,0,423600000,30.0571,12.209,10.1941,123.748,
688553.SH,ª„”Ó÷∆“©-W,20211101,32.83,32.99,33.5,31.88,33.05,4569167,149606878,0.22,0.6701,32.7427,9.1948,1642352129.7,,13999980000,49692954,0,423600000,30.2585,12.2908,10.2624,124.5773,
688553.SH,ª„”Ó÷∆“©-W,20211102,33.05,33.1,33.18,31.39,31.5,5258429,169624220,-1.55,-4.6899,32.2576,10.5818,1565328051,,13343400000,49692954,0,423600000,28.8394,11.7143,9.7811,118.7348,
688553.SH,ª„”Ó÷∆“©-W,20211103,31.5,31.75,32.95,31.75,32.81,4099948,132997436,1.31,4.1587,32.4388,8.2506,1630425820.74,,13898316000,49692954,0,423600000,30.0388,12.2015,10.1879,123.6726,
688553.SH,ª„”Ó÷∆“©-W,20211104,32.81,32.92,33.48,32.66,33.08,2927060,96557044,0.27,0.8229,32.9877,5.8903,1643842918.32,,14012688000,49692954,0,423600000,30.286,12.3019,10.2717,124.6903,
688553.SH,ª„”Ó÷∆“©-W,20211105,33.08,32.8,34.53,32.8,33.59,4406900,149187832,0.51,1.5417,33.8532,8.8683,1669186324.86,,14228724000,49692954,0,423600000,30.7529,12.4916,10.4301,126.6127,
688553.SH,ª„”Ó÷∆“©-W,20211108,33.59,33.99,34.21,33.1,33.73,2972029,100653986,0.14,0.4168,33.8671,5.9808,1676143338.42,,14288028000,49692954,0,423600000,30.8811,12.5437,10.4736,127.1404,
688553.SH,ª„”Ó÷∆“©-W,20211109,33.73,33.71,34.96,33.62,34.55,3340710,115282018,0.82,2.4311,34.5082,6.7227,1716891560.7,,14635380000,49692954,0,423600000,31.6318,12.8486,10.7282,130.2313,
688553.SH,ª„”Ó÷∆“©-W,20211110,34.55,34.22,35.25,34.22,34.99,4087488,142327171,0.44,1.2735,34.8202,8.2255,1738756460.46,,14821764000,49692954,0,423600000,32.0346,13.0122,10.8648,131.8898,
688553.SH,ª„”Ó÷∆“©-W,20211111,34.99,34.8,36.16,34.61,35.62,5038052,179205163,0.63,1.8005,35.5703,10.1384,1770063021.48,,15088632000,49692954,0,423600000,32.6114,13.2465,11.0604,134.2645,
688553.SH,ª„”Ó÷∆“©-W,20211112,35.62,35.4,36.2,35.15,35.89,4192350,149621210,0.27,0.758,35.6891,8.4365,1783480119.06,,15203004000,49692954,0,423600000,32.8586,13.3469,11.1443,135.2822,
688553.SH,ª„”Ó÷∆“©-W,20211115,35.89,35.62,37.49,35.62,36.9,5226083,192595015,1.01,2.8142,36.8527,10.5167,1833670002.6,,15630840000,49692954,0,423600000,33.7833,13.7225,11.4579,139.0893,
688553.SH,ª„”Ó÷∆“©-W,20211116,36.9,36.78,37.37,35.75,35.75,3957223,143923297,-1.15,-3.1165,36.3698,7.9633,1776523105.5,,15143700000,49692954,0,423600000,32.7304,13.2949,11.1008,134.7545,
688553.SH,ª„”Ó÷∆“©-W,20211117,35.75,35.8,36.17,35.42,35.75,2701017,96659927,0,0,35.7865,5.4354,1776523105.5,,15143700000,49692954,0,423600000,32.7304,13.2949,11.1008,134.7545,
688553.SH,ª„”Ó÷∆“©-W,20211118,35.75,35.78,35.8,34.46,34.46,3908461,136310166,-1.29,-3.6084,34.8757,7.8652,1712419194.84,,14597256000,49692954,0,423600000,31.5494,12.8151,10.7003,129.8921,
688553.SH,ª„”Ó÷∆“©-W,20211119,34.46,34.54,35.08,34.48,34.78,1979575,68767050,0.32,0.9286,34.7383,3.9836,1728320940.12,,14732808000,49692954,0,423600000,31.8424,12.9341,10.7996,131.0983,
688553.SH,ª„”Ó÷∆“©-W,20211122,34.78,34.81,35.13,34.39,34.84,2233641,77486817,0.06,0.1725,34.6908,4.4949,1731302517.36,,14758224000,49692954,0,423600000,31.8973,12.9564,10.8182,131.3244,
688553.SH,ª„”Ó÷∆“©-W,20211123,34.84,34.8,35.59,34.78,35.06,2599770,91447920,0.22,0.6315,35.1754,5.2317,1742234967.24,,14851416000,49692954,0,423600000,32.0987,13.0383,10.8866,132.1537,
688553.SH,ª„”Ó÷∆“©-W,20211124,35.06,34.85,35.2,34.55,34.93,2443250,85143974,-0.13,-0.3708,34.8487,4.9167,1735774883.22,,14796348000,49692954,0,423600000,31.9797,12.9899,10.8462,131.6637,
688553.SH,ª„”Ó÷∆“©-W,20211125,34.93,35.28,36.45,35.09,35.86,4427355,158471742,0.93,2.6625,35.7938,8.9094,1781989330.44,,15190296000,49692954,0,423600000,32.8312,13.3358,11.135,135.1692,
688553.SH,ª„”Ó÷∆“©-W,20211126,35.86,36.17,36.35,35.02,35.06,3227903,114552357,-0.8,-2.2309,35.4882,6.4957,1742234967.24,,14851416000,49692954,0,423600000,32.0987,13.0383,10.8866,132.1537,
