¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002412.SZ,∫∫…≠÷∆“©,20100525,,42.33,43.5,39.5,43.17,12047693,505338046.8,7.37,20.5866,41.9448,79.2611,656184000,,3194580000,15200000,0,74000000,61.0824,16.598,11.2798,748.4357,
002412.SZ,∫∫…≠÷∆“©,20100526,43.17,41.19,42.24,38.95,40.67,5966361,242749654.8,-2.5,-5.7911,40.6864,39.2524,618184000,,3009580000,15200000,0,74000000,57.545,15.6368,10.6266,705.0933,
002412.SZ,∫∫…≠÷∆“©,20100527,40.67,40.01,40.65,38.8,40.25,3999334,159157504.4,-0.42,-1.0327,39.796,26.3114,611800000,,2978500000,15200000,0,74000000,56.9508,15.4753,10.5169,697.8118,
002412.SZ,∫∫…≠÷∆“©,20100528,40.25,40.58,42.65,39.86,41.43,4634598,191365354.9,1.18,2.9317,41.2906,30.4908,629736000,,3065820000,15200000,0,74000000,58.6204,15.929,10.8252,718.2693,
002412.SZ,∫∫…≠÷∆“©,20100531,41.43,40.9,42.29,39.8,39.8,3518512,144604177.5,-1.63,-3.9343,41.0981,23.1481,604960000,,2945200000,15200000,0,74000000,56.3141,15.3023,10.3993,690.0101,
002412.SZ,∫∫…≠÷∆“©,20100601,39.8,39.03,39.5,36.65,37.3,3194729,121154615.5,-2.5,-6.2814,37.9233,21.018,566960000,,2760200000,15200000,0,74000000,52.7767,14.3411,9.7461,646.6678,
002412.SZ,∫∫…≠÷∆“©,20100602,37.3,36.91,37.82,35.81,37.3,1960116,72034209.3,0,0,36.75,12.8955,566960000,,2760200000,15200000,0,74000000,52.7767,14.3411,9.7461,646.6678,
002412.SZ,∫∫…≠÷∆“©,20100603,37.3,37.65,37.75,36.65,36.65,1751989,65374936,-0.65,-1.7426,37.3147,11.5262,557080000,,2712100000,15200000,0,74000000,51.857,14.0912,9.5762,635.3988,
002412.SZ,∫∫…≠÷∆“©,20100604,36.65,36.65,37.5,36.6,37.33,1209267,44840688.5,0.68,1.8554,37.0809,7.9557,567416000,,2762420000,15200000,0,74000000,52.8192,14.3527,9.7539,647.1879,
002412.SZ,∫∫…≠÷∆“©,20100607,37.33,36.5,37.96,36.21,37.7,1803434,67226586.4,0.37,0.9912,37.277,11.8647,573040000,,2789800000,15200000,0,74000000,53.3427,14.4949,9.8506,653.6026,
002412.SZ,∫∫…≠÷∆“©,20100608,37.7,37.08,38.16,37.05,37.75,1859344,69873601.8,0.05,0.1326,37.5797,12.2325,573800000,,2793500000,15200000,0,74000000,53.4135,14.5141,9.8637,654.4694,
002412.SZ,∫∫…≠÷∆“©,20100609,37.75,37.82,38.32,37.7,38.03,1745757,66397285.7,0.28,0.7417,38.0335,11.4852,578056000,,2814220000,15200000,0,74000000,53.8096,14.6218,9.9368,659.3238,
002412.SZ,∫∫…≠÷∆“©,20100610,38.03,38,39.38,37.86,38.9,2302333,89364808.8,0.87,2.2877,38.8149,15.1469,591280000,,2878600000,15200000,0,74000000,55.0406,14.9563,10.1641,674.4069,
002412.SZ,∫∫…≠÷∆“©,20100611,38.9,39.06,39.6,38.82,39.4,1928179,75706496.3,0.5,1.2853,39.2632,12.6854,598880000,,2915600000,15200000,0,74000000,55.7481,15.1485,10.2948,683.0754,
