¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002864.SZ,≈Ã¡˙“©“µ,20171116,,12.04,14.44,12.04,14.44,7955,112938,4.41,43.9681,14.1971,0.0367,312914800,,1251514800,21670000,0,86670000,25.3404,3.4688,4.0976,27.6971,
002864.SZ,≈Ã¡˙“©“µ,20171117,14.44,15.88,15.88,15.88,15.88,2958,46973,1.44,9.9723,15.88,0.0137,344119600,,1376319600,21670000,0,86670000,27.8674,3.8147,4.5062,30.4591,
002864.SZ,≈Ã¡˙“©“µ,20171120,15.88,17.47,17.47,17.47,17.47,2109,36844,1.59,10.0126,17.4699,0.0097,378574900,,1514124900,21670000,0,86670000,30.6577,4.1967,4.9574,33.5088,
002864.SZ,≈Ã¡˙“©“µ,20171121,17.47,19.22,19.22,19.22,19.22,5360,103019,1.75,10.0172,19.22,0.0247,416497400,,1665797400,21670000,0,86670000,33.7287,4.6171,5.454,36.8655,
002864.SZ,≈Ã¡˙“©“µ,20171122,19.22,21.14,21.14,21.14,21.14,6916,146204,1.92,9.9896,21.14,0.0319,458103800,,1832203800,21670000,0,86670000,37.0981,5.0783,5.9989,40.5482,
002864.SZ,≈Ã¡˙“©“µ,20171123,21.14,23.25,23.25,23.25,23.25,13077,304040,2.11,9.9811,23.25,0.0603,503827500,,2015077500,21670000,0,86670000,40.8009,5.5852,6.5976,44.5953,
002864.SZ,≈Ã¡˙“©“µ,20171124,23.25,25.58,25.58,25.58,25.58,19755,505332,2.33,10.0215,25.58,0.0912,554318600,,2217018600,21670000,0,86670000,44.8897,6.1449,7.2588,49.0645,
002864.SZ,≈Ã¡˙“©“µ,20171127,25.58,28.14,28.14,28.14,28.14,112044,3152918,2.56,10.0078,28.14,0.517,609793800,,2438893800,21670000,0,86670000,49.3822,6.7599,7.9852,53.9747,
002864.SZ,≈Ã¡˙“©“µ,20171128,28.14,28.14,28.14,28.14,28.14,,,0,0,,,609793800,,2438893800,21670000,0,86670000,49.3822,6.7599,7.9852,53.9747,
002864.SZ,≈Ã¡˙“©“µ,20171129,28.14,28.14,28.14,28.14,28.14,,,0,0,,,609793800,,2438893800,21670000,0,86670000,49.3822,6.7599,7.9852,53.9747,
