´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688622.SH,ºÌÐÅÒÇÆ÷,20210913,,92.11,98.04,88.8,93,11825840,1103303339,75.3,425.4237,93.296,83.0106,1324894275,,6509777358,14246175,0,69997606,86.1647,24.3733,20.8465,176.9119,
688622.SH,ºÌÐÅÒÇÆ÷,20210914,93,92.8,94.6,83.88,89.66,5408959,479070926,-3.34,-3.5914,88.5699,37.9678,1277312050.5,,6275985353.96,14246175,0,69997606,83.0702,23.498,20.0978,170.5582,
688622.SH,ºÌÐÅÒÇÆ÷,20210915,89.66,88.5,96.44,88,93.99,3937316,367795804,4.33,4.8294,93.4128,27.6377,1338997988.25,,6579074987.94,14246175,0,69997606,87.0819,24.6328,21.0684,178.7951,
688622.SH,ºÌÐÅÒÇÆ÷,20210916,93.99,90.1,91.5,84.77,85.23,3022577,264617439,-8.76,-9.3201,87.547,21.2168,1214201495.25,,5965895959.38,14246175,0,69997606,78.9658,22.337,19.1048,162.1312,
688622.SH,ºÌÐÅÒÇÆ÷,20210917,85.23,85,87,77.03,84.03,2530320,206634306,-1.2,-1.408,81.6633,17.7614,1197106085.25,,5881898832.18,14246175,0,69997606,77.854,22.0225,18.8358,159.8484,
688622.SH,ºÌÐÅÒÇÆ÷,20210922,84.03,83,84.07,77.52,77.83,2137753,171342579,-6.2,-7.3783,80.1508,15.0058,1108779800.25,,5447913674.98,14246175,0,69997606,72.1097,20.3976,17.446,148.0543,
688622.SH,ºÌÐÅÒÇÆ÷,20210923,77.83,77.83,80.52,75.03,78.46,1229385,95756026,0.63,0.8095,77.8894,8.6296,1117754890.5,,5492012166.76,14246175,0,69997606,72.6934,20.5627,17.5873,149.2527,
688622.SH,ºÌÐÅÒÇÆ÷,20210924,78.46,77.65,79.8,76.15,76.88,1049220,81303247,-1.58,-2.0138,77.4892,7.3649,1095245934,,5381415949.28,14246175,0,69997606,71.2295,20.1486,17.2331,146.2471,
688622.SH,ºÌÐÅÒÇÆ÷,20210927,76.88,76.88,76.88,67.12,68.5,1821404,129972001,-8.38,-10.9001,71.3581,12.7852,975862987.5,,4794836011,14246175,0,69997606,63.4654,17.9524,15.3547,130.306,
688622.SH,ºÌÐÅÒÇÆ÷,20210928,68.5,68.2,69.66,65.12,68.69,1566711,106161381,0.19,0.2774,67.7607,10.9974,978569760.75,,4808135556.14,14246175,0,69997606,63.6414,18.0022,15.3973,130.6675,
688622.SH,ºÌÐÅÒÇÆ÷,20210929,68.69,67,69.98,66.4,67.95,1039282,71268809,-0.74,-1.0773,68.575,7.2952,968027591.25,,4756337327.7,14246175,0,69997606,62.9558,17.8082,15.2314,129.2598,
688622.SH,ºÌÐÅÒÇÆ÷,20210930,67.95,67.9,71.84,66.21,69.07,884056,61002748,1.12,1.6483,69.0033,6.2056,983983307.25,,4834734646.42,14246175,0,69997606,63.9935,18.1018,15.4824,131.3904,
