´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
301126.SZ,´ï¼ÎÎ¬¿µ,20211207,,26,27.5,22.34,23.7,33854735,841618776,11.33,91.5926,24.8597,69.1422,1160445449.1,,4894185090,48963943,0,206505700,57.5876,4.4833,2.0917,73.152,
301126.SZ,´ï¼ÎÎ¬¿µ,20211208,23.7,22,25.36,22,24,23802082,574721579,0.3,1.2658,24.1459,48.6114,1175134632,,4956136800,48963943,0,206505700,58.3166,4.5401,2.1182,74.078,
301126.SZ,´ï¼ÎÎ¬¿µ,20211209,24,24.25,24.27,22.1,23,21603916,500242831,-1,-4.1667,23.1552,44.1221,1126170689,,4749631100,48963943,0,206505700,55.8867,4.3509,2.03,70.9914,
301126.SZ,´ï¼ÎÎ¬¿µ,20211210,23,22.3,22.92,21.51,21.75,18821799,414967192,-1.25,-5.4348,22.0472,38.4401,1064965760.25,,4491498975,48963943,0,206505700,52.8494,4.1144,1.9196,67.1332,
301126.SZ,´ï¼ÎÎ¬¿µ,20211213,21.75,21.85,23,21.37,22.5,17772288,393610866,0.75,3.4483,22.1475,36.2967,1101688717.5,,4646378250,48963943,0,206505700,54.6718,4.2563,1.9858,69.4481,
301126.SZ,´ï¼ÎÎ¬¿µ,20211214,22.5,22.54,27,22.54,27,27023059,664923273,4.5,20,24.6058,55.1897,1322026461,,5575653900,48963943,0,206505700,65.6062,5.1076,2.383,83.3377,
301126.SZ,´ï¼ÎÎ¬¿µ,20211215,27,26.68,30.66,25.49,25.5,33053115,916020777,-1.5,-5.5556,27.7136,67.505,1248580546.5,,5265895350,48963943,0,206505700,61.9614,4.8238,2.2506,78.7079,
301126.SZ,´ï¼ÎÎ¬¿µ,20211216,25.5,25.04,26.58,24.07,25.65,21905489,546482419,0.15,0.5882,24.9473,44.738,1255925137.95,,5296871205,48963943,0,206505700,62.3259,4.8522,2.2638,79.1709,
301126.SZ,´ï¼ÎÎ¬¿µ,20211217,25.65,25.01,25.14,23.88,23.88,16197233,396802675,-1.77,-6.9006,24.4982,33.0799,1169258958.84,,4931356116,48963943,0,206505700,58.025,4.5174,2.1076,73.7076,
301126.SZ,´ï¼ÎÎ¬¿µ,20211220,23.88,23.35,24.95,23.35,23.54,12485631,302740475,-0.34,-1.4238,24.2471,25.4996,1152611218.22,,4861144178,48963943,0,206505700,57.1989,4.4531,2.0776,72.6582,
