¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070228,,5.5,7.04,5.5,7,219859812,1286140512,4.12,143.0556,5.8498,78.5214,1960000000,,12131890400,280000000,0,1733127200,46.7373,3.1719,1.2544,-88.2653,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070301,7,6.3,6.3,6.3,6.3,22124600,139384980,-0.7,-10,6.3,7.9016,1764000000,,10918701360,280000000,0,1733127200,42.0636,2.8547,1.1289,-79.4388,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070302,6.3,6.01,6.11,5.77,5.93,105343961,625574426,-0.37,-5.873,5.9384,37.6228,1660400000,,10277444296,280000000,0,1733127200,39.5932,2.687,1.0626,-74.7733,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070305,5.93,5.88,6.03,5.66,5.89,61821033,362961303,-0.04,-0.6745,5.8712,22.0789,1649200000,,10208119208,280000000,0,1733127200,39.3261,2.6689,1.0555,-74.269,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070306,5.89,5.82,6.03,5.75,6.02,42541486,253568778,0.13,2.2071,5.9605,15.1934,1685600000,,10433425744,280000000,0,1733127200,40.1941,2.7278,1.0788,-75.9082,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070307,6.02,6.1,6.18,5.95,6.12,61632389,373462466,0.1,1.6611,6.0595,22.0116,1713600000,,10606738464,280000000,0,1733127200,40.8618,2.7731,1.0967,-77.1691,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070308,6.12,6.12,6.14,6,6.12,38798865,235691852,0,0,6.0747,13.8567,1713600000,,10606738464,280000000,0,1733127200,40.8618,2.7731,1.0967,-77.1691,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070309,6.12,6.16,6.59,6.14,6.36,86461886,546357940,0.24,3.9216,6.3191,30.8792,1780800000,,11022688992,280000000,0,1733127200,42.4642,2.8819,1.1397,-80.1953,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070312,6.36,6.28,6.39,6.16,6.31,31036676,194829230,-0.05,-0.7862,6.2774,11.0845,1766800000,,10936032632,280000000,0,1733127200,42.1304,2.8592,1.1307,-79.5649,
601005.SH,÷ÿ«Ï∏÷Ã˙,20070313,6.31,6.31,6.36,6.23,6.3,25386184,159463934,-0.01,-0.1585,6.2815,9.0665,1764000000,,10918701360,280000000,0,1733127200,42.0636,2.8547,1.1289,-79.4388,
