´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300143.SZ,Ó¯¿µÉúÃü,20101209,,52,52.99,45.72,47.2,10521269,505760801.6,11.2,31.1111,48.0703,77.3623,641920000,,3162400000,13600000,0,67000000,91.9912,22.6844,33.0204,165.2981,
300143.SZ,Ó¯¿µÉúÃü,20101210,47.2,50,51.92,49.56,51.92,5178637,263534895.7,4.72,10,50.8889,38.0782,706112000,,3478640000,13600000,0,67000000,101.1903,24.9528,36.3224,181.8279,
300143.SZ,Ó¯¿µÉúÃü,20101213,51.92,53,54.98,52,53.69,5319886,284050007.3,1.77,3.4091,53.394,39.1168,730184000,,3597230000,13600000,0,67000000,104.6399,25.8035,37.5607,188.0266,
300143.SZ,Ó¯¿µÉúÃü,20101214,53.69,53,54.2,52.3,53,2769139,146923414.5,-0.69,-1.2852,53.0574,20.3613,720800000,,3551000000,13600000,0,67000000,103.2952,25.4718,37.078,185.6101,
300143.SZ,Ó¯¿µÉúÃü,20101215,53,52.98,55.7,52.51,52.91,2610315,140753530.3,-0.09,-0.1698,53.922,19.1935,719576000,,3544970000,13600000,0,67000000,103.1198,25.4286,37.015,185.2949,
300143.SZ,Ó¯¿µÉúÃü,20101216,52.91,53.08,54.6,52.31,53.89,1830321,98222250.5,0.98,1.8522,53.6639,13.4582,732904000,,3610630000,13600000,0,67000000,105.0297,25.8996,37.7006,188.727,
300143.SZ,Ó¯¿µÉúÃü,20101217,53.89,53.99,59.28,53.54,59.28,2683835,150471855.7,5.39,10.0019,56.066,19.7341,806208000,,3971760000,13600000,0,67000000,115.5347,28.49,41.4714,207.6032,
300143.SZ,Ó¯¿µÉúÃü,20101220,59.28,59.8,63.95,58.65,60.01,3826405,233342248.3,0.73,1.2314,60.9821,28.1353,816136000,,4020670000,13600000,0,67000000,116.9574,28.8409,41.9821,210.1597,
300143.SZ,Ó¯¿µÉúÃü,20101221,60.01,59.25,66.01,59.18,66.01,3575886,226882718.3,6,9.9983,63.448,26.2933,897736000,,4422670000,13600000,0,67000000,128.6512,31.7245,46.1796,231.1722,
300143.SZ,Ó¯¿µÉúÃü,20101222,66.01,65.5,67.8,64.02,67.1,2222152,146037893.4,1.09,1.6513,65.7191,16.3394,912560000,,4495700000,13600000,0,67000000,130.7756,32.2483,46.9421,234.9894,
300143.SZ,Ó¯¿µÉúÃü,20101223,67.1,66.58,69.18,63,63.8,2193549,144580300.4,-3.3,-4.918,65.9116,16.129,867680000,,4274600000,13600000,0,67000000,124.344,30.6623,44.6335,223.4326,
300143.SZ,Ó¯¿µÉúÃü,20101224,63.8,62,62.78,57.62,58.79,2873933,171797128.1,-5.01,-7.8527,59.7777,21.1319,799544000,,3938930000,13600000,0,67000000,114.5797,28.2545,41.1286,205.8872,
300143.SZ,Ó¯¿µÉúÃü,20101227,58.79,59.18,64.4,58.11,61.39,2837521,174075385.1,2.6,4.4225,61.3477,20.8641,834904000,,4113130000,13600000,0,67000000,119.647,29.5041,42.9475,214.9926,
300143.SZ,Ó¯¿µÉúÃü,20101228,61.39,58.5,58.98,55.25,55.25,2231808,126064454.6,-6.14,-10.0016,56.4853,16.4104,751400000,,3701750000,13600000,0,67000000,107.6803,26.5532,38.652,193.4898,
300143.SZ,Ó¯¿µÉúÃü,20101229,55.25,54,56.3,53.98,55.87,1300361,71645927.1,0.62,1.1222,55.097,9.5615,759832000,,3743290000,13600000,0,67000000,108.8887,26.8512,39.0858,195.6611,
300143.SZ,Ó¯¿µÉúÃü,20101230,55.87,55.2,56.9,54.9,55.06,1360630,75915812.9,-0.81,-1.4498,55.7946,10.0046,748816000,,3689020000,13600000,0,67000000,107.31,26.4619,38.5191,192.8244,
