測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
603686.SH,腦韓鎮,20150316,38.65,39.09,42.52,39.09,42.52,7195984,299476070,3.87,10.0129,41.6171,21.5772,1418042000,,5670042000,33350000,0,133350000,43.732,12.4291,4.7972,143.0604,
603686.SH,腦韓鎮,20150317,42.52,42.59,46.6,42.58,45.51,7304102,328133486,2.99,7.032,44.9245,21.9014,1517758500,,6068758500,33350000,0,133350000,46.8072,13.3031,5.1346,153.1203,
603686.SH,腦韓鎮,20150318,45.51,45,46.39,43.96,45.89,3828180,173156020,0.38,0.835,45.2319,11.4788,1530431500,,6119431500,33350000,0,133350000,47.198,13.4142,5.1774,154.3989,
603686.SH,腦韓鎮,20150319,45.89,45.18,45.76,44.02,44.71,2732469,122289529,-1.18,-2.5714,44.7542,8.1933,1491078500,,5962078500,33350000,0,133350000,45.9844,13.0693,5.0443,150.4287,
603686.SH,腦韓鎮,20150320,44.71,44.91,47.98,44.72,46.38,3486713,161742613,1.67,3.7352,46.3883,10.4549,1546773000,,6184773000,33350000,0,133350000,47.702,13.5574,5.2327,156.0475,
603686.SH,腦韓鎮,20150323,46.38,46.38,46.76,45.52,46.75,2617256,120621434,0.37,0.7978,46.087,7.8478,1559112500,,6234112500,33350000,0,133350000,48.0825,13.6656,5.2745,157.2924,
603686.SH,腦韓鎮,20150324,46.75,46.5,46.5,43.4,45.22,3435314,155497841,-1.53,-3.2727,45.2645,10.3008,1508087000,,6030087000,33350000,0,133350000,46.5089,13.2183,5.1019,152.1446,
603686.SH,腦韓鎮,20150325,45.22,45.18,48.38,44.3,47.21,3692127,174014724,1.99,4.4007,47.1313,11.0708,1574453500,,6295453500,33350000,0,133350000,48.5556,13.8,5.3264,158.8401,
603686.SH,腦韓鎮,20150326,47.21,47.3,47.44,44.57,45.79,2542040,116752989,-1.42,-3.0078,45.9289,7.6223,1527096500,,6106096500,33350000,0,133350000,47.0952,13.385,5.1662,154.0624,
603686.SH,腦韓鎮,20150327,45.79,45.02,47.8,44.8,47.63,2269918,104146796,1.84,4.0183,45.8813,6.8064,1588460500,,6351460500,33350000,0,133350000,48.9876,13.9228,5.3738,160.2532,
603686.SH,腦韓鎮,20150330,47.63,47.5,50.44,47.07,48.4,2829331,138662504,0.77,1.6166,49.0089,8.4838,1614140000,,6454140000,33350000,0,133350000,49.7796,14.1479,5.4606,162.8439,
603686.SH,腦韓鎮,20150331,48.4,48.24,49.68,46.99,48.48,2576308,124339920,0.08,0.1653,48.2628,7.7251,1616808000,,6464808000,33350000,0,133350000,49.8618,14.1713,5.4697,163.113,
603686.SH,腦韓鎮,20150401,48.48,48.99,52.9,48.99,51.87,3174280,162159427,3.39,6.9926,51.0854,9.5181,1729864500,,6916864500,33350000,0,133350000,53.3485,15.1622,5.8521,174.5188,
603686.SH,腦韓鎮,20150402,51.87,51.79,52.89,51.01,52.32,2992984,155459043,0.45,0.8676,51.9412,8.9745,1744872000,,6976872000,33350000,0,133350000,53.8113,15.2937,5.9029,176.0329,
603686.SH,腦韓鎮,20150403,52.32,52.3,55.6,51.61,53.86,2931936,157902266,1.54,2.9434,53.856,8.7914,1796231000,,7182231000,33350000,0,133350000,55.3952,15.7439,6.0766,181.2143,
603686.SH,腦韓鎮,20150407,53.86,53.85,55.24,52.5,54.44,2561067,138256281,0.58,1.0769,53.9839,7.6794,1815574000,,7259574000,33350000,0,133350000,55.9917,15.9135,6.1421,183.1657,
603686.SH,腦韓鎮,20150408,54.44,50.1,55.39,50.1,55.05,4880733,258997754,0.61,1.1205,53.0653,14.6349,1835917500,,7340917500,33350000,0,133350000,56.6191,16.0918,6.2109,185.2181,
603686.SH,腦韓鎮,20150409,55.05,54.14,60.56,53.01,60.56,4923053,277757327,5.51,10.0091,56.4197,14.7618,2019676000,,8075676000,33350000,0,133350000,62.2862,17.7024,6.8326,203.7567,
603686.SH,腦韓鎮,20150410,60.56,62.3,66.62,62.28,66.62,3169487,206671971,6.06,10.0066,65.2068,9.5037,2221777000,,8883777000,33350000,0,133350000,68.5189,19.4738,7.5163,224.1458,
603686.SH,腦韓鎮,20150413,66.62,68.78,73.28,68.78,73.28,2937101,213235268,6.66,9.997,72.6006,8.8069,2443888000,,9771888000,33350000,0,133350000,75.3687,21.4206,8.2677,246.5537,
603686.SH,腦韓鎮,20150414,73.28,77.4,78.38,70.18,76.85,4674837,346195526,3.57,4.8717,74.0551,14.0175,2562947500,,10247947500,33350000,0,133350000,79.0405,22.4642,8.6705,258.5651,
603686.SH,腦韓鎮,20150415,76.85,76.8,83.85,71.01,72.61,3484285,273986536,-4.24,-5.5172,78.6349,10.4476,2421543500,,9682543500,33350000,0,133350000,74.6796,21.2248,8.1921,244.2995,
603686.SH,腦韓鎮,20150416,72.61,66,78,65.6,73.89,5663028,404316057,1.28,1.7628,71.3957,16.9806,2464231500,,9853231500,33350000,0,133350000,75.9961,20.4024,8.3365,248.6061,
603686.SH,腦韓鎮,20150417,73.89,75.35,75.6,70.51,74.85,3786160,276390408,0.96,1.2992,73.0002,11.3528,2496247500,,9981247500,33350000,0,133350000,76.9835,20.6674,8.4448,251.836,
603686.SH,腦韓鎮,20150420,74.85,74,74.7,70.61,72.2,1823280,132778715,-2.65,-3.5404,72.8241,5.4671,2407870000,,9627870000,33350000,0,133350000,74.2579,19.9357,8.1458,242.92,
603686.SH,腦韓鎮,20150421,72.2,71.91,79.42,71.1,79.42,2645675,200896399,7.22,10,75.9339,7.9331,2648657000,,10590657000,33350000,0,133350000,81.6837,21.9293,8.9604,267.212,
603686.SH,腦韓鎮,20150422,79.42,82.95,87.36,80.01,87.36,2409925,203287934,7.94,9.9975,84.3545,7.2262,2913456000,,11649456000,33350000,0,133350000,89.85,24.1217,9.8562,293.9265,
603686.SH,腦韓鎮,20150423,87.36,89.98,95.5,86.35,92.84,2777392,251376457,5.48,6.2729,90.5081,8.328,3096214000,,12380214000,33350000,0,133350000,95.4862,25.6348,10.4745,312.3642,
603686.SH,腦韓鎮,20150424,92.84,89,92.56,86.68,89.06,2306157,205880373,-3.78,-4.0715,89.2742,6.915,2970151000,,11876151000,33350000,0,133350000,91.5985,24.5911,10.048,299.6462,
603686.SH,腦韓鎮,20150427,89.06,89.09,94.99,85.8,91.69,2605464,236855659,2.63,2.9531,90.9073,7.8125,3057861500,,12226861500,33350000,0,133350000,88.5095,12.5727,10.3447,308.4949,
603686.SH,腦韓鎮,20150428,91.69,91.58,94.98,89,92.08,1367484,124872095,0.39,0.4253,91.3152,4.1004,3070868000,,12278868000,33350000,0,133350000,88.886,12.6262,10.3887,309.8071,
603686.SH,腦韓鎮,20150429,92.08,90.3,101.29,90.3,101.29,2731039,265363932,9.21,10.0022,97.1659,8.189,3378021500,,13507021500,33350000,0,133350000,97.7765,13.8891,11.4278,340.7946,
603686.SH,腦韓鎮,20150430,101.29,104.53,105,98,98.88,1657314,167356104,-2.41,-2.3793,100.9803,4.9695,3297648000,,13185648000,33350000,0,133350000,95.4501,13.5586,11.1559,332.686,
603686.SH,腦韓鎮,20150504,98.88,97,99,90.5,92.19,1946148,181766370,-6.69,-6.7658,93.398,5.8355,3074536500,,12293536500,33350000,0,133350000,88.9922,12.6412,10.4012,310.1772,
603686.SH,腦韓鎮,20150505,92.19,92.5,92.5,84.98,86.94,1704970,148651915,-5.25,-5.6948,87.1874,5.1124,2899449000,,11593449000,33350000,0,133350000,83.9243,11.9214,9.8088,292.5134,
603686.SH,腦韓鎮,20150506,86.94,87.49,92.36,85.23,87.92,1475269,130939232,0.98,1.1272,88.7562,4.4236,2932132000,,11724132000,33350000,0,133350000,84.8703,12.0557,9.9194,295.8106,
603686.SH,腦韓鎮,20150507,87.92,86.95,90,83,87.78,1226380,107037229,-0.14,-0.1592,87.279,3.6773,2927463000,,11705463000,33350000,0,133350000,84.7352,12.0365,9.9036,295.3396,
603686.SH,腦韓鎮,20150508,87.78,87.9,90.5,85.8,89.61,1577918,139729807,1.83,2.0848,88.5533,4.7314,2988493500,,11949493500,33350000,0,133350000,86.5017,12.2875,10.1101,301.4967,
603686.SH,腦韓鎮,20150511,89.61,90.9,95.8,87.8,94.41,2261977,205666656,4.8,5.3565,90.9234,6.7825,3148573500,,12589573500,33350000,0,133350000,91.1352,12.9457,10.6516,317.6465,
603686.SH,腦韓鎮,20150512,94.41,93.7,95.8,91.1,92.64,1784010,165510563,-1.77,-1.8748,92.7745,5.3494,3089544000,,12353544000,33350000,0,133350000,89.4266,12.7029,10.4519,311.6913,
603686.SH,腦韓鎮,20150513,92.64,92.8,95,89,89.46,1953951,176231758,-3.18,-3.4326,90.1925,5.8589,2983491000,,11929491000,33350000,0,133350000,86.3569,12.2669,10.0931,300.992,
603686.SH,腦韓鎮,20150514,89.46,88.4,98,88.15,96.79,3020908,283694666,7.33,8.1936,93.9104,9.0582,3227946500,,12906946500,33350000,0,133350000,93.4326,13.272,10.9201,325.6541,
603686.SH,腦韓鎮,20150515,96.79,95.43,95.43,90,91.6,1776697,163914222,-5.19,-5.3621,92.2578,5.3274,3054860000,,12214860000,33350000,0,133350000,88.4227,12.5603,10.3346,308.1921,
603686.SH,腦韓鎮,20150518,91.6,91.97,96,91,94.55,2398320,226231834,2.95,3.2205,94.3293,7.1914,3153242500,,12608242500,33350000,0,133350000,91.2703,12.9649,10.6674,318.1175,
603686.SH,腦韓鎮,20150519,94.55,93.11,97.1,92.45,94.52,2231546,211905277,-0.03,-0.0317,94.959,6.6913,3152242000,,12604242000,33350000,0,133350000,91.2414,12.9607,10.664,318.0166,
603686.SH,腦韓鎮,20150520,94.52,94.78,98.9,94,94.96,2746157,264989812,0.44,0.4655,96.4948,8.2344,3166916000,,12662916000,33350000,0,133350000,91.6661,13.0211,10.7137,319.497,
603686.SH,腦韓鎮,20150521,94.96,95.81,104.46,92,104.46,4174401,411945240,9.5,10.0042,98.6837,12.5169,3483741000,,13929741000,33350000,0,133350000,100.8366,14.3237,11.7855,351.4601,
603686.SH,腦韓鎮,20150522,104.46,109.3,114.91,108,113.97,5336698,598661916,9.51,9.104,112.1783,16.0021,3800899500,,15197899500,33350000,0,133350000,110.0167,15.6278,12.8584,383.4569,
603686.SH,腦韓鎮,20150525,113.97,107,109.7,102.57,105.58,4499231,474751870,-8.39,-7.3616,105.5184,13.4909,3521093000,,14079093000,33350000,0,133350000,101.9177,14.4773,11.9119,355.2285,
603686.SH,腦韓鎮,20150526,105.58,105.35,108.52,103,106.96,2490539,266152411,1.38,1.3071,106.8654,7.4679,3567116000,,14263116000,33350000,0,133350000,103.2499,14.6665,12.0676,359.8715,
603686.SH,腦韓鎮,20150527,106.96,105,117.65,104.03,116.53,4380871,492731429,9.57,8.9473,112.4734,13.136,3886275500,,15539275500,33350000,0,133350000,112.4879,15.9788,13.1473,392.0702,
603686.SH,腦韓鎮,20150528,116.53,115.06,124.57,104.88,104.88,4307052,503051391,-11.65,-9.9974,116.7971,12.9147,3497748000,,13985748000,33350000,0,133350000,101.242,14.3813,11.8329,352.8733,
603686.SH,腦韓鎮,20150529,104.88,100.51,108,95,100.27,3242820,330614088,-4.61,-4.3955,101.9526,9.7236,3344004500,,13371004500,33350000,0,133350000,96.7919,13.7492,11.3128,337.3627,
603686.SH,腦韓鎮,20150601,100.27,100.52,103.9,98.18,102.23,2003322,202620811,1.96,1.9547,101.1424,6.007,3409370500,,13632370500,33350000,0,133350000,98.6839,14.0179,11.5339,343.9572,
603686.SH,腦韓鎮,20150602,102.23,102.23,108.33,99.5,106.73,2264419,235964598,4.5,4.4018,104.2054,6.7899,3559445500,,14232445500,33350000,0,133350000,103.0278,14.635,12.0416,359.0977,
603686.SH,腦韓鎮,20150603,106.73,106.75,108.76,101.6,102.86,1840313,189837298,-3.87,-3.626,103.1549,5.5182,3430381000,,13716381000,33350000,0,133350000,99.2921,14.1043,11.605,346.0769,
603686.SH,腦韓鎮,20150604,102.86,101.99,102.85,92.7,99.84,2027452,200642666,-3.02,-2.936,98.963,6.0793,3329664000,,13313664000,33350000,0,133350000,96.3768,13.6902,11.2643,335.916,
603686.SH,腦韓鎮,20150605,99.84,100.9,107.8,100.88,103.55,1909288,198444505,3.71,3.7159,103.9364,5.725,3453392500,,13808392500,33350000,0,133350000,99.9582,14.1989,11.6828,348.3984,
603686.SH,腦韓鎮,20150608,103.55,103.8,106.43,100.9,101.21,1855184,191837397,-2.34,-2.2598,103.4061,5.5628,3375353500,,13496353500,33350000,0,133350000,97.6993,13.8781,11.4188,340.5254,
603686.SH,腦韓鎮,20150609,101.21,100,102.5,98.01,100.08,1269698,127569300,-1.13,-1.1165,100.4722,3.8072,3337668000,,13345668000,33350000,0,133350000,96.6085,13.7231,11.2913,336.7234,
603686.SH,腦韓鎮,20150610,100.08,100.4312,110.0849,99.2671,108.0177,2940586,311819335,7.9377,7.9314,106.0399,8.8173,3589794000,,14353794000,33350000,0,133350000,103.9063,14.7598,12.1443,362.1594,
603686.SH,腦韓鎮,20150611,108.0177,108.0177,118.8155,107.2049,118.4141,3504937,403691177,10.3964,9.6247,115.1779,10.5096,3935300000,,15735300000,33350000,0,133350000,113.9069,16.1804,13.3131,397.0161,
603686.SH,腦韓鎮,20150612,118.4141,116.9088,118.4141,112.7844,116.0357,2112485,243501477,-2.3783,-2.0085,115.2678,6.3343,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150615,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150616,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150617,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150618,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150619,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150623,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150624,116.0357,116.0357,116.0357,116.0357,116.0357,,,0,0,,,3856260500,,15419260500,33350000,0,133350000,111.6191,15.8554,13.0457,389.0421,
603686.SH,腦韓鎮,20150625,116.0357,127.3353,127.3353,107.0644,118.6348,5167952,593114795,2.5991,2.2399,114.7679,15.4961,3942637000,,15764637000,33350000,0,133350000,114.1193,16.2105,13.3379,397.7563,
603686.SH,腦韓鎮,20150626,118.6348,107.3755,112.5134,106.7734,109.0915,2205317,237760148,-9.5434,-8.0443,107.8122,6.6126,3625478500,,14496478500,33350000,0,133350000,104.9392,14.9065,12.265,365.7595,
603686.SH,腦韓鎮,20150629,109.0915,110.6369,112.1923,98.1833,98.1833,1624750,162408560,-10.9081,-9.9991,99.9591,4.8718,3262964000,,13046964000,33350000,0,133350000,94.4462,13.416,11.0386,329.1869,
603686.SH,腦韓鎮,20150630,98.1833,90.3158,104.2646,88.369,103.3815,2074409,197886118,5.1982,5.2944,95.394,6.2201,3435717000,,13737717000,33350000,0,133350000,99.4465,14.1263,11.623,346.6152,
603686.SH,腦韓鎮,20150701,103.3815,103.1306,105.248,93.3263,99.1065,1563252,157625792,-4.2749,-4.1351,100.832,4.6874,3293646000,,13169646000,33350000,0,133350000,95.3343,13.5421,11.1424,332.2823,
603686.SH,腦韓鎮,20150702,99.1065,98.8757,100.3609,89.212,97.8522,1591500,149983374,-1.2544,-1.2657,94.2403,4.7721,3251958500,,13002958500,33350000,0,133350000,94.1277,13.3707,11.0014,328.0766,
603686.SH,腦韓鎮,20150703,97.8522,94.3298,97.3404,88.0679,94.5406,1501100,137240459,-3.3116,-3.3843,91.4266,4.501,3141903500,,12562903500,33350000,0,133350000,90.9421,12.9182,10.6291,316.9736,
603686.SH,腦韓鎮,20150706,94.5406,102.3579,102.4683,85.0875,90.0549,2254390,201487769,-4.4857,-4.7447,89.3757,6.7598,2992829000,,11966829000,33350000,0,133350000,86.6272,12.3053,10.1247,301.9341,
603686.SH,腦韓鎮,20150707,90.0549,81.9164,83.9335,81.0534,81.0534,635893,51520887,-9.0015,-9.9955,81.0213,1.9067,2693679500,,10770679500,33350000,0,133350000,77.9683,11.0753,9.1127,271.7541,
603686.SH,腦韓鎮,20150708,81.0534,81.0534,81.0534,81.0534,81.0534,,,0,0,,,2693679500,,10770679500,33350000,0,133350000,77.9683,11.0753,9.1127,271.7541,
603686.SH,腦韓鎮,20150709,81.0534,81.0534,81.0534,81.0534,81.0534,,,0,0,,,2693679500,,10770679500,33350000,0,133350000,77.9683,11.0753,9.1127,271.7541,
603686.SH,腦韓鎮,20150710,81.0534,83.3013,89.1618,83.3013,89.1618,4204044,371121103,8.1084,10.0037,88.2772,12.6058,2963147500,,11848147500,33350000,0,133350000,85.7681,12.1833,10.0243,298.9396,
603686.SH,腦韓鎮,20150713,89.1618,89.3123,98.083,85.2983,98.0127,4961413,460389867,8.8509,9.9268,92.7941,14.8768,3257294500,,13024294500,33350000,0,133350000,94.2821,13.3927,11.0194,328.6149,
603686.SH,腦韓鎮,20150714,98.0127,104.5957,104.5957,88.4192,89.9144,3488520,328735448,-8.0983,-8.2625,94.2335,10.4603,2988160000,,11948160000,33350000,0,133350000,86.492,12.2861,10.1089,301.463,
603686.SH,腦韓鎮,20150715,89.9144,86.3018,86.3018,80.923,80.923,1508900,123069514,-8.9914,-10,81.5624,4.5244,2689344000,,10753344000,33350000,0,133350000,77.8428,11.0575,9.098,271.3167,
603686.SH,腦韓鎮,20150716,80.923,78.073,85.2983,72.8347,82.8497,3305977,251554110,1.9267,2.381,76.0907,9.913,2753376000,,11009376000,33350000,0,133350000,79.6962,11.3208,9.3147,277.7767,
603686.SH,腦韓鎮,20150717,82.8497,79.8592,86.2817,78.8557,83.7127,2419967,199967464,0.863,1.0417,82.6323,7.2563,2782057000,,11124057000,33350000,0,133350000,80.5264,11.4387,9.4117,280.6702,
603686.SH,腦韓鎮,20150720,83.7127,83.6927,84.2847,79.8592,80.1904,1727500,140782442,-3.5223,-4.2076,81.4949,5.1799,2664998500,,10655998500,33350000,0,133350000,77.1382,10.9574,9.0157,268.8606,
603686.SH,腦韓鎮,20150721,80.1904,79.2772,82.2777,75.2632,80.2707,1662888,132539767,0.0803,0.1001,79.7046,4.9862,2667666500,,10666666500,33350000,0,133350000,77.2154,10.9684,9.0247,269.1298,
603686.SH,腦韓鎮,20150722,80.2707,80.5818,88.2988,80.5818,88.2988,3453890,291702657,8.0281,10.0013,84.4563,10.3565,2934466500,,11733466500,33350000,0,133350000,84.9379,12.0653,9.9273,296.0461,
603686.SH,腦韓鎮,20150723,88.2988,89.4829,93.3263,85.3986,90.6971,3073298,275673985,2.3984,2.7162,89.6997,9.2153,3014173000,,12052173000,33350000,0,133350000,87.245,12.3931,10.1969,304.0874,
603686.SH,腦韓鎮,20150724,90.6971,90.7072,90.7072,86.8938,87.807,2412480,213570421,-2.8901,-3.1865,88.5273,7.2338,2918125000,,11668125000,33350000,0,133350000,84.4649,11.9981,9.872,294.3975,
603686.SH,腦韓鎮,20150727,87.807,82.9902,88.6098,79.0263,79.0263,1572650,132135049,-8.7807,-10,84.0206,4.7156,2626312500,,10501312500,33350000,0,133350000,76.0184,10.7983,8.8848,264.9578,
603686.SH,腦韓鎮,20150728,79.0263,72.2526,80.6018,71.1287,72.4935,2593904,189958298,-6.5328,-8.2667,73.2326,7.7778,2409204000,,9633204000,33350000,0,133350000,69.7342,9.9057,8.1503,243.0546,
603686.SH,腦韓鎮,20150729,72.4935,73.5572,79.7288,69.2421,79.4578,2209940,165096999,6.9644,9.6069,74.7066,6.6265,2640653000,,10558653000,33350000,0,133350000,76.4335,10.8573,8.9333,266.4045,
603686.SH,腦韓鎮,20150730,79.4578,79.4578,79.4578,79.4578,79.4578,,,0,0,,,2640653000,,10558653000,33350000,0,133350000,76.4335,10.8573,8.9333,266.4045,
603686.SH,腦韓鎮,20150731,79.4578,79.4578,79.4578,79.4578,79.4578,,,0,0,,,2640653000,,10558653000,33350000,0,133350000,76.4335,10.8573,8.9333,266.4045,
