´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002181.SZ,ÔÁ´«Ã½,20071116,,22,25.4,18.78,23,19387754,426915794.9,15.51,207.0761,22.0199,44.1098,1010929028,,6195171440,43953436,0,269355280,72.1419,7.5973,18.1523,-131.8308,
002181.SZ,ÔÁ´«Ã½,20071119,23,21.33,25.3,21.1,25.3,10359899,247962289.9,2.3,10,23.9348,23.5702,1112021930.8,,6814688584,43953436,0,269355280,79.356,8.357,19.9676,-145.0138,
002181.SZ,ÔÁ´«Ã½,20071120,25.3,25.41,26.94,24.05,25.2,9523095,244270458.5,-0.1,-0.3953,25.6503,21.6663,1107626587.2,,6787753056,43953436,0,269355280,79.0424,8.324,19.8887,-144.4407,
002181.SZ,ÔÁ´«Ã½,20071121,25.2,24.78,27.72,24.58,27.72,8564278,225056200.4,2.52,10,26.2785,19.4849,1218389245.92,,7466528361.6,43953436,0,269355280,86.9466,9.1564,21.8775,-158.8847,
002181.SZ,ÔÁ´«Ã½,20071122,27.72,26.6,27.68,24.95,25.05,6433492,169647685,-2.67,-9.632,26.3695,14.6371,1101033571.8,,6747349764,43953436,0,269355280,78.5719,8.2745,19.7703,-143.5809,
002181.SZ,ÔÁ´«Ã½,20071123,25.05,24.51,25.74,23.51,23.96,4258806,104328924.6,-1.09,-4.3513,24.4972,9.6894,1053124326.56,,6453752508.8,43953436,0,269355280,75.153,7.9144,18.91,-137.3333,
002181.SZ,ÔÁ´«Ã½,20071126,23.96,24.37,25.32,23.98,25,3649132,90440457,1.04,4.3406,24.7841,8.3023,1098835900,,6733882000,43953436,0,269355280,78.4151,8.2579,19.7308,-143.2943,
002181.SZ,ÔÁ´«Ã½,20071127,25,24.8,24.8,23.25,23.51,2858334,68220457.8,-1.49,-5.96,23.8672,6.5031,1033345280.36,,6332542632.8,43953436,0,269355280,73.7415,7.7658,18.5549,-134.754,
002181.SZ,ÔÁ´«Ã½,20071128,23.51,23.25,24.25,22.4,22.4,2121774,49154031.6,-1.11,-4.7214,23.1665,4.8273,984556966.4,,6033558272,43953436,0,269355280,70.2599,7.3991,17.6788,-128.3917,
002181.SZ,ÔÁ´«Ã½,20071129,22.4,22.6,23.93,22.01,23,3154404,72660843.7,0.6,2.6786,23.0347,7.1767,1010929028,,6195171440,43953436,0,269355280,72.1419,7.5973,18.1523,-131.8308,
002181.SZ,ÔÁ´«Ã½,20071130,23,22.75,22.92,21.35,21.4,3744221,81930273.5,-1.6,-6.9565,21.8818,8.5186,940603530.4,,5764202992,43953436,0,269355280,67.1233,7.0688,16.8896,-122.6599,
002181.SZ,ÔÁ´«Ã½,20071203,21.4,21.1,21.88,21,21.3,1289080,27583443.8,-0.1,-0.4673,21.3978,2.9328,936208186.8,,5737267464,43953436,0,269355280,66.8096,7.0358,16.8107,-122.0867,
002181.SZ,ÔÁ´«Ã½,20071204,21.3,21.26,21.75,21.15,21.2,1191143,25457335.7,-0.1,-0.4695,21.3722,2.71,931812843.2,,5710331936,43953436,0,269355280,66.496,7.0027,16.7317,-121.5136,
002181.SZ,ÔÁ´«Ã½,20071205,21.2,21.08,22.2,21,21.81,1760427,38212891.9,0.61,2.8774,21.7066,4.0052,958624439.16,,5874638656.8,43953436,0,269355280,68.4093,7.2042,17.2132,-125.01,
002181.SZ,ÔÁ´«Ã½,20071206,21.81,21.87,22.98,21.6,22.44,2145037,48212719.9,0.63,2.8886,22.4764,4.8802,986315103.84,,6044332483.2,43953436,0,269355280,70.3854,7.4123,17.7104,-128.621,
002181.SZ,ÔÁ´«Ã½,20071207,22.44,22.2,22.8,22.03,22.3,1181995,26468539.9,-0.14,-0.6239,22.3931,2.6892,980161622.8,,6006622744,43953436,0,269355280,69.9462,7.3661,17.5999,-127.8185,
002181.SZ,ÔÁ´«Ã½,20071210,22.3,21.97,23.99,21.61,23.45,2655292,60898397.3,1.15,5.157,22.9347,6.0411,1030708074.2,,6316381316,43953436,0,269355280,73.5533,7.7459,18.5075,-134.4101,
002181.SZ,ÔÁ´«Ã½,20071211,23.45,23.12,24.3,23.12,23.7,2605296,61980031.2,0.25,1.0661,23.79,5.9274,1041696433.2,,6383720136,43953436,0,269355280,74.3375,7.8285,18.7048,-135.843,
002181.SZ,ÔÁ´«Ã½,20071212,23.7,23.71,24.35,23.3,24.17,1891609,45234138.6,0.47,1.9831,23.913,4.3037,1062354548.12,,6510317117.6,43953436,0,269355280,75.8117,7.9838,19.0757,-138.5369,
002181.SZ,ÔÁ´«Ã½,20071213,24.17,24.05,24.47,23.31,23.33,1905764,45734742.1,-0.84,-3.4754,23.9981,4.3359,1025433661.88,,6284058682.4,43953436,0,269355280,73.1769,7.7063,18.4128,-133.7222,
002181.SZ,ÔÁ´«Ã½,20071214,23.33,23,23.35,22.2,22.9,1724501,39308452.9,-0.43,-1.8431,22.7941,3.9235,1006533684.4,,6168235912,43953436,0,269355280,71.8282,7.5643,18.0734,-131.2576,
002181.SZ,ÔÁ´«Ã½,20071217,22.9,23.28,24.38,22.8,24.04,2330414,55676954.3,1.14,4.9782,23.8914,5.302,1056640601.44,,6475300931.2,43953436,0,269355280,75.4039,7.9408,18.9731,-137.7918,
