代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
430685.BJ,新芝生物,20150827,,2.5,2.5,2.5,2.5,100000,250000,,,2.5,,0,,47500000,0,0,19000000,4.2455,0.9053,0.6756,-19.9291,
430685.BJ,新芝生物,20150828,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150831,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150901,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150902,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150907,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150908,2.5,2.5,2.5,2.5,2.5,,,0,0,,,0,,56500000,0,0,22600000,5.0499,1.0768,0.8036,-23.7051,
430685.BJ,新芝生物,20150909,2.5,10,10,10,10,500000,5000000,7.5,300,10,,0,,226000000,0,0,22600000,20.1995,4.3071,3.2142,-94.8204,
430685.BJ,新芝生物,20150910,10,14,14.92,14,14.3,26000,375730,4.3,43,14.4512,,0,,323180000,0,0,22600000,28.8852,6.1592,4.5963,-135.5931,
430685.BJ,新芝生物,20150911,14.3,13.73,13.73,13.73,13.73,2000,27460,-0.57,-3.986,13.73,,0,,310298000,0,0,22600000,27.7339,5.9137,4.4131,-130.1884,
430685.BJ,新芝生物,20150914,13.73,13.73,13.73,13.73,13.73,,,0,0,,,0,,310298000,0,0,22600000,27.7339,5.9137,4.4131,-130.1884,
430685.BJ,新芝生物,20150915,13.73,13.31,13.31,13.31,13.31,2000,26620,-0.42,-3.059,13.31,,0,,300806000,0,0,22600000,26.8855,5.7328,4.2781,-126.2059,
430685.BJ,新芝生物,20150916,13.31,13.31,13.31,13.31,13.31,,,0,0,,,0,,300806000,0,0,22600000,26.8855,5.7328,4.2781,-126.2059,
430685.BJ,新芝生物,20150917,13.31,13.31,13.31,13.31,13.31,,,0,0,,,0,,300806000,0,0,22600000,26.8855,5.7328,4.2781,-126.2059,
430685.BJ,新芝生物,20150918,13.31,13.31,13.31,13.31,13.31,,,0,0,,,0,,300806000,0,0,22600000,26.8855,5.7328,4.2781,-126.2059,
430685.BJ,新芝生物,20150921,13.31,13.31,13.31,13.31,13.31,,,0,0,,,0,,300806000,0,0,22600000,26.8855,5.7328,4.2781,-126.2059,
430685.BJ,新芝生物,20150922,13.31,13.18,13.18,13.18,13.18,1000,13180,-0.13,-0.9767,13.18,,0,,297868000,0,0,22600000,26.6229,5.6768,4.2363,-124.9732,
430685.BJ,新芝生物,20150923,13.18,13.05,13.05,13.05,13.05,1000,13050,-0.13,-0.9863,13.05,,0,,294930000,0,0,22600000,26.3603,5.6208,4.1946,-123.7406,
430685.BJ,新芝生物,20150924,13.05,13.17,13.17,13.17,13.17,1000,13170,0.12,0.9195,13.17,,0,,297642000,0,0,22600000,26.6027,5.6725,4.2331,-124.8784,
430685.BJ,新芝生物,20150925,13.17,13.04,13.04,13.04,13.04,1000,13040,-0.13,-0.9871,13.04,,0,,294704000,0,0,22600000,26.3401,5.6165,4.1913,-123.6458,
430685.BJ,新芝生物,20150928,13.04,13.15,13.15,13.15,13.15,1000,13150,0.11,0.8436,13.15,,0,,297190000,0,0,22600000,26.5623,5.6638,4.2267,-124.6888,
430685.BJ,新芝生物,20150929,13.15,13.15,13.15,13.15,13.15,,,0,0,,,0,,297190000,0,0,22600000,26.5623,5.6638,4.2267,-124.6888,
430685.BJ,新芝生物,20150930,13.15,13.15,13.15,13.15,13.15,,,0,0,,,0,,297190000,0,0,22600000,26.5623,5.6638,4.2267,-124.6888,
430685.BJ,新芝生物,20151008,13.15,13.15,13.15,13.15,13.15,,,0,0,,,0,,297190000,0,0,22600000,26.5623,5.6638,4.2267,-124.6888,
430685.BJ,新芝生物,20151009,13.15,13.15,13.15,13.15,13.15,,,0,0,,,0,,297190000,0,0,22600000,26.5623,5.6638,4.2267,-124.6888,
430685.BJ,新芝生物,20151012,13.15,13.02,13.02,13.02,13.02,1000,13020,-0.13,-0.9886,13.02,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151013,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151014,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151015,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151016,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151019,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151020,13.02,13.02,13.02,13.02,13.02,,,0,0,,,0,,294252000,0,0,22600000,26.2997,5.6079,4.1849,-123.4561,
430685.BJ,新芝生物,20151021,13.02,12.89,12.89,12.89,12.89,1000,12890,-0.13,-0.9985,12.89,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151022,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151023,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151026,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151027,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151028,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151029,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151030,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151102,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151103,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151104,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
430685.BJ,新芝生物,20151105,12.89,12.89,12.89,12.89,12.89,,,0,0,,,0,,291314000,0,0,22600000,26.0371,5.5519,4.1431,-122.2235,
