´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603737.SH,Èý¿ÃÊ÷,20160603,,22.95,22.95,22.95,22.95,15500,355725,7.01,43.9774,22.95,0.062,573750000,,2295000000,25000000,0,100000000,18.6728,4.2953,1.5111,28.5131,
603737.SH,Èý¿ÃÊ÷,20160606,22.95,25.25,25.25,25.25,25.25,2200,55550,2.3,10.0218,25.25,0.0088,631250000,,2525000000,25000000,0,100000000,20.5441,4.7257,1.6626,31.3706,
603737.SH,Èý¿ÃÊ÷,20160607,25.25,27.78,27.78,27.78,27.78,3500,97230,2.53,10.0198,27.78,0.014,694500000,,2778000000,25000000,0,100000000,22.6026,5.1992,1.8292,34.5139,
603737.SH,Èý¿ÃÊ÷,20160608,27.78,30.56,30.56,30.56,30.56,15875,485140,2.78,10.0072,30.56,0.0635,764000000,,3056000000,25000000,0,100000000,24.8645,5.7195,2.0122,37.9678,
603737.SH,Èý¿ÃÊ÷,20160613,30.56,33.62,33.62,33.62,33.62,34627,1164160,3.06,10.0131,33.62,0.1385,840500000,,3362000000,25000000,0,100000000,27.3542,6.2922,2.2137,41.7696,
603737.SH,Èý¿ÃÊ÷,20160614,33.62,36.98,36.98,36.98,36.98,62734,2319903,3.36,9.9941,36.98,0.2509,924500000,,3698000000,25000000,0,100000000,30.088,6.9211,2.435,45.944,
603737.SH,Èý¿ÃÊ÷,20160615,36.98,40.68,40.68,40.68,40.68,28650,1165482,3.7,10.0054,40.68,0.1146,1017000000,,4068000000,25000000,0,100000000,33.0984,7.6136,2.6786,50.5409,
603737.SH,Èý¿ÃÊ÷,20160616,40.68,44.75,44.75,44.75,44.75,25715,1150746,4.07,10.0049,44.75,0.1029,1118750000,,4475000000,25000000,0,100000000,36.4099,8.3753,2.9466,55.5975,
603737.SH,Èý¿ÃÊ÷,20160617,44.75,49.23,49.23,49.23,49.23,108613,5347018,4.48,10.0112,49.23,0.4345,1230750000,,4923000000,25000000,0,100000000,40.0549,9.2138,3.2416,61.1634,
603737.SH,Èý¿ÃÊ÷,20160620,49.23,54.15,54.15,54.15,54.15,133201,7212834,4.92,9.9939,54.15,0.5328,1353750000,,5415000000,25000000,0,100000000,44.058,10.1346,3.5655,67.2761,
603737.SH,Èý¿ÃÊ÷,20160621,54.15,59.57,59.57,59.57,59.57,99879,5949792,5.42,10.0092,59.57,0.3995,1489250000,,5957000000,25000000,0,100000000,48.4679,11.149,3.9224,74.0099,
603737.SH,Èý¿ÃÊ÷,20160622,59.57,65.53,65.53,65.53,65.53,115233,7551218,5.96,10.005,65.53,0.4609,1638250000,,6553000000,25000000,0,100000000,53.3171,12.2645,4.3148,81.4146,
603737.SH,Èý¿ÃÊ÷,20160623,65.53,72.08,72.08,72.08,72.08,241301,17392976,6.55,9.9954,72.08,0.9652,1802000000,,7208000000,25000000,0,100000000,58.6464,13.4903,4.7461,89.5523,
603737.SH,Èý¿ÃÊ÷,20160624,72.08,79.29,79.29,79.29,79.29,201369,15966548,7.21,10.0028,79.29,0.8055,1982250000,,7929000000,25000000,0,100000000,64.5126,14.8397,5.2209,98.51,
603737.SH,Èý¿ÃÊ÷,20160627,79.29,87.22,87.22,87.22,87.22,1073711,93649073,7.93,10.0013,87.22,4.2948,2180500000,,8722000000,25000000,0,100000000,70.9647,16.3239,5.743,108.3623,
603737.SH,Èý¿ÃÊ÷,20160628,87.22,95.94,95.94,95.94,95.94,263118,25243541,8.72,9.9977,95.94,1.0525,2398500000,,9594000000,25000000,0,100000000,78.0595,17.9559,6.3172,119.196,
603737.SH,Èý¿ÃÊ÷,20160629,95.94,105.53,105.53,105.53,105.53,174855,18452448,9.59,9.9958,105.53,0.6994,2638250000,,10553000000,25000000,0,100000000,85.8622,19.7508,6.9486,131.1107,
603737.SH,Èý¿ÃÊ÷,20160630,105.53,111,116.08,106,116.08,17990975,2033828950,10.55,9.9972,113.0472,71.9639,2902000000,,11608000000,25000000,0,100000000,94.446,21.7253,7.6433,144.218,
603737.SH,Èý¿ÃÊ÷,20160701,116.08,111,116,108.5,111.81,8772518,988125293,-4.27,-3.6785,112.6387,35.0901,2795250000,,11181000000,25000000,0,100000000,90.9718,20.9261,7.3621,138.9129,
603737.SH,Èý¿ÃÊ÷,20160704,111.81,111.89,112,108.33,110.38,5677307,623260883,-1.43,-1.279,109.7811,22.7092,2759500000,,11038000000,25000000,0,100000000,89.8083,20.6585,7.268,137.1363,
603737.SH,Èý¿ÃÊ÷,20160705,110.38,110.11,117.99,109.1,115.68,9659187,1113280288,5.3,4.8016,115.2561,38.6367,2892000000,,11568000000,25000000,0,100000000,94.1206,21.6504,7.617,143.7211,
