´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000552.SZ,¾¸Ô¶Ãºµç,20070104,6.8448,6.9184,7.0803,6.8448,6.9184,1834138,8680458.1,0.0736,1.0753,4.7327,2.746,313922400,,835989000,66792000,0,177870000,18.6608,4.3236,3.3752,-68.303,
000552.SZ,¾¸Ô¶Ãºµç,20070105,6.9184,6.9184,7.5367,6.8448,7.36,3995544,19621497.5,0.4416,6.383,4.9108,5.9821,333960000,,889350000,66792000,0,177870000,19.8519,4.5996,3.5907,-72.6628,
000552.SZ,¾¸Ô¶Ãºµç,20070108,7.36,7.36,7.5514,7.2717,7.4042,3970895,19942859.3,0.0442,0.6,5.0223,5.9452,335963760,,894686100,66792000,0,177870000,19.971,4.6272,3.6122,-73.0987,
000552.SZ,¾¸Ô¶Ãºµç,20070109,7.4042,7.4189,7.5808,7.36,7.5367,3713619,18883525.5,0.1325,1.7893,5.0849,5.56,341975040,,910694400,66792000,0,177870000,20.3284,4.7099,3.6769,-74.4067,
000552.SZ,¾¸Ô¶Ãºµç,20070110,7.5367,7.5661,7.728,7.3453,7.6986,5051113,25838626.6,0.1619,2.1484,5.1154,7.5625,349322160,,930260100,66792000,0,177870000,20.7651,4.8111,3.7559,-76.0052,
000552.SZ,¾¸Ô¶Ãºµç,20070111,7.6986,7.6986,7.9783,7.5955,7.7427,6427926,33919411.2,0.0442,0.5736,5.2769,9.6238,351325920,,935596200,66792000,0,177870000,20.8842,4.8387,3.7774,-76.4412,
000552.SZ,¾¸Ô¶Ãºµç,20070112,7.7427,7.7133,7.7869,7.3011,7.3453,4111400,21069718.8,-0.3974,-5.1331,5.1247,6.1555,333292080,,887571300,66792000,0,177870000,19.8122,4.5904,3.5835,-72.5174,
000552.SZ,¾¸Ô¶Ãºµç,20070115,7.3453,7.36,7.5661,7.3306,7.5661,2194642,11134275.9,0.2208,3.006,5.0734,3.2858,343310880,,914251800,66792000,0,177870000,20.4078,4.7283,3.6912,-74.6973,
000552.SZ,¾¸Ô¶Ãºµç,20070116,7.5661,7.5661,7.6397,7.4483,7.5661,3561588,18186821,0,0,5.1064,5.3324,343310880,,914251800,66792000,0,177870000,20.4078,4.7283,3.6912,-74.6973,
000552.SZ,¾¸Ô¶Ãºµç,20070117,7.5661,7.5514,7.7133,7.3895,7.5661,3522686,18196411.1,0,0,5.1655,5.2741,343310880,,914251800,66792000,0,177870000,20.4078,4.7283,3.6912,-74.6973,
000552.SZ,¾¸Ô¶Ãºµç,20070118,7.5661,7.6103,7.9341,7.5661,7.9047,4091164,21477046.3,0.3386,4.4747,5.2496,6.1252,358673040,,955161900,66792000,0,177870000,21.321,4.9399,3.8564,-78.0398,
000552.SZ,¾¸Ô¶Ãºµç,20070119,7.9047,7.8899,8.0813,7.8311,7.993,5473236,29608706.2,0.0883,1.1173,5.4097,8.1944,362680560,,965834100,66792000,0,177870000,21.5592,4.9951,3.8995,-78.9118,
000552.SZ,¾¸Ô¶Ãºµç,20070122,7.993,8.0813,8.7143,8.0813,8.6848,6428656,36348647.2,0.6918,8.6556,5.6542,9.6249,394072800,,1049433000,66792000,0,177870000,23.4253,5.4275,4.237,-85.7421,
000552.SZ,¾¸Ô¶Ãºµç,20070123,8.6848,8.729,8.8026,8.4199,8.7143,6106447,35861422,0.0294,0.339,5.8727,9.1425,395408640,,1052990400,66792000,0,177870000,23.5047,5.4459,4.2514,-86.0327,
