代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300631.SZ,久吾高科,20170323,,14.36,17.24,14.36,17.24,8000,135472,5.27,44.0267,16.934,0.0497,277564000,,1105773600,16100000,0,64140000,25.6771,2.9173,4.4959,536.1811,
300631.SZ,久吾高科,20170324,17.24,18.96,18.96,18.96,18.96,2600,49296,1.72,9.9768,18.96,0.0161,305256000,,1216094400,16100000,0,64140000,28.2388,3.2084,4.9445,589.6748,
300631.SZ,久吾高科,20170327,18.96,20.86,20.86,20.86,20.86,2000,41720,1.9,10.0211,20.86,0.0124,335846000,,1337960400,16100000,0,64140000,31.0686,3.5299,5.44,648.7667,
300631.SZ,久吾高科,20170328,20.86,22.95,22.95,22.95,22.95,2300,52785,2.09,10.0192,22.95,0.0143,369495000,,1472013000,16100000,0,64140000,34.1815,3.8836,5.985,713.7678,
300631.SZ,久吾高科,20170329,22.95,25.25,25.25,25.25,25.25,1900,47975,2.3,10.0218,25.25,0.0118,406525000,,1619535000,16100000,0,64140000,37.6071,4.2728,6.5848,785.3,
300631.SZ,久吾高科,20170330,25.25,27.78,27.78,27.78,27.78,2700,75006,2.53,10.0198,27.78,0.0168,447258000,,1781809200,16100000,0,64140000,41.3752,4.7009,7.2446,863.9856,
300631.SZ,久吾高科,20170331,27.78,30.56,30.56,30.56,30.56,2300,70288,2.78,10.0072,30.56,0.0143,492016000,,1960118400,16100000,0,64140000,45.5157,5.1713,7.9696,950.4464,
300631.SZ,久吾高科,20170405,30.56,33.62,33.62,33.62,33.62,7500,252150,3.06,10.0131,33.62,0.0466,541282000,,2156386800,16100000,0,64140000,50.0732,5.6891,8.7676,1045.6154,
300631.SZ,久吾高科,20170406,33.62,36.98,36.98,36.98,36.98,18445,682096,3.36,9.9941,36.98,0.1146,595378000,,2371897200,16100000,0,64140000,55.0776,6.2577,9.6439,1150.1147,
300631.SZ,久吾高科,20170407,36.98,40.68,40.68,40.68,40.68,11300,459684,3.7,10.0054,40.68,0.0702,654948000,,2609215200,16100000,0,64140000,60.5883,6.8838,10.6088,1265.1884,
300631.SZ,久吾高科,20170410,40.68,44.75,44.75,44.75,44.75,26000,1163500,4.07,10.0049,44.75,0.1615,720475000,,2870265000,16100000,0,64140000,66.6501,7.5725,11.6702,1391.7694,
300631.SZ,久吾高科,20170411,44.75,49.23,49.23,49.23,49.23,40400,1988892,4.48,10.0112,49.23,0.2509,792603000,,3157612200,16100000,0,64140000,73.3226,8.3306,12.8385,1531.1019,
