´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600793.SH,ÒË±öÖ½Òµ,20070104,8.5103,8.4063,8.7529,8.3543,8.5103,2878056,14235972,0,0,4.9464,6.4519,219026262,,517023000,44608200,0,105300000,-12.5818,3.1437,0.9663,31.5282,
600793.SH,ÒË±öÖ½Òµ,20070105,8.5103,8.6663,8.9089,8.5449,8.8223,3361265,17019069,0.312,3.666,5.0633,7.5351,227055738,,535977000,44608200,0,105300000,-13.043,3.2589,1.0017,32.684,
600793.SH,ÒË±öÖ½Òµ,20070108,8.8223,8.8223,9.3076,8.1983,9.2729,4494154,23368971,0.4506,5.1081,5.1999,10.0747,238653870,,563355000,44608200,0,105300000,-13.7093,3.4254,1.0529,34.3535,
600793.SH,ÒË±öÖ½Òµ,20070109,9.2729,9.4982,10.2089,9.3249,10.2089,13406233,74586709,0.936,10.0935,5.5636,30.0533,262742298,,620217000,44608200,0,105300000,-15.093,3.7711,1.1591,37.821,
600793.SH,ÒË±öÖ½Òµ,20070110,10.2089,10.3822,10.7808,10.0182,10.0875,5562847,32822488,-0.1213,-1.1885,5.9003,12.4705,259619724,,612846000,44608200,0,105300000,-14.9136,3.7263,1.1454,37.3715,
600793.SH,ÒË±öÖ½Òµ,20070111,10.0875,10.2089,10.2609,9.8102,9.9142,3836843,22184129,-0.1733,-1.7182,5.7819,8.6012,255158904,,602316000,44608200,0,105300000,-14.6574,3.6623,1.1257,36.7294,
600793.SH,ÒË±öÖ½Òµ,20070112,9.9142,9.8276,10.0529,9.3596,9.9142,4726605,26673878,0,0,5.6433,10.5958,255158904,,602316000,44608200,0,105300000,-14.6574,3.6623,1.1257,36.7294,
600793.SH,ÒË±öÖ½Òµ,20070115,9.9142,9.9662,10.3995,9.6369,10.3822,5320234,31093866,0.468,4.7203,5.8445,11.9266,267203118,,630747000,44608200,0,105300000,-15.3492,3.8352,1.1788,38.4631,
600793.SH,ÒË±öÖ½Òµ,20070116,10.3822,10.4862,10.9195,9.9662,10.3822,5327057,32150559,0,0,6.0353,11.9419,267203118,,630747000,44608200,0,105300000,-15.3492,3.8352,1.1788,38.4631,
600793.SH,ÒË±öÖ½Òµ,20070117,10.3822,10.4515,10.5035,9.9662,10.0182,3073373,18078791,-0.364,-3.5058,5.8824,6.8897,257835396,,608634000,44608200,0,105300000,-14.8111,3.7007,1.1375,37.1146,
600793.SH,ÒË±öÖ½Òµ,20070118,10.0182,10.0529,10.3995,9.8969,10.3649,3232200,19041913,0.3467,3.4602,5.8913,7.2458,266757036,,629694000,44608200,0,105300000,-15.3236,3.8288,1.1769,38.3989,
600793.SH,ÒË±öÖ½Òµ,20070119,10.3649,10.5382,11.1275,10.3649,10.9195,7270585,44856095,0.5546,5.3512,6.1695,16.2988,281031660,,663390000,44608200,0,105300000,-16.1436,4.0336,1.2398,40.4537,
600793.SH,ÒË±öÖ½Òµ,20070122,10.9195,10.9888,11.0928,10.6942,11.0928,4272960,26823278,0.1733,1.5873,6.2774,9.5789,285492480,,673920000,44608200,0,105300000,-16.3999,4.0977,1.2595,41.0958,
600793.SH,ÒË±öÖ½Òµ,20070123,11.0928,11.1275,11.1622,10.4689,10.8675,3099014,19252233,-0.2253,-2.0313,6.2124,6.9472,279693414,,660231000,44608200,0,105300000,-16.0667,4.0144,1.2339,40.261,
600793.SH,ÒË±öÖ½Òµ,20070124,10.8675,10.8502,10.8848,10.5382,10.7288,2413046,14891577,-0.1387,-1.2759,6.1713,5.4094,276124758,,651807000,44608200,0,105300000,-15.8617,3.9632,1.2182,39.7473,
600793.SH,ÒË±öÖ½Òµ,20070125,10.7288,10.7462,10.7635,9.8969,9.9315,2108965,12684801,-0.7973,-7.4313,6.0147,4.7278,255604986,,603369000,44608200,0,105300000,-14.683,3.6687,1.1277,36.7936,
600793.SH,ÒË±öÖ½Òµ,20070126,9.9315,9.7929,9.8795,9.2036,9.4809,2077521,11440377,-0.4506,-4.5375,5.5067,4.6573,244006854,,575991000,44608200,0,105300000,-14.0168,3.5022,1.0765,35.1241,
600793.SH,ÒË±öÖ½Òµ,20070129,9.4809,9.4636,9.9662,9.4636,9.8622,2200679,12347744,0.3813,4.0219,5.6109,4.9334,253820658,,599157000,44608200,0,105300000,-14.5805,3.6431,1.1198,36.5367,
600793.SH,ÒË±öÖ½Òµ,20070130,9.8622,9.8969,9.9662,9.5156,9.6196,1806973,10087226,-0.2427,-2.4605,5.5824,4.0508,247575510,,584415000,44608200,0,105300000,-14.2217,3.5535,1.0922,35.6378,
600793.SH,ÒË±öÖ½Òµ,20070131,9.6196,9.6196,10.0182,9.4462,9.4636,1743096,9782770,-0.156,-1.6216,5.6123,3.9076,243560772,,574938000,44608200,0,105300000,-13.9911,3.4958,1.0745,35.0598,
600793.SH,ÒË±öÖ½Òµ,20070201,9.4636,9.3596,9.6889,8.8396,9.2209,1565568,8299731,-0.2427,-2.5641,5.3014,3.5096,237315624,,560196000,44608200,0,105300000,-13.6324,3.4062,1.047,34.1609,
600793.SH,ÒË±öÖ½Òµ,20070202,9.2209,9.2382,9.3596,8.8916,8.9956,1215568,6355644,-0.2253,-2.4436,5.2285,2.725,231516558,,546507000,44608200,0,105300000,-13.2993,3.323,1.0214,33.3261,
600793.SH,ÒË±öÖ½Òµ,20070205,8.9956,8.8223,9.1689,8.8223,9.0129,993596,5171131,0.0173,0.1927,5.2045,2.2274,231962640,,547560000,44608200,0,105300000,-13.3249,3.3294,1.0234,33.3903,
600793.SH,ÒË±öÖ½Òµ,20070206,9.0129,9.0649,9.3076,9.0303,9.3076,1103086,5837834,0.2947,3.2692,5.2923,2.4728,239546034,,565461000,44608200,0,105300000,-13.7605,3.4382,1.0568,34.4819,
600793.SH,ÒË±öÖ½Òµ,20070207,9.3076,9.4462,9.4462,9.1516,9.2209,1160622,6213657,-0.0867,-0.9311,5.3537,2.6018,237315624,,560196000,44608200,0,105300000,-13.6324,3.4062,1.047,34.1609,
600793.SH,ÒË±öÖ½Òµ,20070208,9.2209,9.2382,9.5329,9.1169,9.5156,2007785,10775696,0.2947,3.1955,5.367,4.5009,244899018,,578097000,44608200,0,105300000,-14.068,3.515,1.0804,35.2525,
600793.SH,ÒË±öÖ½Òµ,20070209,9.5156,9.5156,9.7062,9.4116,9.5849,1751858,9700980,0.0693,0.7286,5.5375,3.9272,246683346,,582309000,44608200,0,105300000,-14.1705,3.5406,1.0883,35.5093,
600793.SH,ÒË±öÖ½Òµ,20070212,9.5849,9.6196,9.7756,9.5156,9.7409,1517566,8464213,0.156,1.6275,5.5775,3.402,250698084,,591786000,44608200,0,105300000,-14.4011,3.5983,1.106,36.0872,
600793.SH,ÒË±öÖ½Òµ,20070213,9.7409,9.7409,9.7929,9.6022,9.6716,1410808,7871977,-0.0693,-0.7117,5.5798,3.1627,248913756,,587574000,44608200,0,105300000,-14.2986,3.5727,1.0981,35.8304,
