測鎢,潠備,�梪�,ヶ彶攫歎(啋),羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),傖蝠踢塗(啋),梀視(啋),梀視盟(%),歙歎(啋),遙忒薹(%),A嘖霜籵庈硉(啋),B嘖霜籵庈硉(啋),軞庈硉(啋),A嘖霜籵嘖掛(嘖),B嘖霜籵嘖掛(嘖),軞嘖掛(嘖),庈荅薹,庈噱薹,庈种薹,庈珋薹,
002076.SZ,*ST悕應,20070314,24.85,24.45,25.68,23.91,25.01,2243554,56257734.8,0.16,0.6439,25.0753,8.6291,650260000,,2560338675.98,26000000,0,102372598,58.9037,17.413,9.4743,20.472,
002076.SZ,*ST悕應,20070315,25.01,25.29,26.79,25.2,26.68,2211242,57517153.6,1.67,6.6773,26.0112,8.5048,693680000,,2731300914.64,26000000,0,102372598,62.8369,18.5757,10.107,21.839,
002076.SZ,*ST悕應,20070316,26.68,26.78,29.35,26.78,28.27,2577959,72631698.7,1.59,5.9595,28.1741,9.9152,735020000,,2894073345.46,26000000,0,102372598,66.5817,19.6827,10.7093,23.1405,
002076.SZ,*ST悕應,20070319,28.27,27,29.99,26.9,28.99,1750421,50866501.1,0.72,2.5469,29.0596,6.7324,753740000,,2967781616.02,26000000,0,102372598,68.2774,20.184,10.982,23.7298,
002076.SZ,*ST悕應,20070320,28.99,28.7,29.32,28.1,28.71,837920,23960483.9,-0.28,-0.9659,28.5952,3.2228,746460000,,2939117288.58,26000000,0,102372598,67.618,19.989,10.876,23.5006,
002076.SZ,*ST悕應,20070321,28.71,28.58,29.2,28.2,28.54,872444,24946546.4,-0.17,-0.5921,28.5939,3.3556,742040000,,2921713946.92,26000000,0,102372598,67.2176,19.8707,10.8116,23.3615,
002076.SZ,*ST悕應,20070322,28.54,28.58,28.68,27.6,27.78,1192711,33335769.6,-0.76,-2.6629,27.9496,4.5873,722280000,,2843910772.44,26000000,0,102372598,65.4276,19.3415,10.5237,22.7394,
002076.SZ,*ST悕應,20070323,27.78,27.8,28.67,27.28,28.23,1001873,27929805.6,0.45,1.6199,27.8776,3.8534,733980000,,2889978441.54,26000000,0,102372598,66.4874,19.6548,10.6941,23.1077,
002076.SZ,*ST悕應,20070326,28.23,28.23,28.68,28,28.5,658797,18683943.2,0.27,0.9564,28.3607,2.5338,741000000,,2917619043,26000000,0,102372598,67.1234,19.8428,10.7964,23.3287,
002076.SZ,*ST悕應,20070327,28.5,28.2,28.5,27.85,27.99,899885,25247150.4,-0.51,-1.7895,28.056,3.4611,727740000,,2865409018.02,26000000,0,102372598,65.9222,19.4878,10.6032,22.9113,
002076.SZ,*ST悕應,20070328,27.99,28.11,28.2,26.33,27.34,1191044,32492237.8,-0.65,-2.3223,27.2805,4.5809,710840000,,2798866829.32,26000000,0,102372598,64.3913,19.0352,10.357,22.3792,
002076.SZ,*ST悕應,20070329,27.34,27.35,27.57,26.7,26.88,786810,21302288.5,-0.46,-1.6825,27.0742,3.0262,698880000,,2751775434.24,26000000,0,102372598,63.3079,18.7149,10.1827,22.0027,
002076.SZ,*ST悕應,20070330,26.88,26.97,28.96,26.58,28.69,1500056,42337221.8,1.81,6.7336,28.2238,5.7694,745940000,,2937069836.62,26000000,0,102372598,67.5708,19.9751,10.8684,23.4843,
002076.SZ,*ST悕應,20070402,28.69,29,29.5,28.3,29.07,952669,27493723.4,0.38,1.3245,28.8597,3.6641,755820000,,2975971423.86,26000000,0,102372598,68.4658,20.2397,11.0123,23.7953,
002076.SZ,*ST悕應,20070403,29.07,29.06,30.49,28.56,30,1187445,35137591.8,0.93,3.1992,29.5909,4.5671,780000000,,3071177940,26000000,0,102372598,70.6562,20.8872,11.3646,24.5566,
002076.SZ,*ST悕應,20070404,30,30.1,30.49,29,29.75,800876,23875609.3,-0.25,-0.8333,29.8119,3.0803,773500000,,3045584790.5,26000000,0,102372598,70.0674,20.7131,11.2699,24.3519,
002076.SZ,*ST悕應,20070405,29.75,29.68,29.89,29.03,29.65,598263,17582801.7,-0.1,-0.3361,29.3898,2.301,770900000,,3035347530.7,26000000,0,102372598,69.8318,20.6435,11.2321,24.2701,
002076.SZ,*ST悕應,20070406,29.65,29.65,29.65,29.65,29.65,,,0,0,,,770900000,,3035347530.7,26000000,0,102372598,69.8318,20.6435,11.2321,24.2701,
002076.SZ,*ST悕應,20070409,29.65,30.22,32.45,30.22,30.8,1190690,37144631.1,1.15,3.8786,31.1959,4.5796,800800000,,3153076018.4,26000000,0,102372598,72.5403,21.4442,11.6677,25.2114,
002076.SZ,*ST悕應,20070410,30.8,30.95,31.45,29.8,31.18,845542,25786583,0.38,1.2338,30.4971,3.2521,810680000,,3191977605.64,26000000,0,102372598,73.4353,21.7088,11.8117,25.5225,
002076.SZ,*ST悕應,20070411,31.18,31.28,32.39,30.75,32.35,938195,29863481.1,1.17,3.7524,31.8308,3.6084,841100000,,3311753545.3,26000000,0,102372598,76.1909,22.5234,12.2549,26.4802,
002076.SZ,*ST悕應,20070412,32.35,32.7,35.59,32.6,35.59,1932376,67225354,3.24,10.0155,34.789,7.4322,925340000,,3643440762.82,26000000,0,102372598,83.8218,24.7792,13.4823,29.1323,
002076.SZ,*ST悕應,20070413,35.59,35.2,38,34.68,35.19,1482108,53387909,-0.4,-1.1239,36.0216,5.7004,914940000,,3602491723.62,26000000,0,102372598,82.8797,24.5007,13.3307,28.8049,
002076.SZ,*ST悕應,20070416,35.19,35.19,38.55,34.52,38,2018126,73378709.7,2.81,7.9852,36.3598,7.762,988000000,,3890158724,26000000,0,102372598,89.4978,26.4571,14.3952,31.105,
002076.SZ,*ST悕應,20070417,38,39.5,41.78,38.7,41.7,3483871,138951689.8,3.7,9.7368,39.8843,13.3995,1084200000,,4268937336.6,26000000,0,102372598,98.2121,29.0332,15.7969,34.1336,
002076.SZ,*ST悕應,20070418,41.7,41.89,42.49,40,41.11,1506683,61974191.1,-0.59,-1.4149,41.1329,5.7949,1068860000,,4208537503.78,26000000,0,102372598,96.8225,28.6224,15.5734,33.6507,
002076.SZ,*ST悕應,20070419,41.11,40,40.47,37,37.96,2150546,82765036.9,-3.15,-7.6624,38.4856,8.2713,986960000,,3886063820.08,26000000,0,102372598,89.4036,26.4293,14.3801,31.0723,
002076.SZ,*ST悕應,20070420,37.96,38.41,39.83,37.98,38.91,2348305,90965047.7,0.95,2.5026,38.7365,9.0319,1011660000,,3983317788.18,26000000,0,102372598,91.641,27.0907,14.74,31.8499,
002076.SZ,*ST悕應,20070423,38.91,37.8994,39.1627,36.8165,38.2422,4470909,93917973.4,-0.6678,-1.7161,21.0065,9.5532,991692000,,3904695624.44,46800000,0,184270676,89.8322,26.556,14.449,31.2212,
002076.SZ,*ST悕應,20070424,38.2422,38.3505,38.3686,37.0331,37.4843,3818098,79319780,-0.758,-1.9821,20.7747,8.1583,972036000,,3827301940.52,46800000,0,184270676,82.907,11.622,14.1626,30.6024,
002076.SZ,*ST悕應,20070425,37.4843,37.6106,37.6286,35.6434,36.5999,2986202,60267634.7,-0.8843,-2.3592,20.182,6.3808,949104000,,3737009309.28,46800000,0,184270676,80.9511,11.3479,13.8285,29.8804,
002076.SZ,*ST悕應,20070426,36.5999,36.636,36.636,35.4449,35.9141,2602249,51768603.1,-0.6858,-1.8738,19.8938,5.5604,931320000,,3666986452.4,46800000,0,184270676,79.4342,11.1352,13.5694,29.3206,
002076.SZ,*ST悕應,20070427,35.9141,35.8781,35.8781,34.6147,34.705,2344585,45484510.1,-1.2092,-3.3668,19.3998,5.0098,899964000,,3543525099.48,46800000,0,184270676,76.7598,10.7603,13.1125,28.3334,
002076.SZ,*ST悕應,20070430,34.705,34.4704,35.481,33.7665,35.2825,3431512,65417339.6,0.5775,1.6641,19.0637,7.3323,914940000,,3602491715.8,46800000,0,184270676,78.0371,10.9394,13.3307,28.8049,
002076.SZ,*ST悕應,20070508,35.2825,35.4269,37.1775,35.4269,36.7082,3877035,78660674,1.4257,4.0409,20.2889,8.2843,951912000,,3748065549.84,46800000,0,184270676,81.1906,11.3814,13.8694,29.9688,
002076.SZ,*ST悕應,20070509,36.7082,36.7263,36.997,34.2899,34.9215,2978242,58002398.8,-1.7867,-4.8673,19.4754,6.3638,905580000,,3565637580.6,46800000,0,184270676,77.2388,10.8275,13.1944,28.5102,
002076.SZ,*ST悕應,20070510,34.9215,35.3186,35.6073,34.8313,34.9757,2188187,42666038.6,0.0541,0.155,19.4984,4.6756,906984000,,3571165700.88,46800000,0,184270676,77.3586,10.8443,13.2148,28.5544,
002076.SZ,*ST悕應,20070511,34.9757,34.9757,34.9757,33.4958,34.1094,2783420,52454312.7,-0.8663,-2.4768,18.8453,5.9475,884520000,,3482715776.4,46800000,0,184270676,75.4426,10.5757,12.8875,27.8472,
002076.SZ,*ST悕應,20070514,34.1094,33.6763,34.2718,31.9437,33.7485,2142198,39728030.2,-0.3609,-1.0582,18.5455,4.5773,875160000,,3445861641.2,46800000,0,184270676,74.6442,10.4638,12.7511,27.5525,
002076.SZ,*ST悕應,20070515,33.7485,33.7485,34.9757,33.3875,34.1275,2409991,45587923,0.379,1.123,18.9162,5.1496,884988000,,3484558483.16,46800000,0,184270676,75.4825,10.5813,12.8943,27.8619,
002076.SZ,*ST悕應,20070516,34.1275,34.1275,34.7411,33.0085,34.6328,1869248,35439402.3,0.5053,1.4807,18.9592,3.9941,898092000,,3536154272.44,46800000,0,184270676,76.6002,10.7379,13.0853,28.2744,
002076.SZ,*ST悕應,20070517,34.6328,34.6328,35.8239,34.2718,35.463,3815603,74306646.9,0.8302,2.3971,19.4744,8.153,919620000,,3620918783.4,46800000,0,184270676,78.4363,10.9953,13.3989,28.9522,
002076.SZ,*ST悕應,20070518,35.463,35.463,36.636,35.102,35.9683,2759848,55063094.1,0.5053,1.4249,19.9515,5.8971,932724000,,3672514572.68,46800000,0,184270676,79.554,11.152,13.5898,29.3648,
002076.SZ,*ST悕應,20070521,35.9683,34.4704,39.5597,34.4523,39.2709,4813937,100219742.3,3.3027,9.1821,20.8187,10.2862,1018368000,,4009729909.76,46800000,0,184270676,86.8587,12.176,14.8377,32.0611,
002076.SZ,*ST悕應,20070522,39.2709,39.7041,40.5704,38.4408,38.6212,3992624,86410556.2,-0.6497,-1.6544,21.6425,8.5312,1001520000,,3943392466.4,46800000,0,184270676,85.4217,11.9746,14.5922,31.5306,
002076.SZ,*ST悕應,20070523,38.6212,38.6934,39.2529,38.0618,38.4588,2279576,48777073.3,-0.1624,-0.4206,21.3974,4.8709,997308000,,3926808105.56,46800000,0,184270676,85.0625,11.9242,14.5308,31.398,
002076.SZ,*ST悕應,20070524,38.4588,38.4769,38.9461,36.7263,37.2136,2573254,53475945.9,-1.2453,-3.2379,20.7814,5.4984,965016000,,3799661339.12,46800000,0,184270676,82.3082,11.5381,14.0603,30.3814,
002076.SZ,*ST悕應,20070525,37.2136,36.0585,38.4408,35.9141,37.3038,1572360,32639726.7,0.0902,0.2425,20.7584,3.3597,967356000,,3808874872.92,46800000,0,184270676,82.5078,11.5661,14.0944,30.4551,
002076.SZ,*ST悕應,20070528,37.3038,37.4843,38.4408,36.9067,37.8091,2909833,61259012.2,0.5053,1.3546,21.0524,6.2176,980460000,,3860470662.2,46800000,0,184270676,83.6255,11.7228,14.2854,30.8676,
002076.SZ,*ST悕應,20070529,37.8091,37.7189,39.6138,37.5384,39.3431,3490319,75479289.5,1.534,4.0573,21.6253,7.4579,1020240000,,4017100736.8,46800000,0,184270676,87.0184,12.1984,14.865,32.12,
002076.SZ,*ST悕應,20070530,39.3431,35.7337,38.6032,35.4088,35.4088,3645279,74197074,-3.9343,-10,20.3543,7.7891,918216000,,3615390663.12,46800000,0,184270676,78.3166,10.9786,13.3785,28.908,
002076.SZ,*ST悕應,20070531,35.4088,34.1816,35.3908,32.052,33.2071,2585463,47856252.7,-2.2018,-6.2181,18.5097,5.5245,861120000,,3390580438.4,46800000,0,184270676,73.4467,10.2959,12.5466,27.1105,
002076.SZ,*ST悕應,20070601,33.2071,33.2071,35.2825,32.5393,33.7124,2790683,52546844.7,0.5053,1.5217,18.8294,5.963,874224000,,3442176227.68,46800000,0,184270676,74.5644,10.4526,12.7375,27.523,
002076.SZ,*ST悕應,20070604,33.7124,34.3079,34.4523,30.3375,30.3375,2198785,38352447.9,-3.3748,-10.0107,17.4426,4.6983,786708000,,3097590063.56,46800000,0,184270676,67.1,9.4062,11.4624,24.7678,
002076.SZ,*ST悕應,20070605,30.3375,30.3375,31.7452,27.3056,31.5828,2231153,35644359.9,1.2453,4.1047,15.9758,4.7674,819000000,,3224736830,46800000,0,184270676,69.8542,9.7923,11.9329,25.7844,
002076.SZ,*ST悕應,20070606,31.5828,31.4745,31.4745,29.9585,31.1316,2903918,49383334.4,-0.4512,-1.4286,17.0058,6.205,807300000,,3178669161,46800000,0,184270676,68.8563,9.6524,11.7624,25.4161,
002076.SZ,*ST悕應,20070607,31.1316,31.1497,33.3875,30.518,33.0446,2191637,38745878.2,1.913,6.1449,17.679,4.683,856908000,,3373996077.56,46800000,0,184270676,73.0875,10.2455,12.4852,26.9779,
002076.SZ,*ST悕應,20070608,33.0446,33.568,34.4704,33.2973,33.4417,2234801,41821226.6,0.397,1.2015,18.7136,4.7752,867204000,,3414535626.28,46800000,0,184270676,73.9656,10.3686,12.6352,27.302,
002076.SZ,*ST悕應,20070611,33.4417,33.5319,35.102,33.4778,34.6328,1962017,37382507.4,1.1911,3.5618,19.0531,4.1923,898092000,,3536154272.44,46800000,0,184270676,76.6002,10.7379,13.0853,28.2744,
002076.SZ,*ST悕應,20070612,34.6328,34.7591,35.4269,33.0085,35.1562,2119561,40627413.6,0.5234,1.5112,19.1678,4.529,911664000,,3589592768.48,46800000,0,184270676,77.7577,10.9002,13.283,28.7017,
002076.SZ,*ST悕應,20070613,35.1562,35.5171,38.5851,35.5171,38.513,3457632,71744986.8,3.3568,9.5483,20.7497,7.3881,998712000,,3932336225.84,46800000,0,184270676,85.1822,11.941,14.5513,31.4422,
002076.SZ,*ST悕應,20070614,38.513,38.4408,38.4408,36.4556,36.5278,2957056,60796035.3,-1.9852,-5.1546,20.5596,6.3185,947232000,,3729638482.24,46800000,0,184270676,80.7914,11.3255,13.8012,29.8215,
002076.SZ,*ST悕應,20070615,36.5278,35.9141,38.2603,35.5532,37.1775,1899357,39142936.6,0.6497,1.7787,20.6085,4.0585,964080000,,3795975925.6,46800000,0,184270676,82.2284,11.5269,14.0467,30.3519,
002076.SZ,*ST悕應,20070618,37.1775,37.9896,39.1627,37.9896,38.2422,3395490,72627108.8,1.0648,2.8641,21.3893,7.2553,991692000,,3904695624.44,46800000,0,184270676,84.5835,11.8571,14.449,31.2212,
002076.SZ,*ST悕應,20070619,38.2422,38.7837,41.2381,38.2783,40.9674,4028849,88511987.6,2.7251,7.126,21.9695,8.6087,1062360000,,4182944345.2,46800000,0,184270676,90.6109,12.702,15.4787,33.4461,
002076.SZ,*ST悕應,20070620,40.9674,41.0576,42.4112,38.8017,38.892,4655294,105963520.5,-2.0754,-5.0661,22.7619,9.9472,1008540000,,3971033067.8,46800000,0,184270676,86.0205,12.0585,14.6945,31.7517,
002076.SZ,*ST悕應,20070621,38.892,38.5491,39.1446,36.618,37.3218,2791847,58481432.5,-1.5701,-4.0371,20.9472,5.9655,967824000,,3810717579.68,46800000,0,184270676,82.5477,11.5717,14.1013,30.4698,
002076.SZ,*ST悕應,20070622,37.3218,37.0331,37.8994,34.2538,35.0118,1994566,39851658,-2.3101,-6.1896,19.9801,4.2619,907920000,,3574851114.4,46800000,0,184270676,77.4384,10.8555,13.2285,28.5839,
002076.SZ,*ST悕應,20070625,35.0118,34.326,37.2677,33.4958,35.2103,2409569,47455547.3,0.1985,0.567,19.6946,5.1487,913068000,,3595120888.76,46800000,0,184270676,77.8775,10.917,13.3035,28.7459,
002076.SZ,*ST悕應,20070626,35.2103,36.0044,38.3144,34.3079,38.0076,2493412,50628268,2.7973,7.9446,20.3048,5.3278,985608000,,3880740436.56,46800000,0,184270676,84.0646,11.7843,14.3604,31.0297,
002076.SZ,*ST悕應,20070627,38.0076,38.0257,40.065,37.8272,39.3612,3488615,75876213.3,1.3535,3.5613,21.7497,7.4543,1020708000,,4018943443.56,46800000,0,184270676,87.0583,12.204,14.8718,32.1347,
002076.SZ,*ST悕應,20070628,39.3612,39.1627,39.1627,35.4269,35.4449,2273460,46990949.6,-3.9163,-9.9496,20.6694,4.8578,919152000,,3619076076.64,46800000,0,184270676,78.3964,10.9897,13.3921,28.9375,
002076.SZ,*ST悕應,20070629,35.4449,34.2899,34.9215,32.2144,32.8642,1840460,34081845.9,-2.5808,-7.2811,18.5181,3.9326,852228000,,3355569009.96,46800000,0,184270676,72.6883,10.1896,12.417,26.8305,
002076.SZ,*ST悕應,20070702,32.8642,32.6656,34.1455,31.7633,33.3875,1118214,20471304.7,0.5234,1.5925,18.3071,2.3893,865800000,,3409007506,46800000,0,184270676,73.8459,10.3518,12.6148,27.2578,
002076.SZ,*ST悕應,20070703,33.3875,33.568,34.0192,33.1168,33.8387,641057,11941941.3,0.4512,1.3514,18.6285,1.3698,877500000,,3455075175,46800000,0,184270676,74.8438,10.4917,12.7852,27.6261,
002076.SZ,*ST悕應,20070704,33.8387,33.965,33.965,31.7633,31.9618,930186,16878762.2,-1.8769,-5.5467,18.1456,1.9876,828828000,,3263433671.96,46800000,0,184270676,70.6925,9.9098,12.0761,26.0938,
002076.SZ,*ST悕應,20070705,31.9618,31.5828,31.7633,28.9659,29.0562,1196943,20005819.7,-2.9056,-9.0909,16.7141,2.5576,753480000,,2966757883.6,46800000,0,184270676,64.2659,9.0089,10.9783,23.7217,
