¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688277.SH,ÃÏ÷«∫Ω-U,20200707,,70,107.99,64.3,86,26290729,1930352253,73.96,614.2857,73.4233,75.1252,3009647572,,35986067728,34995902,0,418442648,-1508.395,62.1819,156.7582,-278.9058,
688277.SH,ÃÏ÷«∫Ω-U,20200708,86,82,105.49,78.01,104.27,18980456,1679257769,18.27,21.2442,88.473,54.2362,3649022701.54,,43631014906.96,34995902,0,418442648,-1828.8412,75.3919,190.0602,-338.1571,
688277.SH,ÃÏ÷«∫Ω-U,20200709,104.27,99,115,98.9,101.99,13326815,1399961625,-2.28,-2.1866,105.0485,38.0811,3569232044.98,,42676965669.52,34995902,0,418442648,-1788.8512,73.7434,185.9043,-330.7629,
688277.SH,ÃÏ÷«∫Ω-U,20200710,101.99,97.02,108.5,95,99.49,8244459,828640465,-2.5,-2.4512,100.5088,23.5584,3481742289.98,,41630859049.52,34995902,0,418442648,-1745.0026,71.9358,181.3473,-322.6551,
688277.SH,ÃÏ÷«∫Ω-U,20200713,99.49,99.48,120,96.51,118,10647609,1152322039,18.51,18.6049,108.2235,30.4253,4129516436,,49376232464,34995902,0,418442648,-2069.6582,85.3193,215.0868,-382.6848,
688277.SH,ÃÏ÷«∫Ω-U,20200714,118,117.98,141.6,113.2,141.6,10769419,1401948200,23.6,20,130.1786,30.7734,4955419723.2,,59251478956.8,34995902,0,418442648,-2483.5898,102.3832,258.1042,-459.2217,
688277.SH,ÃÏ÷«∫Ω-U,20200715,141.6,135.25,141.59,113.88,116.97,11119177,1449540713,-24.63,-17.3941,130.364,31.7728,4093470656.94,,48945236536.56,34995902,0,418442648,-2051.5925,84.5746,213.2093,-379.3444,
688277.SH,ÃÏ÷«∫Ω-U,20200716,116.97,114.98,121.9,100.02,106.6,8886223,987406830,-10.37,-8.8655,111.1166,25.3922,3730563153.2,,44605986276.8,34995902,0,418442648,-1869.7083,77.0766,194.3072,-345.7135,
688277.SH,ÃÏ÷«∫Ω-U,20200717,106.6,106.2,109.5,92.01,94.5,7881938,789071260,-12.1,-11.3508,100.1113,22.5225,3307112739,,39542830236,34995902,0,418442648,-1657.4806,68.3278,172.2517,-306.4721,
688277.SH,ÃÏ÷«∫Ω-U,20200720,94.5,90.05,93.2,81.88,91.3,8224537,721162687,-3.2,-3.3862,87.6843,23.5014,3195125852.6,,38203813762.4,34995902,0,418442648,-1601.3542,66.014,166.4189,-296.0942,
