╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002842.SZ,оХПьныр╣,20170306,57.24,56.6,58.51,55.66,58.25,8408754,479806617,1.01,1.7645,57.0604,33.635,1456250000,,5825000000,25000000,0,100000000,103.8341,12.798,8.1497,133.7413,
002842.SZ,оХПьныр╣,20170307,58.25,58.1,58.66,56.6,57.74,6635179,381209734,-0.51,-0.8755,57.4528,26.5407,1443500000,,5774000000,25000000,0,100000000,102.925,12.6859,8.0783,132.5703,
002842.SZ,оХПьныр╣,20170308,57.74,57.89,60.5,57.33,60.5,9692823,572187577,2.76,4.78,59.0321,38.7713,1512500000,,6050000000,25000000,0,100000000,107.8448,13.2923,8.4644,138.9073,
002842.SZ,оХПьныр╣,20170309,60.5,59.8,59.8,56.6,57,7696760,446744085,-3.5,-5.7851,58.0431,30.787,1425000000,,5700000000,25000000,0,100000000,101.6059,12.5234,7.9748,130.8713,
002842.SZ,оХПьныр╣,20170310,57,56.04,57.46,55.8,56,4275084,241355151,-1,-1.7544,56.4562,17.1003,1400000000,,5600000000,25000000,0,100000000,99.8233,12.3036,7.8349,128.5753,
002842.SZ,оХПьныр╣,20170313,56,55.48,56.99,54,56.71,4354813,242119395,0.71,1.2679,55.5981,17.4193,1417750000,,5671000000,25000000,0,100000000,101.0889,12.4596,7.9342,130.2055,
002842.SZ,оХПьныр╣,20170314,56.71,56.3,58.5,56.12,58.1,6174249,355695671,1.39,2.4511,57.6095,24.697,1452500000,,5810000000,25000000,0,100000000,103.5667,12.765,8.1287,133.3969,
002842.SZ,оХПьныр╣,20170315,58.1,57.77,59.38,56.13,58.89,6648446,384271882,0.79,1.3597,57.7988,26.5938,1472250000,,5889000000,25000000,0,100000000,104.9749,12.9386,8.2392,135.2107,
002842.SZ,оХПьныр╣,20170316,58.89,59.38,64.78,59.38,62.38,13263814,838911933,3.49,5.9263,63.2482,53.0553,1559500000,,6238000000,25000000,0,100000000,111.196,13.7054,8.7275,143.2237,
002842.SZ,оХПьныр╣,20170317,62.38,61.52,66.37,61.52,62.85,13336864,851706265,0.47,0.7534,63.8611,53.3475,1571250000,,6285000000,25000000,0,100000000,112.0338,13.8086,8.7932,144.3028,
002842.SZ,оХПьныр╣,20170320,62.85,61.2,64.44,60.05,63.64,7798834,484378193,0.79,1.257,62.1091,31.1953,1591000000,,6364000000,25000000,0,100000000,113.4421,13.9822,8.9038,146.1167,
002842.SZ,оХПьныр╣,20170321,63.64,62.9,64.5,62.35,64.31,7085595,450135573,0.67,1.0528,63.5283,28.3424,1607750000,,6431000000,25000000,0,100000000,114.6364,14.1294,8.9975,147.655,
002842.SZ,оХПьныр╣,20170322,64.31,63.5,67,63.31,64.59,7764656,505417861,0.28,0.4354,65.0921,31.0586,1614750000,,6459000000,25000000,0,100000000,115.1355,14.1909,9.0367,148.2979,
002842.SZ,оХПьныр╣,20170323,64.59,63.7,64.19,60.02,61.2,6935508,431336713,-3.39,-5.2485,62.1925,27.742,1530000000,,6120000000,25000000,0,100000000,109.0926,13.4461,8.5624,140.5145,
002842.SZ,оХПьныр╣,20170324,61.2,61.28,62.93,60.8,61.96,4575699,283210416,0.76,1.2418,61.8945,18.3028,1549000000,,6196000000,25000000,0,100000000,110.4474,13.6131,8.6687,142.2594,
002842.SZ,оХПьныр╣,20170327,61.96,61.55,63.6,61.4,63.3,4468255,280180296,1.34,2.1627,62.7046,17.873,1582500000,,6330000000,25000000,0,100000000,112.836,13.9075,8.8562,145.336,
002842.SZ,оХПьныр╣,20170328,63.3,63.41,63.94,59.98,59.98,4872988,300733378,-3.32,-5.2449,61.7144,19.492,1499500000,,5998000000,25000000,0,100000000,106.9179,13.1781,8.3917,137.7133,
002842.SZ,оХПьныр╣,20170329,59.98,59.42,60.3,54.3,54.6,5570192,317730323,-5.38,-8.9697,57.0412,22.2808,1365000000,,5460000000,25000000,0,100000000,97.3277,11.9961,7.639,125.3609,
002842.SZ,оХПьныр╣,20170330,54.6,54.05,56.68,54.05,55.26,4327969,239726730,0.66,1.2088,55.3901,17.3119,1381500000,,5526000000,25000000,0,100000000,98.5042,12.1411,7.7313,126.8763,
002842.SZ,оХПьныр╣,20170331,55.26,55.23,56.5,51,51.62,5040405,267252656,-3.64,-6.587,53.0221,20.1616,1290500000,,5162000000,25000000,0,100000000,92.0157,11.3413,7.2221,118.5189,
002842.SZ,оХПьныр╣,20170405,51.62,50.99,52.5,47.81,52.18,4415016,222789672,0.56,1.0849,50.4618,17.6601,1304500000,,5218000000,25000000,0,100000000,93.0139,11.4644,7.3004,119.8046,
002842.SZ,оХПьныр╣,20170406,52.18,51.7,53.47,51.3,52.2,3408185,179256780,0.02,0.0383,52.596,13.6327,1305000000,,5220000000,25000000,0,100000000,93.0496,11.4688,7.3032,119.8506,
002842.SZ,оХПьныр╣,20170407,52.2,52,53.28,50.82,50.97,3004451,156785447,-1.23,-2.3563,52.1844,12.0178,1274250000,,5097000000,25000000,0,100000000,90.857,11.1985,7.1311,117.0265,
002842.SZ,оХПьныр╣,20170410,50.97,50,51.5,45.87,45.87,4245026,202462314,-5.1,-10.0059,47.694,16.9801,1146750000,,4587000000,25000000,0,100000000,81.766,10.078,6.4176,105.317,
002842.SZ,оХПьныр╣,20170411,45.87,45.59,47.06,44.73,46.81,3535250,163477010,0.94,2.0493,46.242,14.141,1170250000,,4681000000,25000000,0,100000000,83.4416,10.2845,6.5491,107.4752,
002842.SZ,оХПьныр╣,20170412,46.81,46.55,47.25,45.15,45.37,2534047,117069309,-1.44,-3.0763,46.1986,10.1362,1134250000,,4537000000,25000000,0,100000000,80.8747,9.9682,6.3476,104.169,
002842.SZ,оХПьныр╣,20170413,45.37,45.2,46.49,45,45.15,1875040,85708179,-0.22,-0.4849,45.7101,7.5002,1128750000,,4515000000,25000000,0,100000000,80.4825,9.9198,6.3169,103.6638,
002842.SZ,оХПьныр╣,20170414,45.15,45.01,45.98,44.03,44.64,2159467,97141998,-0.51,-1.1296,44.9842,8.6379,1116000000,,4464000000,25000000,0,100000000,79.5734,9.8078,6.2455,102.4929,
002842.SZ,оХПьныр╣,20170417,44.64,42.01,42.89,40.18,40.2,3251176,133987224,-4.44,-9.9462,41.2119,13.0047,1005000000,,4020000000,25000000,0,100000000,71.6589,8.8323,5.6243,92.2987,
002842.SZ,оХПьныр╣,20170418,40.2,40.22,40.97,39.35,39.6,1823994,73447563,-0.6,-1.4925,40.2674,7.296,990000000,,3960000000,25000000,0,100000000,70.5893,8.7004,5.5404,90.9211,
002842.SZ,оХПьныр╣,20170419,39.6,39.32,41.1,39.25,41,2686484,108743605,1.4,3.5354,40.478,10.7459,1025000000,,4100000000,25000000,0,100000000,73.0849,9.008,5.7362,94.1355,
002842.SZ,оХПьныр╣,20170420,41,40.76,41.4,39.8,40.36,2027802,82215830,-0.64,-1.561,40.5443,8.1112,1009000000,,4036000000,25000000,0,100000000,71.9441,8.8674,5.6467,92.6661,
002842.SZ,оХПьныр╣,20170421,40.36,40.36,40.88,39.81,40,1250372,50320329,-0.36,-0.892,40.2443,5.0015,1000000000,,4000000000,25000000,0,100000000,71.3024,8.7883,5.5963,91.8395,
002842.SZ,оХПьныр╣,20170424,40,39.6,40.05,38.5,38.86,1484445,57993855,-1.14,-2.85,39.0677,5.9378,971500000,,3886000000,25000000,0,100000000,69.2702,8.5379,5.4368,89.2221,
002842.SZ,оХПьныр╣,20170425,38.86,39,39.96,39,39.8,1457989,57713903,0.94,2.4189,39.5846,5.832,995000000,,3980000000,25000000,0,100000000,70.9459,8.7444,5.5683,91.3803,
002842.SZ,оХПьныр╣,20170426,39.8,39.2,41.58,38.8,40.94,2595596,105002499,1.14,2.8643,40.4541,10.3824,1023500000,,4094000000,25000000,0,100000000,71.0539,5.6065,5.7278,93.9977,
002842.SZ,оХПьныр╣,20170427,40.94,40.5,42.95,40.12,42.26,3337133,138976581,1.32,3.2242,41.6455,13.3485,1056500000,,4226000000,25000000,0,100000000,73.3448,5.7873,5.9125,97.0284,
002842.SZ,оХПьныр╣,20170428,42.26,41.98,42.69,41.86,42.15,1895473,80081108,-0.11,-0.2603,42.2486,7.5819,1053750000,,4215000000,25000000,0,100000000,73.1539,5.7722,5.8971,96.7759,
002842.SZ,оХПьныр╣,20170502,42.15,42.1,42.48,40.91,41.36,1755231,73085032,-0.79,-1.8743,41.6384,7.0209,1034000000,,4136000000,25000000,0,100000000,71.7828,5.664,5.7866,94.9621,
002842.SZ,оХПьныр╣,20170503,41.36,41.89,44.97,41.8,42.98,3730923,161201122,1.62,3.9168,43.2068,14.9237,1074500000,,4298000000,25000000,0,100000000,74.5944,5.8859,6.0133,98.6815,
002842.SZ,оХПьныр╣,20170504,42.98,42,42.4,41.03,41.8,2284063,95635390,-1.18,-2.7455,41.8707,9.1363,1045000000,,4180000000,25000000,0,100000000,72.5465,5.7243,5.8482,95.9723,
002842.SZ,оХПьныр╣,20170505,41.8,41.6,41.7,40,40.12,1843985,75732955,-1.68,-4.0191,41.0703,7.3759,1003000000,,4012000000,25000000,0,100000000,69.6307,5.4942,5.6131,92.115,
002842.SZ,оХПьныр╣,20170508,40.12,40.01,40.67,39.05,39.2,1343568,53671278,-0.92,-2.2931,39.9468,5.3743,980000000,,3920000000,25000000,0,100000000,68.034,5.3682,5.4844,90.0027,
002842.SZ,оХПьныр╣,20170509,39.2,38.9,41.43,38.8,40.52,1622528,65167163,1.32,3.3673,40.164,6.4901,1013000000,,4052000000,25000000,0,100000000,70.325,5.549,5.6691,93.0334,
002842.SZ,оХПьныр╣,20170510,40.52,40.3,41.23,39.44,39.44,1576071,63807352,-1.08,-2.6654,40.4851,6.3043,986000000,,3944000000,25000000,0,100000000,68.4505,5.4011,5.518,90.5538,
002842.SZ,оХПьныр╣,20170511,39.44,39,40.57,38.7,40.42,1749515,69297781,0.98,2.4848,39.6097,6.9981,1010500000,,4042000000,25000000,0,100000000,70.1514,5.5353,5.6551,92.8038,
002842.SZ,оХПьныр╣,20170512,40.42,40.49,41.94,40.05,41.94,2623016,107861282,1.52,3.7605,41.1211,10.4921,1048500000,,4194000000,25000000,0,100000000,72.7895,5.7434,5.8678,96.2937,
002842.SZ,оХПьныр╣,20170515,41.94,41.78,42.39,41.06,41.3,1619220,67238586,-0.64,-1.526,41.5253,6.4769,1032500000,,4130000000,25000000,0,100000000,71.6787,5.6558,5.7782,94.8243,
002842.SZ,оХПьныр╣,20170516,41.3,41.12,43.45,40.91,43.38,2950878,124809970,2.08,5.0363,42.2959,11.8035,1084500000,,4338000000,25000000,0,100000000,75.2887,5.9406,6.0692,99.5999,
002842.SZ,оХПьныр╣,20170517,43.38,43.13,43.79,42.35,42.79,2450259,105176800,-0.59,-1.3601,42.9248,9.801,1069750000,,4279000000,25000000,0,100000000,74.2647,5.8598,5.9867,98.2453,
002842.SZ,оХПьныр╣,20170518,42.79,42.55,43.3,42.05,42.22,1504774,64158873,-0.57,-1.3321,42.6369,6.0191,1055500000,,4222000000,25000000,0,100000000,73.2754,5.7818,5.9069,96.9366,
002842.SZ,оХПьныр╣,20170519,42.22,42.18,43.4,41.82,42.22,1758998,75040076,0,0,42.6607,7.036,1055500000,,4222000000,25000000,0,100000000,73.2754,5.7818,5.9069,96.9366,
002842.SZ,оХПьныр╣,20170522,42.22,41.74,41.99,38.5,38.8,2563296,102803399,-3.42,-8.1004,40.1059,10.2532,970000000,,3880000000,25000000,0,100000000,67.3398,5.3134,5.4284,89.0843,
002842.SZ,оХПьныр╣,20170523,38.8,39.1,39.29,35.3,35.39,2308791,85272630,-3.41,-8.7887,36.9339,9.2352,884750000,,3539000000,25000000,0,100000000,61.4215,4.8464,4.9514,81.255,
002842.SZ,оХПьныр╣,20170524,35.39,35.1,35.98,34.01,35.41,1544902,54239660,0.02,0.0565,35.1088,6.1796,885250000,,3541000000,25000000,0,100000000,61.4562,4.8492,4.9542,81.3009,
002842.SZ,оХПьныр╣,20170525,35.41,35.39,35.86,33.5,35.41,1616004,56496169,0,0,34.9604,6.464,885250000,,3541000000,25000000,0,100000000,61.4562,4.8492,4.9542,81.3009,
002842.SZ,оХПьныр╣,20170526,35.41,35.43,36.37,35.3,35.76,1277979,45716479,0.35,0.9884,35.7725,5.1119,894000000,,3576000000,25000000,0,100000000,62.0637,4.8971,5.0031,82.1045,
002842.SZ,оХПьныр╣,20170531,35.76,36.89,37.5,35.17,35.35,1699152,62508526,-0.41,-1.1465,36.7881,6.7966,883750000,,3535000000,25000000,0,100000000,61.3521,4.841,4.9458,81.1632,
002842.SZ,оХПьныр╣,20170601,35.35,34.9,35.17,32.8,32.85,1380368,47153944,-2.5,-7.0721,34.1604,5.5215,821250000,,3285000000,25000000,0,100000000,57.0132,4.4986,4.596,75.4232,
002842.SZ,оХПьныр╣,20170602,32.85,32.8,34.5,32.54,34,1249211,41893076,1.15,3.5008,33.5356,4.9968,850000000,,3400000000,25000000,0,100000000,59.0091,4.6561,4.7569,78.0636,
002842.SZ,оХПьныр╣,20170605,34,34.7,34.93,34.16,34.4,990011,34169580,0.4,1.1765,34.5143,3.96,860000000,,3440000000,25000000,0,100000000,59.7033,4.7109,4.8128,78.982,
002842.SZ,оХПьныр╣,20170606,34.4,34.02,34.74,34,34.64,597910,20575113,0.24,0.6977,34.4117,2.3916,866000000,,3464000000,25000000,0,100000000,60.1199,4.7437,4.8464,79.533,
002842.SZ,оХПьныр╣,20170607,34.64,34.75,36.21,34.56,36.02,1517867,54100531,1.38,3.9838,35.6425,6.0715,900500000,,3602000000,25000000,0,100000000,62.5149,4.9327,5.0395,82.7015,
002842.SZ,оХПьныр╣,20170608,36.02,36.05,39.62,36.05,36.95,2697790,101437612,0.93,2.5819,37.6003,10.7912,923750000,,3695000000,25000000,0,100000000,64.129,5.0601,5.1696,84.8367,
002842.SZ,оХПьныр╣,20170609,36.95,36.85,38.79,36.53,38.35,2920557,111119292,1.4,3.7889,38.0473,11.6822,958750000,,3835000000,25000000,0,100000000,66.5588,5.2518,5.3655,88.0511,
002842.SZ,оХПьныр╣,20170612,38.35,37.45,37.45,35.61,35.84,2314144,84822872,-2.51,-6.545,36.6541,9.2566,896000000,,3584000000,25000000,0,100000000,62.2025,4.9081,5.0143,82.2882,
002842.SZ,оХПьныр╣,20170613,35.84,35.46,39.42,35.46,39.42,3749170,143832979,3.58,9.9888,38.364,14.9967,985500000,,3942000000,25000000,0,100000000,68.4158,5.3983,5.5152,90.5078,
002842.SZ,оХПьныр╣,20170614,39.42,40,40.88,39,39.51,5146790,205302141,0.09,0.2283,39.8894,20.5872,987750000,,3951000000,25000000,0,100000000,68.572,5.4107,5.5278,90.7145,
002842.SZ,оХПьныр╣,20170615,39.51,39.1,40.5,38.7,40.06,3461547,137730456,0.55,1.3921,39.7887,13.8462,1001500000,,4006000000,25000000,0,100000000,69.5266,5.486,5.6047,91.9773,
002842.SZ,оХПьныр╣,20170616,40.06,39.7,42.4,38.88,40.61,4545333,184235717,0.55,1.3729,40.5329,18.1813,1015250000,,4061000000,25000000,0,100000000,70.4812,5.5613,5.6817,93.2401,
002842.SZ,оХПьныр╣,20170619,40.61,40.23,40.42,39.4,39.85,2163011,86209783,-0.76,-1.8715,39.8564,8.652,996250000,,3985000000,25000000,0,100000000,69.1621,5.4572,5.5753,91.4951,
002842.SZ,оХПьныр╣,20170620,39.85,39.83,40.2,39.21,39.34,2170141,86176512,-0.51,-1.2798,39.7101,8.6806,983500000,,3934000000,25000000,0,100000000,68.277,5.3874,5.504,90.3242,
002842.SZ,оХПьныр╣,20170621,39.34,39.4,39.67,38.5,38.87,1417950,55276788,-0.47,-1.1947,38.9836,5.6718,971750000,,3887000000,25000000,0,100000000,67.4613,5.323,5.4382,89.245,
002842.SZ,оХПьныр╣,20170622,38.87,39.1006,39.7623,37.9677,38.0378,1625106,63318031,-0.8322,-2.1409,38.9624,6.5004,948500000,,3794000000,25000000,0,100000000,65.8472,5.1957,5.3081,87.1098,
002842.SZ,оХПьныр╣,20170623,38.0378,38.3486,40.053,37.9977,39.9929,2271670,88479631,1.955,5.1397,38.9492,9.0867,997250000,,3989000000,25000000,0,100000000,69.2316,5.4627,5.5809,91.587,
002842.SZ,оХПьныр╣,20170626,39.9929,40.1032,42.2888,39.8425,41.7173,4395147,180486742,1.7244,4.3119,41.065,17.5806,1040250000,,4161000000,25000000,0,100000000,72.2167,5.6982,5.8216,95.536,
002842.SZ,оХПьныр╣,20170627,41.7173,41.3063,42.0782,40.7548,41.2361,3186537,131394509,-0.4812,-1.1536,41.2343,12.7461,1028250000,,4113000000,25000000,0,100000000,71.3837,5.6325,5.7544,94.434,
002842.SZ,оХПьныр╣,20170628,41.2361,40.9854,42.0682,40.2535,40.5543,2802556,115183476,-0.6818,-1.6533,41.0994,11.2102,1011250000,,4045000000,25000000,0,100000000,70.2035,5.5394,5.6593,92.8727,
002842.SZ,оХПьныр╣,20170629,40.5543,40.7849,41.2662,39.8124,40.033,2081390,84137251,-0.5213,-1.2855,40.4236,8.3256,998250000,,3993000000,25000000,0,100000000,69.301,5.4682,5.5865,91.6788,
002842.SZ,оХПьныр╣,20170630,40.033,39.7723,41.0155,39.7021,41.0055,2148114,86993820,0.9725,2.4293,40.4978,8.5925,1022500000,,4090000000,25000000,0,100000000,70.9845,5.601,5.7222,93.9059,
002842.SZ,оХПьныр╣,20170703,41.0055,41.0957,41.4466,40.4541,41.3163,1845588,75524797,0.3108,0.7579,40.9218,7.3824,1030250000,,4121000000,25000000,0,100000000,71.5225,5.6435,5.7656,94.6177,
002842.SZ,оХПьныр╣,20170704,41.3163,41.3163,42.9104,40.7949,40.9754,2883240,120112242,-0.3409,-0.825,41.6588,11.533,1021750000,,4087000000,25000000,0,100000000,70.9324,5.5969,5.718,93.837,
002842.SZ,оХПьныр╣,20170705,40.9754,40.805,43.1911,40.1533,43.0307,5141378,216021395,2.0553,5.0159,42.0162,20.5655,1073000000,,4292000000,25000000,0,100000000,74.4903,5.8776,6.0049,98.5438,
002842.SZ,оХПьныр╣,20170706,43.0307,42.9605,47.3318,42.4091,45.7377,7466787,330639529,2.707,6.2908,44.2814,29.8671,1140500000,,4562000000,25000000,0,100000000,79.1763,6.2474,6.3826,104.743,
002842.SZ,оХПьныр╣,20170707,45.7377,45.6173,50.3094,45.1361,50.3094,8459675,402363361,4.5718,9.9956,47.5625,33.8387,1254500000,,5018000000,25000000,0,100000000,87.0905,6.8718,7.0206,115.2127,
002842.SZ,оХПьныр╣,20170710,50.3094,53.1467,54.3398,50.4397,50.9009,11353573,589894174,0.5915,1.1758,51.9567,45.4143,1269250000,,5077000000,25000000,0,100000000,88.1145,6.9526,7.1031,116.5673,
002842.SZ,оХПьныр╣,20170711,50.9009,51.1115,51.4323,45.8078,46.0284,7942691,383165590,-4.8725,-9.5726,48.2413,31.7708,1147750000,,4591000000,25000000,0,100000000,79.6796,6.2871,6.4232,105.4088,
002842.SZ,оХПьныр╣,20170712,46.0284,46.2991,47.5924,45.9382,47.041,5646340,263770316,1.0126,2.2,46.7153,22.5854,1173000000,,4692000000,25000000,0,100000000,81.4325,6.4254,6.5645,107.7277,
002842.SZ,оХПьныр╣,20170713,47.041,47.1212,49.367,45.3968,47.041,7327365,346954496,0,0,47.3505,29.3095,1173000000,,4692000000,25000000,0,100000000,81.4325,6.4254,6.5645,107.7277,
002842.SZ,оХПьныр╣,20170714,47.041,44.9155,46.5798,44.3541,45.868,4587203,208905886,-1.173,-2.4936,45.541,18.3488,1143750000,,4575000000,25000000,0,100000000,79.4019,6.2652,6.4008,105.0414,
002842.SZ,оХПьныр╣,20170717,45.868,45.5772,46.0986,41.3163,42.0883,5003189,217352895,-3.7797,-8.2404,43.4429,20.0128,1049500000,,4198000000,25000000,0,100000000,72.8589,5.7489,5.8733,96.3856,
002842.SZ,оХПьныр╣,20170718,42.0883,42.5093,44.6148,42.5093,44.0232,3797838,165664365,1.935,4.5974,43.6207,15.1914,1097750000,,4391000000,25000000,0,100000000,76.2085,6.0132,6.1434,100.8168,
002842.SZ,оХПьныр╣,20170719,44.0232,43.552,47.6726,43.532,47.1312,5739222,263839446,3.108,7.0599,45.9713,22.9569,1175250000,,4701000000,25000000,0,100000000,81.5888,6.4377,6.5771,107.9344,
002842.SZ,оХПьныр╣,20170720,47.1312,47.021,48.6351,45.6274,47.5824,5717357,269710852,0.4512,0.9572,47.174,22.8694,1186500000,,4746000000,25000000,0,100000000,82.3698,6.4994,6.64,108.9676,
002842.SZ,оХПьныр╣,20170721,47.5824,47.1212,47.7829,45.7377,45.7978,3310991,153680033,-1.7846,-3.7505,46.4151,13.244,1142000000,,4568000000,25000000,0,100000000,79.2805,6.2556,6.391,104.8807,
