´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688557.SH,À¼½£ÖÇÄÜ,20201202,,70.01,77,65.51,65.75,12282081,872858730,38.05,137.3646,71.0677,74.2678,1087344175.5,,4778052500,16537554,0,72670000,33.8329,11.8166,12.0841,63.4427,
688557.SH,À¼½£ÖÇÄÜ,20201203,65.75,59.53,62.55,57.5,57.6,7753748,459113228,-8.15,-12.3954,59.2118,46.8857,952563110.4,,4185792000,16537554,0,72670000,29.6391,10.3518,10.5862,55.5787,
688557.SH,À¼½£ÖÇÄÜ,20201204,57.6,57,59.85,56.52,56.91,4332365,251091009,-0.69,-1.1979,57.957,26.1971,941152198.14,,4135649700,16537554,0,72670000,29.2841,10.2278,10.4594,54.9129,
688557.SH,À¼½£ÖÇÄÜ,20201207,56.91,56.98,57,53.5,53.59,4122017,224948918,-3.32,-5.8338,54.5725,24.9252,886247518.86,,3894385300,16537554,0,72670000,27.5757,9.6312,9.8492,51.7094,
688557.SH,À¼½£ÖÇÄÜ,20201208,53.59,53.69,53.98,51.51,51.59,2752262,144299470,-2,-3.732,52.4294,16.6425,853172410.86,,3749045300,16537554,0,72670000,26.5466,9.2717,9.4816,49.7796,
688557.SH,À¼½£ÖÇÄÜ,20201209,51.59,51.8,53.2,51.3,51.9,2506730,131134805,0.31,0.6009,52.3131,15.1578,858299052.6,,3771573000,16537554,0,72670000,26.7061,9.3274,9.5386,50.0787,
688557.SH,À¼½£ÖÇÄÜ,20201210,51.9,51.81,52.18,49.2,49.3,2355839,118089807,-2.6,-5.0096,50.1264,14.2454,815301412.2,,3582631000,16537554,0,72670000,25.3682,8.8602,9.0607,47.57,
688557.SH,À¼½£ÖÇÄÜ,20201211,49.3,49.5,49.63,46.57,47.29,2309446,110081187,-2.01,-4.0771,47.6656,13.9649,782060928.66,,3436564300,16537554,0,72670000,24.3339,8.4989,8.6913,45.6305,
688557.SH,À¼½£ÖÇÄÜ,20201214,47.29,47.11,47.68,46.2,46.59,1276002,59723589,-0.7,-1.4802,46.8052,7.7158,770484640.86,,3385695300,16537554,0,72670000,23.9737,8.3731,8.5627,44.9551,
688557.SH,À¼½£ÖÇÄÜ,20201215,46.59,46.59,48.35,46,48.12,1842217,87164797,1.53,3.284,47.3152,11.1396,795787098.48,,3496880400,16537554,0,72670000,24.761,8.6481,8.8439,46.4314,
688557.SH,À¼½£ÖÇÄÜ,20201216,48.12,47.83,48.68,46,46.1,1494050,70636347,-2.02,-4.1978,47.2784,9.0343,762381239.4,,3350087000,16537554,0,72670000,23.7216,8.2851,8.4726,44.4823,
