¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002732.SZ,—‡Ã¡»È“µ,20141205,,13.38,14.59,13.38,14.59,49600,723422,4.46,44.0276,14.5851,0.126,574116500,,2295736500,39350000,0,157350000,29.6576,6.3577,2.6153,36.8589,
002732.SZ,—‡Ã¡»È“µ,20141208,14.59,16.05,16.05,16.05,16.05,14500,232725,1.46,10.0069,16.05,0.0368,631567500,,2525467500,39350000,0,157350000,32.6254,6.9939,2.877,40.5474,
002732.SZ,—‡Ã¡»È“µ,20141209,16.05,17.66,17.66,17.66,17.66,27800,490948,1.61,10.0312,17.66,0.0706,694921000,,2778801000,39350000,0,157350000,35.8981,7.6954,3.1656,44.6147,
002732.SZ,—‡Ã¡»È“µ,20141210,17.66,19.43,19.43,19.43,19.43,34900,678107,1.77,10.0227,19.43,0.0887,764570500,,3057310500,39350000,0,157350000,39.496,8.4667,3.4829,49.0863,
002732.SZ,—‡Ã¡»È“µ,20141211,19.43,21.37,21.37,21.37,21.37,60100,1284337,1.94,9.9846,21.37,0.1527,840909500,,3362569500,39350000,0,157350000,43.4395,9.3121,3.8306,53.9873,
002732.SZ,—‡Ã¡»È“µ,20141212,21.37,23.51,23.51,23.51,23.51,74900,1760899,2.14,10.014,23.51,0.1903,925118500,,3699298500,39350000,0,157350000,47.7896,10.2446,4.2142,59.3937,
002732.SZ,—‡Ã¡»È“µ,20141215,23.51,25.86,25.86,25.86,25.86,130800,3382488,2.35,9.9957,25.86,0.3324,1017591000,,4069071000,39350000,0,157350000,52.5665,11.2686,4.6355,65.3305,
002732.SZ,—‡Ã¡»È“µ,20141216,25.86,28.45,28.45,28.45,28.45,316650,9008692.5,2.59,10.0155,28.45,0.8047,1119507500,,4476607500,39350000,0,157350000,57.8313,12.3973,5.0997,71.8737,
002732.SZ,—‡Ã¡»È“µ,20141217,28.45,28.98,31.3,28.45,31.3,23894955,717411573.5,2.85,10.0176,30.0236,60.7242,1231655000,,4925055000,39350000,0,157350000,63.6245,13.6392,5.6106,79.0737,
002732.SZ,—‡Ã¡»È“µ,20141218,31.3,29.11,29.98,28.17,28.18,17172080,496244911.5,-3.12,-9.9681,28.8984,43.6393,1108883000,,4434123000,39350000,0,157350000,57.2824,12.2796,5.0513,71.1916,
002732.SZ,—‡Ã¡»È“µ,20141219,28.18,27.01,27.11,25.36,25.46,13068277,336188536.3,-2.72,-9.6522,25.7255,33.2104,1001851000,,4006131000,39350000,0,157350000,51.7534,11.0943,4.5638,64.32,
002732.SZ,—‡Ã¡»È“µ,20141222,25.46,24.59,24.6,22.91,22.91,7554732,175655451.1,-2.55,-10.0157,23.251,19.1988,901508500,,3604888500,39350000,0,157350000,46.5699,9.9832,4.1067,57.8779,
002732.SZ,—‡Ã¡»È“µ,20141223,22.91,22.38,24.96,22.08,23.58,8872400,212457454.7,0.67,2.9245,23.9459,22.5474,927873000,,3710313000,39350000,0,157350000,47.9318,10.2751,4.2268,59.5705,
002732.SZ,—‡Ã¡»È“µ,20141224,23.58,23.62,24.6,23.62,24.5,6484529,157009421.6,0.92,3.9016,24.2129,16.4791,964075000,,3855075000,39350000,0,157350000,49.802,10.676,4.3917,61.8947,
002732.SZ,—‡Ã¡»È“µ,20141225,24.5,24.19,24.29,23.21,23.84,5583737,132219841.5,-0.66,-2.6939,23.6795,14.1899,938104000,,3751224000,39350000,0,157350000,48.4604,10.3884,4.2734,60.2273,
002732.SZ,—‡Ã¡»È“µ,20141226,23.84,23.57,24.35,23.4,23.74,3779079,90149933.6,-0.1,-0.4195,23.855,9.6038,934169000,,3735489000,39350000,0,157350000,48.2571,10.3448,4.2554,59.9747,
002732.SZ,—‡Ã¡»È“µ,20141229,23.74,23.64,25.58,23.06,24.99,7906579,192253312.7,1.25,5.2654,24.3156,20.093,983356500,,3932176500,39350000,0,157350000,50.798,10.8895,4.4795,63.1326,
002732.SZ,—‡Ã¡»È“µ,20141230,24.99,24.47,25.78,24.36,24.92,7747046,195657674.7,-0.07,-0.2801,25.2558,19.6875,980602000,,3921162000,39350000,0,157350000,50.6557,10.859,4.467,62.9558,
002732.SZ,—‡Ã¡»È“µ,20141231,24.92,24.3,24.4,23.29,23.68,5685610,134626740.2,-1.24,-4.9759,23.6785,14.4488,931808000,,3726048000,39350000,0,157350000,48.1351,10.3187,4.2447,59.8231,
002732.SZ,—‡Ã¡»È“µ,20150105,23.68,23.63,23.63,22.8,23.35,3790334,87852726.7,-0.33,-1.3936,23.1781,9.6324,918822500,,3674122500,39350000,0,157350000,47.4643,10.1749,3.8679,11.0577,
002732.SZ,—‡Ã¡»È“µ,20150106,23.35,23.05,23.87,23.05,23.73,4323684,101875591.8,0.38,1.6274,23.5622,10.9878,933775500,,3733915500,39350000,0,157350000,48.2368,10.3405,3.9308,11.2376,
002732.SZ,—‡Ã¡»È“µ,20150107,23.73,23.57,23.58,23.06,23.18,3239121,75205068.7,-0.55,-2.3177,23.2177,8.2316,912133000,,3647373000,39350000,0,157350000,47.1187,10.1008,3.8397,10.9772,
002732.SZ,—‡Ã¡»È“µ,20150108,23.18,23.2,23.54,23,23.06,2804757,65247771.5,-0.12,-0.5177,23.2633,7.1277,907411000,,3628491000,39350000,0,157350000,46.8748,10.0485,3.8198,10.9204,
002732.SZ,—‡Ã¡»È“µ,20150109,23.06,23.07,23.18,22.83,22.89,2508835,57639365.2,-0.17,-0.7372,22.9746,6.3757,900721500,,3601741500,39350000,0,157350000,46.5293,9.9745,3.7917,10.8398,
002732.SZ,—‡Ã¡»È“µ,20150112,22.89,22.68,22.69,21.22,21.31,3999060,86982970.3,-1.58,-6.9026,21.7509,10.1628,838548500,,3353128500,39350000,0,157350000,43.3175,9.286,3.5299,10.0916,
002732.SZ,—‡Ã¡»È“µ,20150113,21.31,21.11,21.69,21.11,21.43,2123620,45505671.5,0.12,0.5631,21.4283,5.3967,843270500,,3372010500,39350000,0,157350000,43.5615,9.3382,3.5498,10.1484,
002732.SZ,—‡Ã¡»È“µ,20150114,21.43,21.41,21.45,20.86,21.03,2411974,51052923.9,-0.4,-1.8665,21.1664,6.1295,827530500,,3309070500,39350000,0,157350000,42.7484,9.1639,3.4836,9.959,
002732.SZ,—‡Ã¡»È“µ,20150115,21.03,21.2,21.58,21.19,21.32,1997419,42689115.4,0.29,1.379,21.3721,5.076,838942000,,3354702000,39350000,0,157350000,43.3379,9.2903,3.5316,10.0964,
002732.SZ,—‡Ã¡»È“µ,20150116,21.32,21.13,22.97,21.1,22.48,4548230,100800366.8,1.16,5.4409,22.1625,11.5584,884588000,,3537228000,39350000,0,157350000,45.6958,9.7958,3.7237,10.6457,
