╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002745.SZ,д╬ажи╜,20170623,35.2879,35.298,38.3573,34.5509,37.6304,2429299,87043750,2.3424,6.6381,35.8308,1.4965,6049954049.86,,19690781503.86,162327718,0,528327918,35.4429,3.657,3.5669,100.2191,
002745.SZ,д╬ажи╜,20170626,37.6304,37.6304,38.0443,36.9438,37.8121,2869311,106611985,0.1817,0.483,37.156,1.7676,6079173039.1,,19785880529.1,162327718,0,528327918,35.614,3.6747,3.5841,100.7031,
002745.SZ,д╬ажи╜,20170627,37.8121,37.9636,38.842,37.4284,37.4587,2685499,101702013,-0.3534,-0.9346,37.8708,1.6544,6022358337.8,,19600965757.8,162327718,0,528327918,35.2812,3.6404,3.5506,99.762,
002745.SZ,д╬ажи╜,20170628,37.4587,37.4284,37.6304,36.9135,37.0549,1315094,48576931,-0.4039,-1.0782,36.938,0.8101,5957427250.6,,19389634590.6,162327718,0,528327918,34.9008,3.6011,3.5123,98.6864,
002745.SZ,д╬ажи╜,20170629,37.0549,37.1356,37.802,36.7721,37.3578,1229113,45390998,0.3029,0.8174,36.9299,0.7572,6006125566,,19548132966,162327718,0,528327918,35.1861,3.6305,3.541,99.4931,
002745.SZ,д╬ажи╜,20170630,37.3578,37.3578,37.7515,36.6712,37.7515,1158864,42796879,0.3938,1.0541,36.93,0.7139,6069433376.02,,19754180854.02,162327718,0,528327918,35.557,3.6688,3.5783,100.5418,
002745.SZ,д╬ажи╜,20170703,37.7515,37.5395,39.3165,37.5395,38.7511,2643594,101425296,0.9996,2.6478,38.3664,1.6286,6230137816.84,,20277225492.84,162327718,0,528327918,36.4985,3.766,3.6731,103.2039,
002745.SZ,д╬ажи╜,20170704,38.7511,38.7511,38.8824,37.7818,38.4785,1365655,51632331,-0.2726,-0.7035,37.8077,0.8413,6186309332.98,,20134576954.98,162327718,0,528327918,36.2417,3.7395,3.6472,102.4779,
002745.SZ,д╬ажи╜,20170705,38.4785,38.3068,39.2458,38.0847,38.7713,1621847,62394365,0.2928,0.761,38.4712,0.9991,6233384371.2,,20287792051.2,162327718,0,528327918,36.5175,3.7679,3.675,103.2577,
002745.SZ,д╬ажи╜,20170706,38.7713,38.6501,38.8723,37.4082,37.8828,2326582,87695648,-0.8885,-2.2917,37.6929,1.4333,6090535979.36,,19822863483.36,162327718,0,528327918,35.6806,3.6816,3.5908,100.8913,
002745.SZ,д╬ажи╜,20170707,37.8828,37.4789,38.1655,37.4688,37.5597,1464659,54691263,-0.3231,-0.8529,37.3406,0.9023,6038591109.6,,19653798549.6,162327718,0,528327918,35.3763,3.6502,3.5602,100.0309,
002745.SZ,д╬ажи╜,20170710,37.5597,37.5496,37.5496,36.55,36.8226,1761368,64435887,-0.7371,-1.9624,36.5829,1.0851,5920091875.46,,19268119169.46,162327718,0,528327918,34.6821,3.5785,3.4903,98.0679,
002745.SZ,д╬ажи╜,20170711,36.8226,36.6813,37.5092,35.8029,35.924,1915928,69369719,-0.8986,-2.4404,36.2069,1.1803,5775620206.44,,18797907322.44,162327718,0,528327918,33.8357,3.4912,3.4051,95.6747,
002745.SZ,д╬ажи╜,20170712,35.924,35.8029,36.2875,35.0456,35.8432,1983841,69785093,-0.0808,-0.2248,35.1768,1.2221,5762633989,,18755641089,162327718,0,528327918,33.7596,3.4834,3.3975,95.4596,
002745.SZ,д╬ажи╜,20170713,35.8432,35.9442,36.8125,35.7524,36.1159,1609584,57830633,0.2726,0.7606,35.9289,0.9916,5806462472.86,,18898289626.86,162327718,0,528327918,34.0164,3.5099,3.4233,96.1856,
002745.SZ,д╬ажи╜,20170714,36.1159,36.0957,37.7616,35.9644,37.701,2502422,91821292,1.5852,4.3892,36.693,1.5416,6061316990.12,,19727764458.12,162327718,0,528327918,35.5094,3.6639,3.5735,100.4073,
002745.SZ,д╬ажи╜,20170717,37.701,37.5496,38.3169,34.773,37.1659,3493726,129657593,-0.5351,-1.4194,37.1116,2.1523,5975283299.58,,19447750661.58,162327718,0,528327918,35.0054,3.6119,3.5228,98.9822,
002745.SZ,д╬ажи╜,20170718,37.1659,37.1659,37.4702,35.4821,36.6993,2145623,76519178,-0.4666,-1.2554,35.6629,1.3218,5873016837.24,,19114904073.24,162327718,0,528327918,34.4063,3.5501,3.4625,97.2881,
002745.SZ,д╬ажи╜,20170719,36.6993,36.4762,37.4702,35.5024,37.4601,2369886,84761985,0.7608,2.073,35.7663,1.4599,5994762625.74,,19511150011.74,162327718,0,528327918,35.1195,3.6237,3.5343,99.3048,
002745.SZ,д╬ажи╜,20170720,37.4601,37.2065,39.1541,36.8312,39.0019,3408328,128777133,1.5418,4.1159,37.7831,2.0997,6241500757.1,,20314208447.1,162327718,0,528327918,36.565,3.7728,3.6798,103.3921,
002745.SZ,д╬ажи╜,20170721,39.0019,38.6773,39.0323,38.1093,38.9918,2205705,84012785,-0.0101,-0.026,38.0889,1.3588,6239877479.92,,20308925167.92,162327718,0,528327918,36.5555,3.7718,3.6788,103.3652,
002745.SZ,д╬ажи╜,20170724,38.9918,38.8396,38.9512,37.5514,38.2006,1818500,68625212,-0.7912,-2.0291,37.7373,1.1203,6113261859.88,,19896829391.88,162327718,0,528327918,35.8138,3.6953,3.6042,101.2678,
002745.SZ,д╬ажи╜,20170725,38.2006,38.2107,38.7179,37.5818,38.5556,1591924,60073004,0.355,0.9294,37.7361,0.9807,6170076561.18,,20081744163.18,162327718,0,528327918,36.1466,3.7297,3.6377,102.209,
002745.SZ,д╬ажи╜,20170726,38.5556,38.5455,38.5455,37.3789,37.6224,1637053,60903470,-0.9332,-2.4204,37.2031,1.0085,6020735060.62,,19595682478.62,162327718,0,528327918,35.2717,3.6394,3.5496,99.7351,
002745.SZ,д╬ажи╜,20170727,37.6224,37.5412,38.1397,36.466,37.9571,1779097,65682231,0.3347,0.8897,36.9189,1.096,6074303207.56,,19770030691.56,162327718,0,528327918,35.5855,3.6718,3.5812,100.6224,
002745.SZ,д╬ажи╜,20170728,37.9571,37.5818,37.947,37.1862,37.5311,1198080,44350031,-0.426,-1.1224,37.0176,0.7381,6006125566,,19548132966,162327718,0,528327918,35.1861,3.6305,3.541,99.4931,
002745.SZ,д╬ажи╜,20170731,37.5311,37.5412,39.0019,37.1964,38.8396,2891753,109298844,1.3085,3.4865,37.7967,1.7814,6215528322.22,,20229675980.22,162327718,0,528327918,36.4129,3.7571,3.6645,102.9619,
002745.SZ,д╬ажи╜,20170801,38.8396,38.8599,38.9208,37.6427,37.805,1805571,67976806,-1.0346,-2.6639,37.6484,1.1123,6049954049.86,,19690781503.86,162327718,0,528327918,35.4429,3.657,3.5669,100.2191,
002745.SZ,д╬ажи╜,20170802,37.805,37.6021,37.9977,36.1922,36.2124,2870067,103801403,-1.5925,-4.2125,36.1669,1.7681,5795099532.6,,18861306672.6,162327718,0,528327918,33.9498,3.503,3.4166,95.9974,
002745.SZ,д╬ажи╜,20170803,36.2124,36.0299,36.9022,35.8067,36.5167,1443729,51392003,0.3043,0.8403,35.5967,0.8894,5843797848,,19019805048,162327718,0,528327918,34.2351,3.5324,3.4453,96.8041,
002745.SZ,д╬ажи╜,20170804,36.5167,36.3139,36.5167,35.614,36.1719,1292083,46023691,-0.3449,-0.9444,35.6198,0.796,5788606423.88,,18840173555.88,162327718,0,528327918,33.9118,3.4991,3.4128,95.8898,
002745.SZ,д╬ажи╜,20170807,36.1719,35.9893,36.466,35.8168,36.2124,702094,25062633,0.0406,0.1122,35.697,0.4325,5795099532.6,,18861306672.6,162327718,0,528327918,33.9498,3.503,3.4166,95.9974,
002745.SZ,д╬ажи╜,20170808,36.2124,35.9284,36.395,35.8676,35.969,900587,32041390,-0.2434,-0.6723,35.5783,0.5548,5756140880.28,,18734507972.28,162327718,0,528327918,33.7216,3.4794,3.3936,95.352,
002745.SZ,д╬ажи╜,20170809,35.969,36.2429,36.6689,35.969,36.4356,816029,29305197,0.4666,1.2972,35.912,0.5027,5830811630.56,,18977538814.56,162327718,0,528327918,34.159,3.5246,3.4377,96.5889,
002745.SZ,д╬ажи╜,20170810,36.4356,36.4052,36.6182,35.3604,36.2124,1328765,47019801,-0.2232,-0.6125,35.3861,0.8186,5795099532.6,,18861306672.6,162327718,0,528327918,33.9498,3.503,3.4166,95.9974,
002745.SZ,д╬ажи╜,20170811,36.2124,35.8168,36.2124,35.543,35.6241,838136,29633994,-0.5883,-1.6246,35.357,0.5163,5700949456.16,,18554876480.16,162327718,0,528327918,33.3983,3.4461,3.3611,94.4377,
002745.SZ,д╬ажи╜,20170814,35.6241,35.4212,36.2124,35.4212,36.1922,803999,28514033,0.568,1.5945,35.4653,0.4953,5791852978.24,,18850740114.24,162327718,0,528327918,33.9308,3.501,3.4147,95.9436,
002745.SZ,д╬ажи╜,20170815,36.1922,36.3139,37.0138,36.2733,36.6385,1079957,39046977,0.4463,1.2332,36.156,0.6653,5863277174.16,,19083204398.16,162327718,0,528327918,34.3492,3.5442,3.4568,97.1267,
002745.SZ,д╬ажи╜,20170816,36.6385,36.6385,37.0138,36.4356,36.7196,1069500,38744992,0.0811,0.2215,36.2272,0.6589,5876263391.6,,19125470631.6,162327718,0,528327918,34.4253,3.552,3.4644,97.3419,
002745.SZ,д╬ажи╜,20170817,36.7196,36.5269,37.4499,36.4965,37.3587,1604050,58656844,0.639,1.7403,36.568,0.9882,5978529853.94,,19458317219.94,162327718,0,528327918,35.0244,3.6139,3.5247,99.0359,
002745.SZ,д╬ажи╜,20170818,37.3587,37.3587,38.2006,36.9428,38.0281,2515948,93986251,0.6695,1.792,37.3562,1.5499,6085666147.82,,19807013645.82,162327718,0,528327918,35.6521,3.6786,3.5879,100.8107,
002745.SZ,д╬ажи╜,20170821,38.0281,37.4297,37.4297,36.0197,36.2023,4772725,170767218,-1.8258,-4.8013,35.7798,2.9402,5793476255.42,,18856023393.42,162327718,0,528327918,30.075,3.4482,3.4156,95.9705,
002745.SZ,д╬ажи╜,20170822,36.2023,36.1922,36.2632,35.8067,35.9588,2017764,71596216,-0.2434,-0.6725,35.4829,1.243,5754517603.1,,18729224693.1,162327718,0,528327918,29.8727,3.425,3.3927,95.3251,
002745.SZ,д╬ажи╜,20170823,35.9588,35.9994,36.1719,35.5328,35.8777,858528,30388124,-0.0811,-0.2257,35.3956,0.5289,5741531385.66,,18686958459.66,162327718,0,528327918,29.8053,3.4173,3.385,95.11,
002745.SZ,д╬ажи╜,20170824,35.8777,35.9183,36.1922,35.5531,35.614,957837,33918618,-0.2637,-0.7351,35.4117,0.5901,5699326178.98,,18549593200.98,162327718,0,528327918,29.5862,3.3922,3.3601,94.4109,
002745.SZ,д╬ажи╜,20170825,35.614,35.4922,36.111,35.4517,35.8168,1134119,40011098,0.2029,0.5696,35.2795,0.6987,5731791722.58,,18655258784.58,162327718,0,528327918,29.7548,3.4115,3.3793,94.9487,
002745.SZ,д╬ажи╜,20170828,35.8168,35.8067,36.5066,35.7053,36.2632,1391795,49476610,0.4463,1.2461,35.5488,0.8574,5803215918.5,,18887723068.5,162327718,0,528327918,30.1256,3.454,3.4214,96.1318,
002745.SZ,д╬ажи╜,20170829,36.2632,36.2632,36.2632,35.8168,35.8777,996305,35323931,-0.3855,-1.0629,35.4549,0.6138,5741531385.66,,18686958459.66,162327718,0,528327918,29.8053,3.4173,3.385,95.11,
002745.SZ,д╬ажи╜,20170830,35.8777,35.9081,36.2733,35.7053,35.9893,638079,22599823,0.1116,0.311,35.4185,0.3931,5759387434.64,,18745074530.64,162327718,0,528327918,29.898,3.4279,3.3955,95.4058,
002745.SZ,д╬ажи╜,20170831,35.9893,35.9183,37.3384,35.8168,37.0746,2547319,92273086,1.0854,3.0158,36.2236,1.5692,5933078092.9,,19310385402.9,162327718,0,528327918,30.7997,3.5313,3.4979,98.283,
002745.SZ,д╬ажи╜,20170901,37.0746,37.2471,37.2471,36.8515,37.1254,1310757,47872763,0.0507,0.1368,36.523,0.8075,5941194478.8,,19336801798.8,162327718,0,528327918,30.8418,3.5361,3.5027,98.4175,
002745.SZ,д╬ажи╜,20170904,37.1254,37.2572,38.2006,37.2572,38.0991,3259276,121846967,0.9738,2.623,37.3847,2.0078,6097029088.08,,19843996600.08,162327718,0,528327918,31.6508,3.6289,3.5946,100.9989,
002745.SZ,д╬ажи╜,20170905,38.0991,37.8963,38.7077,37.7745,37.8253,2397987,90322453,-0.2739,-0.7188,37.6659,1.4773,6053200604.22,,19701348062.22,162327718,0,528327918,31.4233,3.6028,3.5688,100.2729,
002745.SZ,д╬ажи╜,20170906,37.8253,37.7948,38.3426,37.4804,37.9064,1809950,67608924,0.0811,0.2145,37.354,1.115,6066186821.66,,19743614295.66,162327718,0,528327918,31.4907,3.6105,3.5764,100.488,
002745.SZ,д╬ажи╜,20170907,37.9064,37.9064,38.4034,37.521,37.9368,1722997,64504117,0.0304,0.0803,37.4372,1.0614,6071056653.2,,19759464133.2,162327718,0,528327918,31.516,3.6134,3.5793,100.5687,
002745.SZ,д╬ажи╜,20170908,37.9368,37.6122,38.3426,37.6122,37.8354,1484021,55510257,-0.1014,-0.2674,37.4053,0.9142,6054823881.4,,19706631341.4,162327718,0,528327918,31.4317,3.6038,3.5697,100.2998,
002745.SZ,д╬ажи╜,20170911,37.8354,37.8354,40.2901,37.6528,39.5699,4985591,193145892,1.7345,4.5845,38.7408,3.0713,6332404279.18,,20610072081.18,162327718,0,528327918,32.8727,3.769,3.7334,104.898,
002745.SZ,д╬ажи╜,20170912,39.5699,39.7018,40.0568,38.9613,39.3062,2953435,114762703,-0.2637,-0.6665,38.8574,1.8194,6290199072.5,,20472706822.5,162327718,0,528327918,32.6536,3.7439,3.7085,104.1988,
002745.SZ,д╬ажи╜,20170913,39.3062,39.2961,39.9148,38.7585,39.7728,3048243,118555327,0.4666,1.1871,38.893,1.8778,6364869822.78,,20715737664.78,162327718,0,528327918,33.0412,3.7883,3.7525,105.4358,
002745.SZ,д╬ажи╜,20170914,39.7728,39.641,41.1828,39.5598,40.7669,4031302,160697425,0.9941,2.4994,39.8624,2.4834,6523950986.42,,21233499024.42,162327718,0,528327918,33.867,3.883,3.8463,108.071,
002745.SZ,д╬ажи╜,20170915,40.7669,40.7669,41.3856,40.3713,41.1828,2721667,109881930,0.4159,1.0202,40.373,1.6766,6590505350.8,,21450113470.8,162327718,0,528327918,34.2125,3.9226,3.8855,109.1735,
002745.SZ,д╬ажи╜,20170918,41.1828,41.0813,41.0813,39.7322,40.6857,3888350,154415932,-0.497,-1.2069,39.7125,2.3954,6510964768.98,,21191232790.98,162327718,0,528327918,33.7996,3.8752,3.8386,107.8559,
002745.SZ,д╬ажи╜,20170919,40.6857,40.6756,43.2115,40.067,43.11,5587462,230404002,2.4243,5.9586,41.2359,3.4421,6898928015,,22453936515,162327718,0,528327918,35.8136,4.1062,4.0674,114.2826,
002745.SZ,д╬ажи╜,20170920,43.11,42.684,47.3602,42.258,46.001,7880665,350938720,2.8909,6.7059,44.5316,4.8548,7361562011.3,,23959671081.3,162327718,0,528327918,38.2152,4.3815,4.3401,121.9462,
002745.SZ,д╬ажи╜,20170921,46.001,45.9908,47.6442,44.8547,46.3357,5445588,247285128,0.3347,0.7277,45.4102,3.3547,7415130158.24,,24134019294.24,162327718,0,528327918,38.4933,4.4134,4.3717,122.8336,
002745.SZ,д╬ажи╜,20170922,46.3357,45.5141,48.1717,44.6924,47.5732,6024343,275895227,1.2375,2.6708,45.7967,3.7112,7613169974.2,,24778579354.2,162327718,0,528327918,39.5214,4.5313,4.4885,126.1142,
002745.SZ,д╬ажи╜,20170925,47.5732,46.6907,47.1675,42.826,46.8124,7033711,311537777,-0.7608,-1.5991,44.2921,4.333,7491424185.7,,24382333415.7,162327718,0,528327918,38.8893,4.4588,4.4167,124.0974,
002745.SZ,д╬ажи╜,20170926,46.8124,44.9967,48.5876,43.7187,47.0559,7556758,344704413,0.2434,0.52,45.6154,4.6552,7530382838.02,,24509132116.02,162327718,0,528327918,39.0916,4.482,4.4397,124.7428,
002745.SZ,д╬ажи╜,20170927,47.0559,45.8995,47.1675,45.1388,46.4067,4636547,209957006,-0.6492,-1.3796,45.2831,2.8563,7426493098.5,,24171002248.5,162327718,0,528327918,38.5523,4.4202,4.3784,123.0218,
002745.SZ,д╬ажи╜,20170928,46.4067,45.8285,47.066,45.4633,46.5994,4433039,202214384,0.1927,0.4153,45.6153,2.7309,7457335364.92,,24271384552.92,162327718,0,528327918,38.7124,4.4385,4.3966,123.5327,
002745.SZ,д╬ажи╜,20170929,46.5994,46.1531,48.476,45.5344,48.1311,6419695,298044338,1.5317,3.2869,46.4266,3.9548,7702450219.1,,25069159709.1,162327718,0,528327918,39.9848,4.5844,4.5411,127.5931,
002745.SZ,д╬ажи╜,20171009,48.1311,48.1311,51.022,47.7355,50.2207,15394462,753170232,2.0896,4.3414,48.9248,9.4836,8036845318.18,,26157515220.18,162327718,0,528327918,41.7207,4.7834,4.7383,133.1325,
002745.SZ,д╬ажи╜,20171010,50.2207,50.0888,50.1801,48.1615,49.9366,10503947,508061003,-0.284,-0.5655,48.3686,6.4708,7991393557.14,,26009583403.14,162327718,0,528327918,41.4848,4.7564,4.7115,132.3796,
002745.SZ,д╬ажи╜,20171011,49.9366,48.9933,49.6932,48.1818,48.8817,5019341,242049201,-1.0549,-2.1125,48.2233,3.0921,7822572730.42,,25460122368.42,162327718,0,528327918,40.6084,4.6559,4.6119,129.583,
002745.SZ,д╬ажи╜,20171012,48.8817,48.5876,49.2773,46.924,49.2165,5583180,264782088,0.3347,0.6848,47.425,3.4394,7876140877.36,,25634470581.36,162327718,0,528327918,40.8865,4.6878,4.6435,130.4704,
002745.SZ,д╬ажи╜,20171013,49.2165,48.4861,49.4193,47.4819,49.1455,5708652,273499046,-0.071,-0.1443,47.9096,3.5167,7864777937.1,,25597487627.1,162327718,0,528327918,40.8275,4.681,4.6368,130.2821,
002745.SZ,д╬ажи╜,20171016,49.1455,48.5064,48.5673,47.5529,48.0094,4141200,196024797,-1.1361,-2.3117,47.3353,2.5511,7682970892.94,,25005760358.94,162327718,0,528327918,39.8837,4.5728,4.5296,127.2705,
002745.SZ,д╬ажи╜,20171017,48.0094,47.5732,48.6383,47.066,48.4253,3068467,145553724,0.4159,0.8663,47.4353,1.8903,7749525257.32,,25222374805.32,162327718,0,528327918,40.2292,4.6124,4.5689,128.3729,
002745.SZ,д╬ажи╜,20171018,48.4253,48.1615,49.5512,47.8877,48.9426,3922266,188517860,0.5173,1.0683,48.0635,2.4163,7832312393.5,,25491822043.5,162327718,0,528327918,40.659,4.6617,4.6177,129.7443,
002745.SZ,д╬ажи╜,20171019,48.9426,48.6078,50.4337,48.6078,50.0685,4738569,232084153,1.1259,2.3005,48.9777,2.9191,8012496160.48,,26078266032.48,162327718,0,528327918,41.5943,4.7689,4.7239,132.7291,
002745.SZ,д╬ажи╜,20171020,50.0685,49.3686,52.6653,49.3686,52.3407,6542252,332554883,2.2722,4.5381,50.8319,4.0303,8376110248.8,,27261720568.8,162327718,0,528327918,43.4819,4.9854,4.9383,138.7525,
002745.SZ,д╬ажи╜,20171023,52.3407,52.5334,54.2477,51.5292,53.071,5357023,279920905,0.7303,1.3953,52.2531,3.3001,8492986205.76,,27642116669.76,162327718,0,528327918,44.0886,5.0549,5.0072,140.6886,
002745.SZ,д╬ажи╜,20171024,53.071,52.3407,53.568,51.4277,51.448,3218283,166615839,-1.623,-3.0581,51.7717,1.9826,8233261856.96,,26796792000.96,162327718,0,528327918,42.7404,4.9003,4.8541,136.3862,
002745.SZ,д╬ажи╜,20171025,51.448,51.5495,52.2291,50.5351,51.377,3960769,199919534,-0.071,-0.138,50.4749,2.44,8221898916.7,,26759809046.7,162327718,0,528327918,42.6814,4.8936,4.8474,136.1979,
002745.SZ,д╬ажи╜,20171026,51.377,51.2452,53.142,50.5858,52.7971,5443097,279718483,1.4201,2.7641,51.3896,3.3532,8449157721.9,,27499468131.9,162327718,0,528327918,43.8611,5.0288,4.9813,139.9625,
002745.SZ,д╬ажи╜,20171027,52.7971,52.7768,55.759,52.2697,55.1403,7768765,415541833,2.3432,4.438,53.4888,4.7859,8824134750.48,,28719905622.48,162327718,0,528327918,47.9305,5.1347,5.2024,146.1741,
002745.SZ,д╬ажи╜,20171030,55.1403,54.6331,54.6331,50.4945,52.3407,5757607,295920521,-2.7996,-5.0773,51.3964,3.5469,8376110248.8,,27261720568.8,162327718,0,528327918,45.4969,4.874,4.9383,138.7525,
002745.SZ,д╬ажи╜,20171031,52.3407,51.59,52.3407,50.4033,51.5799,3889924,196207930,-0.7608,-1.4535,50.44,2.3963,8254364460.3,,26865474630.3,162327718,0,528327918,44.8356,4.8032,4.8665,136.7357,
002745.SZ,д╬ажи╜,20171101,51.5799,50.88,53.639,50.525,52.5435,7487824,383638213,0.9636,1.8682,51.2349,4.6128,8408575792.4,,27367386152.4,162327718,0,528327918,45.6733,4.8929,4.9574,139.2903,
002745.SZ,д╬ажи╜,20171102,52.5435,51.9349,52.7363,50.596,51.9552,5973087,302281190,-0.5883,-1.1197,50.6072,3.6796,8314425715.96,,27060955959.96,162327718,0,528327918,45.1619,4.8381,4.9019,137.7307,
002745.SZ,д╬ажи╜,20171103,51.9552,51.2857,54.2679,51.1032,52.1277,7099787,367326319,0.1724,0.3319,51.7377,4.3737,8342021428.02,,27150771706.02,162327718,0,528327918,45.3118,4.8542,4.9182,138.1878,
002745.SZ,д╬ажи╜,20171106,52.1277,51.8132,52.7261,51.1742,52.5841,4562642,233453154,0.4565,0.8757,51.1662,2.8108,8415068901.12,,27388519269.12,162327718,0,528327918,45.7085,4.8967,4.9612,139.3979,
002745.SZ,д╬ажи╜,20171107,52.5841,52.0262,53.2536,51.7625,52.8478,4464032,230710263,0.2637,0.5015,51.682,2.75,8457274107.8,,27525884527.8,162327718,0,528327918,45.9378,4.9213,4.9861,140.097,
002745.SZ,д╬ажи╜,20171108,52.8478,52.7971,54.5722,52.4827,53.7608,5445232,287805607,0.9129,1.7274,52.8546,3.3545,8603369054,,28001379654,162327718,0,528327918,46.7313,5.0063,5.0723,142.5171,
002745.SZ,д╬ажи╜,20171109,53.7608,53.7608,55.5562,53.4565,55.0794,7508404,404916310,1.3187,2.4528,53.9284,4.6255,8814395087.4,,28688205947.4,162327718,0,528327918,47.8776,5.1291,5.1967,146.0128,
002745.SZ,д╬ажи╜,20171110,55.0794,54.6534,57.7877,54.5722,57.3617,8979397,499247494,2.2823,4.1436,55.5992,5.5316,9179632452.9,,29876943762.9,162327718,0,528327918,49.8614,5.3416,5.412,152.063,
002745.SZ,д╬ажи╜,20171113,57.3617,57.2704,59.8266,56.3981,58.863,8049361,463167613,1.5012,2.6172,57.5409,4.9587,9419877475.54,,30658869081.54,162327718,0,528327918,51.1664,5.4814,5.5536,156.0428,
002745.SZ,д╬ажи╜,20171114,58.863,58.4268,59.1368,54.2172,57.7573,7601425,426317936,-1.1056,-1.8783,56.0839,4.6828,9242940262.92,,30082991650.92,162327718,0,528327918,50.2053,5.3784,5.4493,153.1118,
002745.SZ,д╬ажи╜,20171115,57.7573,56.6111,57.7776,55.9721,56.672,4161100,233137496,-1.0854,-1.8792,56.0279,2.5634,9069249604.66,,29517680778.66,162327718,0,528327918,49.2619,5.2774,5.3469,150.2345,
002745.SZ,д╬ажи╜,20171116,56.672,55.9822,57.524,55.546,56.8951,4680600,261032091,0.2232,0.3938,55.7689,2.8834,9104961702.62,,29633912920.62,162327718,0,528327918,49.4559,5.2982,5.368,150.8261,
002745.SZ,д╬ажи╜,20171117,56.8951,56.2561,57.0067,55.9923,56.601,5389283,300195116,-0.2942,-0.517,55.7022,3.32,9057886664.4,,29480697824.4,162327718,0,528327918,49.2002,5.2708,5.3402,150.0463,
002745.SZ,д╬ажи╜,20171120,56.601,55.7895,56.5502,52.7566,55.9721,2895800,157560700,-0.6289,-1.1111,54.4101,1.7839,8957243479.24,,29153134515.24,162327718,0,528327918,48.6535,5.2122,5.2809,148.3791,
002745.SZ,д╬ажи╜,20171121,55.9721,55.7185,56.7632,53.2333,55.9923,6583523,358831076,0.0203,0.0362,54.5044,4.0557,8960490033.6,,29163701073.6,162327718,0,528327918,48.6711,5.2141,5.2828,148.4329,
002745.SZ,д╬ажи╜,20171122,55.9923,55.3837,57.0574,54.8157,56.1952,6708940,371443685,0.2029,0.3623,55.3655,4.133,8992955577.2,,29269366657.2,162327718,0,528327918,48.8475,5.233,5.3019,148.9707,
002745.SZ,д╬ажи╜,20171123,56.1952,56.1952,56.2459,50.5757,52.7464,5256480,282087928,-3.4488,-6.1372,53.6648,3.2382,8441041336,,27473051736,162327718,0,528327918,45.8496,4.9118,4.9766,139.8281,
002745.SZ,д╬ажи╜,20171124,52.7464,51.7321,52.0972,48.8513,48.9527,3384472,169362383,-3.7937,-7.1923,50.041,2.085,7833935670.68,,25497105322.68,162327718,0,528327918,42.552,4.5586,4.6186,129.7712,
002745.SZ,д╬ажи╜,20171127,48.9527,48.5064,48.9426,46.3053,48.2325,3289458,154799009,-0.7202,-1.4712,47.0591,2.0264,7718682990.9,,25121992500.9,162327718,0,528327918,41.9259,4.4915,4.5507,127.862,
002745.SZ,д╬ажи╜,20171128,48.2325,48.1615,49.2773,47.6746,48.7397,5483027,261900698,0.5072,1.0515,47.7657,3.3778,7799846849.9,,25386156459.9,162327718,0,528327918,42.3668,4.5387,4.5985,129.2065,
002745.SZ,д╬ажи╜,20171129,48.7397,48.192,48.8513,47.1675,47.4921,3535861,166675787,-1.2477,-2.5598,47.1387,2.1782,7600183756.76,,24736313120.76,162327718,0,528327918,41.2823,4.4225,4.4808,125.8991,
002745.SZ,д╬ажи╜,20171130,47.4921,47.5732,48.9933,46.6603,48.0297,5744406,271154054,0.5376,1.132,47.2031,3.5388,7686217447.3,,25016326917.3,162327718,0,528327918,41.7496,4.4726,4.5315,127.3242,
002745.SZ,д╬ажи╜,20171201,48.0297,47.7761,49.0339,47.4921,48.2833,4983382,237534467,0.2536,0.528,47.6653,3.07,7726799376.8,,25148408896.8,162327718,0,528327918,41.97,4.4962,4.5555,127.9965,
002745.SZ,д╬ажи╜,20171204,48.2833,47.9789,47.9789,45.6459,45.8589,1664011,77088179,-2.4243,-5.021,46.3267,1.0251,7338836130.78,,23885705172.78,162327718,0,528327918,39.8627,4.2705,4.3267,121.5698,
002745.SZ,д╬ажи╜,20171205,45.8589,45.8589,46.853,44.023,45.4938,3289189,146828605,-0.3652,-0.7963,44.6398,2.0263,7280398152.3,,23695507122.3,162327718,0,528327918,39.5453,4.2364,4.2923,120.6017,
002745.SZ,д╬ажи╜,20171206,45.4938,45.2199,46.4574,44.6417,46.2343,2728378,123359475,0.7405,1.6276,45.2135,1.6808,7398897386.44,,24081186502.44,162327718,0,528327918,40.1889,4.3054,4.3621,122.5647,
002745.SZ,д╬ажи╜,20171207,46.2343,45.6459,47.0457,45.6459,46.5893,3840569,176246632,0.355,0.7679,45.8908,2.3659,7455712087.74,,24266101273.74,162327718,0,528327918,40.4975,4.3385,4.3956,123.5059,
