¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603187.SH,∫£»›¿‰¡¥,20181129,,46.44,46.44,46.44,46.44,53715,2494525,14.19,44,46.44,0.2686,928800000,,3715200000,20000000,0,80000000,25.9085,5.3764,3.8501,47.2875,
603187.SH,∫£»›¿‰¡¥,20181130,46.44,51.08,51.08,51.08,51.08,84894,4336386,4.64,9.9914,51.08,0.4245,1021600000,,4086400000,20000000,0,80000000,28.4971,5.9136,4.2348,52.0122,
603187.SH,∫£»›¿‰¡¥,20181203,51.08,56.19,56.19,56.19,56.19,87678,4926627,5.11,10.0039,56.19,0.4384,1123800000,,4495200000,20000000,0,80000000,31.348,6.5052,4.6585,57.2154,
603187.SH,∫£»›¿‰¡¥,20181204,56.19,61.81,61.81,61.81,61.81,84464,5220720,5.62,10.0018,61.81,0.4223,1236200000,,4944800000,20000000,0,80000000,34.4833,7.1558,5.1244,62.938,
603187.SH,∫£»›¿‰¡¥,20181205,61.81,67.99,67.99,63.5,64.16,12484946,810311319,2.35,3.802,64.9031,62.4247,1283200000,,5132800000,20000000,0,80000000,35.7944,7.4279,5.3192,65.3309,
603187.SH,∫£»›¿‰¡¥,20181206,64.16,61.6,62.8,59.98,60.3,7538679,461179023,-3.86,-6.0162,61.175,37.6934,1206000000,,4824000000,20000000,0,80000000,33.6409,6.981,4.9992,61.4004,
603187.SH,∫£»›¿‰¡¥,20181207,60.3,60,60.82,57.66,57.99,6249052,369289062,-2.31,-3.8308,59.0952,31.2453,1159800000,,4639200000,20000000,0,80000000,32.3522,6.7136,4.8077,59.0483,
603187.SH,∫£»›¿‰¡¥,20181210,57.99,56.96,57.42,54.91,55.62,4984912,278516716,-2.37,-4.0869,55.8719,24.9246,1112400000,,4449600000,20000000,0,80000000,31.03,6.4392,4.6112,56.635,
603187.SH,∫£»›¿‰¡¥,20181211,55.62,55.88,56.27,54.89,56.27,4470061,249343186,0.65,1.1686,55.7807,22.3503,1125400000,,4501600000,20000000,0,80000000,31.3926,6.5145,4.6651,57.2969,
603187.SH,∫£»›¿‰¡¥,20181212,56.27,56.19,56.9,55.58,55.59,3749209,210384942,-0.68,-1.2085,56.1145,18.746,1111800000,,4447200000,20000000,0,80000000,31.0132,6.4357,4.6087,56.6045,
603187.SH,∫£»›¿‰¡¥,20181213,55.59,55.91,55.92,53.59,54.58,4426538,241443061,-1.01,-1.8169,54.5444,22.1327,1091600000,,4366400000,20000000,0,80000000,30.4498,6.3188,4.525,55.5761,
603187.SH,∫£»›¿‰¡¥,20181214,54.58,54,54.28,51.67,52,4704207,249231548,-2.58,-4.727,52.9806,23.521,1040000000,,4160000000,20000000,0,80000000,29.0104,6.0201,4.3111,52.949,
603187.SH,∫£»›¿‰¡¥,20181217,52,51.68,52.5,51.3,52.36,2801196,145912031,0.36,0.6923,52.0892,14.006,1047200000,,4188800000,20000000,0,80000000,29.2112,6.0618,4.341,53.3155,
603187.SH,∫£»›¿‰¡¥,20181218,52.36,51.71,51.99,49.9,50.75,3939726,200386128,-1.61,-3.0749,50.863,19.6986,1015000000,,4060000000,20000000,0,80000000,28.313,5.8754,4.2075,51.6762,
603187.SH,∫£»›¿‰¡¥,20181219,50.75,50.6,50.88,49.43,49.68,2985961,149496280,-1.07,-2.1084,50.0664,14.9298,993600000,,3974400000,20000000,0,80000000,27.7161,5.7515,4.1188,50.5866,
603187.SH,∫£»›¿‰¡¥,20181220,49.68,49.37,50.85,49.37,50.28,3176150,159303953,0.6,1.2077,50.1563,15.8807,1005600000,,4022400000,20000000,0,80000000,28.0508,5.821,4.1685,51.1976,
603187.SH,∫£»›¿‰¡¥,20181221,50.28,50,50.6,49.6,50.58,2600739,130237854,0.3,0.5967,50.0772,13.0037,1011600000,,4046400000,20000000,0,80000000,28.2182,5.8557,4.1934,51.5031,
603187.SH,∫£»›¿‰¡¥,20181224,50.58,50.08,51.37,50.08,50.95,3001214,152794168,0.37,0.7315,50.9108,15.0061,1019000000,,4076000000,20000000,0,80000000,28.4246,5.8986,4.2241,51.8798,
603187.SH,∫£»›¿‰¡¥,20181225,50.95,50.21,50.21,47.78,48.86,3760378,182961040,-2.09,-4.1021,48.655,18.8019,977200000,,3908800000,20000000,0,80000000,27.2586,5.6566,4.0508,49.7517,
603187.SH,∫£»›¿‰¡¥,20181226,48.86,48.76,49.52,48.6,48.89,2748740,134884668,0.03,0.0614,49.0715,13.7437,977800000,,3911200000,20000000,0,80000000,27.2754,5.6601,4.0533,49.7822,
603187.SH,∫£»›¿‰¡¥,20181227,48.89,49.68,49.77,47.95,47.95,2737327,134099130,-0.94,-1.9227,48.9891,13.6866,959000000,,3836000000,20000000,0,80000000,26.7509,5.5512,3.9753,48.8251,
603187.SH,∫£»›¿‰¡¥,20181228,47.95,48.22,48.22,46.48,46.7,2928519,138093479,-1.25,-2.6069,47.1547,14.6426,934000000,,3736000000,20000000,0,80000000,26.0536,5.4065,3.8717,47.5522,
603187.SH,∫£»›¿‰¡¥,20190102,46.7,47.15,47.44,46.61,46.88,1824649,85778949,0.18,0.3854,47.0112,9.1232,937600000,,3750400000,20000000,0,80000000,26.154,5.4274,3.095,6.6778,
603187.SH,∫£»›¿‰¡¥,20190103,46.88,47.02,47.43,46.7,47.09,2076576,97757172,0.21,0.448,47.0761,10.3829,941800000,,3767200000,20000000,0,80000000,26.2712,5.4517,3.1088,6.7077,
603187.SH,∫£»›¿‰¡¥,20190104,47.09,46.11,47.89,46.05,47.82,3119301,147162560,0.73,1.5502,47.1781,15.5965,956400000,,3825600000,20000000,0,80000000,26.6784,5.5362,3.157,6.8117,
603187.SH,∫£»›¿‰¡¥,20190107,47.82,47.8,48.16,47.46,47.93,2721009,129914147,0.11,0.23,47.7448,13.605,958600000,,3834400000,20000000,0,80000000,26.7398,5.5489,3.1643,6.8274,
603187.SH,∫£»›¿‰¡¥,20190108,47.93,47.7,47.83,46.86,47.2,2397478,113433245,-0.73,-1.5231,47.3136,11.9874,944000000,,3776000000,20000000,0,80000000,26.3325,5.4644,3.1161,6.7234,
603187.SH,∫£»›¿‰¡¥,20190109,47.2,47.3,48.55,47.14,47.7,3738158,179456762,0.5,1.0593,48.0067,18.6908,954000000,,3816000000,20000000,0,80000000,26.6115,5.5223,3.1491,6.7946,
603187.SH,∫£»›¿‰¡¥,20190110,47.7,47.51,47.85,46.72,47.06,2696298,127227524,-0.64,-1.3417,47.186,13.4815,941200000,,3764800000,20000000,0,80000000,26.2544,5.4482,3.1069,6.7035,
603187.SH,∫£»›¿‰¡¥,20190111,47.06,47.1,51.77,47.09,50.95,7130747,353394289,3.89,8.266,49.5592,35.6537,1019000000,,4076000000,20000000,0,80000000,28.4246,5.8986,3.3637,7.2576,
603187.SH,∫£»›¿‰¡¥,20190114,50.95,50.6,50.79,48.28,48.3,4926663,241881704,-2.65,-5.2012,49.0965,24.6333,966000000,,3864000000,20000000,0,80000000,26.9462,5.5918,3.1887,6.8801,
603187.SH,∫£»›¿‰¡¥,20190115,48.3,47.91,49.51,47.81,48.85,2976958,145092313,0.55,1.1387,48.7384,14.8848,977000000,,3908000000,20000000,0,80000000,27.253,5.6554,3.225,6.9585,
603187.SH,∫£»›¿‰¡¥,20190116,48.85,49.1,50.17,49.09,49.33,3542512,175761026,0.48,0.9826,49.6148,17.7126,986600000,,3946400000,20000000,0,80000000,27.5208,5.711,3.2567,7.0268,
603187.SH,∫£»›¿‰¡¥,20190117,49.33,49.12,49.25,48.54,48.54,2349322,114629381,-0.79,-1.6015,48.7925,11.7466,970800000,,3883200000,20000000,0,80000000,27.0801,5.6195,3.2046,6.9143,
603187.SH,∫£»›¿‰¡¥,20190118,48.54,48.4,49.85,47.88,49.11,3247033,159417122,0.57,1.1743,49.0962,16.2352,982200000,,3928800000,20000000,0,80000000,27.3981,5.6855,3.2422,6.9955,
603187.SH,∫£»›¿‰¡¥,20190121,49.11,49.08,49.74,48.66,49.26,2226168,109630321,0.15,0.3054,49.2462,11.1308,985200000,,3940800000,20000000,0,80000000,27.4818,5.7029,3.2521,7.0169,
603187.SH,∫£»›¿‰¡¥,20190122,49.26,49.1,51.41,49.1,50.19,4879584,245401419,0.93,1.8879,50.2915,24.3979,1003800000,,4015200000,20000000,0,80000000,28.0006,5.8106,3.3135,7.1493,
603187.SH,∫£»›¿‰¡¥,20190123,50.19,49.63,51.34,49.1,51.19,4166263,209913389,1,1.9924,50.3841,20.8313,1023800000,,4095200000,20000000,0,80000000,28.5585,5.9263,3.3795,7.2918,
603187.SH,∫£»›¿‰¡¥,20190124,51.19,50.53,51.75,50.17,50.26,3404719,172943750,-0.93,-1.8168,50.7953,17.0236,1005200000,,4020800000,20000000,0,80000000,28.0397,5.8187,3.3181,7.1593,
603187.SH,∫£»›¿‰¡¥,20190125,50.26,50,50.01,48.19,48.19,3124852,153195040,-2.07,-4.1186,49.0247,15.6243,963800000,,3855200000,20000000,0,80000000,26.8848,5.579,3.1815,6.8644,
603187.SH,∫£»›¿‰¡¥,20190128,48.19,48.51,48.68,47.2,47.61,2085489,99720302,-0.58,-1.2036,47.8163,10.4274,952200000,,3808800000,20000000,0,80000000,26.5613,5.5119,3.1432,6.7818,
603187.SH,∫£»›¿‰¡¥,20190129,47.61,47.21,47.85,44,45.24,2400886,110203807,-2.37,-4.9779,45.9013,12.0044,904800000,,3619200000,20000000,0,80000000,25.2391,5.2375,2.9867,6.4442,
603187.SH,∫£»›¿‰¡¥,20190130,45.24,45.4,46.23,44.25,44.26,1750238,79010523,-0.98,-2.1662,45.1427,8.7512,885200000,,3540800000,20000000,0,80000000,24.6923,5.124,2.922,6.3046,
603187.SH,∫£»›¿‰¡¥,20190131,44.26,44.11,44.69,41,41.86,2877653,123181209,-2.4,-5.4225,42.8061,14.3883,837200000,,3348800000,20000000,0,80000000,23.3534,4.8462,2.7636,5.9628,
603187.SH,∫£»›¿‰¡¥,20190201,41.86,42.02,42.99,42.02,42.62,1518800,64725479,0.76,1.8156,42.6162,7.594,852400000,,3409600000,20000000,0,80000000,23.7774,4.9342,2.8137,6.071,
603187.SH,∫£»›¿‰¡¥,20190211,42.62,42.95,43.96,42.65,43.91,1586086,69128265,1.29,3.0267,43.5842,7.9304,878200000,,3512800000,20000000,0,80000000,24.4971,5.0835,2.8989,6.2548,
603187.SH,∫£»›¿‰¡¥,20190212,43.91,43.91,44.55,43.62,44.27,2116504,93341213,0.36,0.8199,44.1016,10.5825,885400000,,3541600000,20000000,0,80000000,24.6979,5.1252,2.9227,6.3061,
603187.SH,∫£»›¿‰¡¥,20190213,44.27,43.9,44.8,43.65,44.62,2618626,115916554,0.35,0.7906,44.2662,13.0931,892400000,,3569600000,20000000,0,80000000,24.8932,5.1657,2.9458,6.3559,
603187.SH,∫£»›¿‰¡¥,20190214,44.62,44.45,45.08,44.1,44.67,2177402,97248702,0.05,0.1121,44.6627,10.887,893400000,,3573600000,20000000,0,80000000,24.9211,5.1715,2.9491,6.363,
603187.SH,∫£»›¿‰¡¥,20190215,44.67,44.49,45.1,44.1,44.25,1956994,87266713,-0.42,-0.9402,44.5922,9.785,885000000,,3540000000,20000000,0,80000000,24.6867,5.1229,2.9214,6.3032,
603187.SH,∫£»›¿‰¡¥,20190218,44.25,44.55,45.39,44.48,45.35,2713402,122071643,1.1,2.4859,44.9884,13.567,907000000,,3628000000,20000000,0,80000000,25.3004,5.2502,2.994,6.4599,
603187.SH,∫£»›¿‰¡¥,20190219,45.35,45.31,45.86,44.86,45.28,2856297,129314501,-0.07,-0.1544,45.2735,14.2815,905600000,,3622400000,20000000,0,80000000,25.2614,5.2421,2.9894,6.4499,
603187.SH,∫£»›¿‰¡¥,20190220,45.28,45.81,46.22,44.77,45.15,2385347,108604804,-0.13,-0.2871,45.53,11.9267,903000000,,3612000000,20000000,0,80000000,25.1888,5.2271,2.9808,6.4314,
603187.SH,∫£»›¿‰¡¥,20190221,45.15,44.97,45.32,44,44.45,2775241,123827932,-0.7,-1.5504,44.6188,13.8762,889000000,,3556000000,20000000,0,80000000,24.7983,5.146,2.9346,6.3317,
603187.SH,∫£»›¿‰¡¥,20190222,44.45,44.23,44.73,43.98,44.67,2054100,91093955,0.22,0.4949,44.3474,10.2705,893400000,,3573600000,20000000,0,80000000,24.9211,5.1715,2.9491,6.363,
603187.SH,∫£»›¿‰¡¥,20190225,44.67,44.91,46.5,44.8,46.48,3634221,166404908,1.81,4.0519,45.7883,18.1711,929600000,,3718400000,20000000,0,80000000,25.9308,5.3811,3.0686,6.6209,
603187.SH,∫£»›¿‰¡¥,20190226,46.48,46.6,48.5,45.92,47.36,4744212,223811127,0.88,1.8933,47.1756,23.7211,947200000,,3788800000,20000000,0,80000000,26.4218,5.4829,3.1267,6.7462,
603187.SH,∫£»›¿‰¡¥,20190227,47.36,47.79,48.84,47.3,48.25,4185332,201248215,0.89,1.8792,48.0842,20.9267,965000000,,3860000000,20000000,0,80000000,26.9183,5.586,3.1854,6.873,
603187.SH,∫£»›¿‰¡¥,20190228,48.25,47.93,47.97,47.36,47.61,2313831,110148837,-0.64,-1.3264,47.6045,11.5692,952200000,,3808800000,20000000,0,80000000,26.5613,5.5119,3.1432,6.7818,
603187.SH,∫£»›¿‰¡¥,20190301,47.61,48.58,48.81,47.6,48.07,2294371,110354912,0.46,0.9662,48.0981,11.4719,961400000,,3845600000,20000000,0,80000000,26.8179,5.5651,3.1735,6.8473,
603187.SH,∫£»›¿‰¡¥,20190304,48.07,47.77,48.83,47.6,48.02,3751252,180685950,-0.05,-0.104,48.1668,18.7563,960400000,,3841600000,20000000,0,80000000,26.79,5.5593,3.1702,6.8402,
603187.SH,∫£»›¿‰¡¥,20190305,48.02,47.53,48.15,47.36,48.1,2616254,124745962,0.08,0.1666,47.6811,13.0813,962000000,,3848000000,20000000,0,80000000,26.8346,5.5686,3.1755,6.8516,
603187.SH,∫£»›¿‰¡¥,20190306,48.1,48.1,50.8,47.9,49.1,4200101,206500525,1,2.079,49.1656,21.0005,982000000,,3928000000,20000000,0,80000000,27.3925,5.6844,3.2415,6.9941,
603187.SH,∫£»›¿‰¡¥,20190307,49.1,48.86,53.98,48.41,52.37,5946599,305169651,3.27,6.6599,51.3184,29.733,1047400000,,4189600000,20000000,0,80000000,29.2168,6.0629,3.4574,7.4599,
603187.SH,∫£»›¿‰¡¥,20190308,52.37,50.9,51.67,48.8,49.2,4306952,217346512,-3.17,-6.0531,50.4641,21.5348,984000000,,3936000000,20000000,0,80000000,27.4483,5.696,3.2481,7.0083,
603187.SH,∫£»›¿‰¡¥,20190311,49.2,48.91,50.36,48.91,50.32,2526036,125649714,1.12,2.2764,49.7419,12.6302,1006400000,,4025600000,20000000,0,80000000,28.0731,5.8256,3.3221,7.1678,
603187.SH,∫£»›¿‰¡¥,20190312,50.32,50.2,51.3,49.6,50.4,3150861,159062226,0.08,0.159,50.4821,15.7543,1008000000,,4032000000,20000000,0,80000000,28.1178,5.8349,3.3274,7.1792,
603187.SH,∫£»›¿‰¡¥,20190313,50.4,50.4,50.4,48.32,48.5,2606524,128909654,-1.9,-3.7698,49.4565,13.0326,970000000,,3880000000,20000000,0,80000000,27.0578,5.6149,3.2019,6.9086,
603187.SH,∫£»›¿‰¡¥,20190314,48.5,48.44,48.7,46.46,46.86,2310020,109379300,-1.64,-3.3814,47.3499,11.5501,937200000,,3748800000,20000000,0,80000000,26.1428,5.425,3.0937,6.675,
603187.SH,∫£»›¿‰¡¥,20190315,46.86,47,47.68,46.95,47.62,1666229,78999879,0.76,1.6219,47.4124,8.3311,952400000,,3809600000,20000000,0,80000000,26.5668,5.513,3.1438,6.7832,
603187.SH,∫£»›¿‰¡¥,20190318,47.62,47.88,48.7,47.03,48.7,1852309,89198596,1.08,2.268,48.1554,9.2615,974000000,,3896000000,20000000,0,80000000,27.1694,5.6381,3.2151,6.9371,
603187.SH,∫£»›¿‰¡¥,20190319,48.7,48.8,49.77,48.4,49.04,1920409,94144083,0.34,0.6982,49.0229,9.602,980800000,,3923200000,20000000,0,80000000,27.359,5.6774,3.2376,6.9855,
603187.SH,∫£»›¿‰¡¥,20190320,49.04,48.99,49,47.86,48.85,1720745,83353003,-0.19,-0.3874,48.4401,8.6037,977000000,,3908000000,20000000,0,80000000,27.253,5.6554,3.225,6.9585,
603187.SH,∫£»›¿‰¡¥,20190321,48.85,48.9,49.97,48.4,48.85,2199121,108181937,0,0,49.1933,10.9956,977000000,,3908000000,20000000,0,80000000,27.253,5.6554,3.225,6.9585,
603187.SH,∫£»›¿‰¡¥,20190322,48.85,48.5,48.85,47.68,48.3,1787891,85948166,-0.55,-1.1259,48.0724,8.9395,966000000,,3864000000,20000000,0,80000000,26.9462,5.5918,3.1887,6.8801,
603187.SH,∫£»›¿‰¡¥,20190325,48.3,47.13,47.9,47.05,47.28,1402521,66579779,-1.02,-2.1118,47.4715,7.0126,945600000,,3782400000,20000000,0,80000000,26.3772,5.4737,3.1214,6.7348,
603187.SH,∫£»›¿‰¡¥,20190326,47.28,47.69,47.78,46.32,46.49,1208800,56861205,-0.79,-1.6709,47.0394,6.044,929800000,,3719200000,20000000,0,80000000,25.9364,5.3822,3.0692,6.6223,
603187.SH,∫£»›¿‰¡¥,20190327,46.49,46.77,46.86,46.02,46.31,1050173,48689964,-0.18,-0.3872,46.3638,5.2509,926200000,,3704800000,20000000,0,80000000,25.836,5.3614,3.0574,6.5966,
603187.SH,∫£»›¿‰¡¥,20190328,46.31,46.17,46.49,45.7,45.71,1033098,47578445,-0.6,-1.2956,46.0541,5.1655,914200000,,3656800000,20000000,0,80000000,25.5013,5.2919,3.0177,6.5112,
603187.SH,∫£»›¿‰¡¥,20190329,45.71,45.52,46.88,45.37,46.81,1430457,66090002,1.1,2.4065,46.202,7.1523,936200000,,3744800000,20000000,0,80000000,26.1149,5.4193,3.0904,6.6679,
603187.SH,∫£»›¿‰¡¥,20190401,46.81,46.82,48.3,46.82,48.25,1755201,83930337,1.44,3.0763,47.8181,8.776,965000000,,3860000000,20000000,0,80000000,26.9183,5.586,3.1854,6.873,
603187.SH,∫£»›¿‰¡¥,20190402,48.25,48.25,48.78,47.86,48.03,1721217,83130467,-0.22,-0.456,48.2975,8.6061,960600000,,3842400000,20000000,0,80000000,26.7956,5.5605,3.1709,6.8416,
603187.SH,∫£»›¿‰¡¥,20190403,48.03,47.87,50.35,47.72,49.92,2744964,134807310,1.89,3.935,49.1108,13.7248,998400000,,3993600000,20000000,0,80000000,27.85,5.7793,3.2957,7.1109,
603187.SH,∫£»›¿‰¡¥,20190404,49.92,50.43,50.49,48.88,49.22,2381718,117633418,-0.7,-1.4022,49.3902,11.9086,984400000,,3937600000,20000000,0,80000000,27.4595,5.6983,3.2495,7.0112,
603187.SH,∫£»›¿‰¡¥,20190408,49.22,49.54,49.91,48.35,48.75,1728593,84691615,-0.47,-0.9549,48.9945,8.643,975000000,,3900000000,20000000,0,80000000,27.1973,5.6439,3.2184,6.9442,
603187.SH,∫£»›¿‰¡¥,20190409,48.75,48.85,51.22,48.46,50.78,3404730,170313120,2.03,4.1641,50.0225,17.0236,1015600000,,4062400000,20000000,0,80000000,28.3298,5.8789,3.3525,7.2334,
603187.SH,∫£»›¿‰¡¥,20190410,50.78,50.02,50.46,49.2,49.57,1988127,98832932,-1.21,-2.3828,49.7116,9.9406,991400000,,3965600000,20000000,0,80000000,27.6547,5.7388,3.2726,7.061,
603187.SH,∫£»›¿‰¡¥,20190411,49.57,49.7,49.98,48.48,48.53,1552686,76134826,-1.04,-2.098,49.0343,7.7634,970600000,,3882400000,20000000,0,80000000,27.0745,5.6184,3.2039,6.9129,
603187.SH,∫£»›¿‰¡¥,20190412,48.53,48.76,49.9,48.54,49.9,1661592,81770910,1.37,2.823,49.2124,8.308,998000000,,3992000000,20000000,0,80000000,27.8388,5.777,3.2944,7.108,
603187.SH,∫£»›¿‰¡¥,20190415,49.9,51.05,51.5,48.5,48.66,2900159,144877789,-1.24,-2.485,49.9551,14.5008,973200000,,3892800000,20000000,0,80000000,27.9459,3.0101,3.2125,6.9314,
603187.SH,∫£»›¿‰¡¥,20190416,48.66,49.99,51.45,49.68,51.03,4210691,213663717,2.37,4.8705,50.7431,21.0535,1020600000,,4082400000,20000000,0,80000000,29.307,3.1567,3.369,7.269,
603187.SH,∫£»›¿‰¡¥,20190417,51.03,50.81,53.29,50.16,52.77,4346114,223322495,1.74,3.4098,51.3844,21.7306,1055400000,,4221600000,20000000,0,80000000,30.3063,3.2643,3.4838,7.5168,
603187.SH,∫£»›¿‰¡¥,20190418,52.77,52.4,53.17,52.03,52.28,2591619,135949652,-0.49,-0.9286,52.4574,12.9581,1045600000,,4182400000,20000000,0,80000000,30.0249,3.234,3.4515,7.447,
603187.SH,∫£»›¿‰¡¥,20190419,52.28,52.21,52.21,50.72,51.39,2018039,103675449,-0.89,-1.7024,51.3744,10.0902,1027800000,,4111200000,20000000,0,80000000,29.5138,3.1789,3.3927,7.3203,
603187.SH,∫£»›¿‰¡¥,20190422,51.39,51.56,51.58,50.2,50.21,1471439,74697305,-1.18,-2.2962,50.7648,7.3572,1004200000,,4016800000,20000000,0,80000000,28.8361,3.1059,3.3148,7.1522,
603187.SH,∫£»›¿‰¡¥,20190423,50.21,50.24,51.49,49.8,50.59,1901345,96552753,0.38,0.7568,50.7813,9.5067,1011800000,,4047200000,20000000,0,80000000,29.0543,3.1294,3.3399,7.2063,
603187.SH,∫£»›¿‰¡¥,20190424,50.59,50.4,50.8,49.66,50.56,1153990,57867656,-0.03,-0.0593,50.1457,5.7699,1011200000,,4044800000,20000000,0,80000000,29.0371,3.1276,3.3379,7.202,
603187.SH,∫£»›¿‰¡¥,20190425,50.56,50.47,51.6,49.8,49.93,1902400,96838661,-0.63,-1.246,50.9034,9.512,998600000,,3994400000,20000000,0,80000000,28.6753,3.0886,3.2963,7.1123,
603187.SH,∫£»›¿‰¡¥,20190426,49.93,49.93,49.99,47.84,47.84,1955668,94648038,-2.09,-4.1859,48.3968,9.7783,956800000,,3827200000,20000000,0,80000000,24.0865,2.8504,3.1584,6.8146,
603187.SH,∫£»›¿‰¡¥,20190429,47.84,48.01,48.35,46.59,47.35,1174392,55936722,-0.49,-1.0242,47.6304,5.872,947000000,,3788000000,20000000,0,80000000,23.8398,2.8212,3.126,6.7448,
603187.SH,∫£»›¿‰¡¥,20190430,47.35,47.4,48.58,47.05,48.55,950702,45810338,1.2,2.5343,48.1858,4.7535,971000000,,3884000000,20000000,0,80000000,24.444,2.8927,3.2052,6.9157,
603187.SH,∫£»›¿‰¡¥,20190506,48.55,46.05,47.46,44.68,45.3,1286600,59545803,-3.25,-6.6941,46.2815,6.433,906000000,,3624000000,20000000,0,80000000,22.8076,2.6991,2.9907,6.4528,
603187.SH,∫£»›¿‰¡¥,20190507,45.3,45.6,46.35,45.34,46.18,702700,32242292,0.88,1.9426,45.8834,3.5135,923600000,,3694400000,20000000,0,80000000,23.2507,2.7515,3.0488,6.5781,
603187.SH,∫£»›¿‰¡¥,20190508,46.18,45.54,46.77,45.2,46.27,864341,39987693,0.09,0.1949,46.2638,4.3217,925400000,,3701600000,20000000,0,80000000,23.296,2.7569,3.0547,6.5909,
603187.SH,∫£»›¿‰¡¥,20190509,46.27,46.1,46.58,45.68,45.88,757602,34935186,-0.39,-0.8429,46.1128,3.788,917600000,,3670400000,20000000,0,80000000,23.0997,2.7336,3.029,6.5354,
603187.SH,∫£»›¿‰¡¥,20190510,45.88,46.18,47.08,45.05,46.76,1248902,58245646,0.88,1.918,46.6375,6.2445,935200000,,3740800000,20000000,0,80000000,23.5427,2.7861,3.0871,6.6607,
