´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002172.SZ,°ÄÑó½¡¿µ,20070921,,39.76,42.96,34,40.18,23159195,873759317.9,25.33,170.5724,37.7284,65.7932,1414336000,,6991320000,35200000,0,174000000,53.6043,19.7717,5.2926,124.757,
002172.SZ,°ÄÑó½¡¿µ,20070924,40.18,39.69,43.96,38.3,39.85,13388141,547350466.6,-0.33,-0.8213,40.8832,38.0345,1402720000,,6933900000,35200000,0,174000000,53.164,19.6093,5.2491,123.7324,
002172.SZ,°ÄÑó½¡¿µ,20070925,39.85,38.6,40.2,36.85,38,9162855,352448685.7,-1.85,-4.6424,38.4649,26.0308,1337600000,,6612000000,35200000,0,174000000,50.6959,18.6989,5.0055,117.9883,
002172.SZ,°ÄÑó½¡¿µ,20070926,38,38.88,40.8,38.01,39.01,6691380,264439801.5,1.01,2.6579,39.5195,19.0096,1373152000,,6787740000,35200000,0,174000000,52.0434,19.1959,5.1385,121.1243,
002172.SZ,°ÄÑó½¡¿µ,20070927,39.01,39.7,42.91,39.31,42.91,5410491,226282214.1,3.9,9.9974,41.8229,15.3707,1510432000,,7466340000,35200000,0,174000000,57.2464,21.115,5.6522,133.2336,
002172.SZ,°ÄÑó½¡¿µ,20070928,42.91,46.33,47.2,44.98,47.2,3003007,140032643.1,4.29,9.9977,46.6308,8.5313,1661440000,,8212800000,35200000,0,174000000,62.9697,23.226,6.2173,146.5538,
002172.SZ,°ÄÑó½¡¿µ,20071008,47.2,49.8,49.8,45.5,46.3,8949411,425421948.7,-0.9,-1.9068,47.5363,25.4245,1629760000,,8056200000,35200000,0,174000000,61.769,22.7832,6.0988,143.7594,
002172.SZ,°ÄÑó½¡¿µ,20071009,46.3,45.7,50.93,44.15,50.93,5396980,256985691.3,4.63,10,47.6166,15.3323,1792736000,,8861820000,35200000,0,174000000,67.9459,25.0615,6.7086,158.1353,
002172.SZ,°ÄÑó½¡¿µ,20071010,50.93,50.95,53.66,50.02,51,5493337,285875013.5,0.07,0.1374,52.0403,15.6061,1795200000,,8874000000,35200000,0,174000000,68.0393,25.0959,6.7178,158.3526,
002172.SZ,°ÄÑó½¡¿µ,20071011,51,50.61,55.25,50.33,53.58,4203222,224019004.4,2.58,5.0588,53.297,11.941,1886016000,,9322920000,35200000,0,174000000,71.4813,26.3655,7.0577,166.3634,
