´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603727.SH,²©Âõ¿Æ,20161122,,29.97,29.97,29.97,29.97,23645,708641,9.16,44.0173,29.97,0.0403,1759239000,,7017325650,58700000,0,234145000,32.0116,5.7591,3.0597,64.1937,
603727.SH,²©Âõ¿Æ,20161123,29.97,32.97,32.97,32.97,32.97,8500,280245,3,10.01,32.97,0.0145,1935339000,,7719760650,58700000,0,234145000,35.216,6.3356,3.3659,70.6196,
603727.SH,²©Âõ¿Æ,20161124,32.97,36.27,36.27,36.27,36.27,9670,350731,3.3,10.0091,36.27,0.0165,2129049000,,8492439150,58700000,0,234145000,38.7408,6.9698,3.7028,77.6879,
603727.SH,²©Âõ¿Æ,20161125,36.27,39.9,39.9,39.9,39.9,17700,706230,3.63,10.0083,39.9,0.0302,2342130000,,9342385500,58700000,0,234145000,42.6181,7.6673,4.0734,85.4632,
603727.SH,²©Âõ¿Æ,20161128,39.9,43.89,43.89,43.89,43.89,24800,1088472,3.99,10,43.89,0.0422,2576343000,,10276624050,58700000,0,234145000,46.8799,8.434,4.4808,94.0095,
603727.SH,²©Âõ¿Æ,20161129,43.89,48.28,48.28,48.28,48.28,63900,3085092,4.39,10.0023,48.28,0.1089,2834036000,,11304520600,58700000,0,234145000,51.569,9.2776,4.9289,103.4126,
603727.SH,²©Âõ¿Æ,20161130,48.28,53.11,53.11,53.11,53.11,243699,12942854,4.83,10.0041,53.11,0.4152,3117557000,,12435440950,58700000,0,234145000,56.728,10.2058,5.422,113.7581,
603727.SH,²©Âõ¿Æ,20161201,53.11,58.42,58.42,58.42,58.42,1624602,94909249,5.31,9.9981,58.42,2.7676,3429254000,,13678750900,58700000,0,234145000,62.3997,11.2262,5.9641,125.1318,
603727.SH,²©Âõ¿Æ,20161202,58.42,62,64.26,60.25,64.26,19500004,1230954752,5.84,9.9966,63.1259,33.2198,3772062000,,15046157700,58700000,0,234145000,68.6376,12.3484,6.5603,137.6407,
603727.SH,²©Âõ¿Æ,20161205,64.26,64.99,69.98,61.5,62.08,31101190,2054212336,-2.18,-3.3925,66.0493,52.9833,3644096000,,14535721600,58700000,0,234145000,66.3091,11.9295,6.3378,132.9712,
603727.SH,²©Âõ¿Æ,20161206,62.08,59.88,65.88,58.9,63.72,22530228,1415509383,1.64,2.6418,62.8271,38.382,3740364000,,14919719400,58700000,0,234145000,68.0608,12.2446,6.5052,136.484,
603727.SH,²©Âõ¿Æ,20161207,63.72,62,62.6,59.78,61.51,16274817,995327215,-2.21,-3.4683,61.1575,27.7254,3610637000,,14402258950,58700000,0,234145000,65.7002,11.82,6.2796,131.7503,
603727.SH,²©Âõ¿Æ,20161208,61.51,61.1,64.88,61.1,62.39,18804254,1191238590,0.88,1.4307,63.3494,32.0345,3662293000,,14608306550,58700000,0,234145000,66.6402,11.9891,6.3694,133.6352,
603727.SH,²©Âõ¿Æ,20161209,62.39,61,61.48,57.73,58.2,16141694,956821386,-4.19,-6.7158,59.2764,27.4986,3416340000,,13627239000,58700000,0,234145000,62.1648,11.1839,5.9417,124.6605,
603727.SH,²©Âõ¿Æ,20161212,58.2,58,58.95,52.38,52.38,12986418,715426107,-5.82,-10,55.0903,22.1234,3074706000,,12264515100,58700000,0,234145000,55.9483,10.0655,5.3475,112.1945,
603727.SH,²©Âõ¿Æ,20161213,52.38,51.3,56.28,50.8,54.3,13251595,713229954,1.92,3.6655,53.8222,22.5751,3187410000,,12714073500,58700000,0,234145000,57.9991,10.4345,5.5435,116.307,
