´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002334.SZ,Ó¢ÍþÌÚ,20100113,,65,69.99,63.3,68.83,10509474,694645721.8,20.83,43.3958,66.0971,82.1053,881024000,,4405120000,12800000,0,64000000,79.3243,26.7718,13.7139,62.6088,
002334.SZ,Ó¢ÍþÌÚ,20100114,68.83,68,75.5,68,71.1,5801786,415282901.7,2.27,3.298,71.5785,45.3265,910080000,,4550400000,12800000,0,64000000,81.9404,27.6547,14.1662,64.6736,
002334.SZ,Ó¢ÍþÌÚ,20100115,71.1,70.23,73.1,68.91,71.9,3610282,255677151.9,0.8,1.1252,70.8192,28.2053,920320000,,4601600000,12800000,0,64000000,82.8624,27.9659,14.3256,65.4013,
002334.SZ,Ó¢ÍþÌÚ,20100118,71.9,72.02,73.9,70.37,71.5,2193118,157886062.4,-0.4,-0.5563,71.9916,17.1337,915200000,,4576000000,12800000,0,64000000,82.4014,27.8103,14.2459,65.0374,
002334.SZ,Ó¢ÍþÌÚ,20100119,71.5,73.21,78.65,73.21,78.65,3658402,277200923.5,7.15,10,75.771,28.5813,1006720000,,5033600000,12800000,0,64000000,90.6416,30.5913,15.6705,71.5412,
002334.SZ,Ó¢ÍþÌÚ,20100120,78.65,78.31,81.6,75.36,78.85,4503196,354891712.7,0.2,0.2543,78.8089,35.1812,1009280000,,5046400000,12800000,0,64000000,90.872,30.6691,15.7103,71.7231,
002334.SZ,Ó¢ÍþÌÚ,20100121,78.85,78.01,78.49,73.33,73.7,2700885,203724110.4,-5.15,-6.5314,75.4287,21.1007,943360000,,4716800000,12800000,0,64000000,84.9368,28.666,14.6842,67.0386,
002334.SZ,Ó¢ÍþÌÚ,20100122,73.7,71.52,72.48,67.53,67.91,2549474,177475620.5,-5.79,-7.8562,69.6126,19.9178,869248000,,4346240000,12800000,0,64000000,78.2641,26.4139,13.5306,61.7719,
002334.SZ,Ó¢ÍþÌÚ,20100125,67.91,66.68,69.99,66.68,67.68,1261103,86492298.2,-0.23,-0.3387,68.5846,9.8524,866304000,,4331520000,12800000,0,64000000,77.999,26.3245,13.4848,61.5627,
002334.SZ,Ó¢ÍþÌÚ,20100126,67.68,68.33,70.03,66.8,68.57,1469526,100209320.1,0.89,1.315,68.1916,11.4807,877696000,,4388480000,12800000,0,64000000,79.0247,26.6706,13.6621,62.3723,
002334.SZ,Ó¢ÍþÌÚ,20100127,68.57,69.98,71.6,68.68,68.88,1744916,122590240.6,0.31,0.4521,70.2557,13.6322,881664000,,4408320000,12800000,0,64000000,79.382,26.7912,13.7239,62.6542,
002334.SZ,Ó¢ÍþÌÚ,20100128,68.88,68,68.2,64.51,65.52,1641885,107752501.6,-3.36,-4.878,65.6273,12.8272,838656000,,4193280000,12800000,0,64000000,75.5097,25.4843,13.0544,59.5979,
002334.SZ,Ó¢ÍþÌÚ,20100129,65.52,65,71.88,65,69,2081177,143503180.9,3.48,5.3114,68.9529,16.2592,883200000,,4416000000,12800000,0,64000000,79.5202,26.8379,13.7478,62.7634,
002334.SZ,Ó¢ÍþÌÚ,20100201,69,68,70.43,67.13,69.7,1160728,80067318.9,0.7,1.0145,68.9803,9.0682,892160000,,4460800000,12800000,0,64000000,80.327,27.1102,13.8872,63.4001,
002334.SZ,Ó¢ÍþÌÚ,20100202,69.7,69.6,70.96,68.5,69,1141003,79526829,-0.7,-1.0043,69.6991,8.9141,883200000,,4416000000,12800000,0,64000000,79.5202,26.8379,13.7478,62.7634,
002334.SZ,Ó¢ÍþÌÚ,20100203,69,68.78,69.59,64.5,67.11,1281555,84807902,-1.89,-2.7391,66.1758,10.0121,859008000,,4295040000,12800000,0,64000000,77.3421,26.1028,13.3712,61.0442,
002334.SZ,Ó¢ÍþÌÚ,20100204,67.11,67.47,68.47,65.4,65.5,1120991,74525721.3,-1.61,-2.399,66.482,8.7577,838400000,,4192000000,12800000,0,64000000,51.3204,25.4765,13.0504,59.5798,
002334.SZ,Ó¢ÍþÌÚ,20100205,65.5,64.5,64.75,60.9,61.52,1638883,101949042.5,-3.98,-6.0763,62.2064,12.8038,787456000,,3937280000,12800000,0,64000000,48.202,23.9285,12.2574,55.9595,
002334.SZ,Ó¢ÍþÌÚ,20100208,61.52,61.75,63.2,61.02,62.23,826468,51364941.5,0.71,1.1541,62.1499,6.4568,796544000,,3982720000,12800000,0,64000000,48.7583,24.2047,12.3989,56.6053,
002334.SZ,Ó¢ÍþÌÚ,20100209,62.23,61.84,62.39,59.7,60.41,976775,59478163.2,-1.82,-2.9246,60.8924,7.6311,773248000,,3866240000,12800000,0,64000000,47.3323,23.4968,12.0363,54.9498,
