´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688028.SH,ÎÖ¶ûµÂ,20190722,,53.89,70.07,38.42,56,13703182,687737007,29.32,109.8951,50.1881,75.4893,1016538824,,4480000000,18152479,0,80000000,66.356,12.2005,17.083,-235.7757,
688028.SH,ÎÖ¶ûµÂ,20190723,56,45.11,55.58,44.8,52.19,7379802,377529457,-3.81,-6.8036,51.1571,40.6545,947377879.01,,4175200000,18152479,0,80000000,61.8415,11.3704,15.9207,-219.7346,
688028.SH,ÎÖ¶ûµÂ,20190724,52.19,53.59,70.33,53.1,70.33,11421365,695057575,18.14,34.7576,60.8559,62.919,1276663848.07,,5626400000,18152479,0,80000000,83.3361,15.3225,21.4544,-296.1091,
688028.SH,ÎÖ¶ûµÂ,20190725,70.33,68,82.1,62.23,73.93,12766372,902575539,3.6,5.1187,70.6995,70.3285,1342012772.47,,5914400000,18152479,0,80000000,87.6018,16.1068,22.5526,-311.2661,
688028.SH,ÎÖ¶ûµÂ,20190726,73.93,70.12,79.5,68.24,73.9,10233901,761823308,-0.03,-0.0406,74.4411,56.3774,1341468198.1,,5912000000,18152479,0,80000000,87.5663,16.1003,22.5434,-311.1398,
688028.SH,ÎÖ¶ûµÂ,20190729,73.9,79.5,88.68,76.5,88.68,5499858,463342497,14.78,20,84.2463,30.2981,1609761837.72,,7094400000,18152479,0,80000000,105.0795,19.3204,27.0521,-373.3677,
688028.SH,ÎÖ¶ûµÂ,20190730,88.68,95,105.9,85.26,91.72,12521632,1174289699,3.04,3.4281,93.7809,68.9803,1664945373.88,,7337600000,18152479,0,80000000,108.6817,19.9827,27.9795,-386.167,
688028.SH,ÎÖ¶ûµÂ,20190731,91.72,90,105.18,88.94,105,11190869,1063720875,13.28,14.4788,95.0526,61.6493,1906010295,,8400000000,18152479,0,80000000,124.4176,22.8759,32.0306,-442.0795,
688028.SH,ÎÖ¶ûµÂ,20190801,105,105.7,126,102.02,126,10018377,1125411787,21,20,112.3347,55.1901,2287212354,,10080000000,18152479,0,80000000,149.3011,27.4511,38.4367,-530.4954,
688028.SH,ÎÖ¶ûµÂ,20190802,126,129.78,151.2,128.5,138.3,11153635,1563079688,12.3,9.7619,140.1408,61.4441,2510487845.7,,11064000000,18152479,0,80000000,163.8757,30.1309,42.1889,-582.2819,
688028.SH,ÎÖ¶ûµÂ,20190805,138.3,139,148.88,127.22,142.4,9591814,1329772183,4.1,2.9646,138.6362,52.8402,2584913009.6,,11392000000,18152479,0,80000000,168.7339,31.0241,43.4396,-599.5441,
688028.SH,ÎÖ¶ûµÂ,20190806,142.4,136,148.53,114,122.83,10451772,1425968257,-19.57,-13.743,136.4332,57.5777,2229668995.57,,9826400000,18152479,0,80000000,145.5449,26.7605,37.4697,-517.1489,
688028.SH,ÎÖ¶ûµÂ,20190807,122.83,128,137,124.5,129.26,8668279,1134464649,6.43,5.2349,130.8754,47.7526,2346389435.54,,10340800000,18152479,0,80000000,153.164,28.1614,39.4312,-544.2209,
688028.SH,ÎÖ¶ûµÂ,20190808,129.26,123,132.93,118.77,130.99,8199445,1031407896,1.73,1.3384,125.79,45.1698,2377793224.21,,10479200000,18152479,0,80000000,155.2139,28.5383,39.9589,-551.5048,
