¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600966.SH,≤©ª„÷Ω“µ,20070104,12.3639,12.4666,12.6104,12.3229,12.4461,7857148,47717557,0.0822,0.6645,6.0731,4.4276,1075389977.52,,1701648000,177457092,0,280800000,11.0132,1.2324,0.6423,15.0721,
600966.SH,≤©ª„÷Ω“µ,20070105,12.4461,12.3845,12.8363,12.3229,12.8158,7713072,47521728,0.3697,2.9703,6.1612,4.3464,1107332254.08,,1752192000,177457092,0,280800000,11.3404,1.269,0.6614,15.5198,
600966.SH,≤©ª„÷Ω“µ,20070108,12.8158,12.939,13.5551,12.9185,13.4319,13721704,89008246,0.6161,4.8077,6.4867,7.7324,1160569381.68,,1836432000,177457092,0,280800000,11.8856,1.33,0.6932,16.2659,
600966.SH,≤©ª„÷Ω“µ,20070109,13.4319,13.4319,13.4319,13.4319,13.4319,,,0,0,,,1160569381.68,,1836432000,177457092,0,280800000,11.8856,1.33,0.6932,16.2659,
600966.SH,≤©ª„÷Ω“µ,20070110,13.4319,13.8427,13.8837,13.4114,13.7605,11753930,78221539,0.3286,2.4465,6.6549,6.6235,1188962516.4,,1881360000,177457092,0,280800000,12.1763,1.3626,0.7102,16.6639,
600966.SH,≤©ª„÷Ω“µ,20070111,13.7605,13.7194,14.3561,13.4935,13.7811,9735797,66233081,0.0205,0.1493,6.803,5.4863,1190737087.32,,1884168000,177457092,0,280800000,12.1945,1.3646,0.7112,16.6887,
600966.SH,≤©ª„÷Ω“µ,20070112,13.7811,13.7605,14.0481,13.0417,13.1033,9718796,64148303,-0.6778,-4.918,6.6004,5.4767,1132176246.96,,1791504000,177457092,0,280800000,11.5948,1.2975,0.6763,15.868,
600966.SH,≤©ª„÷Ω“µ,20070115,13.1033,13.1033,13.8632,13.0417,13.8427,7210420,47307190,0.7394,5.6426,6.5609,4.0632,1196060800.08,,1892592000,177457092,0,280800000,12.249,1.3707,0.7144,16.7634,
600966.SH,≤©ª„÷Ω“µ,20070116,13.8427,13.8837,14.007,13.5551,13.9248,7906031,53060394,0.0822,0.5935,6.7114,4.4552,1203159083.76,,1903824000,177457092,0,280800000,12.3217,1.3788,0.7187,16.8628,
600966.SH,≤©ª„÷Ω“µ,20070117,13.9248,13.9659,14.4999,13.6373,13.8221,10937676,75157246,-0.1027,-0.7375,6.8714,6.1636,1194286229.16,,1889784000,177457092,0,280800000,12.2309,1.3687,0.7134,16.7385,
600966.SH,≤©ª„÷Ω“µ,20070118,13.8221,13.8016,14.3972,13.6784,14.3356,9399772,64251627,0.5135,3.7147,6.8354,5.2969,1238650502.16,,1959984000,177457092,0,280800000,12.6852,1.4195,0.7399,17.3603,
600966.SH,≤©ª„÷Ω“µ,20070119,14.3356,14.4383,15.4036,14.4383,15.2393,14836397,108221269,0.9037,6.3037,7.2943,8.3606,1316731622.64,,2083536000,177457092,0,280800000,13.4848,1.509,0.7865,18.4546,
600966.SH,≤©ª„÷Ω“µ,20070122,15.2393,15.6089,15.9786,15.2598,15.6295,14979486,113439232,0.3902,2.5606,7.573,8.4412,1350448470.12,,2136888000,177457092,0,280800000,13.8301,1.5476,0.8066,18.9272,
600966.SH,≤©ª„÷Ω“µ,20070123,15.6295,15.6911,15.917,15.0339,15.8349,13358109,100271988,0.2054,1.3141,7.5065,7.5275,1368194179.32,,2164968000,177457092,0,280800000,14.0119,1.568,0.8172,19.1759,
600966.SH,≤©ª„÷Ω“µ,20070124,15.8349,15.7322,16.184,15.5063,15.9786,8967558,69059468,0.1438,0.9079,7.701,5.0534,1380616175.76,,2184624000,177457092,0,280800000,14.1391,1.5822,0.8247,19.35,
600966.SH,≤©ª„÷Ω“µ,20070125,15.9786,15.6089,15.7116,14.9312,14.9517,10603771,78924096,-1.0269,-6.4267,7.443,5.9754,1291887629.76,,2044224000,177457092,0,280800000,13.2304,1.4805,0.7717,18.1064,
600966.SH,≤©ª„÷Ω“µ,20070126,14.9517,14.6847,15.1366,14.274,14.9517,8565893,61200801,0,0,7.1447,4.827,1291887629.76,,2044224000,177457092,0,280800000,13.2304,1.4805,0.7717,18.1064,
600966.SH,≤©ª„÷Ω“µ,20070129,14.9517,15.0133,15.7938,15.0133,15.7527,10213101,76759681,0.801,5.3571,7.5158,5.7553,1361095895.64,,2153736000,177457092,0,280800000,13.9392,1.5598,0.813,19.0764,
