´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300647.SZ,³¬ÆµÈý,20170503,,10.75,12.9,10.75,12.9,9300,119434,3.94,43.9732,12.8424,0.031,387000000,,1548000000,30000000,0,120000000,28.9204,5.5905,4.501,70.3661,
300647.SZ,³¬ÆµÈý,20170504,12.9,14.19,14.19,14.19,14.19,2500,35475,1.29,10,14.19,0.0083,425700000,,1702800000,30000000,0,120000000,31.8125,6.1495,4.9511,77.4026,
300647.SZ,³¬ÆµÈý,20170505,14.19,15.61,15.61,15.61,15.61,3600,56196,1.42,10.007,15.61,0.012,468300000,,1873200000,30000000,0,120000000,34.9959,6.7649,5.4465,85.1484,
300647.SZ,³¬ÆµÈý,20170508,15.61,17.17,17.17,17.17,17.17,3500,60095,1.56,9.9936,17.17,0.0117,515100000,,2060400000,30000000,0,120000000,38.4933,7.4409,5.9908,93.6578,
300647.SZ,³¬ÆµÈý,20170509,17.17,18.89,18.89,18.89,18.89,8500,160565,1.72,10.0175,18.89,0.0283,566700000,,2266800000,30000000,0,120000000,42.3493,8.1863,6.591,103.0399,
300647.SZ,³¬ÆµÈý,20170510,18.89,20.78,20.78,20.78,20.78,9713,201836,1.89,10.0053,20.78,0.0324,623400000,,2493600000,30000000,0,120000000,46.5865,9.0054,7.2504,113.3493,
300647.SZ,³¬ÆµÈý,20170511,20.78,22.86,22.86,22.86,22.86,27973,639462,2.08,10.0096,22.86,0.0932,685800000,,2743200000,30000000,0,120000000,51.2497,9.9068,7.9762,124.6952,
300647.SZ,³¬ÆµÈý,20170512,22.86,25.15,25.15,25.15,25.15,48008,1207401,2.29,10.0175,25.15,0.16,754500000,,3018000000,30000000,0,120000000,56.3836,10.8992,8.7752,137.1865,
300647.SZ,³¬ÆµÈý,20170515,25.15,27.67,27.67,27.67,27.67,49664,1374202,2.52,10.0199,27.67,0.1655,830100000,,3320400000,30000000,0,120000000,62.0332,11.9913,9.6544,150.9324,
300647.SZ,³¬ÆµÈý,20170516,27.67,30.44,30.44,30.44,30.44,206941,6299284,2.77,10.0108,30.44,0.6898,913200000,,3652800000,30000000,0,120000000,68.2432,13.1918,10.6209,166.0421,
