´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688080.SH,Ó³º²Í¨,20200212,,141.52,148,121.11,133.5,9793973,1290176763,105.87,383.1705,131.7317,82.1194,1592188017,,6999242931,11926502,0,52428786,123.1015,23.5058,23.5941,477.6109,
688080.SH,Ó³º²Í¨,20200213,133.5,133,159.88,128.12,140.25,8501081,1219596414,6.75,5.0562,143.4637,71.2789,1672691905.5,,7353137236.5,11926502,0,52428786,129.3257,24.6943,24.787,501.7597,
688080.SH,Ó³º²Í¨,20200214,140.25,133,138.79,125.11,133,5984455,784334502,-7.25,-5.1693,131.062,50.1778,1586224766,,6973028538,11926502,0,52428786,122.6404,23.4178,23.5057,475.8221,
688080.SH,Ó³º²Í¨,20200217,133,136,147.88,133.05,139.77,5165511,721730451,6.77,5.0902,139.721,43.3112,1666967184.54,,7327971419.22,11926502,0,52428786,128.8831,24.6098,24.7022,500.0425,
688080.SH,Ó³º²Í¨,20200218,139.77,138,142.77,130,134.85,4811797,648503248,-4.92,-3.5201,134.7736,40.3454,1608288794.7,,7070021792.1,11926502,0,52428786,124.3463,23.7435,23.8327,482.4406,
688080.SH,Ó³º²Í¨,20200219,134.85,135,135.9,127,127.51,3306791,428308887,-7.34,-5.4431,129.524,27.7264,1520748270.02,,6685194502.86,11926502,0,52428786,117.5781,22.4511,22.5354,456.181,
688080.SH,Ó³º²Í¨,20200220,127.51,126.25,128.47,116.9,118.55,3370744,408943431,-8.96,-7.0269,121.3214,28.2626,1413886812.1,,6215432580.3,11926502,0,52428786,109.316,20.8735,20.9519,424.1256,
688080.SH,Ó³º²Í¨,20200221,118.55,116.5,123,115,117.31,2458662,290729091,-1.24,-1.046,118.2469,20.6151,1399097949.62,,6150420885.66,11926502,0,52428786,108.1725,20.6552,20.7327,419.6894,
688080.SH,Ó³º²Í¨,20200224,117.31,123.56,123.62,117.31,120.99,2302878,278397638,3.68,3.137,120.8912,19.3089,1442987476.98,,6343358818.14,11926502,0,52428786,111.5659,21.3031,21.3831,432.855,
688080.SH,Ó³º²Í¨,20200225,120.99,117,122,115.5,119.9,2134009,253172793,-1.09,-0.9009,118.6372,17.893,1429987589.8,,6286211441.4,11926502,0,52428786,110.5608,21.1112,21.1905,428.9554,
688080.SH,Ó³º²Í¨,20200226,119.9,117.03,119.87,106.2,106.52,2823037,318598522,-13.38,-11.1593,112.8567,23.6703,1270410993.04,,5584714284.72,11926502,0,52428786,98.223,18.7553,18.8258,381.087,
688080.SH,Ó³º²Í¨,20200227,106.52,106.01,111.88,100.25,107.11,2278086,241712158,0.59,0.5539,106.1032,19.101,1277447629.22,,5615647268.46,11926502,0,52428786,98.767,18.8592,18.9301,383.1978,
688080.SH,Ó³º²Í¨,20200228,107.11,101.01,111.98,100.26,106.53,2113026,226299706,-0.58,-0.5415,107.0975,17.7171,1270530258.06,,5585238572.58,11926502,0,52428786,98.1628,18.7571,18.8275,381.1227,
688080.SH,Ó³º²Í¨,20200302,106.53,108.8,115.5,107.83,112.98,1999607,222887506,6.45,6.0546,111.4657,16.7661,1347456195.96,,5923404242.28,11926502,0,52428786,104.1062,19.8928,19.9675,404.1983,
688080.SH,Ó³º²Í¨,20200303,112.98,113.48,118.2,111.12,112.16,2193423,251389710,-0.82,-0.7258,114.6107,18.3912,1337676464.32,,5880412637.76,11926502,0,52428786,103.3506,19.7484,19.8226,401.2647,
688080.SH,Ó³º²Í¨,20200304,112.16,110.5,116.28,109.2,114.99,1861562,211868847,2.83,2.5232,113.8124,15.6086,1371428464.98,,6028786102.14,11926502,0,52428786,105.9583,20.2467,20.3227,411.3893,
688080.SH,Ó³º²Í¨,20200305,114.99,118,121.68,114.49,115.11,2016136,238478586,0.12,0.1044,118.285,16.9047,1372859645.22,,6035077556.46,11926502,0,52428786,106.0689,20.2678,20.3439,411.8186,
688080.SH,Ó³º²Í¨,20200306,115.11,110.01,119.06,110,114.47,1577645,180508490,-0.64,-0.556,114.4164,13.2281,1365226683.94,,6001523133.42,11926502,0,52428786,105.4792,20.1551,20.2308,409.529,
688080.SH,Ó³º²Í¨,20200309,114.47,111.69,113.77,102,103.21,1603338,172420350,-11.26,-9.8366,107.5384,13.4435,1230934271.42,,5411175003.06,11926502,0,52428786,95.1036,18.1725,18.2408,369.2451,
688080.SH,Ó³º²Í¨,20200310,103.21,102.9,107.33,98.03,107.18,1260668,130945080,3.97,3.8465,103.8696,10.5703,1278282484.36,,5619317283.48,11926502,0,52428786,98.7618,18.8715,18.9424,383.4482,
688080.SH,Ó³º²Í¨,20200311,107.18,106.03,108.45,102.44,102.45,1049407,110478316,-4.73,-4.4131,105.2769,8.799,1221870129.9,,5371329125.7,11926502,0,52428786,94.4033,18.0387,18.1065,366.5261,
688080.SH,Ó³º²Í¨,20200312,102.45,99,102.37,98.14,102.02,770925,77182472,-0.43,-0.4197,100.1167,6.464,1216741734.04,,5348784747.72,11926502,0,52428786,94.007,17.963,18.0305,364.9877,
688080.SH,Ó³º²Í¨,20200313,102.02,96.5,103.6,96,101.38,893206,89187347,-0.64,-0.6273,99.8508,7.4893,1209108772.76,,5315230324.68,11926502,0,52428786,93.4173,17.8503,17.9174,362.6981,
688080.SH,Ó³º²Í¨,20200316,101.38,104.26,104.3,95.5,95.5,793723,79079955,-5.88,-5.8,99.6317,6.6551,1138980941,,5006949063,11926502,0,52428786,87.9991,16.815,16.8782,341.6617,
688080.SH,Ó³º²Í¨,20200317,95.5,96.65,99,90.3,94,877238,82921967,-1.5,-1.5707,94.5262,7.3554,1121091188,,4928305884,11926502,0,52428786,86.617,16.5509,16.6131,336.2953,
688080.SH,Ó³º²Í¨,20200318,94,96.5,98.62,93.95,94.1,969658,93921782,0.1,0.1064,96.8607,8.1303,1122283838.2,,4933548762.6,11926502,0,52428786,86.7091,16.5685,16.6307,336.653,
688080.SH,Ó³º²Í¨,20200319,94.1,93.65,97.5,92.02,96.96,992940,93747515,2.86,3.0393,94.4141,8.3255,1156393633.92,,5083495090.56,11926502,0,52428786,89.3445,17.0721,17.1362,346.885,
688080.SH,Ó³º²Í¨,20200320,96.96,98,101.82,97.16,100.27,1038819,103450843,3.31,3.4138,99.5851,8.7102,1195870355.54,,5257034372.22,11926502,0,52428786,92.3945,17.6549,17.7212,358.7269,
688080.SH,Ó³º²Í¨,20200323,100.27,97,99.5,90.51,91,876190,82809164,-9.27,-9.245,94.5105,7.3466,1085311682,,4771019526,11926502,0,52428786,83.8526,16.0227,16.0829,325.5625,
688080.SH,Ó³º²Í¨,20200324,91,93.26,93.98,89.11,92.9,818207,75086946,1.9,2.0879,91.7701,6.8604,1107972035.8,,4870634219.4,11926502,0,52428786,85.6034,16.3572,16.4187,332.3599,
688080.SH,Ó³º²Í¨,20200325,92.9,96.94,96.96,93.57,94.56,692076,65727699,1.66,1.7869,94.9718,5.8028,1127770029.12,,4957666004.16,11926502,0,52428786,87.133,16.6495,16.712,338.2988,
688080.SH,Ó³º²Í¨,20200326,94.56,92.95,93.7,91.22,92.19,461478,42653338,-2.37,-2.5063,92.4277,3.8693,1099504219.38,,4833409781.34,11926502,0,52428786,84.9491,16.2322,16.2932,329.8198,
688080.SH,Ó³º²Í¨,20200327,92.19,93.5,93.87,88.63,88.96,638682,57778033,-3.23,-3.5036,90.4645,5.3551,1060981617.92,,4664064802.56,11926502,0,52428786,81.9728,15.6635,15.7223,318.2642,
688080.SH,Ó³º²Í¨,20200330,88.96,85.5,85.5,80,82.21,807116,66705480,-6.75,-7.5877,82.6467,6.7674,980477729.42,,4310170497.06,11926502,0,52428786,75.753,14.475,14.5294,294.1153,
688080.SH,Ó³º²Í¨,20200331,82.21,83.98,83.98,78.33,78.68,700994,56589295,-3.53,-4.2939,80.7272,5.8776,938377177.36,,4125096882.48,11926502,0,52428786,72.5002,13.8534,13.9055,281.4863,
