代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600586.SH,金晶科技,20070104,16.9613,17.0845,17.2076,16.7459,16.7766,4222869,23180148,-0.1847,-1.0889,5.4892,4.0335,570590475,,1214542582.5,104695500,0,222851850,26.2306,1.8734,1.5687,-8.3837,
600586.SH,金晶科技,20070105,16.7766,16.7459,17.4539,16.2841,17.4231,5109147,27920044,0.6464,3.8532,5.4647,4.88,592576530,,1261341471,104695500,0,222851850,27.2413,1.9456,1.6291,-8.7068,
600586.SH,金晶科技,20070108,17.4231,17.7001,18.716,17.7001,18.4389,11727171,69524728,1.0158,5.8304,5.9285,11.2012,627126045,,1334882581.5,104695500,0,222851850,28.8296,2.0591,1.7241,-9.2144,
600586.SH,金晶科技,20070109,18.4389,18.5005,18.716,18.2234,18.5005,7036403,42359117,0.0616,0.3339,6.02,6.7208,629219955,,1339339618.5,104695500,0,222851850,28.9259,2.0659,1.7298,-9.2452,
600586.SH,金晶科技,20070110,18.5005,18.6544,19.3316,18.6544,19.0546,6544464,40460231,0.5541,2.995,6.1824,6.251,648065145,,1379452951.5,104695500,0,222851850,29.7922,2.1278,1.7817,-9.5221,
600586.SH,金晶科技,20070111,19.0546,19.1161,19.3316,18.6544,18.6852,7056931,43593759,-0.3694,-1.9386,6.1774,6.7404,635501685,,1352710729.5,104695500,0,222851850,29.2146,2.0866,1.7471,-9.3375,
600586.SH,金晶科技,20070112,18.6852,18.6544,19.2085,17.7925,17.854,6531084,39103255,-0.8311,-4.4481,5.9873,6.2382,607233900,,1292540730,104695500,0,222851850,27.9151,1.9938,1.6694,-8.9221,
600586.SH,金晶科技,20070115,17.854,17.7925,19.0854,17.7925,18.993,6615857,39720391,1.139,6.3793,6.0038,6.3191,645971235,,1374995914.5,104695500,0,222851850,29.6959,2.1209,1.7759,-9.4913,
600586.SH,金晶科技,20070116,18.993,20.9015,20.9015,18.993,19.701,7809212,49834213,0.708,3.7277,6.3815,7.459,670051200,,1426251840,104695500,0,222851850,30.8029,2.2,1.8421,-9.8451,
600586.SH,金晶科技,20070117,19.701,19.8549,19.9781,18.562,18.9314,6732036,42468345,-0.7696,-3.9062,6.3084,6.4301,643877325,,1370538877.5,104695500,0,222851850,29.5997,2.1141,1.7701,-9.4606,
600586.SH,金晶科技,20070118,18.9314,19.0854,19.8241,18.7775,19.7626,6615994,41615806,0.8311,4.3902,6.2902,6.3193,672145110,,1430708877,104695500,0,222851850,30.8992,2.2069,1.8479,-9.8759,
600586.SH,金晶科技,20070119,19.7626,19.9165,20.8708,19.7626,20.7476,9039235,59776923,0.9851,4.9844,6.6131,8.6338,705647670,,1502021469,104695500,0,222851850,32.4393,2.3169,1.94,-10.3681,
600586.SH,金晶科技,20070122,20.7476,20.7784,21.5172,20.7784,21.4248,7581411,52253007,0.6772,3.2641,6.8923,7.2414,728680680,,1551048876,104695500,0,222851850,33.4982,2.3925,2.0033,-10.7066,
600586.SH,金晶科技,20070123,21.4248,21.5172,21.548,20.3167,21.2709,7692850,52284924,-0.1539,-0.7184,6.7966,7.3478,723445905,,1539906283.5,104695500,0,222851850,33.2575,2.3753,1.9889,-10.6297,
600586.SH,金晶科技,20070124,21.2709,21.5788,23.395,21.5788,23.395,16013471,120879805,2.124,9.9855,7.5486,15.2953,795685800,,1693674060,104695500,0,222851850,36.5785,2.6125,2.1875,-11.6911,
600586.SH,金晶科技,20070125,23.395,24.1645,25.7344,23.4873,25.7344,21603455,176953096,2.3395,10,8.191,20.6346,875254380,,1863041466,104695500,0,222851850,40.2363,2.8738,2.4062,-12.8602,
600586.SH,金晶科技,20070126,25.7344,25.2419,27.0889,24.0106,26.1346,17325558,145456829,0.4002,1.555,8.3955,16.5485,888864795,,1892012206.5,104695500,0,222851850,40.862,2.9184,2.4437,-13.0602,
600586.SH,金晶科技,20070129,26.1346,26.9658,27.3967,26.1654,27.3659,11702534,102371139,1.2313,4.7114,8.7478,11.1777,930742995,,1981152946.5,104695500,0,222851850,42.7872,3.0559,2.5588,-13.6755,
600586.SH,金晶科技,20070130,27.3659,27.3352,27.3967,26.5348,26.5964,9241325,80694837,-0.7696,-2.8121,8.732,8.8269,904569120,,1925439984,104695500,0,222851850,41.5839,2.97,2.4868,-13.2909,
600586.SH,金晶科技,20070131,26.5964,26.1654,26.7195,24.0414,24.5031,10518038,86380030,-2.0932,-7.8704,8.2126,10.0463,833376180,,1773900726,104695500,0,222851850,38.3111,2.7363,2.2911,-12.2449,
600586.SH,金晶科技,20070201,24.5031,24.5031,24.5031,24.5031,24.5031,,,0,0,,,833376180,,1773900726,104695500,0,222851850,38.3111,2.7363,2.2911,-12.2449,
600586.SH,金晶科技,20070202,24.5031,25.6113,26.9658,24.9341,25.5497,9841350,83006720,1.0466,4.2714,8.4345,9.4,868972650,,1849670355,104695500,0,222851850,39.9475,2.8531,2.389,-12.7679,
600586.SH,金晶科技,20070205,25.5497,25.519,28.1047,25.3958,27.5199,9795949,86581370,1.9701,7.7108,8.8385,9.3566,935977770,,1992295539,104695500,0,222851850,43.0278,3.0731,2.5732,-13.7524,
600586.SH,金晶科技,20070206,27.5199,27.8277,27.9508,26.5348,27.4583,7847475,69561507,-0.0616,-0.2237,8.8642,7.4955,933883860,,1987838502,104695500,0,222851850,42.9316,3.0663,2.5674,-13.7216,
600586.SH,金晶科技,20070207,27.4583,28.1971,29.0898,27.7353,28.1663,7965942,73199895,0.708,2.5785,9.1891,7.6087,957963825,,2039094427.5,104695500,0,222851850,44.0385,3.1453,2.6336,-14.0755,
600586.SH,金晶科技,20070208,28.1663,28.1663,28.628,27.4583,28.5665,5520777,50026676,0.4002,1.4208,9.0615,5.2732,971574240,,2068065168,104695500,0,222851850,44.6642,3.19,2.671,-14.2754,
600586.SH,金晶科技,20070209,28.5665,28.3202,28.5665,26.6579,27.0273,7947955,70384271,-1.5391,-5.3879,8.8556,7.5915,919226490,,1956639243,104695500,0,222851850,42.2577,3.0181,2.5271,-13.5063,
600586.SH,金晶科技,20070212,27.0273,26.935,27.4275,26.1654,27.3967,10945560,95445095,0.3694,1.3667,8.72,10.4547,931789950,,1983381465,104695500,0,222851850,42.8353,3.0594,2.5617,-13.6909,
600586.SH,金晶科技,20070213,27.3967,27.5506,30.1364,27.3967,29.767,13194527,123480781,2.3703,8.6517,9.3585,12.6028,1012405485,,2154977389.5,104695500,0,222851850,46.5413,3.3241,2.7833,-14.8754,
