代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
430476.BJ,海能技术,20140124,,18,18,18,18,30000,540000,,,18,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140127,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140128,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140129,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140130,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140207,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140210,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140211,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140212,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140213,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140214,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140217,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140218,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140219,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
430476.BJ,海能技术,20140220,18,18,18,18,18,,,0,0,,,0,,289204200,0,0,16066900,43.5395,15.9641,4.5271,-36.0772,
