����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300555.SZ,ST·ͨ,20171212,31.8738,31.5731,31.7986,30.671,30.7462,1254350,15565145,-1.1276,-3.5377,12.4089,1.3522,1138210279.98,,2454000000,92763674,0,200000000,58.1993,3.9824,6.2289,58.2891,
300555.SZ,ST·ͨ,20171213,30.7462,30.5958,31.0719,30.5958,31.0469,823100,10159173,0.3007,0.978,12.3426,0.8873,1149341920.86,,2478000000,92763674,0,200000000,58.7685,4.0213,6.2898,58.8592,
300555.SZ,ST·ͨ,20171214,31.0469,31.0469,31.8487,30.5958,31.6232,1609545,20165907,0.5763,1.8563,12.5289,1.7351,1170677565.88,,2524000000,92763674,0,200000000,59.8594,4.096,6.4066,59.9518,
300555.SZ,ST·ͨ,20171215,31.6232,31.548,31.6232,31.122,31.4227,892000,11162587,-0.2005,-0.6339,12.5141,0.9616,1163256471.96,,2508000000,92763674,0,200000000,59.48,4.07,6.366,59.5718,
300555.SZ,ST·ͨ,20171218,31.4227,31.6483,31.7234,30.5708,31.0719,1335695,16643467,-0.3508,-1.1164,12.4605,1.4399,1150269557.6,,2480000000,92763674,0,200000000,58.8159,4.0246,6.2949,58.9067,
300555.SZ,ST·ͨ,20171219,31.0719,30.8965,31.8237,30.8965,31.523,1219258,15355271,0.451,1.4516,12.5939,1.3144,1166967018.92,,2516000000,92763674,0,200000000,59.6697,4.083,6.3863,59.7618,
300555.SZ,ST·ͨ,20171220,31.523,31.1471,31.4227,30.671,30.7462,835150,10331358,-0.7768,-2.4642,12.3707,0.9003,1138210279.98,,2454000000,92763674,0,200000000,58.1993,3.9824,6.2289,58.2891,
300555.SZ,ST·ͨ,20171221,30.7462,30.6209,31.7735,29.9944,31.2724,2314900,28696054,0.5262,1.7115,12.3962,2.4955,1157690651.52,,2496000000,92763674,0,200000000,59.1954,4.0506,6.3355,59.2867,
300555.SZ,ST·ͨ,20171222,31.2724,31.0719,33.3271,30.9717,32.5503,3837067,49128565,1.278,4.0865,12.8037,4.1364,1205000125.26,,2598000000,92763674,0,200000000,61.6144,4.2161,6.5944,61.7095,
300555.SZ,ST·ͨ,20171225,32.5503,33.5777,34.2292,31.7986,31.9239,5043417,66511564,-0.6265,-1.9246,13.1878,5.4368,1181809206.76,,2548000000,92763674,0,200000000,60.4286,4.1349,6.4675,60.5219,
300555.SZ,ST·ͨ,20171226,31.9239,30.8464,31.7735,30.0696,31.5981,3479450,42853012,-0.3258,-1.0204,12.316,3.7509,1169749929.14,,2522000000,92763674,0,200000000,59.812,4.0927,6.4015,59.9043,
300555.SZ,ST·ͨ,20171227,31.5981,31.2974,31.3977,30.7462,30.7712,1906650,23606635,-0.8269,-2.617,12.3812,2.0554,1139137916.72,,2456000000,92763674,0,200000000,58.2467,3.9856,6.234,58.3366,
300555.SZ,ST·ͨ,20171228,30.7712,30.4956,32.5253,30.3202,30.8965,2051950,25602108,0.1253,0.4072,12.477,2.212,1143776100.42,,2466000000,92763674,0,200000000,58.4839,4.0019,6.2594,58.5742,
300555.SZ,ST·ͨ,20171229,30.8965,30.8715,31.1972,30.671,30.9216,1476717,18243479,0.0251,0.0811,12.3541,1.5919,1144703737.16,,2468000000,92763674,0,200000000,58.5313,4.0051,6.2644,58.6217,
300555.SZ,ST·ͨ,20180102,30.9216,30.9466,31.2473,30.8715,31.122,910200,11287033,0.2005,0.6483,12.4006,0.9812,1152124831.08,,2484000000,92763674,0,200000000,58.9108,4.0311,6.5848,-30.8206,
300555.SZ,ST·ͨ,20180103,31.122,31.0719,31.7234,30.9717,31.523,1874767,23517545,0.4009,1.2882,12.5442,2.021,1166967018.92,,2516000000,92763674,0,200000000,59.6697,4.083,6.6696,-31.2176,
300555.SZ,ST·ͨ,20180104,31.523,31.5731,31.7986,31.3225,31.7986,1987291,25041554,0.2756,0.8744,12.6008,2.1423,1177171023.06,,2538000000,92763674,0,200000000,60.1914,4.1187,6.7279,-31.4906,
300555.SZ,ST·ͨ,20180105,31.7986,31.8237,31.9991,31.4728,31.523,1647250,20861988,-0.2756,-0.8668,12.6647,1.7757,1166967018.92,,2516000000,92763674,0,200000000,59.6697,4.083,6.6696,-31.2176,
300555.SZ,ST·ͨ,20180108,31.523,31.4728,31.4728,30.7211,30.9717,1342850,16577049,-0.5513,-1.7488,12.3447,1.4476,1146559010.64,,2472000000,92763674,0,200000000,58.6262,4.0116,6.553,-30.6717,
300555.SZ,ST·ͨ,20180109,30.9717,31.1972,31.1972,30.8213,30.9216,805800,9972662,-0.0501,-0.1618,12.3761,0.8687,1144703737.16,,2468000000,92763674,0,200000000,58.5313,4.0051,6.5424,-30.6221,
300555.SZ,ST·ͨ,20180110,30.9216,31.0218,31.0218,30.1448,30.3202,1316550,16005881,-0.6014,-1.9449,12.1574,1.4193,1122440455.4,,2420000000,92763674,0,200000000,57.3929,3.9272,6.4151,-30.0265,
300555.SZ,ST·ͨ,20180111,30.3202,30.1448,30.9216,30.1448,30.6459,1534767,18728736,0.3258,1.0744,12.203,1.6545,1134499733.02,,2446000000,92763674,0,200000000,58.0096,3.9694,6.484,-30.3491,
300555.SZ,ST·ͨ,20180112,30.6459,30.8715,31.0719,30.3954,30.4455,1310900,16096367,-0.2005,-0.6541,12.2789,1.4132,1127078639.1,,2430000000,92763674,0,200000000,57.6301,3.9434,6.4416,-30.1506,
300555.SZ,ST·ͨ,20180115,30.4455,30.4455,30.4455,28.8167,28.8668,2064850,24221141,-1.5787,-5.1852,11.7302,2.2259,1068637524.48,,2304000000,92763674,0,200000000,54.6419,3.739,6.1076,-28.5872,
300555.SZ,ST·ͨ,20180116,28.8668,28.5912,29.2677,28.5912,29.0923,1097941,12729269,0.2255,0.7813,11.5938,1.1836,1076986255.14,,2322000000,92763674,0,200000000,55.0688,3.7682,6.1553,-28.8106,
300555.SZ,ST·ͨ,20180117,29.0923,29.5183,29.5183,28.3907,29.2928,1331417,15430954,0.2005,0.6891,11.5899,1.4353,1084407349.06,,2338000000,92763674,0,200000000,55.4482,3.7941,6.1977,-29.0091,
300555.SZ,ST·ͨ,20180118,29.2928,29.1174,29.393,28.9921,29.0422,1174817,13684695,-0.2506,-0.8554,11.6484,1.2665,1075130981.66,,2318000000,92763674,0,200000000,54.9739,3.7617,6.1447,-28.7609,
300555.SZ,ST·ͨ,20180119,29.0422,28.9169,29.4682,28.9169,29.0422,1002215,11666718,0,0,11.6409,1.0804,1075130981.66,,2318000000,92763674,0,200000000,54.9739,3.7617,6.1447,-28.7609,
300555.SZ,ST·ͨ,20180122,29.0422,28.8919,29.3429,28.09,29.2176,1858850,21301077,0.1754,0.604,11.4593,2.0039,1081624438.84,,2332000000,92763674,0,200000000,55.3059,3.7844,6.1818,-28.9346,
300555.SZ,ST·ͨ,20180123,29.2176,29.2427,29.9443,28.8919,29.7188,2520064,29715840,0.5012,1.7153,11.7917,2.7166,1100177173.64,,2372000000,92763674,0,200000000,56.2546,3.8493,6.2879,-29.4309,
300555.SZ,ST·ͨ,20180124,29.7188,29.6937,30.5708,29.0673,30.1197,2671577,31837230,0.4009,1.3491,11.917,2.88,1115019361.48,,2404000000,92763674,0,200000000,57.0135,3.9013,6.3727,-29.828,
300555.SZ,ST·ͨ,20180125,30.1197,29.9944,30.1698,29.6937,29.6937,2237500,26695450,-0.426,-1.4143,11.9309,2.412,1099249536.9,,2370000000,92763674,0,200000000,56.2071,3.8461,6.2826,-29.4061,
300555.SZ,ST·ͨ,20180126,29.6937,29.5684,29.8441,29.2677,29.393,1128617,13320704,-0.3007,-1.0127,11.8027,1.2167,1088117896.02,,2346000000,92763674,0,200000000,55.6379,3.8071,6.219,-29.1083,
300555.SZ,ST·ͨ,20180129,29.393,29.393,29.5684,28.4909,28.5411,863917,9960244,-0.852,-2.8986,11.5292,0.9313,1056578246.86,,2278000000,92763674,0,200000000,54.0253,3.6968,6.0387,-28.2646,
300555.SZ,ST·ͨ,20180130,28.5411,28.5411,28.7666,28.3657,28.6413,659817,7526597,0.1002,0.3512,11.4071,0.7113,1060288793.82,,2286000000,92763674,0,200000000,54.215,3.7098,6.0599,-28.3639,
300555.SZ,ST·ͨ,20180131,28.6413,28.6413,28.6413,26.5615,26.6617,1814944,19970501,-1.9796,-6.9116,11.0034,1.9565,987005491.36,,2128000000,92763674,0,200000000,50.4678,3.4534,5.6411,-26.4035,
300555.SZ,ST·ͨ,20180201,26.6617,26.6367,27.0626,24.8074,24.9828,1411862,14561737,-1.6789,-6.297,10.3139,1.522,924853829.78,,1994000000,92763674,0,200000000,47.2899,3.2359,5.2858,-24.7409,
300555.SZ,ST·ͨ,20180202,24.9828,25.0079,25.2585,23.5796,24.5819,943350,9263694,-0.4009,-1.6048,9.82,1.0169,910011641.94,,1962000000,92763674,0,200000000,46.531,3.184,5.201,-24.3438,
300555.SZ,ST·ͨ,20180205,24.5819,24.5067,24.5318,23.9805,24.2561,553150,5361533,-0.3258,-1.3252,9.6927,0.5963,897952364.32,,1936000000,92763674,0,200000000,45.9144,3.1418,5.1321,-24.0212,
300555.SZ,ST·ͨ,20180206,24.2561,24.0807,24.2812,21.8255,21.8255,1474950,13553716,-2.4306,-10.0207,9.1893,1.59,807971600.54,,1742000000,92763674,0,200000000,41.3134,2.8269,4.6178,-21.6141,
300555.SZ,ST·ͨ,20180207,21.8255,22.0761,22.7025,21.5499,22.2766,1256200,11154982,0.451,2.0666,8.8799,1.3542,824669061.86,,1778000000,92763674,0,200000000,42.1672,2.8854,4.7133,-22.0608,
300555.SZ,ST·ͨ,20180208,22.2766,22.4019,23.3791,21.9257,23.2789,1190300,10906489,1.0023,4.4994,9.1628,1.2832,861774531.46,,1858000000,92763674,0,200000000,44.0645,3.0152,4.9253,-23.0534,
300555.SZ,ST·ͨ,20180209,23.2789,22.6274,22.9782,21.9508,22.5522,1070300,9623930,-0.7267,-3.1216,8.9918,1.1538,834873066,,1800000000,92763674,0,200000000,42.689,2.9211,4.7716,-22.3338,
300555.SZ,ST·ͨ,20180212,22.5522,22.7527,23.4292,22.6023,23.1786,716500,6623892,0.6264,2.7778,9.2448,0.7724,858063984.5,,1850000000,92763674,0,200000000,43.8748,3.0022,4.9041,-22.9542,
300555.SZ,ST·ͨ,20180213,23.1786,23.2288,23.329,22.6023,22.7276,941100,8648415,-0.451,-1.9459,9.1897,1.0145,841366523.18,,1814000000,92763674,0,200000000,43.021,2.9438,4.8087,-22.5075,
300555.SZ,ST·ͨ,20180214,22.7276,22.903,22.9281,22.5773,22.7276,396100,3589781,0,0,9.0628,0.427,841366523.18,,1814000000,92763674,0,200000000,43.021,2.9438,4.8087,-22.5075,
300555.SZ,ST·ͨ,20180222,22.7276,22.9281,23.4292,22.9281,23.329,603750,5604776,0.6014,2.6461,9.2833,0.6508,863629804.94,,1862000000,92763674,0,200000000,44.1594,3.0217,4.9359,-23.103,
300555.SZ,ST·ͨ,20180223,23.329,23.1285,23.5044,23.0534,23.4793,679952,6333245,0.1503,0.6445,9.3143,0.733,869195625.38,,1874000000,92763674,0,200000000,44.444,3.0412,4.9677,-23.2519,
300555.SZ,ST·ͨ,20180226,23.4793,23.4292,24.2812,23.4292,24.206,1057450,10140234,0.7267,3.095,9.5893,1.1399,896097090.84,,1932000000,92763674,0,200000000,45.8195,3.1353,5.1215,-23.9716,
300555.SZ,ST·ͨ,20180227,24.206,24.3063,24.9327,23.9304,24.6821,1248950,12214006,0.4761,1.9669,9.7794,1.3464,913722188.9,,1970000000,92763674,0,200000000,43.5725,3.197,5.2222,-24.4431,
300555.SZ,ST·ͨ,20180228,24.6821,24.4566,25.3086,23.9805,24.9327,1428250,14084848,0.2506,1.0152,9.8616,1.5397,922998556.3,,1990000000,92763674,0,200000000,44.0148,3.2294,5.2752,-24.6912,
300555.SZ,ST·ͨ,20180301,24.9327,24.8575,26.5364,24.5568,26.1856,3449600,35447024,1.2529,5.0251,10.2757,3.7187,969380393.3,,2090000000,92763674,0,200000000,46.2266,3.3917,5.5403,-25.932,
300555.SZ,ST·ͨ,20180302,26.1856,25.6844,26.0102,25.1332,25.5341,2246900,22893152,-0.6515,-2.488,10.1888,2.4222,945261838.06,,2038000000,92763674,0,200000000,45.0765,3.3073,5.4025,-25.2868,
300555.SZ,ST·ͨ,20180305,25.5341,24.9578,25.7095,24.9578,25.484,1096850,11068325,-0.0501,-0.1963,10.091,1.1824,943406564.58,,2034000000,92763674,0,200000000,44.988,3.3008,5.3919,-25.2372,
300555.SZ,ST·ͨ,20180306,25.484,25.4339,25.8097,25.2585,25.5592,1563900,15929628,0.0752,0.295,10.1858,1.6859,946189474.8,,2040000000,92763674,0,200000000,45.1207,3.3105,5.4078,-25.3116,
300555.SZ,ST·ͨ,20180307,25.5592,25.5592,25.6343,24.9578,25.058,1446150,14566005,-0.5012,-1.9608,10.0723,1.559,927636740,,2000000000,92763674,0,200000000,44.236,3.2456,5.3018,-24.8153,
300555.SZ,ST·ͨ,20180308,25.058,25.058,26.1104,24.8575,25.7346,2301450,23528526,0.6766,2.7,10.2233,2.481,952682931.98,,2054000000,92763674,0,200000000,45.4304,3.3333,5.4449,-25.4853,
300555.SZ,ST·ͨ,20180309,25.7346,25.7847,26.9875,25.5341,26.9624,3527550,37153029,1.2278,4.7712,10.5322,3.8027,998137132.24,,2152000000,92763674,0,200000000,47.5979,3.4923,5.7047,-26.7013,
300555.SZ,ST·ͨ,20180312,26.9624,26.9123,28.0148,26.8872,27.1128,4155650,45246088,0.1503,0.5576,10.8878,4.4798,1003702952.68,,2164000000,92763674,0,200000000,47.8634,3.5118,5.7365,-26.8502,
300555.SZ,ST·ͨ,20180313,27.1128,27.238,28.4408,26.6868,28.4158,6006370,66200318,1.303,4.8059,11.0217,6.4749,1051940063.16,,2268000000,92763674,0,200000000,50.1636,3.6806,6.0122,-28.1406,
300555.SZ,ST·ͨ,20180314,28.4158,27.8144,27.8896,27.1378,27.3132,3711450,40803888,-1.1026,-3.8801,10.9941,4.001,1011124046.6,,2180000000,92763674,0,200000000,48.2173,3.5377,5.7789,-27.0487,
300555.SZ,ST·ͨ,20180315,27.3132,26.9373,27.1629,25.3336,26.2357,2716900,28467025,-1.0775,-3.945,10.4778,2.9288,971235666.78,,2094000000,92763674,0,200000000,46.3151,3.3982,5.5509,-25.9816,
300555.SZ,ST·ͨ,20180316,26.2357,26.2357,26.4612,25.7095,25.7346,1467378,15307248,-0.5012,-1.9102,10.4317,1.5818,952682931.98,,2054000000,92763674,0,200000000,45.4304,3.3333,5.4449,-25.4853,
300555.SZ,ST·ͨ,20180319,25.7346,25.91,27.0376,25.91,26.7118,2689528,28558422,0.9773,3.7975,10.6184,2.8993,988860764.84,,2132000000,92763674,0,200000000,47.1556,3.4598,5.6517,-26.4531,
300555.SZ,ST·ͨ,20180320,26.7118,26.4111,26.9624,25.935,26.8622,2159800,22736349,0.1503,0.5629,10.5271,2.3283,994426585.28,,2144000000,92763674,0,200000000,47.421,3.4793,5.6835,-26.602,
300555.SZ,ST·ͨ,20180321,26.8622,26.8622,27.4135,26.2608,26.4362,2463300,26488870,-0.426,-1.5858,10.7534,2.6555,978656760.7,,2110000000,92763674,0,200000000,46.669,3.4241,5.5933,-26.1801,
300555.SZ,ST·ͨ,20180322,26.4362,26.361,27.664,26.1856,27.1629,3466767,37465387,0.7267,2.7488,10.807,3.7372,1005558226.16,,2168000000,92763674,0,200000000,47.9518,3.5183,5.7471,-26.8998,
300555.SZ,ST·ͨ,20180323,27.1629,26.1606,26.4362,24.4566,24.4817,3397670,34477945,-2.6812,-9.8708,10.1475,3.6627,906301094.98,,1954000000,92763674,0,200000000,43.2186,3.171,5.1798,-24.2446,
300555.SZ,ST·ͨ,20180326,24.4817,24.4315,25.058,23.329,24.8575,1596868,15460756,0.3759,1.5353,9.6819,1.7214,920215646.08,,1984000000,92763674,0,200000000,43.8821,3.2197,5.2593,-24.6168,
300555.SZ,ST·ͨ,20180327,24.8575,25.1582,27.3383,25.0079,27.3383,3891735,41376707,2.4807,9.9798,10.6319,4.1953,1012051683.34,,2182000000,92763674,0,200000000,48.2615,3.541,5.7842,-27.0735,
300555.SZ,ST·ͨ,20180328,27.3383,27.3132,28.942,26.8872,27.9647,8547897,95440213,0.6264,2.2915,11.1653,9.2147,1035242601.84,,2232000000,92763674,0,200000000,49.3674,3.6221,5.9168,-27.6939,
300555.SZ,ST·ͨ,20180329,27.9647,27.7141,28.3907,27.2631,27.7893,3748170,41385393,-0.1754,-0.6272,11.0415,4.0406,1028749144.66,,2218000000,92763674,0,200000000,49.0577,3.5994,5.8796,-27.5202,
300555.SZ,ST·ͨ,20180330,27.7893,27.8896,28.7415,27.664,28.6162,4990020,56497427,0.8269,2.9757,11.3221,5.3793,1059361157.08,,2284000000,92763674,0,200000000,50.5175,3.7065,6.0546,-28.3391,
300555.SZ,ST·ͨ,20180402,28.6162,28.942,29.1926,28.1151,28.4408,4525537,51601010,-0.1754,-0.613,11.4022,4.8786,1052867699.9,,2270000000,92763674,0,200000000,50.2079,3.6838,6.0175,-28.1654,
300555.SZ,ST·ͨ,20180403,28.4408,27.8144,28.2905,27.3884,28.09,2576622,28586152,-0.3508,-1.2335,11.0944,2.7776,1039880785.54,,2242000000,92763674,0,200000000,49.5886,3.6384,5.9433,-27.818,
300555.SZ,ST·ͨ,20180404,28.09,28.3406,28.942,27.5889,27.664,3174787,35955229,-0.426,-1.5165,11.3252,3.4224,1024110960.96,,2208000000,92763674,0,200000000,48.8366,3.5832,5.8531,-27.3961,
300555.SZ,ST·ͨ,20180409,27.664,27.4636,28.967,27.1378,28.942,4246035,47897568,1.278,4.6196,11.2805,4.5773,1071420434.7,,2310000000,92763674,0,200000000,51.0926,3.7487,6.1235,-28.6617,
300555.SZ,ST·ͨ,20180410,28.942,28.5661,29.4181,27.8144,29.3179,6429023,73673084,0.3759,1.2987,11.4595,6.9305,1085334985.8,,2340000000,92763674,0,200000000,51.7561,3.7974,6.2031,-29.0339,
300555.SZ,ST·ͨ,20180411,29.3179,29.0673,29.5684,28.6413,29.5183,4682543,54594279,0.2005,0.6838,11.6591,5.0478,1092756079.72,,2356000000,92763674,0,200000000,52.11,3.8234,6.2455,-29.2324,
300555.SZ,ST·ͨ,20180412,29.5183,29.4181,29.6687,28.0399,28.3406,4290873,49615845,-1.1777,-3.9898,11.5631,4.6256,1049157152.94,,2262000000,92763674,0,200000000,50.0309,3.6708,5.9963,-28.0661,
300555.SZ,ST·ͨ,20180413,28.3406,28.3155,28.7415,28.1652,28.3657,2112967,23971171,0.0251,0.0884,11.3448,2.2778,1050084789.68,,2264000000,92763674,0,200000000,50.0752,3.6741,6.0016,-28.0909,
300555.SZ,ST·ͨ,20180416,28.3657,28.065,28.7666,27.5638,28.3155,2316700,26059886,-0.0501,-0.1767,11.2487,2.4974,1048229516.2,,2260000000,92763674,0,200000000,49.9867,3.6676,5.991,-28.0413,
300555.SZ,ST·ͨ,20180417,28.3155,28.1151,28.5411,26.7619,26.7619,2414267,26462849,-1.5536,-5.4867,10.961,2.6026,990716038.32,,2136000000,92763674,0,200000000,47.2441,3.4663,5.6623,-26.5027,
300555.SZ,ST·ͨ,20180418,26.7619,27.1378,27.7141,25.7095,27.664,2931825,31466484,0.9021,3.3708,10.7327,3.1605,1024110960.96,,2208000000,92763674,0,200000000,48.8366,3.5832,5.8531,-27.3961,
300555.SZ,ST·ͨ,20180419,27.664,27.7392,28.09,27.0877,27.0877,2463480,27237564,-0.5763,-2.0833,11.0565,2.6557,1002775315.94,,2162000000,92763674,0,200000000,47.8191,3.5085,5.7312,-26.8253,
300555.SZ,ST·ͨ,20180420,27.0877,26.6367,27.7141,26.6116,27.0626,2726606,29601975,-0.0251,-0.0925,10.8567,2.9393,1001847679.2,,2160000000,92763674,0,200000000,48.0695,3.4168,5.7259,-26.8005,
300555.SZ,ST·ͨ,20180423,27.0626,27.0626,27.0626,25.2083,25.8097,2713431,28153195,-1.2529,-4.6296,10.3755,2.9251,955465842.2,,2060000000,92763674,0,200000000,45.844,3.2586,5.4608,-25.5598,
300555.SZ,ST·ͨ,20180424,25.8097,25.6594,28.3907,25.6594,28.3907,3241470,36085054,2.581,10,11.1323,3.4943,1051012426.42,,2266000000,92763674,0,200000000,50.4284,3.5845,6.0069,-28.1157,
300555.SZ,ST·ͨ,20180425,28.3907,30.0696,31.2223,29.5684,31.2223,6965230,84954171,2.8316,9.9735,12.1969,7.5086,1155835378.04,,2492000000,92763674,0,200000000,55.4579,3.942,6.606,-30.9199,
300555.SZ,ST·ͨ,20180426,31.2223,34.3545,34.3545,31.9239,32.7007,23353920,310502053,1.4784,4.7352,13.2955,25.1757,1210565945.7,,2610000000,92763674,0,200000000,58.0839,4.1286,6.9188,-32.384,
300555.SZ,ST·ͨ,20180427,32.7007,31.6984,32.0492,29.4431,29.4431,14206320,170607250,-3.2575,-9.9617,12.0093,15.3145,1089973169.5,,2350000000,92763674,0,200000000,56.4054,3.6861,6.2296,-29.158,
300555.SZ,ST·ͨ,20180502,29.4431,28.8167,29.3179,27.4135,27.639,6844400,77472011,-1.8042,-6.1277,11.319,7.3783,1023183324.22,,2206000000,92763674,0,200000000,52.9491,3.4602,5.8478,-27.3713,
300555.SZ,ST·ͨ,20180503,27.639,27.4385,29.1174,27.4385,28.8668,7210450,81694991,1.2278,4.4424,11.3301,7.7729,1068637524.48,,2304000000,92763674,0,200000000,55.3013,3.614,6.1076,-28.5872,
300555.SZ,ST·ͨ,20180504,28.8668,28.5661,31.7485,28.4659,31.7485,10523120,129445403,2.8817,9.9826,12.301,11.344,1175315749.58,,2534000000,92763674,0,200000000,60.8218,3.9747,6.7173,-31.441,
300555.SZ,ST·ͨ,20180507,31.7485,33.0014,34.4547,31.8988,32.2246,19820184,260665864,0.4761,1.4996,13.1515,21.3663,1192940847.64,,2572000000,92763674,0,200000000,61.7339,4.0343,6.8181,-31.9125,
300555.SZ,ST·ͨ,20180508,32.2246,32.9763,35.4571,32.9763,35.4571,24312754,337281276,3.2325,10.0311,13.8726,26.2093,1312605987.1,,2830000000,92763674,0,200000000,67.9265,4.439,7.502,-35.1137,
300555.SZ,ST·ͨ,20180509,35.4571,33.5777,34.7053,32.0742,33.1267,19288804,257190846,-2.3304,-6.5724,13.3337,20.7935,1226335770.28,,2644000000,92763674,0,200000000,63.4621,4.1473,7.0089,-32.8058,
300555.SZ,ST·ͨ,20180510,33.1267,33.3021,33.6278,32.2246,32.6255,11566748,151969452,-0.5012,-1.5129,13.1385,12.469,1207783035.48,,2604000000,92763674,0,200000000,62.502,4.0845,6.9029,-32.3095,
300555.SZ,ST·ͨ,20180511,32.6255,32.3499,32.6005,30.8715,31.0719,8717550,109739349,-1.5536,-4.7619,12.5883,9.3976,1150269557.6,,2480000000,92763674,0,200000000,59.5257,3.89,6.5742,-30.771,
300555.SZ,ST·ͨ,20180514,31.0719,31.4478,33.2019,30.3452,31.8237,10030050,129430825,0.7517,2.4194,12.9043,10.8125,1178098659.8,,2540000000,92763674,0,200000000,60.9659,3.9841,6.7332,-31.5154,
300555.SZ,ST·ͨ,20180515,31.8237,32.1494,35.006,31.5981,33.6278,16837370,227899524,1.8042,5.6693,13.5353,18.1508,1244888505.08,,2684000000,92763674,0,200000000,64.4222,4.21,7.115,-33.3021,
300555.SZ,ST·ͨ,20180516,33.6278,33.3271,36.4594,33.0014,34.7053,18915618,264237147,1.0775,3.2042,13.9693,20.3912,1284776884.9,,2770000000,92763674,0,200000000,66.4864,4.3449,7.3429,-34.3692,
300555.SZ,ST·ͨ,20180517,34.7053,35.006,35.7828,32.9262,33.5777,12843354,174406591,-1.1276,-3.2491,13.5795,13.8452,1243033231.6,,2680000000,92763674,0,200000000,64.3262,4.2037,7.1043,-33.2525,
300555.SZ,ST·ͨ,20180518,33.5777,34.0037,34.4046,32.2747,32.6005,9757150,128284532,-0.9773,-2.9104,13.1477,10.5183,1206855398.74,,2602000000,92763674,0,200000000,62.454,4.0814,6.8976,-32.2847,
300555.SZ,ST·ͨ,20180521,32.6005,32.3248,33.5276,32.3248,33.4524,8446500,111245689,0.852,2.6134,13.1706,9.1054,1238395047.9,,2670000000,92763674,0,200000000,64.0862,4.188,7.0778,-33.1284,
300555.SZ,ST·ͨ,20180522,33.4524,33.0766,36.284,32.4501,35.3819,17559624,242033061,1.9295,5.7678,13.7835,18.9294,1309823076.88,,2824000000,92763674,0,200000000,67.7825,4.4296,7.4861,-35.0392,
300555.SZ,ST·ͨ,20180523,35.3819,34.9559,35.432,33.9035,34.2292,11646044,161392032,-1.1527,-3.2578,13.8581,12.5545,1267151786.84,,2732000000,92763674,0,200000000,65.5743,4.2853,7.2422,-33.8977,
300555.SZ,ST·ͨ,20180524,34.2292,34.555,36.5847,34.555,35.4821,13606418,193584683,1.2529,3.6603,14.2275,14.6678,1313533623.84,,2832000000,92763674,0,200000000,67.9745,4.4422,7.5073,-35.1385,
300555.SZ,ST·ͨ,20180525,35.4821,34.4547,35.0311,33.7782,34.6552,8552048,117464473,-0.8269,-2.3305,13.7352,9.2192,1282921611.42,,2766000000,92763674,0,200000000,66.3904,4.3386,7.3323,-34.3196,
300555.SZ,ST·ͨ,20180528,34.6552,34.7304,34.7554,32.8761,33.3522,6025790,80647307,-1.303,-3.7599,13.3837,6.4959,1234684500.94,,2662000000,92763674,0,200000000,63.8941,4.1755,7.0566,-33.0292,
300555.SZ,ST·ͨ,20180529,33.3522,33.3021,34.2292,32.5503,32.8761,5392244,71801152,-0.4761,-1.4275,13.3156,5.8129,1217059402.88,,2624000000,92763674,0,200000000,62.982,4.1159,6.9559,-32.5577,
300555.SZ,ST·ͨ,20180530,32.8761,31.5981,31.7234,29.5935,29.5935,6861000,83512984,-3.2826,-9.9848,12.1721,7.3962,1095538989.94,,2362000000,92763674,0,200000000,56.6934,3.7049,6.2614,-29.3069,
300555.SZ,ST·ͨ,20180531,29.5935,29.9944,30.5457,29.393,30.4455,4365520,52488354,0.852,2.8789,12.0234,4.7061,1127078639.1,,2430000000,92763674,0,200000000,58.3256,3.8116,6.4416,-30.1506,
300555.SZ,ST·ͨ,20180601,30.4455,30.5206,31.2473,29.1926,29.819,4806900,58213647,-0.6265,-2.0576,12.1104,5.1819,1103887720.6,,2380000000,92763674,0,200000000,57.1255,3.7332,6.3091,-29.5302,
300555.SZ,ST·ͨ,20180604,29.819,30.0445,30.3703,28.8167,29.4431,3354093,39549593,-0.3759,-1.2605,11.7914,3.6157,1089973169.5,,2350000000,92763674,0,200000000,56.4054,3.6861,6.2296,-29.158,
300555.SZ,ST·ͨ,20180605,29.4431,29.368,31.1471,29.368,30.9967,5317643,64453352,1.5536,5.2766,12.1207,5.7325,1147486647.38,,2474000000,92763674,0,200000000,59.3817,3.8806,6.5583,-30.6965,
300555.SZ,ST·ͨ,20180606,30.9967,30.8213,31.1722,30.2951,31.122,4006473,49046319,0.1253,0.4042,12.2418,4.319,1152124831.08,,2484000000,92763674,0,200000000,59.6217,3.8963,6.5848,-30.8206,
300555.SZ,ST·ͨ,20180607,31.122,31.3726,31.3726,30.1197,30.1448,3502350,42756882,-0.9773,-3.1401,12.2081,3.7756,1115946998.22,,2406000000,92763674,0,200000000,57.7495,3.7739,6.378,-29.8528,
