¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300618.SZ,∫Æ»ÒÓ‹“µ,20170306,,14.94,17.93,14.94,17.93,3700,63797,5.48,44.0161,17.2424,0.0123,537900000,,2151600000,30000000,0,120000000,32.3185,5.7571,2.8958,-103.6778,
300618.SZ,∫Æ»ÒÓ‹“µ,20170307,17.93,19.72,19.72,19.72,19.72,2538,50049,1.79,9.9833,19.7199,0.0085,591600000,,2366400000,30000000,0,120000000,35.5449,6.3319,3.1849,-114.0282,
300618.SZ,∫Æ»ÒÓ‹“µ,20170308,19.72,21.69,21.69,21.69,21.69,2000,43380,1.97,9.9899,21.69,0.0067,650700000,,2602800000,30000000,0,120000000,39.0958,6.9644,3.503,-125.4195,
300618.SZ,∫Æ»ÒÓ‹“µ,20170309,21.69,23.86,23.86,23.86,23.86,3357,80098,2.17,10.0046,23.86,0.0112,715800000,,2863200000,30000000,0,120000000,43.0072,7.6612,3.8535,-137.9672,
300618.SZ,∫Æ»ÒÓ‹“µ,20170310,23.86,26.25,26.25,26.25,26.25,2400,63000,2.39,10.0168,26.25,0.008,787500000,,3150000000,30000000,0,120000000,47.3151,8.4286,4.2395,-151.7871,
300618.SZ,∫Æ»ÒÓ‹“µ,20170313,26.25,28.88,28.88,28.88,28.88,6457,186478,2.63,10.019,28.88,0.0215,866400000,,3465600000,30000000,0,120000000,52.0556,9.2731,4.6642,-166.9947,
300618.SZ,∫Æ»ÒÓ‹“µ,20170314,28.88,31.77,31.77,31.77,31.77,4714,149763,2.89,10.0069,31.7698,0.0157,953100000,,3812400000,30000000,0,120000000,57.2648,10.201,5.131,-183.7057,
300618.SZ,∫Æ»ÒÓ‹“µ,20170315,31.77,34.95,34.95,34.95,34.95,6400,223680,3.18,10.0094,34.95,0.0213,1048500000,,4194000000,30000000,0,120000000,62.9967,11.2221,5.6446,-202.0936,
300618.SZ,∫Æ»ÒÓ‹“µ,20170316,34.95,38.45,38.45,38.45,38.45,14400,553680,3.5,10.0143,38.45,0.048,1153500000,,4614000000,30000000,0,120000000,69.3053,12.3459,6.2098,-222.3319,
300618.SZ,∫Æ»ÒÓ‹“µ,20170317,38.45,42.3,42.3,42.3,42.3,13300,562590,3.85,10.013,42.3,0.0443,1269000000,,5076000000,30000000,0,120000000,76.2449,13.5821,6.8316,-244.594,
