代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
688533.SH,上声电子,20210419,,23,36.79,21,32.18,26203564,693682968,24.46,316.8394,26.4728,80.4791,1047762972.28,,5148800000,32559446,0,160000000,55.2229,7.0431,4.7322,-816.9805,
688533.SH,上声电子,20210420,32.18,33.51,35.65,26.06,26.1,23418729,721829350,-6.08,-18.8937,30.8227,71.9261,849801540.6,,4176000000,32559446,0,160000000,44.7893,5.7124,3.8381,-662.6224,
688533.SH,上声电子,20210421,26.1,23.5,24.29,22.11,22.17,15864942,366125561,-3.93,-15.0575,23.0776,48.7261,721842917.82,,3547200000,32559446,0,160000000,38.0451,4.8522,3.2602,-562.8483,
688533.SH,上声电子,20210422,22.17,22.44,23.47,21.6,21.75,9343323,208558858,-0.42,-1.8945,22.3217,28.6962,708167950.5,,3480000000,32559446,0,160000000,37.3244,4.7603,3.1984,-552.1854,
688533.SH,上声电子,20210423,21.75,21.04,22.98,21.04,21.69,8657779,190044857,-0.06,-0.2759,21.9508,26.5907,706214383.74,,3470400000,32559446,0,160000000,37.2214,4.7472,3.1896,-550.6621,
688533.SH,上声电子,20210426,21.69,21.38,21.4,19.86,19.86,9534058,194072458,-1.83,-8.4371,20.3557,29.282,646630597.56,,3177600000,32559446,0,160000000,34.081,4.3467,2.9205,-504.2024,
688533.SH,上声电子,20210427,19.86,19.7,20.3,19.5,19.7,4601595,91368315,-0.16,-0.8056,19.8558,14.1329,641421086.2,,3152000000,32559446,0,160000000,33.8065,4.3116,2.897,-500.1403,
688533.SH,上声电子,20210428,19.7,19.8,20.3,19.66,20.19,4109298,82338103,0.49,2.4873,20.037,12.6209,657375214.74,,3230400000,32559446,0,160000000,34.6473,4.4189,2.969,-512.5803,
688533.SH,上声电子,20210429,20.19,20.32,20.32,19.03,19.1,5236739,102630899,-1.09,-5.3987,19.5982,16.0836,621885418.6,,3056000000,32559446,0,160000000,32.7768,4.1803,2.8087,-484.9076,
688533.SH,上声电子,20210430,19.1,19.15,19.31,18.88,18.9,2986253,56858229,-0.2,-1.0471,19.04,9.1717,615373529.4,,3024000000,32559446,0,160000000,32.4336,4.1366,2.7793,-479.83,
688533.SH,上声电子,20210506,18.9,18.9,19.25,18.81,18.99,2495784,47568790,0.09,0.4762,19.0597,7.6653,618303879.54,,3038400000,32559446,0,160000000,32.5881,4.1563,2.7925,-482.1149,
688533.SH,上声电子,20210507,18.99,19.21,20.85,19.21,20.45,8424662,170473767,1.46,7.6883,20.2351,25.8747,665840670.7,,3272000000,32559446,0,160000000,35.0935,4.4758,3.0072,-519.1812,
688533.SH,上声电子,20210510,20.45,20.2,20.2,19.26,19.59,4535081,88696323,-0.86,-4.2054,19.5578,13.9286,637839547.14,,3134400000,32559446,0,160000000,33.6177,4.2876,2.8808,-497.3477,
688533.SH,上声电子,20210511,19.59,19.3,20.98,19.15,20.54,5921379,119439292,0.95,4.8494,20.1709,18.1864,668771020.84,,3286400000,32559446,0,160000000,35.248,4.4955,3.0205,-521.4661,
688533.SH,上声电子,20210512,20.54,20.55,21.38,20.2,20.34,5208277,108118670,-0.2,-0.9737,20.759,15.9962,662259131.64,,3254400000,32559446,0,160000000,34.9047,4.4517,2.9911,-516.3885,
688533.SH,上声电子,20210513,20.34,20,20.01,19.39,19.74,3952491,77818236,-0.6,-2.9499,19.6884,12.1393,642723464.04,,3158400000,32559446,0,160000000,33.8751,4.3204,2.9028,-501.1558,
688533.SH,上声电子,20210514,19.74,19.77,20.46,19.5,20.07,3726031,74577983,0.33,1.6717,20.0154,11.4438,653468081.22,,3211200000,32559446,0,160000000,34.4414,4.3926,2.9514,-509.5338,
688533.SH,上声电子,20210517,20.07,19.86,20.07,19.39,19.63,3318175,65214438,-0.44,-2.1923,19.6537,10.1911,639141924.98,,3140800000,32559446,0,160000000,33.6863,4.2963,2.8867,-498.3632,
688533.SH,上声电子,20210518,19.63,19.63,19.8,19.33,19.55,2036413,39781174,-0.08,-0.4075,19.5349,6.2544,636537169.3,,3128000000,32559446,0,160000000,33.5491,4.2788,2.8749,-496.3321,
688533.SH,上声电子,20210519,19.55,19.44,19.57,19.18,19.5,2579972,49874927,-0.05,-0.2558,19.3316,7.9239,634909197,,3120000000,32559446,0,160000000,33.4633,4.2679,2.8675,-495.0627,
688533.SH,上声电子,20210520,19.5,19.5,19.68,19.08,19.1,2202630,42689337,-0.4,-2.0513,19.3811,6.7649,621885418.6,,3056000000,32559446,0,160000000,32.7768,4.1803,2.8087,-484.9076,
688533.SH,上声电子,20210521,19.1,19.08,19.3,19.04,19.06,1765186,33772799,-0.04,-0.2094,19.1327,5.4214,620583040.76,,3049600000,32559446,0,160000000,32.7082,4.1716,2.8028,-483.8921,
688533.SH,上声电子,20210524,19.06,19.1,19.2,18.5,18.62,2596811,48632360,-0.44,-2.3085,18.7277,7.9756,606256884.52,,2979200000,32559446,0,160000000,31.9531,4.0753,2.7381,-472.7214,
688533.SH,上声电子,20210525,18.62,18.63,18.84,18.45,18.65,2108058,39183376,0.03,0.1611,18.5874,6.4745,607233667.9,,2984000000,32559446,0,160000000,32.0046,4.0818,2.7425,-473.4831,
688533.SH,上声电子,20210526,18.65,18.78,18.87,18.54,18.78,1670703,31319896,0.13,0.6971,18.7465,5.1312,611466395.88,,3004800000,32559446,0,160000000,32.2277,4.1103,2.7617,-476.7835,
688533.SH,上声电子,20210527,18.78,18.78,19.57,18.71,19.33,3602230,69527064,0.55,2.9286,19.3011,11.0635,629374091.18,,3092800000,32559446,0,160000000,33.1715,4.2307,2.8425,-490.7468,
688533.SH,上声电子,20210528,19.33,19.2,19.32,18.82,18.85,2748336,52124212,-0.48,-2.4832,18.9657,8.441,613745557.1,,3016000000,32559446,0,160000000,32.3478,4.1256,2.772,-478.5606,
688533.SH,上声电子,20210531,18.85,19.1,19.7,18.97,19.65,4003897,78001187,0.8,4.244,19.4813,12.2972,639793113.9,,3144000000,32559446,0,160000000,33.7207,4.3007,2.8896,-498.8709,
688533.SH,上声电子,20210601,19.65,19.48,21.98,19.42,21.07,8087576,167364366,1.42,7.2265,20.694,24.8394,686027527.22,,3371200000,32559446,0,160000000,36.1575,4.6115,3.0984,-534.9216,
688533.SH,上声电子,20210602,21.07,20.7,21.89,20.68,21.29,7624811,162456203,0.22,1.0441,21.3063,23.4181,693190605.34,,3406400000,32559446,0,160000000,36.535,4.6596,3.1308,-540.507,
688533.SH,上声电子,20210603,21.29,21.33,21.88,20.6,20.63,4673749,98445774,-0.66,-3.1,21.0636,14.3545,671701370.98,,3300800000,32559446,0,160000000,35.4024,4.5152,3.0337,-523.751,
688533.SH,上声电子,20210604,20.63,20.5,20.78,19.89,20.18,4144556,83994327,-0.45,-2.1813,20.2662,12.7292,657049620.28,,3228800000,32559446,0,160000000,34.6302,4.4167,2.9675,-512.3265,
688533.SH,上声电子,20210607,20.18,20.48,20.76,20.17,20.33,2268741,46303484,0.15,0.7433,20.4093,6.968,661933537.18,,3252800000,32559446,0,160000000,34.8876,4.4495,2.9896,-516.1346,
688533.SH,上声电子,20210608,20.33,20.53,20.53,19.6,19.68,2445923,48685568,-0.65,-3.1972,19.9048,7.5122,640769897.28,,3148800000,32559446,0,160000000,33.7721,4.3073,2.894,-499.6325,
688533.SH,上声电子,20210609,19.68,19.68,19.83,19.42,19.53,1463118,28678218,-0.15,-0.7622,19.6008,4.4937,635885980.38,,3124800000,32559446,0,160000000,33.5147,4.2744,2.872,-495.8244,
688533.SH,上声电子,20210610,19.53,19.5,19.98,19.24,19.85,2342078,46076815,0.32,1.6385,19.6735,7.1932,646305003.1,,3176000000,32559446,0,160000000,34.0639,4.3445,2.919,-503.9485,
688533.SH,上声电子,20210611,19.85,19.84,20.62,19.61,20.08,3496118,70628739,0.23,1.1587,20.202,10.7376,653793675.68,,3212800000,32559446,0,160000000,34.4586,4.3948,2.9528,-509.7877,
688533.SH,上声电子,20210615,20.08,20.65,21.9,20.17,20.22,4344201,90530146,0.14,0.6972,20.8393,13.3424,658351998.12,,3235200000,32559446,0,160000000,34.6988,4.4255,2.9734,-513.342,
688533.SH,上声电子,20210616,20.22,20.06,20.3,19.26,19.29,2842673,55910565,-0.93,-4.5994,19.6683,8.7307,628071713.34,,3086400000,32559446,0,160000000,33.1029,4.2219,2.8367,-489.7313,
688533.SH,上声电子,20210617,19.29,19.38,19.88,18.9,19.62,2837611,54528453,0.33,1.7107,19.2163,8.7152,638816330.52,,3139200000,32559446,0,160000000,33.6692,4.2941,2.8852,-498.1093,
