¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600078.SH,ST≥Œ–«,20070104,23.5531,24.0739,24.9952,23.7534,24.3943,12984808,79632817,0.8412,3.5714,6.1328,6.8503,1154368141.71,,2435329905.12,189551419,0,399889968,50.6572,2.1516,1.5049,-91.3975,
600078.SH,ST≥Œ–«,20070105,24.3943,24.4344,25.3557,24.2341,24.9151,7740740,48193038,0.5207,2.1346,6.2259,4.0837,1179009826.18,,2487315600.96,189551419,0,399889968,51.7386,2.1975,1.5371,-93.3485,
600078.SH,ST≥Œ–«,20070108,24.9151,25.2355,25.9966,25.0352,25.7562,9755071,61992366,0.8412,3.3762,6.3549,5.1464,1218815624.17,,2571292494.24,189551419,0,399889968,53.4854,2.2717,1.5889,-96.5001,
600078.SH,ST≥Œ–«,20070109,25.7562,25.8764,26.7577,25.7162,25.7562,8925451,58284546,0,0,6.5302,4.7087,1218815624.17,,2571292494.24,189551419,0,399889968,53.4854,2.2717,1.5889,-96.5001,
600078.SH,ST≥Œ–«,20070110,25.7562,25.7562,26.4773,25.4358,26.3971,7425585,48169790,0.6409,2.4883,6.487,3.9175,1249143851.21,,2635274889.12,189551419,0,399889968,54.8163,2.3282,1.6285,-98.9014,
600078.SH,ST≥Œ–«,20070111,26.3971,26.4372,27.9593,26.317,26.998,9862311,67233224,0.6008,2.2762,6.8172,5.203,1277576564.06,,2695258384.32,189551419,0,399889968,56.064,2.3812,1.6656,-101.1525,
600078.SH,ST≥Œ–«,20070112,26.998,26.7577,26.8778,25.2355,25.5159,7735230,50707626,-1.4821,-5.4896,6.5554,4.0808,1207442539.03,,2547299096.16,189551419,0,399889968,52.9863,2.2505,1.5741,-95.5996,
600078.SH,ST≥Œ–«,20070115,25.5159,25.5159,27.4386,25.5159,26.998,6679917,44045525,1.4821,5.8085,6.5937,3.5241,1277576564.06,,2695258384.32,189551419,0,399889968,56.064,2.3812,1.6656,-101.1525,
600078.SH,ST≥Œ–«,20070116,26.998,27.0781,28.0395,26.5574,27.5988,7756982,52772755,0.6008,2.2255,6.8033,4.0923,1306009276.91,,2755241879.52,189551419,0,399889968,57.3117,2.4342,1.7026,-103.4037,
600078.SH,ST≥Œ–«,20070117,27.5988,27.6389,27.7991,25.6361,26.4372,9672310,64444772,-1.1616,-4.209,6.6628,5.1027,1251039365.4,,2639273788.8,189551419,0,399889968,54.8995,2.3318,1.631,-99.0514,
600078.SH,ST≥Œ–«,20070118,26.4372,26.4372,28.0395,26.0767,27.9593,10138609,68191330,1.5221,5.7576,6.7259,5.3487,1323068904.62,,2791231976.64,189551419,0,399889968,58.0603,2.466,1.7249,-104.7544,
600078.SH,ST≥Œ–«,20070119,27.9593,29.2011,30.7633,29.2011,30.7633,11560601,88476081,2.8039,10.0287,7.6532,6.0989,1455754897.92,,3071154954.24,189551419,0,399889968,63.883,2.7133,1.8978,-115.2599,
600078.SH,ST≥Œ–«,20070122,30.7633,31.6445,32.8062,30.9636,31.8849,26269798,209619785,1.1216,3.6458,7.9795,13.8589,1508829295.24,,3183124145.28,189551419,0,399889968,47.5969,2.8123,1.967,-119.462,
600078.SH,ST≥Œ–«,20070123,31.8849,32.2454,33.407,31.7647,33.2868,19026822,154902422,1.402,4.397,8.1413,10.0378,1575172291.89,,3323085634.08,189551419,0,399889968,49.6897,2.9359,2.0535,-124.7148,
600078.SH,ST≥Œ–«,20070124,33.2868,33.4871,33.8476,32.4457,33.2067,12033272,99320600,-0.0801,-0.2407,8.2538,6.3483,1571381263.51,,3315087834.72,189551419,0,399889968,49.5701,2.9289,2.0486,-124.4146,
600078.SH,ST≥Œ–«,20070125,33.2067,32.8863,33.0064,31.6445,31.7246,11996532,97302536,-1.4821,-4.4632,8.1109,6.3289,1501247238.48,,3167128546.56,189551419,0,399889968,47.3577,2.7981,1.9571,-118.8617,
600078.SH,ST≥Œ–«,20070126,31.7246,31.0437,32.2454,30.2426,32.0852,10736056,83406792,0.3605,1.1364,7.7688,5.6639,1518306866.19,,3203118643.68,189551419,0,399889968,47.8959,2.8299,1.9794,-120.2124,
600078.SH,ST≥Œ–«,20070129,32.0852,32.8062,33.2468,32.2053,32.5658,12555652,102159116,0.4807,1.4981,8.1365,6.6239,1541053036.47,,3251105439.84,189551419,0,399889968,48.6134,2.8723,2.009,-122.0134,
600078.SH,ST≥Œ–«,20070130,32.5658,32.9263,33.0465,31.8448,32.0852,8918836,72022412,-0.4807,-1.476,8.0753,4.7052,1518306866.19,,3203118643.68,189551419,0,399889968,47.8959,2.8299,1.9794,-120.2124,
600078.SH,ST≥Œ–«,20070131,32.0852,32.2454,33.8476,31.5644,32.005,19820444,162402443,-0.0801,-0.2497,8.1937,10.4565,1514515837.81,,3195120844.32,189551419,0,399889968,47.7763,2.8229,1.9744,-119.9123,
