´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
301021.SZ,Ó¢Åµ¼¤¹â,20210706,,41,50,41,45.7,22807988,1020549992,36.24,383.0867,44.7453,70.335,1481944336.2,,6930180247.4,32427666,0,151645082,77.5426,11.3154,20.4401,241.9687,
301021.SZ,Ó¢Åµ¼¤¹â,20210707,45.7,45.3,60.65,44.98,53.6,20335737,1053038164,7.9,17.2867,51.7826,62.7111,1738122897.6,,8128176395.2,32427666,0,151645082,90.9471,13.2715,23.9735,283.797,
301021.SZ,Ó¢Åµ¼¤¹â,20210708,53.6,49,52.2,46,48.1,16283450,794426085,-5.5,-10.2612,48.7873,50.2147,1559770734.6,,7294128444.2,32427666,0,151645082,81.6149,11.9097,21.5135,254.676,
301021.SZ,Ó¢Åµ¼¤¹â,20210709,48.1,46.4,50,45.06,45.5,11681031,548175988,-2.6,-5.4054,46.9287,36.0218,1475458803,,6899851231,32427666,0,151645082,77.2033,11.2659,20.3506,240.9098,
301021.SZ,Ó¢Åµ¼¤¹â,20210712,45.5,45,50,43.96,49,12256543,578009674,3.5,7.6923,47.1593,37.7966,1588955634,,7430609018,32427666,0,151645082,83.142,12.1325,21.916,259.4413,
301021.SZ,Ó¢Åµ¼¤¹â,20210713,49,47.7,48.73,46.1,47.66,9156126,433882378,-1.34,-2.7347,47.3871,28.2355,1545502561.56,,7227404608.12,32427666,0,151645082,80.8683,11.8007,21.3167,252.3464,
301021.SZ,Ó¢Åµ¼¤¹â,20210714,47.66,47,51.3,46.7,50.7,10628157,529946276,3.04,6.3785,49.8625,32.775,1644082666.2,,7688405657.4,32427666,0,151645082,86.0265,12.5534,22.6764,268.4423,
301021.SZ,Ó¢Åµ¼¤¹â,20210715,50.7,50,55,49.22,49.8,11259172,584111416,-0.9,-1.7751,51.8787,34.7209,1614897766.8,,7551925083.6,32427666,0,151645082,84.4994,12.3306,22.2738,263.6771,
301021.SZ,Ó¢Åµ¼¤¹â,20210716,49.8,48.4,48.4,45.48,46.31,9649100,453107847,-3.49,-7.008,46.9586,29.7558,1501725212.46,,7022683747.42,32427666,0,151645082,78.5777,11.4664,20.7129,245.1985,
301021.SZ,Ó¢Åµ¼¤¹â,20210719,46.31,45,46.5,43.6,43.6,7019699,314271928,-2.71,-5.8519,44.77,21.6473,1413846237.6,,6611725575.2,32427666,0,151645082,73.9794,10.7954,19.5008,230.8498,
301021.SZ,Ó¢Åµ¼¤¹â,20210720,43.6,43,46.28,43,45.37,6028758,272464605,1.77,4.0596,45.1942,18.5914,1471243206.42,,6880137370.34,32427666,0,151645082,76.9827,11.2337,20.2925,240.2215,
301021.SZ,Ó¢Åµ¼¤¹â,20210721,45.37,44.9,46.73,44.21,45.86,6226848,283668889,0.49,1.08,45.5558,19.2023,1487132762.76,,6954443460.52,32427666,0,151645082,77.8141,11.355,20.5116,242.8159,
301021.SZ,Ó¢Åµ¼¤¹â,20210722,45.86,45.99,46.88,44.81,46.11,6144619,281722307,0.25,0.5451,45.8486,18.9487,1495239679.26,,6992354731.02,32427666,0,151645082,78.2383,11.4169,20.6234,244.1396,
301021.SZ,Ó¢Åµ¼¤¹â,20210723,46.11,45.8,48.59,45.33,46.8,7180174,337723995,0.69,1.4964,47.0356,22.1421,1517614768.8,,7096989837.6,32427666,0,151645082,79.4091,11.5878,20.9321,247.7929,
