´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000735.SZ,ÂÞÅ£É½,20070104,11.7152,11.7152,11.8884,11.5421,11.7152,13616406,27593297.1,0,0,2.0265,2.2026,1254956560.06,,1786667960,618205202,0,880132000,-26.5986,1.4809,3.0702,175.572,
000735.SZ,ÂÞÅ£É½,20070105,11.7152,11.7152,12.0615,11.5998,12.0615,16919501,34875152.9,0.3463,2.9557,2.0612,2.7369,1292048872.18,,1839475880,618205202,0,880132000,-27.3848,1.5246,3.1609,180.7613,
000735.SZ,ÂÞÅ£É½,20070108,12.0615,12.0615,12.5809,11.9461,12.4078,29275383,62180432.4,0.3463,2.8708,2.124,4.7355,1329141184.3,,1892283800,618205202,0,880132000,-28.171,1.5684,3.2517,185.9507,
000735.SZ,ÂÞÅ£É½,20070109,12.4078,12.35,12.6386,12.2346,12.4655,29065957,62843055.2,0.0577,0.4651,2.1621,4.7017,1335323236.32,,1901085120,618205202,0,880132000,-28.302,1.5757,3.2668,186.8155,
000735.SZ,ÂÞÅ£É½,20070110,12.4655,12.4655,12.9849,12.35,12.8694,37069506,81114765,0.404,3.2407,2.1882,5.9963,1378597600.46,,1962694360,618205202,0,880132000,-29.2192,1.6268,3.3727,192.8698,
000735.SZ,ÂÞÅ£É½,20070111,12.8694,12.6963,13.562,12.6386,12.9849,48909217,111287670.6,0.1154,0.8969,2.2754,7.9115,1390961704.5,,1980297000,618205202,0,880132000,-29.4813,1.6414,3.4029,194.5995,
000735.SZ,ÂÞÅ£É½,20070112,12.9849,12.8117,13.3311,12.1192,12.2923,30670406,67543461.6,-0.6925,-5.3333,2.2022,4.9612,1316777080.26,,1874681160,618205202,0,880132000,-27.9089,1.5538,3.2214,184.2209,
000735.SZ,ÂÞÅ£É½,20070115,12.2923,12.1192,13.158,12.1192,13.0426,26251027,58018437.9,0.7502,6.1033,2.2101,4.2463,1397143756.52,,1989098320,618205202,0,880132000,-29.6123,1.6487,3.418,195.4644,
000735.SZ,ÂÞÅ£É½,20070116,13.0426,13.0426,13.2157,12.6963,13.1003,24128609,54372405.5,0.0577,0.4425,2.2534,3.903,1403325808.54,,1997899640,618205202,0,880132000,-29.7433,1.656,3.4332,196.3293,
000735.SZ,ÂÞÅ£É½,20070117,13.1003,13.1003,13.3888,12.8117,13.1003,30862337,70222073.7,0,0,2.2753,4.9922,1403325808.54,,1997899640,618205202,0,880132000,-29.7433,1.656,3.4332,196.3293,
