¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688658.SH,‘√øµ“©“µ,20201224,,28.5,36.66,28.16,31.64,57045071,1729198239,7.28,29.8851,30.3128,68.7832,2624051186.96,,14238000000,82934614,0,450000000,39.7722,10.3529,3.3208,103.4438,
688658.SH,‘√øµ“©“µ,20201225,31.64,29.5,29.5,26.72,26.85,29648745,833264506,-4.79,-15.1391,28.1045,35.7495,2226794385.9,,12082500000,82934614,0,450000000,33.751,8.7855,2.818,87.7834,
688658.SH,‘√øµ“©“µ,20201228,26.85,26.08,27.5,25,25.08,17418824,452071190,-1.77,-6.5922,25.953,21.0031,2080000119.12,,11286000000,82934614,0,450000000,31.5261,8.2064,2.6323,81.9966,
688658.SH,‘√øµ“©“µ,20201229,25.08,25.01,25.76,24.5,25.14,10829307,271937871,0.06,0.2392,25.1113,13.0576,2084976195.96,,11313000000,82934614,0,450000000,31.6015,8.226,2.6386,82.1927,
688658.SH,‘√øµ“©“µ,20201230,25.14,25.04,25.2,24.3,24.33,11288131,277979701,-0.81,-3.222,24.6258,13.6109,2017799158.62,,10948500000,82934614,0,450000000,30.5833,7.961,2.5535,79.5445,
688658.SH,‘√øµ“©“µ,20201231,24.33,24.5,24.94,24.01,24.37,9458077,231027800,0.04,0.1644,24.4265,11.4043,2021116543.18,,10966500000,82934614,0,450000000,30.6336,7.9741,2.5577,79.6753,
688658.SH,‘√øµ“©“µ,20210104,24.37,24.6,24.6,24.1,24.28,8153041,198501623,-0.09,-0.3693,24.3469,9.8307,2013652427.92,,10926000000,82934614,0,450000000,30.5205,7.9446,2.5181,5.1018,
688658.SH,‘√øµ“©“µ,20210105,24.28,24.36,25.68,24.29,24.93,10280262,257582718,0.65,2.6771,25.056,12.3956,2067559927.02,,11218500000,82934614,0,450000000,31.3375,8.1573,2.5855,5.2384,
688658.SH,‘√øµ“©“µ,20210106,24.93,24.95,25.17,24.27,24.4,6994404,170973596,-0.53,-2.126,24.4443,8.4336,2023604581.6,,10980000000,82934614,0,450000000,30.6713,7.9839,2.5306,5.127,
688658.SH,‘√øµ“©“µ,20210107,24.4,24.44,24.48,22.22,22.5,12881206,297897882,-1.9,-7.7869,23.1266,15.5318,1866028815,,10125000000,82934614,0,450000000,28.283,7.3622,2.3335,4.7278,
688658.SH,‘√øµ“©“µ,20210108,22.5,22.38,22.48,21.71,21.95,6076538,134023075,-0.55,-2.4444,22.0558,7.3269,1820414777.3,,9877500000,82934614,0,450000000,27.5916,7.1822,2.2765,4.6122,
688658.SH,‘√øµ“©“µ,20210111,21.95,21.96,22.46,21.82,22.2,4572073,101045388,0.25,1.139,22.1006,5.5129,1841148430.8,,9990000000,82934614,0,450000000,27.9059,7.264,2.3024,4.6648,
