¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600329.SH,¥Ô» Ã√,20070104,7.2929,7.2929,7.377,7.1947,7.2368,1685162,8693669,-0.0561,-0.7692,5.159,2.0914,415772160,,1907416497.6,80576000,0,369654360,31.1334,1.1822,0.8812,-20.1001,
600329.SH,¥Ô» Ã√,20070105,7.2368,7.1526,7.3209,7.1246,7.3209,974031,5011552,0.0841,1.1628,5.1452,1.2088,420606720,,1929595759.2,80576000,0,369654360,31.4954,1.196,0.8914,-20.3338,
600329.SH,¥Ô» Ã√,20070108,7.3209,7.3349,7.6294,7.2648,7.6014,2741910,14681449,0.2805,3.8314,5.3545,3.4029,436721920,,2003526631.2,80576000,0,369654360,32.7021,1.2418,0.9256,-21.1129,
600329.SH,¥Ô» Ã√,20070109,7.6014,7.6715,7.8959,7.5733,7.7697,3965225,21795399,0.1683,2.214,5.4966,4.9211,446391040,,2047885154.4,80576000,0,369654360,33.4261,1.2693,0.9461,-21.5803,
600329.SH,¥Ô» Ã√,20070110,7.7697,7.7697,7.8959,7.6715,7.8679,2746249,15244897,0.0982,1.2635,5.5512,3.4083,452031360,,2073760959.6,80576000,0,369654360,33.8485,1.2853,0.958,-21.853,
600329.SH,¥Ô» Ã√,20070111,7.8679,7.966,8.2606,7.8538,7.952,4816917,27701123,0.0841,1.0695,5.7508,5.9781,456865920,,2095940221.2,80576000,0,369654360,34.2105,1.2991,0.9683,-22.0867,
600329.SH,¥Ô» Ã√,20070112,7.952,7.952,8.1764,7.5874,7.6014,2575387,14367717,-0.3506,-4.4092,5.5789,3.1962,436721920,,2003526631.2,80576000,0,369654360,32.7021,1.2418,0.9256,-21.1129,
600329.SH,¥Ô» Ã√,20070115,7.6014,7.6014,7.9801,7.5593,7.9801,2367678,13259252,0.3787,4.9815,5.6001,2.9384,458477440,,2103333308.4,80576000,0,369654360,34.3312,1.3037,0.9717,-22.1646,
600329.SH,¥Ô» Ã√,20070116,7.9801,7.966,8.2325,7.924,8.2045,3113217,17942247,0.2244,2.812,5.7632,3.8637,471369600,,2162478006,80576000,0,369654360,35.2965,1.3403,0.999,-22.7879,
600329.SH,¥Ô» Ã√,20070117,8.2045,8.2045,8.3026,7.924,8.0081,3297242,19115534,-0.1963,-2.3932,5.7974,4.0921,460088960,,2110726395.6,80576000,0,369654360,34.4518,1.3083,0.9751,-22.2425,
600329.SH,¥Ô» Ã√,20070118,8.0081,7.9941,8.7374,7.7977,8.6392,6406794,38722628,0.6311,7.8809,6.044,7.9512,496348160,,2277070857.6,80576000,0,369654360,37.167,1.4114,1.0519,-23.9954,
600329.SH,¥Ô» Ã√,20070119,8.6392,8.6392,8.9758,8.527,8.8215,5861948,36810612,0.1823,2.1104,6.2796,7.2751,506823040,,2325125924.4,80576000,0,369654360,37.9513,1.4411,1.0741,-24.5018,
600329.SH,¥Ô» Ã√,20070122,8.8215,8.8356,9.1441,8.6533,9.1301,5263650,33455034,0.3085,3.4976,6.3559,6.5325,524549760,,2406449883.6,80576000,0,369654360,39.2787,1.4915,1.1117,-25.3588,
600329.SH,¥Ô» Ã√,20070123,9.1301,9.1161,9.3124,8.8356,9.2142,4281262,27736555,0.0841,0.9217,6.4786,5.3133,529384320,,2428629145.2,80576000,0,369654360,39.6407,1.5053,1.1219,-25.5925,
600329.SH,¥Ô» Ã√,20070124,9.2142,9.0039,9.3405,8.9758,9.1301,3615583,23559765,-0.0841,-0.9132,6.5162,4.4872,524549760,,2406449883.6,80576000,0,369654360,39.2787,1.4915,1.1117,-25.3588,
600329.SH,¥Ô» Ã√,20070125,9.1301,9.1161,9.1161,8.5551,8.5831,3528958,22031107,-0.547,-5.9908,6.2429,4.3797,493125120,,2262284683.2,80576000,0,369654360,36.9256,1.4022,1.0451,-23.8396,
600329.SH,¥Ô» Ã√,20070126,8.5831,8.5551,8.5831,7.9941,8.4709,4761621,28325457,-0.1122,-1.3072,5.9487,5.9095,486679040,,2232712334.4,80576000,0,369654360,36.4429,1.3839,1.0314,-23.528,
600329.SH,¥Ô» Ã√,20070129,8.4709,8.527,8.9478,8.513,8.9197,5765055,35892433,0.4488,5.298,6.2259,7.1548,512463360,,2351001729.6,80576000,0,369654360,38.3737,1.4572,1.0861,-24.7745,
600329.SH,¥Ô» Ã√,20070130,8.9197,8.9478,9.0039,8.6112,8.7094,3474398,21819609,-0.2104,-2.3585,6.2801,4.312,500376960,,2295553575.6,80576000,0,369654360,37.4686,1.4228,1.0605,-24.1902,
600329.SH,¥Ô» Ã√,20070131,8.7094,8.7094,8.7094,8.7094,8.7094,,,0,0,,,500376960,,2295553575.6,80576000,0,369654360,37.4686,1.4228,1.0605,-24.1902,
600329.SH,¥Ô» Ã√,20070201,8.7094,7.8398,8.1343,7.8398,7.966,7338048,41523222,-0.7433,-8.5346,5.6586,9.107,457671680,,2099636764.8,80576000,0,369654360,34.2708,1.3014,0.97,-22.1257,
600329.SH,¥Ô» Ã√,20070202,7.966,7.8819,8.1484,7.8538,7.8679,3526689,20138592,-0.0982,-1.2324,5.7103,4.3768,452031360,,2073760959.6,80576000,0,369654360,33.8485,1.2853,0.958,-21.853,
600329.SH,¥Ô» Ã√,20070205,7.8679,7.8679,8.0923,7.7697,7.924,1917839,10799202,0.0561,0.713,5.6309,2.3802,455254400,,2088547134,80576000,0,369654360,34.0898,1.2945,0.9648,-22.0088,
600329.SH,¥Ô» Ã√,20070206,7.924,7.938,8.2045,7.938,8.1764,2756994,15919085,0.2524,3.1858,5.7741,3.4216,469758080,,2155084918.8,80576000,0,369654360,35.1759,1.3357,0.9956,-22.71,
600329.SH,¥Ô» Ã√,20070207,8.1764,8.1624,8.513,8.1343,8.4148,3891712,23240711,0.2384,2.916,5.9718,4.8299,483456000,,2217926160,80576000,0,369654360,36.2016,1.3747,1.0246,-23.3722,
600329.SH,¥Ô» Ã√,20070208,8.4148,8.4148,8.9758,8.4008,8.7374,5239381,32795028,0.3226,3.8333,6.2593,6.5024,501988480,,2302946662.8,80576000,0,369654360,37.5893,1.4274,1.0639,-24.2681,
600329.SH,¥Ô» Ã√,20070209,8.7374,8.7374,9.1161,8.7374,8.8636,3399599,21716830,0.1262,1.4446,6.3881,4.2191,509240320,,2336215555.2,80576000,0,369654360,38.1323,1.448,1.0793,-24.6187,
600329.SH,¥Ô» Ã√,20070212,8.8636,9.1161,9.1722,8.8356,9.088,3239759,20826415,0.2244,2.5316,6.4284,4.0207,522132480,,2395360252.8,80576000,0,369654360,39.0977,1.4847,1.1066,-25.242,
600329.SH,¥Ô» Ã√,20070213,9.088,9.088,9.9435,9.088,9.7332,6198409,41920466,0.6451,7.0988,6.7631,7.6926,559197440,,2565401258.4,80576000,0,369654360,41.8732,1.5901,1.1851,-27.0338,
600329.SH,¥Ô» Ã√,20070214,9.7332,9.8173,10.0277,9.5929,9.9155,3503882,24418686,0.1823,1.8732,6.969,4.3485,569672320,,2613456325.2,80576000,0,369654360,42.6575,1.6199,1.2073,-27.5402,
600329.SH,¥Ô» Ã√,20070215,9.9155,9.9435,10.0277,9.7752,9.9576,3455294,24365411,0.0421,0.4243,7.0516,4.2882,572089600,,2624545956,80576000,0,369654360,42.8385,1.6267,1.2125,-27.6571,
600329.SH,¥Ô» Ã√,20070216,9.9576,9.9996,10.7289,9.7893,10.1679,4460307,32482812,0.2104,2.1127,7.2826,5.5355,584176000,,2679994110,80576000,0,369654360,43.7436,1.6611,1.2381,-28.2414,
600329.SH,¥Ô» Ã√,20070226,10.1679,10.1118,10.7429,9.9856,10.6868,3292596,24696618,0.5189,5.1034,7.5007,4.0863,613989120,,2816766223.2,80576000,0,369654360,45.976,1.7459,1.3013,-29.6827,
600329.SH,¥Ô» Ã√,20070227,10.6868,10.6728,10.6728,9.621,9.621,4851678,35063737,-1.0659,-9.9738,7.2271,6.0212,552751360,,2535828909.6,80576000,0,369654360,41.3905,1.5717,1.1715,-26.7222,
600329.SH,¥Ô» Ã√,20070228,9.621,9.3405,10.0697,9.3124,9.9996,2817710,19583601,0.3787,3.9359,6.9502,3.497,574506880,,2635635586.8,80576000,0,369654360,43.0195,1.6336,1.2176,-27.7739,
600329.SH,¥Ô» Ã√,20070301,9.9996,9.8594,10.0277,9.4527,9.8454,3166400,22096184,-0.1543,-1.5428,6.9783,3.9297,565643520,,2594973607.2,80576000,0,369654360,42.3559,1.6084,1.1988,-27.3454,
600329.SH,¥Ô» Ã√,20070302,9.8454,9.6771,10.0137,9.6771,9.9015,1850889,13084802,0.0561,0.5698,7.0695,2.2971,568866560,,2609759781.6,80576000,0,369654360,42.5972,1.6176,1.2056,-27.5013,
600329.SH,¥Ô» Ã√,20070305,9.9015,9.9015,10.0697,9.5088,9.7051,1765618,12337817,-0.1963,-1.983,6.9878,2.1912,557585920,,2558008171.2,80576000,0,369654360,41.7525,1.5855,1.1817,-26.9559,
600329.SH,¥Ô» Ã√,20070306,9.7051,9.6911,9.8173,9.3966,9.5228,2905703,19760451,-0.1823,-1.8786,6.8006,3.6062,547111040,,2509953104.4,80576000,0,369654360,40.9681,1.5557,1.1595,-26.4495,
600329.SH,¥Ô» Ã√,20070307,9.5228,9.5368,10.0417,9.4246,10.0137,6179061,42659445,0.4909,5.1546,6.9039,7.6686,575312640,,2639332130.4,80576000,0,369654360,43.0799,1.6359,1.2193,-27.8129,
600329.SH,¥Ô» Ã√,20070308,10.0137,9.9576,10.3643,9.8313,10.224,5488148,39752571,0.2104,2.1008,7.2433,6.8111,587399040,,2694780284.4,80576000,0,369654360,43.9849,1.6703,1.2449,-28.3972,
600329.SH,¥Ô» Ã√,20070309,10.224,10.2801,10.4905,10.1399,10.3362,3733886,27530132,0.1122,1.0974,7.3731,4.634,593845120,,2724352633.2,80576000,0,369654360,44.4676,1.6886,1.2586,-28.7088,
600329.SH,¥Ô» Ã√,20070312,10.3362,10.238,10.6588,10.238,10.6448,3421976,25576041,0.3085,2.9851,7.4741,4.2469,611571840,,2805676592.4,80576000,0,369654360,45.795,1.739,1.2961,-29.5658,
600329.SH,¥Ô» Ã√,20070313,10.6448,10.6728,10.7149,10.4204,10.5466,2998253,22591743,-0.0982,-0.9223,7.535,3.721,605931520,,2779800787.2,80576000,0,369654360,45.3727,1.723,1.2842,-29.2931,
600329.SH,¥Ô» Ã√,20070314,10.5466,10.4765,10.4905,10.0697,10.2661,2962252,21677065,-0.2805,-2.6596,7.3178,3.6763,589816320,,2705869915.2,80576000,0,369654360,44.1659,1.6771,1.25,-28.5141,
600329.SH,¥Ô» Ã√,20070315,10.2661,10.238,10.6167,10.238,10.3643,2397226,17782748,0.0982,0.9563,7.4181,2.9751,595456640,,2731745720.4,80576000,0,369654360,44.5883,1.6932,1.262,-28.7867,
600329.SH,¥Ô» Ã√,20070316,10.3643,10.3783,10.4344,9.8454,9.9716,2859119,20719308,-0.3927,-3.7889,7.2467,3.5484,572895360,,2628242499.6,80576000,0,369654360,42.8989,1.629,1.2142,-27.696,
600329.SH,¥Ô» Ã√,20070319,9.9716,9.621,10.1258,9.5368,9.9435,2206807,15586769,-0.028,-0.2813,7.063,2.7388,571283840,,2620849412.4,80576000,0,369654360,42.7782,1.6244,1.2107,-27.6181,
600329.SH,¥Ô» Ã√,20070320,9.9435,9.9856,10.5746,9.9435,10.4905,3456611,25357325,0.547,5.5007,7.3359,4.2899,602708480,,2765014612.8,80576000,0,369654360,45.1313,1.7138,1.2773,-29.1373,
600329.SH,¥Ô» Ã√,20070321,10.4905,10.4484,10.9253,10.3923,10.8832,5180720,39878667,0.3927,3.7433,7.6975,6.4296,625269760,,2868517833.6,80576000,0,369654360,46.8207,1.7779,1.3252,-30.228,
600329.SH,¥Ô» Ã√,20070322,10.8832,10.9673,10.9954,10.771,10.799,3695299,28679503,-0.0841,-0.7732,7.7611,4.5861,620435200,,2846338572,80576000,0,369654360,46.4587,1.7642,1.3149,-29.9943,
600329.SH,¥Ô» Ã√,20070323,10.799,10.785,11.6826,10.6588,11.5844,5331335,42851831,0.7854,7.2727,8.0377,6.6165,665557760,,3053345013.6,80576000,0,369654360,49.8375,1.8925,1.4105,-32.1757,
600329.SH,¥Ô» Ã√,20070326,11.5844,11.5704,12.0332,11.4301,11.7247,6173065,51566684,0.1402,1.2107,8.3535,7.6612,673615360,,3090310449.6,80576000,0,369654360,50.4409,1.9154,1.4276,-32.5652,
600329.SH,¥Ô» Ã√,20070327,11.7247,11.7527,11.8509,11.5704,11.7808,4046364,33715515,0.0561,0.4785,8.3323,5.0218,676838400,,3105096624,80576000,0,369654360,50.6822,1.9246,1.4345,-32.7211,
600329.SH,¥Ô» Ã√,20070328,11.7808,11.7106,12.1314,10.9393,11.6125,4488460,37313668,-0.1683,-1.4286,8.3132,5.5705,667169280,,3060738100.8,80576000,0,369654360,49.9582,1.8971,1.414,-32.2536,
600329.SH,¥Ô» Ã√,20070329,11.6125,11.5143,11.6966,11.0795,11.2478,2929228,23658833,-0.3646,-3.1401,8.0768,3.6354,646219520,,2964627967.2,80576000,0,369654360,48.3895,1.8375,1.3696,-31.2408,
600329.SH,¥Ô» Ã√,20070330,11.2478,11.0515,11.4161,11.0094,11.2478,1589130,12751395,0,0,8.0241,1.9722,646219520,,2964627967.2,80576000,0,369654360,48.3895,1.8375,1.3696,-31.2408,
600329.SH,¥Ô» Ã√,20070402,11.2478,10.5185,11.332,10.4905,11.2899,4427051,34898041,0.0421,0.3741,7.8829,5.4943,648636800,,2975717598,80576000,0,369654360,-7.8772,1.8444,1.3747,-31.3577,
600329.SH,¥Ô» Ã√,20070403,11.2899,11.2198,11.4722,11.0795,11.1777,3516919,28154037,-0.1122,-0.9938,8.0053,4.3647,642190720,,2946145249.2,80576000,0,369654360,-7.7989,1.8261,1.361,-31.046,
600329.SH,¥Ô» Ã√,20070404,11.1777,11.2198,11.5704,11.1497,11.5143,4073729,33197919,0.3366,3.0113,8.1493,5.0558,661528960,,3034862295.6,80576000,0,369654360,-8.0338,1.881,1.402,-31.9809,
600329.SH,¥Ô» Ã√,20070405,11.5143,11.5143,12.0192,11.5143,11.7387,3917504,32810508,0.2244,1.9488,8.3754,4.8619,674421120,,3094006993.2,80576000,0,369654360,-8.1903,1.9177,1.4293,-32.6042,
600329.SH,¥Ô» Ã√,20070406,11.7387,11.6545,11.893,11.5704,11.6125,3099468,25806279,-0.1262,-1.0753,8.326,3.8466,667169280,,3060738100.8,80576000,0,369654360,-8.1022,1.8971,1.414,-32.2536,
600329.SH,¥Ô» Ã√,20070409,11.6125,11.6125,12.0332,11.6125,11.7948,3596429,30306418,0.1823,1.57,8.4268,4.4634,677644160,,3108793167.6,80576000,0,369654360,-8.2295,1.9269,1.4362,-32.76,
600329.SH,¥Ô» Ã√,20070410,11.7948,11.7808,11.8088,11.2759,11.5143,3015639,24808421,-0.2805,-2.3781,8.2266,3.7426,661528960,,3034862295.6,80576000,0,369654360,-8.0338,1.881,1.402,-31.9809,
600329.SH,¥Ô» Ã√,20070411,11.5143,11.5143,11.8509,11.2338,11.7106,3890397,31885560,0.1963,1.7052,8.196,4.8282,672809600,,3086613906,80576000,0,369654360,-8.1707,1.9131,1.4259,-32.5263,
600329.SH,¥Ô» Ã√,20070412,11.7106,11.7387,12.1735,11.5423,12.1314,5490164,46596345,0.4207,3.5928,8.4872,6.8136,696982400,,3197510214,80576000,0,369654360,-8.4643,1.9819,1.4771,-33.6949,
600329.SH,¥Ô» Ã√,20070413,12.1314,12.1314,12.1735,11.5003,11.6966,4378752,37192762,-0.4348,-3.5838,8.4939,5.4343,672003840,,3082917362.4,80576000,0,369654360,-8.161,1.9108,1.4242,-32.4873,
600329.SH,¥Ô» Ã√,20070416,11.6966,11.6125,12.0613,11.6125,11.921,3232485,27278623,0.2244,1.9185,8.4389,4.0117,684896000,,3142062060,80576000,0,369654360,-8.3175,1.9475,1.4515,-33.1106,
600329.SH,¥Ô» Ã√,20070417,11.921,11.935,12.8887,11.935,12.8046,6235122,55429581,0.8836,7.4118,8.8899,7.7382,735658880,,3374944306.8,80576000,0,369654360,-8.934,2.0918,1.5591,-35.5647,
600329.SH,¥Ô» Ã√,20070418,12.8046,12.8466,13.0149,12.6363,12.9027,3690771,33843702,0.0982,0.7667,9.1698,4.5805,741299200,,3400820112,80576000,0,369654360,-9.0025,2.1079,1.5711,-35.8373,
600329.SH,¥Ô» Ã√,20070419,12.9027,12.8607,13.043,11.935,12.5942,5549827,49340824,-0.3085,-2.3913,8.8905,6.8877,723572480,,3319496152.8,80576000,0,369654360,-8.7872,2.0575,1.5335,-34.9804,
600329.SH,¥Ô» Ã√,20070420,12.5942,12.5942,13.3796,12.5942,13.2113,4740187,44282576,0.6171,4.8998,9.3419,5.8829,759025920,,3482144071.2,80576000,0,369654360,-9.2178,2.1583,1.6086,-36.6943,
600329.SH,¥Ô» Ã√,20070423,13.2113,13.1832,14.4174,13.1131,14.165,5012515,49274440,0.9537,7.2187,9.8303,6.2209,813817600,,3733509036,80576000,0,369654360,-9.8832,2.3141,1.7248,-39.3432,
600329.SH,¥Ô» Ã√,20070424,14.165,14.5016,14.7821,14.0948,14.165,4369344,45006438,0,0,10.3005,5.4226,813817600,,3733509036,80576000,0,369654360,-9.8832,2.3141,1.7248,-39.3432,
600329.SH,¥Ô» Ã√,20070425,14.165,14.0247,15.5815,13.8845,15.4833,6166873,66217608,1.3183,9.3069,10.7376,7.6535,889559040,,4080984134.4,80576000,0,369654360,-10.803,2.5294,1.8853,-43.0048,
600329.SH,¥Ô» Ã√,20070426,15.4833,15.4272,15.6376,15.2028,15.4272,3450636,37833838,-0.0561,-0.3623,10.9643,4.2825,886336000,,4066197960,80576000,0,369654360,-10.7639,2.5203,1.8785,-42.849,
600329.SH,¥Ô» Ã√,20070427,15.4272,15.4272,16.0022,15.2589,15.8479,3410082,38214065,0.4207,2.7273,11.2062,4.2321,910508800,,4177094268,80576000,0,369654360,-11.0574,2.589,1.9297,-44.0176,
600329.SH,¥Ô» Ã√,20070430,15.8479,15.7778,15.8339,15.1186,15.3991,3732881,40989200,-0.4488,-2.8319,10.9806,4.6327,884724480,,4058804872.8,80576000,0,369654360,-10.7679,3.1066,1.875,-42.7711,
600329.SH,¥Ô» Ã√,20070508,15.3991,15.5254,16.1565,15.2589,16.0162,4381003,48997461,0.6171,4.0073,11.1841,5.4371,920177920,,4221452791.2,80576000,0,369654360,-11.1994,3.2311,1.9502,-44.485,
