¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688315.SH,≈µ∫Ã÷¬‘¥,20210413,,25,29.5,24.24,27.4,25507400,662000298,14.64,114.7335,25.9533,78.5138,890165528.2,,10965480000,32487793,0,400200000,300.1024,9.8235,7.3592,81.6567,
688315.SH,≈µ∫Ã÷¬‘¥,20210414,27.4,26.88,26.9,22.9,24.91,16309349,403255027,-2.49,-9.0876,24.7254,50.2015,809270923.63,,9968982000,32487793,0,400200000,272.8303,8.9308,6.6905,74.2361,
688315.SH,≈µ∫Ã÷¬‘¥,20210415,24.91,24.43,25.3,22.7,23.93,8953460,213752391,-0.98,-3.9342,23.8737,27.5595,777432886.49,,9576786000,32487793,0,400200000,262.0967,8.5794,6.4273,71.3155,
688315.SH,≈µ∫Ã÷¬‘¥,20210416,23.93,25,33.88,24.28,29.9,16432841,469121569,5.97,24.9478,28.5478,50.5816,971385010.7,,11965980000,32487793,0,400200000,327.4839,10.7198,8.0307,89.1071,
688315.SH,≈µ∫Ã÷¬‘¥,20210419,29.9,29,31.55,27.33,29.8,11719680,342865060,-0.1,-0.3344,29.2555,36.0741,968136231.4,,11925960000,32487793,0,400200000,326.3887,10.6839,8.0039,88.8091,
688315.SH,≈µ∫Ã÷¬‘¥,20210420,29.8,29.5,30.5,25.08,25.6,10064078,276840868,-4.2,-14.094,27.5078,30.978,831687500.8,,10245120000,32487793,0,400200000,280.3876,9.1782,6.8758,76.2924,
688315.SH,≈µ∫Ã÷¬‘¥,20210421,25.6,24.6,27.5,24.13,25.84,7638371,197206598,0.24,0.9375,25.8179,23.5115,839484571.12,,10341168000,32487793,0,400200000,283.0162,9.2642,6.9403,77.0076,
688315.SH,≈µ∫Ã÷¬‘¥,20210422,25.84,25.6,27.58,25.33,27.58,5639824,149989910,1.74,6.7337,26.5948,17.3598,896013330.94,,11037516000,32487793,0,400200000,302.0738,9.888,7.4076,82.1931,
688315.SH,≈µ∫Ã÷¬‘¥,20210423,27.58,27.96,30.72,27.08,28.75,6046203,176749854,1.17,4.2422,29.2332,18.6107,934024048.75,,11505750000,32487793,0,400200000,314.8884,10.3075,7.7218,85.6799,
688315.SH,≈µ∫Ã÷¬‘¥,20210426,28.75,28.3,30.8,27.8,29.43,4985729,146549194,0.68,2.3652,29.3937,15.3465,956115747.99,,11777886000,32487793,0,400200000,322.3362,10.5513,7.9045,87.7064,
