¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002380.SZ,ø∆‘∂÷«ª€,20100331,,70.5,80,69.2,77.76,11479393,829677622.4,38.76,99.3846,72.2754,84.4073,1057536000,,5287680000,13600000,0,68000000,104.6265,26.6777,27.1626,181.1566,
002380.SZ,ø∆‘∂÷«ª€,20100401,77.76,75,82.58,74.5,78.22,8265174,647192100.5,0.46,0.5916,78.3035,60.7733,1063792000,,5318960000,13600000,0,68000000,105.2454,26.8355,27.3233,182.2282,
002380.SZ,ø∆‘∂÷«ª€,20100402,78.22,75.68,78,75.31,75.81,4078030,312110984.9,-2.41,-3.0811,76.5347,29.9855,1031016000,,5155080000,13600000,0,68000000,102.0027,26.0087,26.4815,176.6137,
002380.SZ,ø∆‘∂÷«ª€,20100406,75.81,75.81,76.8,70.48,76.62,2632613,196843928.6,0.81,1.0685,74.7713,19.3574,1042032000,,5210160000,13600000,0,68000000,103.0926,26.2866,26.7644,178.5007,
002380.SZ,ø∆‘∂÷«ª€,20100407,76.62,75.78,84.25,75.51,82.7,4336762,349999270.9,6.08,7.9353,80.7052,31.888,1124720000,,5623600000,13600000,0,68000000,111.2733,28.3725,28.8882,192.6652,
002380.SZ,ø∆‘∂÷«ª€,20100408,82.7,82,83,77.49,78.2,3516871,282685814.3,-4.5,-5.4414,80.3799,25.8593,1063520000,,5317600000,13600000,0,68000000,105.2185,26.8287,27.3163,182.1816,
002380.SZ,ø∆‘∂÷«ª€,20100409,78.2,77.5,81.48,77.2,80.01,2983370,238365788.9,1.81,2.3146,79.8982,21.9365,1088136000,,5440680000,13600000,0,68000000,107.6539,27.4496,27.9486,186.3984,
002380.SZ,ø∆‘∂÷«ª€,20100412,80.01,79.8,81.5,79.18,80.98,1990846,160510642,0.97,1.2123,80.6243,14.6386,1101328000,,5506640000,13600000,0,68000000,108.959,27.7824,28.2874,188.6582,
002380.SZ,ø∆‘∂÷«ª€,20100413,80.98,81.28,81.28,72.88,77.99,2859855,217942382,-2.99,-3.6923,76.2075,21.0283,1060664000,,5303320000,13600000,0,68000000,104.9359,26.7566,27.243,181.6924,
002380.SZ,ø∆‘∂÷«ª€,20100414,77.99,77,77,71.2,73,1542952,112811001.6,-4.99,-6.3983,73.1137,11.3452,992800000,,4964000000,13600000,0,68000000,98.2219,25.0447,25.4999,170.0672,
002380.SZ,ø∆‘∂÷«ª€,20100415,73,72,72.75,66,67.66,1686064,116024616.7,-5.34,-7.3151,68.8139,12.3975,920176000,,4600880000,13600000,0,68000000,91.0369,23.2126,23.6346,157.6267,
002380.SZ,ø∆‘∂÷«ª€,20100416,67.66,67.5,67.98,63.7,66.59,913475,60126694.1,-1.07,-1.5814,65.8219,6.7167,905624000,,4528120000,13600000,0,68000000,89.5972,22.8455,23.2608,155.1339,
002380.SZ,ø∆‘∂÷«ª€,20100419,66.59,64.99,68.4,64.36,65.01,859839,57105385.6,-1.58,-2.3727,66.414,6.3223,884136000,,4420680000,13600000,0,68000000,87.4713,22.3035,22.7089,151.453,
