´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002372.SZ,Î°ÐÇÐÂ²Ä,20100318,,23.2,24.88,23.2,24.85,40130379,956147230.7,6.88,38.286,23.826,79.1214,1260392000,,6296990000,50720000,0,253400000,47.4794,20.7175,6.7658,-156.6374,
002372.SZ,Î°ÐÇÐÂ²Ä,20100319,24.85,24,25.82,23.81,25.26,28586085,711690727.7,0.41,1.6499,24.8964,56.3606,1281187200,,6400884000,50720000,0,253400000,48.2628,21.0593,6.8774,-159.2218,
002372.SZ,Î°ÐÇÐÂ²Ä,20100322,25.26,26.8,27.76,26.04,26.95,24056817,643054794.9,1.69,6.6904,26.7307,47.4306,1366904000,,6829130000,50720000,0,253400000,51.4918,22.4682,7.3375,-169.8744,
002372.SZ,Î°ÐÇÐÂ²Ä,20100323,26.95,26.5,27.06,26.37,26.65,13247597,353816266.9,-0.3,-1.1132,26.708,26.1191,1351688000,,6753110000,50720000,0,253400000,50.9186,22.2181,7.2558,-167.9834,
002372.SZ,Î°ÐÇÐÂ²Ä,20100324,26.65,26.93,28.47,26.76,27.48,17039367,467970445.6,0.83,3.1144,27.4641,33.595,1393785600,,6963432000,50720000,0,253400000,52.5044,22.9101,7.4818,-173.2151,
002372.SZ,Î°ÐÇÐÂ²Ä,20100325,27.48,27.1,28.4,26.73,27.7,13877840,379419845.7,0.22,0.8006,27.34,27.3617,1404944000,,7019180000,50720000,0,253400000,52.9247,23.0935,7.5417,-174.6019,
002372.SZ,Î°ÐÇÐÂ²Ä,20100326,27.7,27,27.2,26.02,26.6,9169962,244304710.4,-1.1,-3.9711,26.6418,18.0796,1349152000,,6740440000,50720000,0,253400000,50.823,22.1764,7.2422,-167.6682,
002372.SZ,Î°ÐÇÐÂ²Ä,20100329,26.6,26.58,27.26,26.08,26.82,6952933,185363506.4,0.22,0.8271,26.6598,13.7085,1360310400,,6796188000,50720000,0,253400000,51.2434,22.3598,7.3021,-169.055,
002372.SZ,Î°ÐÇÐÂ²Ä,20100330,26.82,26.75,27.71,26.49,27.54,8980574,244465524.8,0.72,2.6846,27.2216,17.7062,1396828800,,6978636000,50720000,0,253400000,52.619,22.9601,7.4982,-173.5933,
002372.SZ,Î°ÐÇÐÂ²Ä,20100331,27.54,27.36,28.25,27.2,27.89,9232543,256217812.5,0.35,1.2709,27.7516,18.203,1414580800,,7067326000,50720000,0,253400000,53.2878,23.2519,7.5934,-175.7995,
002372.SZ,Î°ÐÇÐÂ²Ä,20100401,27.89,27.7,29.98,27.5,28.36,14048373,403809827.7,0.47,1.6852,28.7442,27.6979,1438419200,,7186424000,50720000,0,253400000,54.1858,23.6437,7.7214,-178.7621,
002372.SZ,Î°ÐÇÐÂ²Ä,20100402,28.36,27.97,29.2,27.75,28.78,9427834,268673028,0.42,1.481,28.4979,18.588,1459721600,,7292852000,50720000,0,253400000,54.9882,23.9939,7.8358,-181.4095,
002372.SZ,Î°ÐÇÐÂ²Ä,20100406,28.78,28.88,29.96,28.7,29.85,9131802,268760237.6,1.07,3.7179,29.4312,18.0043,1513992000,,7563990000,50720000,0,253400000,57.0326,24.886,8.1271,-188.154,
002372.SZ,Î°ÐÇÐÂ²Ä,20100407,29.85,29.8,30.3,29.28,29.85,9350780,278577038,0,0,29.7919,18.4361,1513992000,,7563990000,50720000,0,253400000,57.0326,24.886,8.1271,-188.154,
002372.SZ,Î°ÐÇÐÂ²Ä,20100408,29.85,29.75,29.75,28.1,28.12,11807497,340330998.1,-1.73,-5.7956,28.8233,23.2798,1426246400,,7125608000,50720000,0,253400000,53.7272,23.4437,7.6561,-177.2493,
