代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002256.SZ,兆新股份,20080625,,14.11,18.18,14,16.6,15017740,228975571.1,4.04,32.1656,15.247,85.3281,292160000,,1444200000,17600000,0,87000000,35.4041,12.9554,4.8111,51.109,
002256.SZ,兆新股份,20080626,16.6,15,16.69,14.94,15.83,10516589,164207785.7,-0.77,-4.6386,15.6142,59.7533,278608000,,1377210000,17600000,0,87000000,33.7619,12.3544,4.5879,48.7383,
002256.SZ,兆新股份,20080627,15.83,14.4,14.91,14.25,14.25,3039151,43803514.4,-1.58,-9.981,14.4131,17.2679,250800000,,1239750000,17600000,0,87000000,30.3921,11.1213,4.13,43.8737,
002256.SZ,兆新股份,20080630,14.25,13.52,13.99,12.83,13.33,3894893,52117039.6,-0.92,-6.4561,13.3809,22.1301,234608000,,1159710000,17600000,0,87000000,28.4299,10.4033,3.8634,41.0412,
002256.SZ,兆新股份,20080701,13.33,13.33,13.9,13.3,13.6,2932969,39784143.3,0.27,2.0255,13.5645,16.6646,239360000,,1183200000,17600000,0,87000000,29.0058,10.614,3.9416,41.8725,
002256.SZ,兆新股份,20080702,13.6,13.6,13.73,13.01,13.18,2347740,31348401.3,-0.42,-3.0882,13.3526,13.3394,231968000,,1146660000,17600000,0,87000000,28.11,10.2862,3.8199,40.5793,
002256.SZ,兆新股份,20080703,13.18,13.05,13.93,12.68,13.69,4564970,60932897.2,0.51,3.8695,13.3479,25.9373,240944000,,1191030000,17600000,0,87000000,29.1977,10.6843,3.9677,42.1496,
002256.SZ,兆新股份,20080704,13.69,13.5,13.98,13.26,13.33,2470041,33578252.7,-0.36,-2.6297,13.5942,14.0343,234608000,,1159710000,17600000,0,87000000,28.4299,10.4033,3.8634,41.0412,
002256.SZ,兆新股份,20080707,13.33,13.44,14.39,13.4,14.26,3700189,51731220.1,0.93,6.9767,13.9807,21.0238,250976000,,1240620000,17600000,0,87000000,30.4134,11.1291,4.1329,43.9045,
002256.SZ,兆新股份,20080708,14.26,14.24,14.45,13.73,14.19,2698596,37959836.7,-0.07,-0.4909,14.0665,15.3329,249744000,,1234530000,17600000,0,87000000,30.2641,11.0745,4.1126,43.689,
