代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002775.SZ,文科园林,20150629,,22.03,24.38,22.03,24.38,26901,655381.1,7.45,44.0047,24.3627,0.0897,731400000,,2925600000,30000000,0,120000000,32.4512,5.3456,3.0968,-1066.6957,
002775.SZ,文科园林,20150630,24.38,26.82,26.82,26.82,26.82,15862,425418.8,2.44,10.0082,26.82,0.0529,804600000,,3218400000,30000000,0,120000000,35.699,5.8806,3.4068,-1173.4528,
002775.SZ,文科园林,20150701,26.82,29.5,29.5,29.5,29.5,9955,293672.5,2.68,9.9925,29.5,0.0332,885000000,,3540000000,30000000,0,120000000,39.2662,6.4683,3.7472,-1290.7106,
002775.SZ,文科园林,20150702,29.5,32.45,32.45,32.45,32.45,38865,1261169.3,2.95,10,32.45,0.1295,973500000,,3894000000,30000000,0,120000000,43.1928,7.1151,4.1219,-1419.7816,
002775.SZ,文科园林,20150703,32.45,35.7,35.7,32.45,35.7,11232024,392155446.4,3.25,10.0154,34.914,37.4401,1071000000,,4284000000,30000000,0,120000000,47.5187,7.8277,4.5348,-1561.9785,
002775.SZ,文科园林,20150706,35.7,39.27,39.27,38,39.27,13313047,521070907.4,3.57,10,39.1399,44.3768,1178100000,,4712400000,30000000,0,120000000,52.2706,8.6105,4.9882,-1718.1764,
002775.SZ,文科园林,20150707,39.27,35.34,35.34,35.34,35.34,707800,25013652,-3.93,-10.0076,35.34,2.3593,1060200000,,4240800000,30000000,0,120000000,47.0396,7.7487,4.489,-1546.2274,
002775.SZ,文科园林,20150708,35.34,31.81,31.81,31.81,31.81,107600,3422756,-3.53,-9.9887,31.81,0.3587,954300000,,3817200000,30000000,0,120000000,42.3409,6.9748,4.0406,-1391.7797,
002775.SZ,文科园林,20150709,31.81,28.63,34.99,28.63,34.99,12574432,398055740.3,3.18,9.9969,31.656,41.9148,1049700000,,4198800000,30000000,0,120000000,46.5737,7.672,4.4446,-1530.9139,
002775.SZ,文科园林,20150710,34.99,37.88,38.49,36.75,38.49,2924976,111145686.7,3.5,10.0029,37.9988,9.7499,1154700000,,4618800000,30000000,0,120000000,51.2324,8.4394,4.8892,-1684.0491,
002775.SZ,文科园林,20150713,38.49,42.18,42.34,40.72,42.34,7576733,319665863.4,3.85,10.0026,42.1905,25.2558,1270200000,,5080800000,30000000,0,120000000,56.357,9.2836,5.3782,-1852.4978,
002775.SZ,文科园林,20150714,42.34,43.6,46.57,42.4,46.57,10719748,492396468.6,4.23,9.9906,45.9336,35.7325,1397100000,,5588400000,30000000,0,120000000,61.9873,10.2111,5.9155,-2037.5725,
002775.SZ,文科园林,20150715,46.57,47,47,41.91,41.91,3580202,158431882.2,-4.66,-10.0064,44.2522,11.934,1257300000,,5029200000,30000000,0,120000000,55.7846,9.1893,5.3236,-1833.684,
002775.SZ,文科园林,20150716,41.91,37.72,43,37.72,40.6,12865615,507556821.7,-1.31,-3.1257,39.4506,42.8854,1218000000,,4872000000,30000000,0,120000000,54.0409,8.9021,5.1572,-1776.3677,
002775.SZ,文科园林,20150717,40.6,40.6,44,38.56,42.21,9420760,390363750,1.61,3.9655,41.4365,31.4025,1266300000,,5065200000,30000000,0,120000000,56.1839,9.2551,5.3617,-1846.8098,
002775.SZ,文科园林,20150720,42.21,41.94,42.29,38.78,38.95,9292839,374596784.1,-3.26,-7.7233,40.3103,30.9761,1168500000,,4674000000,30000000,0,120000000,51.8447,8.5403,4.9476,-1704.1754,
002775.SZ,文科园林,20150721,38.95,37.86,40,36.22,39.4,7206122,277710245.4,0.45,1.1553,38.5381,24.0204,1182000000,,4728000000,30000000,0,120000000,52.4437,8.639,5.0047,-1723.8643,
002775.SZ,文科园林,20150722,39.4,39,40.8,38.03,38.82,6539640,258964705.8,-0.58,-1.4721,39.5992,21.7988,1164600000,,4658400000,30000000,0,120000000,51.6716,8.5118,4.9311,-1698.4875,
002775.SZ,文科园林,20150723,38.82,38.73,42.7,38.55,42.7,5665555,231063988.3,3.88,9.9948,40.784,18.8852,1281000000,,5124000000,30000000,0,120000000,56.8361,9.3625,5.4239,-1868.2488,
002775.SZ,文科园林,20150724,42.7,44,46.67,40.89,42.5,12279937,548623648.1,-0.2,-0.4684,44.6764,40.9331,1275000000,,5100000000,30000000,0,120000000,56.5699,9.3187,5.3985,-1859.4982,
002775.SZ,文科园林,20150727,42.5,40.11,44.3,38.25,38.25,9371917,392988737.6,-4.25,-10,41.9326,31.2397,1147500000,,4590000000,30000000,0,120000000,50.9129,8.3868,4.8587,-1673.5483,
002775.SZ,文科园林,20150728,38.25,36.08,39.83,34.43,37.13,7842676,287816626.2,-1.12,-2.9281,36.6988,26.1423,1113900000,,4455600000,30000000,0,120000000,49.4222,8.1412,4.7164,-1624.5452,
002775.SZ,文科园林,20150729,37.13,37.94,40.84,35.1,40.84,6972302,264430082.9,3.71,9.9919,37.9258,23.241,1225200000,,4900800000,30000000,0,120000000,54.3604,8.9547,5.1877,-1786.8684,
002775.SZ,文科园林,20150730,40.84,41.5,44.92,40.68,42.85,12517580,546684583.4,2.01,4.9216,43.6733,41.7253,1285500000,,5142000000,30000000,0,120000000,57.0358,9.3954,5.443,-1874.8118,
002775.SZ,文科园林,20150731,42.85,41.61,47.14,41.3,47.14,13890566,628915160.9,4.29,10.0117,45.2764,46.3019,1414200000,,5656800000,30000000,0,120000000,62.746,10.336,5.9879,-2062.5117,
002775.SZ,文科园林,20150803,47.14,47.47,51.85,46.3,51.85,13734487,679700893.3,4.71,9.9915,49.4886,45.7816,1555500000,,6222000000,30000000,0,120000000,69.0153,11.3688,6.5862,-2268.5879,
002775.SZ,文科园林,20150804,51.85,53.44,54.67,46.67,46.67,14529014,706416211.4,-5.18,-9.9904,48.6211,48.43,1400100000,,5600400000,30000000,0,120000000,62.1204,10.233,5.9282,-2041.9478,
002775.SZ,文科园林,20150805,46.67,44.34,51,43.88,48.8,11282767,539164096.6,2.13,4.564,47.7865,37.6092,1464000000,,5856000000,30000000,0,120000000,64.9556,10.7,6.1988,-2135.1414,
002775.SZ,文科园林,20150806,48.8,46.57,48.66,43.92,45.32,8096374,370594505.4,-3.48,-7.1311,45.7729,26.9879,1359600000,,5438400000,30000000,0,120000000,60.3235,9.937,5.7567,-1982.8813,
002775.SZ,文科园林,20150807,45.32,44.45,47.37,44.38,45.8,6925405,316258630.7,0.48,1.0591,45.6664,23.0847,1374000000,,5496000000,30000000,0,120000000,60.9624,10.0422,5.8177,-2003.8828,
002775.SZ,文科园林,20150810,45.8,46.2,48,45.11,47.4,7196810,337861509.9,1.6,3.4934,46.946,23.9894,1422000000,,5688000000,30000000,0,120000000,63.0921,10.3931,6.0209,-2073.8875,
002775.SZ,文科园林,20150811,47.4,47.1,51.97,46.78,49.95,8176238,404150831.9,2.55,5.3797,49.4299,27.2541,1498500000,,5994000000,30000000,0,120000000,66.4863,10.9522,6.3448,-2185.4573,
002775.SZ,文科园林,20150812,49.95,49.18,49.67,45.83,46.31,6792779,324435376.3,-3.64,-7.2873,47.7618,22.6426,1389300000,,5557200000,30000000,0,120000000,61.6413,10.1541,5.8825,-2026.1968,
002775.SZ,文科园林,20150813,46.31,45.18,47.19,44.58,46.75,4538284,208194274.8,0.44,0.9501,45.8751,15.1276,1402500000,,5610000000,30000000,0,120000000,62.2269,10.2505,5.9384,-2045.448,
002775.SZ,文科园林,20150814,46.75,47.2,47.92,45.83,46.52,4845695,226323812.5,-0.23,-0.492,46.7062,16.1523,1395600000,,5582400000,30000000,0,120000000,61.9208,10.2001,5.9092,-2035.3849,
002775.SZ,文科园林,20150817,46.52,45.81,46.43,44.2,44.48,3821751,171499892.3,-2.04,-4.3852,44.8747,12.7392,1334400000,,5337600000,30000000,0,120000000,59.2054,9.7528,5.65,-1946.1289,
002775.SZ,文科园林,20150818,44.48,44.02,46.5,40.03,40.05,5758019,250751949.3,-4.43,-9.9595,43.5483,19.1934,1201500000,,4806000000,30000000,0,120000000,53.3088,8.7815,5.0873,-1752.3036,
002775.SZ,文科园林,20150819,40.05,39,42,36.89,41.18,5019692,198599658.6,1.13,2.8215,39.5641,16.7323,1235400000,,4941600000,30000000,0,120000000,54.8129,9.0292,5.2308,-1801.7444,
002775.SZ,文科园林,20150820,41.18,40.87,40.87,38.2,38.2,3326572,131923284.4,-2.98,-7.2365,39.6574,11.0886,1146000000,,4584000000,30000000,0,120000000,46.6737,4.372,4.8523,-1671.3607,
002775.SZ,文科园林,20150821,38.2,37.15,38.51,36.01,36.1,3209813,119752626.6,-2.1,-5.4974,37.3083,10.6994,1083000000,,4332000000,30000000,0,120000000,44.1079,4.1317,4.5856,-1579.4796,
002775.SZ,文科园林,20150824,36.1,34.55,34.99,32.49,32.49,3486300,116137161,-3.61,-10,33.3124,11.621,974700000,,3898800000,30000000,0,120000000,39.6971,3.7185,4.127,-1421.5317,
002775.SZ,文科园林,20150825,32.49,29.55,34.8,29.39,31,5842165,184689140.7,-1.49,-4.586,31.6131,19.4739,930000000,,3720000000,30000000,0,120000000,37.8766,3.548,3.9377,-1356.3398,
002775.SZ,文科园林,20150826,31,32.18,34.1,31.62,33.99,7004475,232383979.2,2.99,9.6452,33.1765,23.3483,1019700000,,4078800000,30000000,0,120000000,41.5299,3.8902,4.3175,-1487.161,
002775.SZ,文科园林,20150827,33.99,34.11,35.68,32.01,34.97,6918903,235285582.7,0.98,2.8832,34.0062,23.063,1049100000,,4196400000,30000000,0,120000000,42.7272,4.0023,4.442,-1530.0389,
002775.SZ,文科园林,20150828,34.97,34.8,36.94,33.61,36.08,6644522,231890390.6,1.11,3.1741,34.8995,22.1484,1082400000,,4329600000,30000000,0,120000000,44.0835,4.1294,4.583,-1578.6046,
002775.SZ,文科园林,20150831,36.08,35,35.48,32.47,32.47,3704991,125519367,-3.61,-10.0055,33.8785,12.35,974100000,,3896400000,30000000,0,120000000,39.6727,3.7162,4.1245,-1420.6566,
002775.SZ,文科园林,20150901,32.47,31.5,31.5,29.22,29.22,3689100,111347581.5,-3.25,-10.0092,30.1829,12.297,876600000,,3506400000,30000000,0,120000000,35.7017,3.3442,3.7116,-1278.4597,
