¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002043.SZ,Õ√±¶±¶,20070104,7.5902,7.6304,7.7511,7.5097,7.6304,5811234,32789265.8,0.0402,0.53,5.6424,9.7287,339881452.8,,694180000,59733120,0,122000000,20.4056,1.8767,0.8259,-20.3956,
002043.SZ,Õ√±¶±¶,20070105,7.6304,7.617,7.8584,7.5231,7.845,3473110,20019980.4,0.2146,2.812,5.7643,5.8144,349438752,,713700000,59733120,0,122000000,20.9793,1.9295,0.8491,-20.9691,
002043.SZ,Õ√±¶±¶,20070108,7.845,7.845,8.0998,7.8047,8.0998,3998334,23825268.3,0.2548,3.2479,5.9588,6.6937,360788044.8,,736880000,59733120,0,122000000,21.6607,1.9921,0.8767,-21.6501,
002043.SZ,Õ√±¶±¶,20070109,8.0998,8.1802,8.2473,8.0729,8.1266,3940120,23897972.2,0.0268,0.3311,6.0653,6.5962,361982707.2,,739320000,59733120,0,122000000,21.7325,1.9987,0.8796,-21.7218,
002043.SZ,Õ√±¶±¶,20070110,8.1266,8.1132,8.6898,7.9925,8.5557,6536931,40308562.6,0.4291,5.2805,6.1663,10.9436,381097305.6,,778360000,59733120,0,122000000,22.88,2.1043,0.926,-22.8689,
002043.SZ,Õ√±¶±¶,20070111,8.5557,8.5557,8.7837,8.3143,8.4618,5296458,33866938.5,-0.0939,-1.0972,6.3943,8.8669,376915987.2,,769820000,59733120,0,122000000,22.629,2.0812,0.9159,-22.6179,
002043.SZ,Õ√±¶±¶,20070112,8.4618,8.4484,8.6228,7.9388,8.0595,3476551,21452278.2,-0.4023,-4.7544,6.1706,5.8201,358996051.2,,733220000,59733120,0,122000000,21.5531,1.9822,0.8723,-21.5426,
002043.SZ,Õ√±¶±¶,20070115,8.0595,8.0595,8.5021,8.0595,8.4887,3783388,23567122.5,0.4291,5.3245,6.2291,6.3338,378110649.6,,772260000,59733120,0,122000000,22.7007,2.0878,0.9188,-22.6896,
002043.SZ,Õ√±¶±¶,20070116,8.4887,8.5155,8.6898,8.3948,8.6898,5027561,32070933.7,0.2012,2.3697,6.379,8.4167,387070617.6,,790560000,59733120,0,122000000,23.2387,2.1372,0.9405,-23.2273,
002043.SZ,Õ√±¶±¶,20070117,8.6898,8.7837,8.9446,8.3143,8.4484,5322456,34341688.1,-0.2414,-2.7778,6.4522,8.9104,376318656,,768600000,59733120,0,122000000,22.5931,2.0779,0.9144,-22.5821,
002043.SZ,Õ√±¶±¶,20070118,8.4484,8.3948,9.0519,8.368,8.9848,5902616,38449267.3,0.5364,6.3492,6.5139,9.8816,400211904,,817400000,59733120,0,122000000,24.0276,2.2098,0.9725,-24.0159,
002043.SZ,Õ√±¶±¶,20070119,8.9848,8.9982,9.253,8.9178,9.186,6423729,43433990.2,0.2012,2.2388,6.7615,10.754,409171872,,835700000,59733120,0,122000000,24.5656,2.2593,0.9942,-24.5536,
002043.SZ,Õ√±¶±¶,20070122,9.186,9.2933,9.709,9.1323,9.5883,7037989,49648284,0.4023,4.3796,7.0543,11.7824,427091808,,872300000,59733120,0,122000000,25.6414,2.3582,1.0378,-25.6289,
002043.SZ,Õ√±¶±¶,20070123,9.5883,9.5883,9.6553,9.0787,9.414,5083943,35547423.1,-0.1743,-1.8182,6.9921,8.5111,419326502.4,,856440000,59733120,0,122000000,25.1752,2.3153,1.0189,-25.1629,
002043.SZ,Õ√±¶±¶,20070124,9.414,9.4944,9.7626,9.3603,9.6553,4154888,29559833.6,0.2414,2.5641,7.1145,6.9558,430078464,,878400000,59733120,0,122000000,25.8207,2.3747,1.045,-25.8081,
002043.SZ,Õ√±¶±¶,20070125,9.6553,9.3871,9.481,8.9848,9.0385,3694868,25399734.6,-0.6169,-6.3889,6.8743,6.1856,402601228.8,,822280000,59733120,0,122000000,24.1711,2.223,0.9783,-24.1593,
002043.SZ,Õ√±¶±¶,20070126,9.0385,8.9312,9.186,8.5959,9.1055,3497541,23237506.7,0.0671,0.7418,6.644,5.8553,405587884.8,,828380000,59733120,0,122000000,24.3504,2.2395,0.9855,-24.3385,
002043.SZ,Õ√±¶±¶,20070129,9.1055,9.1592,9.3469,9.0519,9.3067,2832998,19462099.1,0.2012,2.2091,6.8698,4.7428,414547852.8,,846680000,59733120,0,122000000,24.8883,2.289,1.0073,-24.8762,
002043.SZ,Õ√±¶±¶,20070130,9.3067,9.3201,9.5212,9.1055,9.186,2475707,17217906.4,-0.1207,-1.2968,6.9547,4.1446,409171872,,835700000,59733120,0,122000000,24.5656,2.2593,0.9942,-24.5536,
002043.SZ,Õ√±¶±¶,20070131,9.186,9.1457,9.2128,8.7166,8.7166,2549185,17017498.5,-0.4694,-5.1095,6.6757,4.2676,388265280,,793000000,59733120,0,122000000,23.3104,2.1438,0.9434,-23.299,
002043.SZ,Õ√±¶±¶,20070201,8.7166,8.6496,8.9312,8.6228,8.8641,2293107,15018922.3,0.1475,1.6923,6.5496,3.8389,394835923.2,,806420000,59733120,0,122000000,23.7049,2.1801,0.9594,-23.6933,
002043.SZ,Õ√±¶±¶,20070202,8.8641,8.8775,8.9848,8.73,8.73,1727670,11393623.5,-0.1341,-1.5129,6.5948,2.8923,388862611.2,,794220000,59733120,0,122000000,23.3462,2.1471,0.9449,-23.3348,
002043.SZ,Õ√±¶±¶,20070205,8.73,8.7166,9.0116,8.7166,8.891,1204910,7996842.2,0.1609,1.8433,6.6369,2.0172,396030585.6,,808860000,59733120,0,122000000,23.7766,2.1867,0.9623,-23.765,
