¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603319.SH,œÊ”Õ±√,20161130,,15.06,15.06,15.06,15.06,7477,112604,4.6,43.9771,15.0601,0.037,304663800,,1218655200,20230000,0,80920000,30.1451,3.0461,2.6209,-137.5061,
603319.SH,œÊ”Õ±√,20161201,15.06,16.57,16.57,16.57,16.57,1800,29826,1.51,10.0266,16.57,0.0089,335211100,,1340844400,20230000,0,80920000,33.1676,3.3515,2.8837,-151.2933,
603319.SH,œÊ”Õ±√,20161202,16.57,18.23,18.23,18.23,18.23,3200,58336,1.66,10.0181,18.23,0.0158,368792900,,1475171600,20230000,0,80920000,36.4903,3.6873,3.1726,-166.45,
603319.SH,œÊ”Õ±√,20161205,18.23,20.05,20.05,20.05,20.05,9200,184460,1.82,9.9835,20.05,0.0455,405611500,,1622446000,20230000,0,80920000,40.1334,4.0554,3.4893,-183.0676,
603319.SH,œÊ”Õ±√,20161206,20.05,22.06,22.06,22.06,22.06,5100,112506,2.01,10.0249,22.06,0.0252,446273800,,1785095200,20230000,0,80920000,44.1567,4.462,3.8391,-201.42,
603319.SH,œÊ”Õ±√,20161207,22.06,24.27,24.27,24.27,24.27,4793,116326,2.21,10.0181,24.27,0.0237,490982100,,1963928400,20230000,0,80920000,48.5804,4.909,4.2237,-221.5985,
603319.SH,œÊ”Õ±√,20161208,24.27,26.7,26.7,26.7,26.7,8842,236081,2.43,10.0124,26.7,0.0437,540141000,,2160564000,20230000,0,80920000,53.4445,5.4005,4.6466,-243.7858,
603319.SH,œÊ”Õ±√,20161209,26.7,29.37,29.37,29.37,29.37,18721,549836,2.67,10,29.37,0.0925,594155100,,2376620400,20230000,0,80920000,58.7889,5.9405,5.1113,-268.1643,
603319.SH,œÊ”Õ±√,20161212,29.37,32.31,32.31,32.31,32.31,27539,889785,2.94,10.0102,32.31,0.1361,653631300,,2614525200,20230000,0,80920000,64.6738,6.5352,5.623,-295.0081,
603319.SH,œÊ”Õ±√,20161213,32.31,35.54,35.54,35.54,35.54,48046,1707555,3.23,9.9969,35.54,0.2375,718974200,,2875896800,20230000,0,80920000,71.1392,7.1885,6.1851,-324.4998,
603319.SH,œÊ”Õ±√,20161214,35.54,39.09,39.09,39.09,39.09,43300,1692597,3.55,9.9887,39.09,0.214,790790700,,3163162800,20230000,0,80920000,78.2451,7.9066,6.8029,-356.9133,
603319.SH,œÊ”Õ±√,20161215,39.09,43,43,43,43,43064,1851752,3.91,10.0026,43,0.2129,869890000,,3479560000,20230000,0,80920000,86.0716,8.6974,7.4834,-392.6137,
603319.SH,œÊ”Õ±√,20161216,43,47.3,47.3,47.3,47.3,61780,2922194,4.3,10,47.3,0.3054,956879000,,3827516000,20230000,0,80920000,94.6787,9.5671,8.2317,-431.8751,
603319.SH,œÊ”Õ±√,20161219,47.3,52.03,52.03,52.03,52.03,269220,14007517,4.73,10,52.03,1.3308,1052566900,,4210267600,20230000,0,80920000,104.1466,10.5239,9.0549,-475.0627,
603319.SH,œÊ”Õ±√,20161220,52.03,57.23,57.23,57.23,57.23,852423,48784168,5.2,9.9942,57.23,4.2137,1157762900,,4631051600,20230000,0,80920000,114.5553,11.5756,9.9598,-522.5415,
603319.SH,œÊ”Õ±√,20161221,57.23,60,62.48,56.83,57.3,13429426,793536116,0.07,0.1223,59.0894,66.3837,1159179000,,4636716000,20230000,0,80920000,114.6954,11.5898,9.972,-523.1807,
603319.SH,œÊ”Õ±√,20161222,57.3,57.13,59.58,55.5,56.32,9277354,537125503,-0.98,-1.7103,57.8964,45.8594,1139353600,,4557414400,20230000,0,80920000,112.7338,11.3916,9.8015,-514.2327,
603319.SH,œÊ”Õ±√,20161223,56.32,55,55.7,52.79,53.01,8597859,464964178,-3.31,-5.8771,54.0791,42.5005,1072392300,,4289569200,20230000,0,80920000,106.1082,10.7221,9.2254,-484.0106,
603319.SH,œÊ”Õ±√,20161226,53.01,52.1,53.86,50.7,53.03,3972543,208013688,0.02,0.0377,52.3629,19.6369,1072796900,,4291187600,20230000,0,80920000,106.1483,10.7261,9.2289,-484.1932,
603319.SH,œÊ”Õ±√,20161227,53.03,53,53.8,52.1,53.08,3769069,199862146,0.05,0.0943,53.0269,18.6311,1073808400,,4295233600,20230000,0,80920000,106.2484,10.7362,9.2376,-484.6497,
603319.SH,œÊ”Õ±√,20161228,53.08,52.9,54.99,52.38,53.29,3518810,188902978,0.21,0.3956,53.6838,17.394,1078056700,,4312226800,20230000,0,80920000,106.6687,10.7787,9.2741,-486.5671,
603319.SH,œÊ”Õ±√,20161229,53.29,53,54.9,52.66,54.73,3806275,206589790,1.44,2.7022,54.2761,18.815,1107187900,,4428751600,20230000,0,80920000,109.5511,11.07,9.5247,-499.7151,
603319.SH,œÊ”Õ±√,20161230,54.73,54.5,58,54,56.5,8935589,504278158,1.77,3.2341,56.4348,44.17,1142995000,,4571980000,20230000,0,80920000,113.0941,11.428,9.8328,-515.8762,
603319.SH,œÊ”Õ±√,20170103,56.5,55.45,58.4,54.5,57.18,8645932,492555161,0.68,1.2035,56.9696,42.7382,1156751400,,4627005600,20230000,0,80920000,114.4552,11.5655,8.3004,41.3189,
603319.SH,œÊ”Õ±√,20170104,57.18,56,56.8,55.51,56.18,3996213,224040480,-1,-1.7489,56.0632,19.7539,1136521400,,4546085600,20230000,0,80920000,112.4535,11.3633,8.1552,40.5963,
603319.SH,œÊ”Õ±√,20170105,56.18,56.24,61.8,56.18,61.8,10138798,610479751,5.62,10.0036,60.2122,50.1176,1250214000,,5000856000,20230000,0,80920000,123.7029,12.5,8.971,44.6574,
603319.SH,œÊ”Õ±√,20170106,61.8,60,63.5,55.62,55.62,10543189,632125201,-6.18,-10,59.9558,52.1166,1125192600,,4500770400,20230000,0,80920000,111.3326,11.25,8.0739,40.1916,
603319.SH,œÊ”Õ±√,20170109,55.62,51.72,55.62,51,51.84,4810763,252986152,-3.78,-6.7961,52.5875,23.7803,1048723200,,4194892800,20230000,0,80920000,103.7663,10.4854,7.5252,37.4602,
603319.SH,œÊ”Õ±√,20170110,51.84,52.4,57.02,51.6,57.02,8060790,442470978,5.18,9.9923,54.8918,39.8457,1153514600,,4614058400,20230000,0,80920000,114.1349,11.5332,8.2772,41.2033,
603319.SH,œÊ”Õ±√,20170111,57.02,55.9,56.76,53.02,53.19,6949194,384422124,-3.83,-6.7169,55.319,34.3509,1076033700,,4304134800,20230000,0,80920000,106.4686,10.7585,7.7212,38.4357,
603319.SH,œÊ”Õ±√,20170112,53.19,51.8,55.9,51.33,52.74,3831100,205455429,-0.45,-0.846,53.6283,18.9377,1066930200,,4267720800,20230000,0,80920000,105.5678,10.6675,7.6559,38.1105,
603319.SH,œÊ”Õ±√,20170113,52.74,53.2,53.4,47.47,47.98,4505244,221639845,-4.76,-9.0254,49.196,22.2701,970635400,,3882541600,20230000,0,80920000,96.0399,9.7047,6.9649,34.6709,
603319.SH,œÊ”Õ±√,20170116,47.98,47,47.98,43.18,45.52,3281779,150833852,-2.46,-5.1271,45.961,16.2223,920869600,,3683478400,20230000,0,80920000,91.1158,9.2071,6.6078,32.8933,
